Linux 5.15.0-91-generic (gl5) 	01/23/2024 	_x86_64_	(32 CPU)

11:01:18 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:01:23 AM     all      3.66      0.00      4.31      0.17      0.00     91.87
11:01:23 AM       0      1.00      0.00      4.61      0.00      0.00     94.39
11:01:23 AM       1      0.60      0.00      4.80      0.00      0.00     94.60
11:01:23 AM       2      1.00      0.00      4.78      0.00      0.00     94.22
11:01:23 AM       3      0.80      0.00      4.40      0.00      0.00     94.80
11:01:23 AM       4      1.20      0.00      4.19      0.00      0.00     94.61
11:01:23 AM       5      1.00      0.00      4.21      0.00      0.00     94.79
11:01:23 AM       6      3.00      0.00      4.60      0.00      0.00     92.40
11:01:23 AM       7      1.20      0.00      5.20      5.20      0.00     88.40
11:01:23 AM       8      1.20      0.00      4.01      0.00      0.00     94.79
11:01:23 AM       9     85.63      0.00      1.80      0.20      0.00     12.38
11:01:23 AM      10      0.80      0.00      4.21      0.00      0.00     94.99
11:01:23 AM      11      1.00      0.00      4.39      0.00      0.00     94.61
11:01:23 AM      12      1.00      0.00      4.20      0.00      0.00     94.80
11:01:23 AM      13      0.80      0.00      4.40      0.00      0.00     94.80
11:01:23 AM      14      1.20      0.00      4.79      0.00      0.00     94.01
11:01:23 AM      15      1.40      0.00      3.81      0.00      0.00     94.79
11:01:23 AM      16      0.40      0.00      4.61      0.00      0.00     94.99
11:01:23 AM      17      1.00      0.00      4.20      0.00      0.00     94.80
11:01:23 AM      18      0.80      0.00      4.60      0.00      0.00     94.60
11:01:23 AM      19      1.60      0.00      4.19      0.00      0.00     94.21
11:01:23 AM      20      0.60      0.00      4.60      0.00      0.00     94.80
11:01:23 AM      21      1.00      0.00      4.19      0.00      0.00     94.81
11:01:23 AM      22      1.20      0.00      4.00      0.00      0.00     94.80
11:01:23 AM      23      1.00      0.00      4.21      0.00      0.00     94.79
11:01:23 AM      24      1.00      0.00      4.39      0.00      0.00     94.61
11:01:23 AM      25      1.20      0.00      4.00      0.00      0.00     94.80
11:01:23 AM      26      1.40      0.00      4.01      0.00      0.00     94.59
11:01:23 AM      27      0.20      0.00      4.82      0.00      0.00     94.98
11:01:23 AM      28      0.40      0.00      4.61      0.00      0.00     94.99
11:01:23 AM      29      0.80      0.00      4.22      0.00      0.00     94.98
11:01:23 AM      30      0.40      0.00      4.61      0.00      0.00     94.99
11:01:23 AM      31      1.00      0.00      4.20      0.00      0.00     94.80

11:01:23 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:01:28 AM     all      0.86      0.00      0.12      1.04      0.00     97.98
