timestamp,module,event
2024-01-23T09:45:32,topoaa,start
2024-01-23T09:45:42,topoaa,finish
2024-01-23T09:45:43,rigidbody,start
2024-01-23T10:13:47,rigidbody,finish
2024-01-23T10:13:48,seletop,start
2024-01-23T10:13:48,seletop,finish
2024-01-23T10:13:48,caprieval,start
2024-01-23T10:14:28,caprieval,finish
2024-01-23T10:14:29,flexref,start
2024-01-23T10:57:50,flexref,finish
2024-01-23T10:57:50,caprieval,start
2024-01-23T10:58:39,caprieval,finish
2024-01-23T10:58:40,emref,start
2024-01-23T11:03:05,emref,finish
2024-01-23T11:03:05,caprieval,start
2024-01-23T11:03:53,caprieval,finish
