timestamp,module,event
2024-01-24T10:45:45,topoaa,start
2024-01-24T10:45:53,topoaa,finish
2024-01-24T10:45:54,rigidbody,start
2024-01-24T11:03:11,rigidbody,finish
2024-01-24T11:03:12,seletop,start
2024-01-24T11:03:12,seletop,finish
2024-01-24T11:03:12,caprieval,start
2024-01-24T11:04:02,caprieval,finish
2024-01-24T11:04:05,flexref,start
2024-01-24T11:28:56,flexref,finish
2024-01-24T11:28:57,caprieval,start
2024-01-24T11:29:52,caprieval,finish
2024-01-24T11:29:54,emref,start
2024-01-24T11:33:43,emref,finish
2024-01-24T11:33:43,caprieval,start
2024-01-24T11:34:37,caprieval,finish
