Linux 5.15.0-91-generic (gl5) 	01/19/2024 	_x86_64_	(32 CPU)

12:06:58 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
12:10:33 PM 383208104 389863740   2095728      0.53   1215460   7014904  93890096     23.28   3788268   5503036      3772   1090216   1324352     10352     19988    267912
12:10:38 PM 383213836 389871812   2088044      0.53   1215472   7017252  89134008     22.10   3788616   5526576      4304   1111056   1323944     10320     20004    267872
12:10:43 PM 383303984 389965072   1995152      0.51   1215476   7020260  87350284     21.66   3788900   5459788      3136   1040660   1323676     10288     19124    267816
12:10:48 PM 383238216 389901636   2057588      0.52   1215484   7022552  94764600     23.50   3789208   5514868      4248   1094708   1324708     10272     19648    267936
12:10:53 PM 383230400 389895840   2064004      0.52   1215484   7024544  94763568     23.50   3789568   5512696      2608   1090904   1324116     10288     19452    267936
12:10:58 PM 383200808 389868960   2090468      0.53   1215484   7027312  97588040     24.20   3789872   5542640      4476   1118292   1324476     10288     19968    267968
12:11:03 PM 383220500 389890568   2069252      0.52   1215492   7029412  94754928     23.50   3790172   5543696      3496   1117156   1323892     10336     20196    267944
12:11:08 PM 383245776 389919128   2041704      0.52   1215496   7032616  93876688     23.28   3790552   5511940      3976   1083016   1322956     10224     19244    267936
12:11:13 PM 383281816 389957352   2002852      0.51   1215500   7034792  87348204     21.66   3790776   5463148      2876   1032128   1323588     10256     18340    267888
12:11:18 PM 383209784 389887160   2071776      0.52   1215504   7036608  94751704     23.50   3791128   5533112      4056   1100812   1324876     10240     19872    267840
12:11:23 PM 383188924 389868944   2090008      0.53   1215512   7039232  97570928     24.20   3791496   5552288      3240   1117748   1324872     10288     20148    267792
12:11:28 PM 383235512 389918592   2040668      0.52   1215516   7042184  91032568     22.57   3791776   5502372      3772   1065112   1324668     10240     18716    267840
12:11:33 PM 383198300 389883704   2075152      0.53   1215528   7044512  94751276     23.50   3792064   5537716      3124   1098512   1325056     10272     19420    267888
12:11:38 PM 383153604 389841512   2117724      0.54   1215536   7046848  93873044     23.28   3792456   5533816      3716   1092344   1324836     10544     19840    268048
12:11:43 PM 383237732 389928512   2031872      0.51   1215548   7049692  84553272     20.97   3792764   5496444      3532   1052724   1323704     10288     19152    267904
12:11:48 PM 383200268 389893280   2067264      0.52   1215556   7051888  93870452     23.28   3793076   5534212      4480   1087608   1323572     10560     19724    267984
12:11:53 PM 383204620 389900020   2060284      0.52   1215568   7054224  91059580     22.58   3793436   5533444      3072   1085344   1323852     10304     19556    267888
12:11:58 PM 383202344 389900516   2059244      0.52   1215568   7056924  91069568     22.58   3793724   5540092      3024   1089784   1324468     10304     19668    267848
12:12:03 PM 383191508 389892052   2067128      0.52   1215576   7059232  93879204     23.28   3794052   5540492      2916   1088576   1325104     10288     19680    267952
12:12:08 PM 383218756 389921984   2037492      0.52   1215576   7061848  88235784     21.88   3794388   5523236      2968   1068908   1324876     10272     19272    267912
12:12:13 PM 383161248 389866908   2093176      0.53   1215584   7064196  94069096     23.33   3794740   5545588      4956   1089180   1324344     10320     19800    267936
12:12:18 PM 383215544 389923844   2036604      0.52   1215588   7066776  91045568     22.58   3795048   5532400      3284   1073684   1324036     10288     19508    267856
12:12:23 PM 383259476 389970016   1990636      0.50   1215600   7068984  86314348     21.40   3795352   5521188      3808   1060628   1323852     10256     19052    267936
12:12:28 PM 383235212 389948416   2011800      0.51   1215604   7071556  93866452     23.28   3795700   5551016      3136   1088372   1324376     10272     19684    267920
12:12:33 PM 383212328 389928476   2031340      0.51   1215612   7074388  94750724     23.50   3795976   5565876      4188   1100624   1324880     10272     19700    267968
12:12:38 PM 383297176 390016416   1943584      0.49   1215616   7077460  82777008     20.53   3796296   5465504      2996    996732   1324712     10256     17984    267904
12:12:43 PM 383190652 389911272   2048392      0.52   1215628   7078748  91055952     22.58   3796664   5555788      4412   1086720   1325128     10320     19532    267968
12:12:48 PM 383235416 389959316   2000176      0.51   1215628   7081984  86475580     21.44   3796968   5500528      3432   1029060   1325344     10304     18736    267824
12:12:53 PM 383155008 389881116   2076792      0.53   1215628   7084184  93876476     23.28   3797264   5564236      4052   1090492   1326936     10352     19524    267880
12:12:58 PM 383149336 389878236   2079708      0.53   1215636   7086828  93887476     23.28   3797640   5568288      3696   1092140   1327040     10320     19916    267904
12:13:03 PM 383184852 389917048   2040700      0.52   1215644   7090100  91928472     22.80   3797972   5547160      3888   1068188   1327252     10272     18400    267952
12:13:08 PM 383130288 389864108   2093712      0.53   1215648   7091664  97579296     24.20   3798264   5602836      3600   1122612   1327236     10400     20400    268000
12:13:13 PM 383188616 389925484   2033220      0.51   1215656   7094644  88257084     21.89   3798572   5539548      3880   1056552   1326412     10352     19556    268008
12:13:18 PM 383129744 389868480   2091052      0.53   1215668   7096488  97587656     24.20   3798908   5604416      3308   1119836   1325596     10320     20248    267952
12:13:23 PM 383178396 389919548   2039396      0.52   1215676   7098804  93890032     23.28   3799184   5577344      4012   1090592   1326276     10416     19712    267968
12:13:28 PM 383186232 389930160   2029876      0.51   1215680   7101572  91945744     22.80   3799536   5585220      2668   1095324   1325188     10288     20196    267904
12:13:33 PM 383144000 389890552   2069732      0.52   1215688   7104088  97581700     24.20   3799844   5609808      4236   1119116   1325040     10240     19440    267920
12:13:38 PM 383112444 389861260   2098988      0.53   1215692   7106356  97579784     24.20   3800196   5611160      2936   1118108   1325068     10320     20284    267936
12:13:43 PM 383129596 389881040   2079420      0.53   1215692   7108944  91052244     22.58   3800472   5584188      3188   1088712   1324896     10272     19304    267832
12:13:48 PM 383129308 389883232   2076460      0.53   1215692   7111384  93876256     23.28   3800812   5585308      2828   1087412   1325704     10240     19672    267904
12:13:53 PM 383189212 389946060   2013408      0.51   1215692   7114316  84540796     20.97   3801064   5536712      2860   1036372   1325920     10272     18284    267888
12:13:58 PM 383107476 389866452   2092392      0.53   1215696   7116304  97579328     24.20   3801456   5621048      4368   1119264   1326680     10272     19844    267904
12:14:03 PM 383109108 389870480   2087784      0.53   1215696   7118644  94745716     23.50   3801772   5622256      3120   1118440   1327316     10304     19816    267888
12:14:08 PM 383188344 389951896   2007200      0.51   1215696   7120788  81733008     20.27   3802044   5541596      4340   1035024   1326520     10304     18144    267848
12:14:13 PM 383070664 389836976   2122556      0.54   1215700   7123444  97572624     24.20   3802420   5630516      3676   1121996   1326184     10288     20452    267816
12:14:18 PM 383063784 389832788   2126480      0.54   1215712   7126020  94763420     23.50   3802724   5630760      4616   1119928   1326552     10240     20220    267808
12:14:23 PM 383040108 389811448   2147164      0.54   1215720   7128292  97567640     24.20   3803080   5635912      3636   1123652   1327264     10288     20460    267840
12:14:28 PM 383043132 389816920   2141916      0.54   1215728   7130684  97581064     24.20   3803412   5634936      4280   1120588   1327088     10256     20196    267888
12:14:33 PM 383159260 389935628   2023060      0.51   1215732   7133264  85438688     21.19   3803648   5570736      2552   1053876   1327232     10224     18456    267824
12:14:38 PM 383057288 389836008   2122824      0.54   1215744   7135784  97587500     24.20   3804040   5640076      4252   1120876   1326908     10224     20308    267920
12:14:43 PM 383066036 389847440   2111848      0.53   1215748   7138280  93858444     23.28   3804356   5614228      3352   1093312   1326636     10256     19868    267888
12:14:48 PM 383057044 389840988   2118504      0.54   1215756   7140640  91924728     22.80   3804700   5640488      4140   1116984   1326604     10304     19920    267896
12:14:53 PM 383091724 389878264   2081676      0.53   1215760   7143232  89129452     22.10   3804992   5611516      3216   1085760   1326156     10256     19148    267856
12:14:58 PM 383083428 389873032   2086780      0.53   1215768   7146144  93867520     23.28   3805328   5620528      4148   1092528   1326428     10240     19776    267872
12:15:03 PM 383056912 389848860   2110848      0.53   1215776   7148356  97556292     24.19   3805724   5648128      3228   1118340   1326656     10256     20264    267888
12:15:08 PM 383098992 389893336   2066616      0.52   1215776   7150644  88917900     22.05   3805948   5601276      4136   1069544   1326520     10224     18816    267872
12:15:13 PM 383125672 389922092   2038340      0.52   1215784   7152668  85202668     21.13   3806228   5587316      2620   1054136   1326084     10224     18740    267792
12:15:18 PM 383171060 389969984   1989716      0.50   1215788   7155124  81532940     20.22   3806484   5542340      3268   1006644   1326860     10224     17704    267840
12:15:23 PM 383098816 389899536   2060384      0.52   1215800   7156896  88920208     22.05   3806832   5623408      2440   1086224   1326652     10256     19604    267880
12:15:28 PM 383117080 389920352   2037888      0.52   1215808   7159492  88049228     21.84   3807140   5604720      3116   1065300   1328280     10416     19212    268000
12:15:33 PM 383128500 389934036   2024808      0.51   1215812   7161896  82397124     20.43   3807464   5576944      3968   1035252   1327532     10240     18720    267864
12:15:38 PM 383142840 389951244   2008820      0.51   1215816   7164776  85240528     21.14   3807736   5583284      2952   1039096   1326296     10160     18268    267808
12:15:43 PM 383092288 389902280   2058144      0.52   1215824   7166224  91728036     22.75   3808048   5631604      4072   1085748   1326068     10256     19352    267792
12:15:48 PM 383133524 389946080   2014404      0.51   1215824   7168796  88034544     21.83   3808360   5603304      2884   1055280   1326000     10208     18716    267744
12:15:53 PM 383144940 389960024   2000540      0.51   1215836   7171316  83094668     20.61   3808696   5602272      3900   1052356   1325916     10176     18076    267808
12:15:58 PM 383326096 390142520   1817900      0.46   1215840   7172652  55155612     13.68   3808816   5405968      1844    854752   1326060     10016     13812    267680
12:16:03 PM 383449396 390266568   1694320      0.43   1215848   7173368  29666908      7.36   3808928   5267700      2188    715868   1325616      9856      9768    267552
12:16:08 PM 383588156 390405220   1557124      0.39   1215848   7173260   4183500      1.04   3808956   5128288       312    576528   1324160      9760      6004    267488
12:16:13 PM 383555500 390376960   1585036      0.40   1215852   7177252   4192012      1.04   3818452   5131220      1300    584964   1324908      9776      5968    267552
12:16:18 PM 383429752 390251500   1706628      0.43   1215852   7177444  38517900      9.55   3826928   5286844       280    748792   1328872     10064     12304    267760
12:16:23 PM 383422832 390245080   1713276      0.43   1215856   7177972  36372532      9.02   3827320   5279452      1352    740796   1328612     10016     11852    267776
12:16:28 PM 383412632 390235388   1722932      0.44   1215860   7178328  36376436      9.02   3827552   5282376       248    743988   1328796     10000     11916    267800
12:16:33 PM 383428420 390251432   1709596      0.43   1215872   7178556   4192012      1.04   3827968   5123616      1404    585492   1326104      9824      6108    267568
12:16:38 PM 383429772 390252692   1708388      0.43   1215876   7178440   4196364      1.04   3827964   5127260       248    589188   1326072      9792      5972    267584
12:16:43 PM 383430856 390256612   1704724      0.43   1215888   7181156   4200636      1.04   3828008   5132656      1424    591972   1325924      9824      6124    267624
12:16:48 PM 383430992 390259624   1701736      0.43   1215892   7183932   4196364      1.04   3828020   5133564       440    590084   1325996      9760      6012    267584
12:16:53 PM 383398332 390229864   1727228      0.44   1215896   7186640  45041044     11.17   3828012   5165728      1344    619712   1330452     10032     12408    267792
12:16:58 PM 382819380 389653140   2305112      0.58   1215904   7188832  98009296     24.31   3828620   5705188       372   1157736   1329320     10288     22072    267888
12:17:03 PM 382832268 389666184   2292180      0.58   1215912   7188964  98012432     24.31   3828624   5708292      1228   1160316   1329224     10432     21744    268000
12:17:08 PM 382833964 389668216   2289900      0.58   1215924   7189244  98013696     24.31   3828644   5716436       344   1168704   1329516     10336     21988    268048
12:17:13 PM 382829788 389664320   2293628      0.58   1215932   7189640  98014168     24.31   3828652   5721180       488   1172044   1329560     10768     21880    268080
12:17:18 PM 382927480 389762604   2195184      0.56   1215940   7190104  98068588     24.32   3828724   5740052       640   1191508   1329840     10272     21956    268000
12:17:23 PM 382952376 389787700   2169520      0.55   1215944   7190316  98077480     24.32   3828720   5745872       432   1197076   1330392     10320     22016    267968
12:17:28 PM 382950220 389786160   2170724      0.55   1215956   7190944  98077480     24.32   3828736   5747684      1576   1198116   1330704     10336     22060    267952
12:17:33 PM 382939052 389775128   2181716      0.55   1215960   7191124  98166044     24.34   3828752   5780764       516   1231256   1330696     10320     22060    267984
12:17:38 PM 382986796 389823292   2133684      0.54   1215972   7191476  98144564     24.34   3828768   5778956      1544   1228964   1330620     10384     22304    268008
12:17:43 PM 382983216 389819988   2136732      0.54   1215972   7191960  98151048     24.34   3828772   5782016       536   1231580   1330668     10352     22252    268016
12:17:48 PM 382989148 389826436   2130472      0.54   1215976   7192340  98151048     24.34   3828776   5783300      1524   1232292   1330612     10336     22260    268048
12:17:53 PM 383020608 389858228   2098580      0.53   1215976   7192776  94430436     23.42   3828772   5747264       468   1196040   1330608     10336     21740    267984
12:17:58 PM 382936860 389775780   2182076      0.55   1215980   7193732  92457852     22.93   3829160   5742988      2920   1191516   1329900     10288     21072    267944
12:18:03 PM 382869040 389707640   2249448      0.57   1215984   7193388  98036404     24.31   3829280   5733444       408   1182056   1330688     10352     22024    267976
12:18:08 PM 382875076 389714000   2243256      0.57   1215988   7193576  98006568     24.30   3829380   5726044      1476   1174360   1330652     10256     21832    268064
12:18:13 PM 382874392 389713528   2243648      0.57   1215988   7193868  98013956     24.31   3829400   5732624       728   1181068   1330652     10336     21980    268128
12:18:18 PM 382936376 389776108   2180764      0.55   1215996   7194316  98131384     24.34   3829428   5751020      1644   1198672   1331096     10304     21944    268048
12:18:23 PM 382972140 389812228   2144676      0.54   1216000   7194732  98066296     24.32   3829440   5756572       388   1204164   1331000     10336     22000    268064
12:18:28 PM 382959744 389800240   2156796      0.55   1216008   7194968  98158772     24.34   3829440   5790308      1400   1237240   1331032     10368     22068    268096
12:18:33 PM 382991308 389832088   2124916      0.54   1216012   7195312  98083576     24.32   3829448   5765584       292   1212336   1331000     10288     21972    268112
12:18:38 PM 382962304 389803528   2153180      0.55   1216020   7195568  98114464     24.33   3829460   5779860      1488   1226244   1331476     10336     22108    268064
12:18:43 PM 382980536 389821960   2134612      0.54   1216028   7195904  98137324     24.34   3829476   5791436       644   1237708   1331468     10352     22184    268048
12:18:48 PM 382979512 389821800   2134488      0.54   1216032   7196508  98151292     24.34   3829472   5798940      1612   1244236   1332008     10448     22272    268168
12:18:53 PM 382982180 389824632   2132028      0.54   1216036   7196824  98134404     24.34   3829508   5792340       328   1237608   1331480     10352     21920    268112
12:18:58 PM 382947576 389791008   2166448      0.55   1216044   7197636  98092908     24.33   3829664   5775904      1724   1220472   1330844     10544     21660    268080
12:19:03 PM 382914912 389758536   2199008      0.56   1216056   7197872  98042344     24.31   3829876   5747408      1060   1192036   1330700     10320     21280    268032
12:19:08 PM 382859632 389703292   2254132      0.57   1216064   7197740  98019780     24.31   3830064   5734120      2060   1178748   1330980     10304     21952    268056
12:19:13 PM 382850980 389695052   2262260      0.57   1216072   7198108  98013400     24.31   3830112   5733268      3140   1178000   1331128     10368     21928    268048
12:19:18 PM 382875320 389719712   2237608      0.57   1216072   7198388  98031212     24.31   3830156   5744640       644   1188692   1331160     10368     22036    268072
12:19:23 PM 382921780 389766420   2190432      0.55   1216080   7198716  98049688     24.32   3830160   5752856      1776   1197016   1331540     10352     21972    268048
12:19:28 PM 382964184 389809204   2147664      0.54   1216084   7199100  98074052     24.32   3830184   5762740       556   1206580   1331516     10352     22016    268016
12:19:33 PM 382946244 389791508   2165652      0.55   1216096   7199308  98077528     24.32   3830184   5765756      1444   1209180   1331248     10368     21988    268048
12:19:38 PM 382956740 389802240   2154928      0.55   1216100   7199540  98097136     24.33   3830208   5775076       448   1218488   1331240     10368     22140    268096
12:19:43 PM 382910472 389756376   2200680      0.56   1216104   7199976  98213116     24.36   3830196   5818548      1660   1261296   1331316     10320     22032    268112
12:19:48 PM 382958976 389805112   2151856      0.54   1216104   7200288  98147268     24.34   3830212   5797240       448   1239892   1331324     10384     22180    268128
12:19:53 PM 382948864 389795504   2161440      0.55   1216112   7200792  98158860     24.34   3830200   5803856      1440   1245872   1331340     10400     22184    268104
12:19:58 PM 382970888 389818040   2138704      0.54   1216116   7201192  95298116     23.63   3830284   5773172       632   1214816   1331648     10384     21892    268128
12:20:03 PM 382921820 389769692   2187456      0.55   1216124   7201780  98056312     24.32   3830508   5761632      2148   1202872   1331368     10384     21980    268080
12:20:08 PM 382891080 389739528   2217984      0.56   1216128   7202244  94314352     23.39   3830660   5708376      1636   1149328   1331112     10384     21376    268016
12:20:13 PM 382817700 389666208   2291440      0.58   1216140   7202224  98009076     24.30   3830840   5732880      1740   1174068   1331044     10416     21864    268088
12:20:18 PM 382801348 389650248   2307592      0.58   1216152   7202636  98017476     24.31   3830856   5739616       464   1180472   1330820     10384     21960    268048
12:20:23 PM 382788112 389637416   2320212      0.59   1216156   7202916  98124024     24.33   3830892   5753896      1424   1194400   1331152     10384     21956    268080
12:20:28 PM 382803592 389653132   2304448      0.58   1216160   7203200  98057588     24.32   3830896   5760036       360   1200464   1331148     10384     22040    268080
12:20:33 PM 382848764 389698608   2258940      0.57   1216160   7203452  98070968     24.32   3830916   5767248      1636   1206668   1331232     10384     21760    268096
12:20:38 PM 382872200 389722400   2235356      0.57   1216172   7203816  98090652     24.33   3830924   5776980       320   1216132   1331004     10368     22040    268128
12:20:43 PM 382886524 389737032   2220796      0.56   1216180   7204064  98112336     24.33   3830936   5785424       416   1224752   1330984     10784     22068    268176
12:20:48 PM 382897568 389748140   2209452      0.56   1216192   7204368  98135152     24.34   3830952   5796704       976   1235468   1330968     10416     22208    268144
12:20:53 PM 382896508 389747488   2210176      0.56   1216196   7204680  98235932     24.36   3830960   5805308       472   1243880   1330988     10384     22172    268160
12:20:58 PM 382879968 389731116   2226680      0.56   1216200   7205072  98126572     24.33   3831028   5793396      1520   1231952   1330628     10320     22300    268080
12:21:03 PM 382851288 389702832   2255408      0.57   1216204   7205384  95303984     23.63   3831080   5789836       560   1227824   1330264     10384     21932    268136
12:21:08 PM 382807080 389659040   2299292      0.58   1216208   7205812  98102880     24.33   3831228   5779456      1620   1217344   1330156     10384     22080    268128
12:21:13 PM 382772424 389624916   2333196      0.59   1216216   7206224  98059904     24.32   3831392   5759256      1056   1196756   1330488     10352     21972    268080
12:21:18 PM 382770032 389623136   2333988      0.59   1216224   7206768  98013312     24.31   3831584   5739288      2620   1176684   1331536     10448     22004    268088
12:21:23 PM 382761580 389614932   2342232      0.59   1216224   7206996  98027932     24.31   3831608   5748180       456   1185136   1331516     10416     21976    268128
12:21:28 PM 382804684 389658248   2298692      0.58   1216232   7207244  98043116     24.31   3831604   5756140      1516   1193056   1331696     10400     21968    268208
12:21:33 PM 382845084 389698984   2258136      0.57   1216240   7207536  98059548     24.32   3831652   5765704       368   1202184   1331552     10400     22008    268208
12:21:38 PM 382837004 389690828   2265692      0.57   1216240   7208036  98166908     24.34   3831640   5804504      1388   1240708   1331576     10400     22048    268208
12:21:43 PM 382895272 389749952   2207180      0.56   1216244   7208300  98101036     24.33   3831656   5785960       608   1221576   1331552     10416     22080    268176
12:21:48 PM 382893608 389748576   2208604      0.56   1216252   7208692  98118784     24.33   3831668   5794980      1720   1230560   1331392     10432     22232    268168
12:21:53 PM 382902604 389757968   2199384      0.56   1216252   7208988  98126760     24.33   3831672   5799600       384   1234420   1331320     10384     22104    268176
12:21:58 PM 382896500 389752332   2204428      0.56   1216260   7209584  98129004     24.33   3831712   5802504      1292   1237112   1331776     10400     22132    268112
12:22:03 PM 382902876 389759488   2197496      0.56   1216268   7210220  94410760     23.41   3831776   5766520       316   1200288   1331688     10368     21576    268096
12:22:08 PM 382941440 389797896   2159412      0.55   1216280   7210244  92212800     22.87   3831904   5743060      1404   1176756   1331172     10400     21184    268104
12:22:13 PM 382915032 389771992   2185852      0.55   1216288   7210520  92199688     22.86   3832004   5734900       244   1168532   1330856     10368     21036    268096
12:22:18 PM 382899904 389757548   2200108      0.56   1216296   7211236  89354264     22.16   3832116   5718968      1512   1152128   1331004     10528     20436    268096
12:22:23 PM 382897760 389755328   2202816      0.56   1216304   7211172  92175716     22.86   3832220   5720700       904   1153980   1330496     10336     20972    268096
12:22:28 PM 382881852 389739772   2217436      0.56   1216308   7211596  92171456     22.86   3832292   5716688       620   1149956   1331356     10448     20944    268000
12:22:33 PM 382911440 389769808   2188420      0.55   1216312   7211976  92182732     22.86   3832336   5724852       836   1157408   1330400     10368     20992    268048
12:22:38 PM 382934640 389793332   2164936      0.55   1216316   7212352  92191316     22.86   3832344   5730428       588   1162864   1330304     10368     21008    267984
12:22:43 PM 382952532 389811684   2146152      0.54   1216324   7212736  92211676     22.87   3832360   5739956      1452   1172108   1330804     10368     21060    268096
12:22:48 PM 382951488 389810812   2146996      0.54   1216328   7212988  92239088     22.87   3832364   5752648       556   1184524   1330748     10368     21108    268112
12:22:53 PM 382958952 389818776   2139256      0.54   1216340   7213384  92246588     22.88   3832368   5758172       652   1189144   1330616     10368     21104    268096
12:22:58 PM 382961116 389821084   2136800      0.54   1216340   7213684  92257152     22.88   3832384   5762628       480   1193596   1330608     10368     21128    268064
12:23:03 PM 382962296 389822592   2135284      0.54   1216344   7214012  92266804     22.88   3832420   5766532      1604   1197284   1330612     10400     21192    268160
12:23:08 PM 382969540 389830892   2127528      0.54   1216348   7214952  92214556     22.87   3832528   5746344      1016   1176140   1330180     10352     20588    268096
12:23:13 PM 382956688 389818040   2140076      0.54   1216356   7215012  88491916     21.94   3832652   5704344      1348   1134316   1330416     10368     20528    268048
12:23:18 PM 382899420 389761080   2197084      0.56   1216360   7215260  92190624     22.86   3832732   5730608      1212   1160536   1330424     10416     20520    268056
12:23:23 PM 382879220 389741068   2217332      0.56   1216368   7215332  92169004     22.86   3832844   5724812      1800   1154632   1330296     10384     20984    268000
12:23:28 PM 382853752 389715968   2242224      0.57   1216376   7215676  92153368     22.85   3832984   5715016       552   1144576   1330520     10368     20960    268000
12:23:33 PM 382857428 389720016   2237932      0.57   1216388   7215912  92182920     22.86   3833000   5727576      1088   1157016   1330888     10432     21124    268120
12:23:38 PM 382901892 389764728   2193200      0.56   1216396   7216120  92187508     22.86   3833028   5731960       416   1160628   1330940     10384     20988    268048
