Linux 5.15.0-91-generic (gl5) 	01/19/2024 	_x86_64_	(32 CPU)

12:06:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:07:03 PM     all      3.66      0.00      4.27      0.14      0.00     91.93
12:07:03 PM       0      0.60      0.00      4.99      0.00      0.00     94.41
12:07:03 PM       1      0.60      0.00      4.60      0.00      0.00     94.80
12:07:03 PM       2      0.60      0.00      4.41      0.00      0.00     94.99
12:07:03 PM       3      0.60      0.00      4.41      0.00      0.00     94.99
12:07:03 PM       4      1.20      0.00      4.00      0.00      0.00     94.80
12:07:03 PM       5      1.20      0.00      3.81      0.00      0.00     94.99
12:07:03 PM       6      1.00      0.00      4.20      0.00      0.00     94.80
12:07:03 PM       7      0.80      0.00      4.21      0.00      0.00     94.99
12:07:03 PM       8      1.00      0.00      4.42      0.80      0.00     93.78
12:07:03 PM       9      0.80      0.00      4.41      3.61      0.00     91.18
12:07:03 PM      10      0.60      0.00      4.99      0.00      0.00     94.41
12:07:03 PM      11      1.00      0.00      4.20      0.00      0.00     94.80
12:07:03 PM      12      1.20      0.00      4.00      0.00      0.00     94.80
12:07:03 PM      13      1.40      0.00      4.20      0.00      0.00     94.40
12:07:03 PM      14      0.60      0.00      4.61      0.00      0.00     94.79
12:07:03 PM      15      1.00      0.00      3.82      0.00      0.00     95.18
12:07:03 PM      16      0.60      0.00      4.41      0.00      0.00     94.99
12:07:03 PM      17      0.60      0.00      4.60      0.00      0.00     94.80
12:07:03 PM      18      0.40      0.00      4.61      0.00      0.00     94.99
12:07:03 PM      19      0.40      0.00      4.61      0.00      0.00     94.99
12:07:03 PM      20      1.40      0.00      3.60      0.00      0.00     95.00
12:07:03 PM      21      1.00      0.00      4.20      0.00      0.00     94.80
12:07:03 PM      22      1.00      0.00      4.20      0.00      0.00     94.80
12:07:03 PM      23     91.22      0.00      2.00      0.00      0.00      6.79
12:07:03 PM      24      0.80      0.00      4.40      0.00      0.00     94.80
12:07:03 PM      25      0.80      0.00      4.59      0.00      0.00     94.61
12:07:03 PM      26      0.60      0.00      4.41      0.00      0.00     94.99
12:07:03 PM      27      0.60      0.00      4.41      0.00      0.00     94.99
12:07:03 PM      28      0.60      0.00      4.60      0.00      0.00     94.80
12:07:03 PM      29      0.80      0.00      4.39      0.00      0.00     94.81
12:07:03 PM      30      0.80      0.00      4.20      0.00      0.00     95.00
12:07:03 PM      31      1.00      0.00      4.20      0.00      0.00     94.80

12:07:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:07:08 PM     all      0.96      0.00      0.20      1.25      0.00     97.60
12:07:08 PM       0      0.60      0.00      0.40      0.00      0.00     99.00
12:07:08 PM       1      0.20      0.00      0.20      0.00      0.00     99.60
12:07:08 PM       2      0.20      0.00      0.20      0.00      0.00     99.60
12:07:08 PM       3      8.43      0.00      0.80     31.73      0.00     59.04
12:07:08 PM       4      0.00      0.00      0.60      0.00      0.00     99.40
12:07:08 PM       5      0.00      0.00      0.40      0.00      0.00     99.60
12:07:08 PM       6      0.40      0.00      0.60      0.00      0.00     99.00
12:07:08 PM       7      0.40      0.00      0.40      0.00      0.00     99.20
12:07:08 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:07:08 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:07:08 PM      10      0.20      0.00      0.20      0.00      0.00     99.60
12:07:08 PM      11      0.20      0.00      0.20      0.00      0.00     99.60
12:07:08 PM      12      0.00      0.00      0.20      0.00      0.00     99.80
12:07:08 PM      13      0.20      0.00      0.20      0.00      0.00     99.60
12:07:08 PM      14      0.00      0.00      0.40      0.00      0.00     99.60
12:07:08 PM      15      0.20      0.00      0.40      0.00      0.00     99.40
12:07:08 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
12:07:08 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
12:07:08 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
12:07:08 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
12:07:08 PM      20      0.20      0.00      0.00      0.00      0.00     99.80
