Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
2024-01-31T19:30:23,298816568,388961576,2632296,0.67,858484,89118332,7091380,1.76,62055704,28791448,56,1036444,3448104,10608,10148,863988
2024-01-31T19:30:28,298803584,388949760,2643388,0.67,858484,89119456,9638108,2.39,62056048,28826644,328,1070776,3448872,9680,10948,863300
2024-01-31T19:30:33,298833300,388981052,2612144,0.66,858484,89120980,6618620,1.64,62056340,28794064,84,1036936,3448876,9648,10108,863236
2024-01-31T19:30:38,298828516,388978364,2614576,0.66,858484,89122980,6621156,1.64,62056340,28797252,92,1038164,3449228,9680,10216,863196
2024-01-31T19:30:43,298820708,388972472,2620460,0.66,858484,89124800,6618756,1.64,62056336,28797984,236,1037044,3449332,9648,10108,863188
2024-01-31T19:30:48,298819828,388974040,2618684,0.66,858484,89127072,6621580,1.64,62056340,28801776,204,1038568,3449716,9680,10216,863148
2024-01-31T19:30:53,298822988,388979184,2613572,0.66,858484,89128984,6618756,1.64,62056336,28802216,120,1037120,3449756,9648,10104,863108
2024-01-31T19:30:58,298820328,388978640,2614480,0.66,858484,89130972,6621580,1.64,62056340,28805756,48,1038644,3449520,9680,10208,863132
2024-01-31T19:31:03,298819920,388980576,2612304,0.66,858484,89133160,6621432,1.64,62056336,28807624,252,1038396,3449916,9680,10212,863100
2024-01-31T19:31:08,298815680,388978612,2614332,0.66,858484,89135292,6621432,1.64,62056348,28809932,208,1038476,3449996,9680,10216,863116
2024-01-31T19:31:13,298806268,388971236,2621860,0.66,858484,89137200,6621720,1.64,62056340,28812192,336,1038868,3449972,9680,10204,863100
2024-01-31T19:31:18,298808096,388975112,2618064,0.66,858484,89139108,6619028,1.64,62056340,28812760,228,1037476,3450032,9680,10104,863076
2024-01-31T19:31:23,298807100,388976456,2616712,0.66,858484,89141328,6619028,1.64,62056340,28815052,84,1037584,3450160,9664,10104,863092
2024-01-31T19:31:28,298809536,388981336,2611536,0.66,858484,89143612,6619028,1.64,62056340,28817436,44,1037648,3450616,9664,10108,863076
2024-01-31T19:31:33,298810052,388983892,2608956,0.66,858484,89145548,6619172,1.64,62056340,28819436,64,1037736,3450744,9664,10104,863124
2024-01-31T19:31:38,298808620,388984524,2608620,0.66,858484,89147484,6619172,1.64,62056340,28821512,32,1037852,3450576,9664,10108,863140
2024-01-31T19:31:43,298807212,388984932,2608228,0.66,858484,89149196,6619172,1.64,62056340,28823244,64,1037896,3450664,9664,10104,863156
2024-01-31T19:31:48,298801228,388980796,2612180,0.66,858484,89150908,6619304,1.64,62056340,28825056,36,1037972,3450984,9664,10104,863172
2024-01-31T19:31:53,298797288,388979056,2613836,0.66,858484,89152956,6622128,1.64,62056340,28828604,320,1039540,3451220,9696,10224,863212
2024-01-31T19:31:58,298799060,388983052,2610316,0.66,858484,89155072,6619304,1.64,62056336,28829384,236,1038136,3450852,9664,10108,863124
2024-01-31T19:32:03,298799408,388985720,2607784,0.66,858484,89157256,6619436,1.64,62056332,28831568,144,1038164,3450852,9664,10112,863124
2024-01-31T19:32:08,298797600,388986196,2607688,0.66,858484,89159384,6622260,1.64,62056340,28835256,220,1039696,3450628,9696,10216,863132
2024-01-31T19:32:13,298799880,388990792,2603088,0.66,858484,89161544,6621972,1.64,62056340,28837068,240,1039444,3450788,9696,10212,863116
2024-01-31T19:32:18,298796692,388989404,2604376,0.66,858484,89163236,6619568,1.64,62056336,28837708,208,1038292,3450996,9664,10108,863092
2024-01-31T19:32:23,298797028,388992064,2601720,0.66,858484,89165452,6619568,1.64,62056336,28839956,112,1038352,3451100,9664,10108,863076
2024-01-31T19:32:28,298794336,388991740,2601700,0.66,858484,89167652,6622392,1.64,62056340,28843704,28,1039880,3451612,9712,10224,863132
2024-01-31T19:32:33,298795112,388994412,2599020,0.66,858484,89169444,6619700,1.64,62056336,28844024,268,1038428,3451724,9680,10112,863140
2024-01-31T19:32:38,298790668,388992244,2600768,0.66,858484,89171548,6619700,1.64,62056340,28846204,148,1038480,3452316,9680,10108,863124
2024-01-31T19:32:43,298789660,388993720,2599272,0.66,858484,89173876,6619700,1.64,62056340,28848552,64,1038528,3452492,9680,10108,863140
2024-01-31T19:32:48,298783692,388990188,2603164,0.66,858484,89176148,6622656,1.64,62056344,28852356,256,1040048,3452296,9712,10224,863148
2024-01-31T19:32:53,298783460,388992084,2601184,0.66,858484,89178144,6619832,1.64,62056336,28852900,380,1038624,3452512,9680,10108,863140
2024-01-31T19:32:58,298776640,388987284,2605608,0.66,858484,89180052,6621112,1.64,62056332,28856108,224,1039932,3453000,9680,10112,863108
2024-01-31T19:33:03,298776408,388989400,2603844,0.66,858484,89182240,6621244,1.64,62056336,28858364,132,1039976,3452808,9680,10112,863092
2024-01-31T19:33:08,298772212,388987316,2606140,0.66,858484,89184200,6624068,1.64,62056332,28861772,212,1041516,3452748,9712,10220,863068
2024-01-31T19:33:13,298773316,388990580,2602876,0.66,858484,89186248,6621244,1.64,62056336,28862472,104,1040068,3452860,9680,10112,863060
2024-01-31T19:33:18,298770064,388989740,2603800,0.66,858484,89188524,6621376,1.64,62056340,28864780,32,1040116,3452912,9664,10112,863092
2024-01-31T19:33:23,298768524,388990076,2603452,0.66,858484,89190292,6624200,1.64,62056340,28868040,208,1041632,3453032,9696,10224,863116
2024-01-31T19:33:28,298768860,388992428,2600516,0.66,858484,89192180,6621376,1.64,62056332,28868504,16,1040216,3453744,9664,10112,863124
2024-01-31T19:33:33,298768104,388993968,2598988,0.66,858484,89194336,6621508,1.64,62056340,28870720,104,1040236,3453872,9680,10112,863108
2024-01-31T19:33:38,298761088,388989216,2603160,0.66,858484,89196468,6624332,1.64,62056340,28874292,244,1041768,3454584,9712,10224,863164
2024-01-31T19:33:43,298760868,388991316,2601064,0.66,858484,89198624,6621508,1.64,62056336,28875108,228,1040328,3454744,9680,10112,863140
2024-01-31T19:33:48,298759440,388992028,2600332,0.66,858484,89200644,6621640,1.64,62056336,28877140,220,1040376,3454884,9680,10116,863140
2024-01-31T19:33:53,298755152,388989864,2603112,0.66,858484,89202664,6621640,1.64,62056336,28879200,292,1040436,3454372,9680,10116,863156
2024-01-31T19:33:58,298755456,388992424,2600404,0.66,858484,89204720,6621640,1.64,62056332,28881240,84,1040464,3454720,9680,10112,863156
2024-01-31T19:34:03,298753032,388992080,2600676,0.66,858484,89206680,6621772,1.64,62056336,28883344,88,1040504,3454912,9680,10112,863140
2024-01-31T19:34:08,298748416,388989696,2602688,0.66,858484,89208756,6621772,1.64,62056336,28885412,28,1040548,3455440,9680,10116,863108
2024-01-31T19:34:13,298746196,388989656,2602712,0.66,858484,89210808,6621772,1.64,62056340,28887552,224,1040596,3455584,9680,10112,863124
2024-01-31T19:34:18,298736228,388981908,2610588,0.66,858484,89212856,6624736,1.64,62056336,28891052,280,1042144,3455628,9712,10224,863164
2024-01-31T19:34:23,298737784,388985528,2606964,0.66,858484,89214796,6621912,1.64,62056336,28891632,236,1040684,3455756,9680,10112,863156
2024-01-31T19:34:28,298734860,388984732,2607800,0.66,858484,89216788,6624736,1.64,62056336,28895048,204,1042212,3455852,9712,10220,863180
2024-01-31T19:34:33,298733656,388985696,2606840,0.66,858484,89218784,6621912,1.64,62056336,28895708,200,1040768,3456020,9680,10112,863172
2024-01-31T19:34:38,298727440,388981416,2610656,0.66,858484,89220612,6622044,1.64,62056336,28897548,76,1040804,3456592,9680,10112,863140
2024-01-31T19:34:43,298726480,388982248,2609840,0.66,858484,89222300,6622044,1.64,62056340,28899288,108,1040840,3456680,9680,10116,863140
2024-01-31T19:34:48,298721956,388979908,2612676,0.66,858484,89224344,6624868,1.64,62056340,28902808,192,1042384,3456324,9712,10208,863148
2024-01-31T19:34:53,298722216,388982592,2609956,0.66,858484,89226644,6622176,1.64,62056336,28903696,104,1040928,3456484,9680,10116,863140
2024-01-31T19:34:58,298717044,388979124,2613336,0.66,858484,89228244,6622176,1.64,62056336,28905296,16,1040964,3456676,9680,10116,863108
2024-01-31T19:35:03,298715832,388980340,2611868,0.66,858484,89230516,6622176,1.64,62056336,28907680,96,1041016,3457084,9680,10112,863124
2024-01-31T19:35:08,298715392,388981944,2610656,0.66,858484,89232448,6622308,1.64,62056336,28909628,204,1041052,3456804,9680,10112,863124
2024-01-31T19:35:13,298715644,388984068,2608500,0.66,858484,89234220,6623576,1.64,62056340,28912420,236,1042052,3456936,9696,10168,863172
2024-01-31T19:35:18,298713716,388984384,2608460,0.66,858484,89236296,6623576,1.64,62056336,28914468,184,1042044,3456828,9680,10132,863140
2024-01-31T19:35:23,298705844,388978832,2614152,0.66,858484,89238460,6622452,1.64,62056336,28915816,260,1041196,3456844,9712,10144,863156
2024-01-31T19:35:28,298702944,388977780,2615416,0.66,858484,89240200,6625276,1.64,62056336,28918932,168,1042668,3456740,9680,10204,863132
2024-01-31T19:35:33,298703240,388980512,2612860,0.66,858484,89242472,6622452,1.64,62056336,28919908,96,1041280,3456728,9696,10172,863092
2024-01-31T19:35:38,298699484,388978856,2614480,0.66,858484,89244464,6622452,1.64,62056336,28921876,60,1041304,3456872,9648,10120,863076
2024-01-31T19:35:43,298697216,388978992,2614328,0.66,858484,89246708,6622584,1.64,62056340,28924224,76,1041344,3457048,9648,10120,863092
2024-01-31T19:35:48,298691104,388974856,2618000,0.66,858484,89248528,6625408,1.64,62056340,28927488,40,1042864,3457668,9680,10228,863100
2024-01-31T19:35:53,298691668,388977616,2615540,0.66,858484,89250576,6622716,1.64,62056336,28928180,216,1041428,3457516,9648,10116,863076
2024-01-31T19:35:58,298689532,388977272,2615816,0.66,858484,89252320,6622716,1.64,62056336,28929952,140,1041484,3457632,9648,10116,863092
2024-01-31T19:36:03,298687792,388977764,2615696,0.66,858484,89254396,6622716,1.64,62056336,28932068,80,1041500,3457416,9664,10116,863108
2024-01-31T19:36:08,298687408,388979812,2613180,0.66,858484,89256696,6622716,1.64,62056332,28934324,200,1041548,3458016,9664,10116,863092
2024-01-31T19:36:13,298675652,388970092,2622868,0.66,858484,89258604,6622848,1.64,62056336,28936660,208,1041880,3458176,9680,10168,863124
2024-01-31T19:36:18,298674764,388971192,2622408,0.66,858484,89260492,6622848,1.64,62056336,28938192,100,1041632,3457636,9664,10112,863092
2024-01-31T19:36:23,298675068,388973284,2620324,0.66,858484,89262176,6622848,1.64,62056340,28939984,128,1041664,3457732,9664,10116,863124
2024-01-31T19:36:28,298676444,388976924,2616612,0.66,858484,89264308,6622980,1.64,62056336,28942124,76,1041708,3457936,9664,10112,863092
2024-01-31T19:36:33,298675496,388978148,2615356,0.66,858484,89266328,6625516,1.64,62056340,28945416,44,1042972,3458120,9696,10232,863132
2024-01-31T19:36:38,298648636,388953348,2640048,0.67,858484,89268240,6626060,1.64,62056340,28947696,308,1043372,3458376,9680,10224,863148
2024-01-31T19:36:43,298646944,388953744,2639712,0.67,858484,89270204,6626204,1.64,62056340,28949756,296,1043476,3458440,9680,10224,863132
2024-01-31T19:36:48,298651872,388960752,2633008,0.67,858484,89272140,6623380,1.64,62056336,28950376,280,1042096,3458280,9648,10116,863108
2024-01-31T19:36:53,298650148,388960588,2633204,0.67,858484,89273600,6623380,1.64,62056336,28951904,96,1042180,3458348,9648,10116,863124
2024-01-31T19:36:58,298648564,388960816,2633116,0.67,858484,89275280,6626460,1.64,62056336,28955040,184,1043756,3458340,9680,10228,863100
2024-01-31T19:37:03,298664332,388978712,2615140,0.66,858484,89277304,6623768,1.64,62056328,28955744,236,1042388,3458524,9648,10116,863044
2024-01-31T19:37:08,298659912,388976456,2617520,0.66,858484,89279292,6623768,1.64,62056332,28957912,56,1042488,3458576,9648,10116,863044
2024-01-31T19:37:13,298660676,388979260,2614708,0.66,858484,89281228,6623768,1.64,62056332,28959960,100,1042604,3458688,9648,10116,863060
2024-01-31T19:37:18,298658448,388979240,2614452,0.66,858484,89283284,6626980,1.64,62056340,28963596,44,1044204,3459116,9680,10224,863100
2024-01-31T19:37:23,298661272,388984160,2609612,0.66,858484,89285248,6624156,1.64,62056336,28964244,52,1042844,3459168,9648,10116,863092
2024-01-31T19:37:28,298661188,388985884,2607916,0.66,858484,89286936,6624156,1.64,62056340,28966004,188,1042920,3459260,9648,10112,863060
2024-01-31T19:37:33,298661216,388987780,2606016,0.66,858484,89288704,6624296,1.64,62056340,28967864,100,1043016,3459364,9648,10120,863092
2024-01-31T19:37:38,298659564,388988124,2605308,0.66,858484,89290596,6624552,1.64,62056340,28969832,144,1043092,3459832,9648,10124,863092
