Linux 5.15.30-2-pve (superserver2) 	01/28/2024 	_x86_64_	(32 CPU)

07:03:43 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:03:48 PM     all      2.99      0.00      4.43      0.34      0.00     92.23
07:03:48 PM       0      1.20      0.00      4.41      0.00      0.00     94.39
07:03:48 PM       1      0.40      0.00      5.01      0.00      0.00     94.59
07:03:48 PM       2      0.80      0.00      4.21      1.40      0.00     93.59
07:03:48 PM       3      0.60      0.00      4.60      0.00      0.00     94.80
07:03:48 PM       4      0.80      0.00      4.40      0.00      0.00     94.80
07:03:48 PM       5      0.60      0.00      5.00      0.00      0.00     94.40
07:03:48 PM       6      0.40      0.00      4.80      0.00      0.00     94.80
07:03:48 PM       7      2.99      0.00      4.79      0.00      0.00     92.22
07:03:48 PM       8      0.40      0.00      4.61      0.00      0.00     94.99
07:03:48 PM       9     71.34      0.00      2.00      8.02      0.00     18.64
07:03:48 PM      10      0.60      0.00      4.60      0.00      0.00     94.80
07:03:48 PM      11      0.60      0.00      4.60      0.00      0.00     94.80
07:03:48 PM      12      0.60      0.00      4.59      0.00      0.00     94.81
07:03:48 PM      13      0.60      0.00      4.41      0.00      0.00     94.99
07:03:48 PM      14      0.20      0.00      5.00      0.00      0.00     94.80
07:03:48 PM      15      0.20      0.00      4.62      0.00      0.00     95.18
07:03:48 PM      16      0.60      0.00      4.40      0.00      0.00     95.00
07:03:48 PM      17      1.00      0.00      4.20      0.00      0.00     94.80
07:03:48 PM      18      0.40      0.00      4.60      0.00      0.00     95.00
07:03:48 PM      19      0.80      0.00      4.40      0.00      0.00     94.80
07:03:48 PM      20      1.40      0.00      3.80      0.00      0.00     94.80
07:03:48 PM      21      1.00      0.00      4.01      0.00      0.00     94.99
07:03:48 PM      22      0.60      0.00      4.60      0.00      0.00     94.80
07:03:48 PM      23      0.60      0.00      4.40      0.00      0.00     95.00
07:03:48 PM      24      1.98      0.00      4.37      0.00      0.00     93.65
07:03:48 PM      25      0.40      0.00      4.80      0.00      0.00     94.80
07:03:48 PM      26      1.00      0.00      4.39      1.60      0.00     93.01
07:03:48 PM      27      0.40      0.00      4.80      0.00      0.00     94.80
07:03:48 PM      28      0.60      0.00      4.79      0.00      0.00     94.61
07:03:48 PM      29      1.00      0.00      4.19      0.00      0.00     94.81
07:03:48 PM      30      1.00      0.00      4.01      0.00      0.00     94.99
07:03:48 PM      31      0.80      0.00      4.40      0.00      0.00     94.80

07:03:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:03:53 PM     all      4.90      0.00      0.21      1.35      0.00     93.55
