timestamp,module,event
2024-01-25T11:22:24,topoaa,start
2024-01-25T11:22:30,topoaa,finish
2024-01-25T11:22:31,rigidbody,start
2024-01-25T18:09:06,rigidbody,finish
2024-01-25T18:09:08,caprieval,start
2024-01-25T18:38:01,caprieval,finish
2024-01-25T18:38:02,seletop,start
2024-01-25T18:38:03,seletop,finish
2024-01-25T18:38:03,caprieval,start
2024-01-25T18:39:46,caprieval,finish
2024-01-25T18:39:47,flexref,start
2024-01-25T21:07:51,caprieval,start
2024-01-25T21:07:51,flexref,finish
2024-01-25T21:08:55,caprieval,finish
2024-01-25T21:08:56,emref,start
2024-01-25T21:21:16,emref,finish
2024-01-25T21:21:16,caprieval,start
2024-01-25T21:22:25,caprieval,finish
2024-01-25T21:22:25,clustfcc,start
2024-01-25T21:22:47,clustfcc,finish
2024-01-25T21:22:47,seletopclusts,start
2024-01-25T21:23:22,seletopclusts,finish
2024-01-25T21:23:23,caprieval,start
2024-01-25T21:24:16,caprieval,finish
