Linux 5.15.30-2-pve (superserver2) 	01/27/2024 	_x86_64_	(32 CPU)

04:25:31 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:37:46 AM 323668724 389054672   2603512      0.66    857096  64920636  46782000     11.60  42449400  24439232      1056   1277040   2823816     10000     16252    861688
04:37:51 AM 323673136 389060580   2597968      0.66    857096  64922132  46781172     11.60  42449524  24440164       716   1276084   2823452      9952     15800    861688
04:37:56 AM 323632716 389021440   2637340      0.67    857096  64923380  53300724     13.22  42449688  24478184       968   1313824   2823252      9984     16964    861688
04:38:01 AM 323632940 389022864   2636324      0.67    857096  64924536  53303256     13.22  42449884  24475904       864   1310320   2822888      9984     16576    861656
04:38:06 AM 323598112 388989560   2669008      0.68    857096  64925948  50476656     12.52  42450060  24475472      1188   1307804   2823620     10016     16060    861720
04:38:11 AM 323629548 389022732   2635748      0.67    857096  64927648  46784144     11.60  42450216  24444996       732   1276704   2823744      9968     15968    861704
04:38:16 AM 323591364 388985468   2673244      0.68    857096  64928524  53295864     13.22  42450396  24477276       884   1308452   2823556     10000     16948    861672
04:38:21 AM 323616028 389011368   2648576      0.67    857096  64929744  53298112     13.22  42450584  24481240       900   1311164   2822340     10000     16828    861672
04:38:26 AM 323667140 389064188   2595628      0.66    857096  64931416  45906184     11.38  42450720  24419532       744   1247968   2822504     10000     15720    861656
04:38:31 AM 323607448 389005276   2654684      0.67    857096  64932200  53292508     13.22  42450888  24484008       468   1311832   2822356     10016     16860    861640
04:38:36 AM 323633828 389033424   2626000      0.67    857096  64933932  51738152     12.83  42451060  24455316      1588   1281648   2822928     10000     16368    861608
04:38:41 AM 323612004 389012704   2645796      0.67    857096  64935032  53293580     13.22  42451276  24485744      1376   1311048   2823856     10016     16804    861624
04:38:46 AM 323619428 389022144   2637100      0.67    857096  64937020  50490100     12.52  42451464  24482952      1168   1306044   2823140      9984     15748    861688
04:38:51 AM 323677380 389081064   2577172      0.65    857096  64937940  43970104     10.90  42451580  24434344       248   1257032   2824196      9984     15428    861656
04:38:56 AM 323642248 389047236   2611712      0.66    857096  64939244  49595856     12.30  42451768  24458660       632   1280292   2823484     10000     16500    861736
04:39:01 AM 323622524 389028820   2630720      0.67    857096  64940500  53298444     13.22  42451992  24490464      1604   1310520   2822944     10000     16932    861720
04:39:06 AM 323613384 389020984   2637724      0.67    857096  64941768  53293728     13.22  42452176  24492564      1552   1311704   2823812     10016     16904    861768
