Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

03:26:48 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:26:53 AM     all      3.70      0.00      4.26      0.18      0.00     91.87
03:26:53 AM       0      1.00      0.00      4.61      0.00      0.00     94.39
03:26:53 AM       1      0.60      0.00      4.60      0.00      0.00     94.80
03:26:53 AM       2      0.60      0.00      4.60      0.00      0.00     94.80
03:26:53 AM       3      0.60      0.00      4.60      0.00      0.00     94.80
03:26:53 AM       4      1.20      0.00      4.01      0.00      0.00     94.79
03:26:53 AM       5      3.80      0.00      4.60      0.00      0.00     91.60
03:26:53 AM       6      0.80      0.00      4.41      5.41      0.00     89.38
03:26:53 AM       7      1.20      0.00      3.81      0.00      0.00     94.99
03:26:53 AM       8      1.20      0.00      4.19      0.00      0.00     94.61
03:26:53 AM       9     86.83      0.00      1.80      0.20      0.00     11.18
03:26:53 AM      10      0.60      0.00      4.41      0.00      0.00     94.99
03:26:53 AM      11      1.00      0.00      4.39      0.00      0.00     94.61
03:26:53 AM      12      1.00      0.00      4.21      0.00      0.00     94.79
03:26:53 AM      13      1.00      0.00      4.20      0.00      0.00     94.80
03:26:53 AM      14      1.40      0.00      3.79      0.00      0.00     94.81
03:26:53 AM      15      1.00      0.00      4.40      0.00      0.00     94.60
03:26:53 AM      16      1.00      0.00      4.20      0.00      0.00     94.80
03:26:53 AM      17      1.00      0.00      4.39      0.00      0.00     94.61
03:26:53 AM      18      1.20      0.00      4.00      0.00      0.00     94.80
03:26:53 AM      19      0.60      0.00      4.41      0.00      0.00     94.99
03:26:53 AM      20      0.80      0.00      4.40      0.00      0.00     94.80
03:26:53 AM      21      1.00      0.00      4.40      0.00      0.00     94.60
03:26:53 AM      22      1.20      0.00      4.00      0.00      0.00     94.80
03:26:53 AM      23      1.20      0.00      4.01      0.00      0.00     94.79
03:26:53 AM      24      0.80      0.00      4.39      0.00      0.00     94.81
03:26:53 AM      25      0.80      0.00      4.39      0.00      0.00     94.81
03:26:53 AM      26      0.80      0.00      4.61      0.00      0.00     94.59
03:26:53 AM      27      1.00      0.00      4.39      0.00      0.00     94.61
03:26:53 AM      28      1.00      0.00      4.20      0.00      0.00     94.80
03:26:53 AM      29      0.60      0.00      4.60      0.00      0.00     94.80
03:26:53 AM      30      0.80      0.00      4.60      0.00      0.00     94.60
03:26:53 AM      31      0.60      0.00      4.59      0.00      0.00     94.81

03:26:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:26:58 AM     all      1.01      0.00      0.32      0.88      0.00     97.80
03:26:58 AM       0      0.00      0.00      0.60      0.00      0.00     99.40
03:26:58 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
03:26:58 AM       2      0.00      0.00      0.20      0.00      0.00     99.80
03:26:58 AM       3      0.00      0.00      0.20      0.00      0.00     99.80
03:26:58 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM       5      0.20      0.00      0.80      0.00      0.00     99.00
03:26:58 AM       6      0.00      0.00      0.60      0.00      0.00     99.40
03:26:58 AM       7      0.20      0.00      0.60      0.00      0.00     99.20
03:26:58 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM       9      6.40      0.00      0.00      0.00      0.00     93.60
03:26:58 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM      11      0.20      0.00      0.40      0.00      0.00     99.40
03:26:58 AM      12      0.20      0.00      0.20      0.00      0.00     99.60
03:26:58 AM      13      0.00      0.00      0.20      0.00      0.00     99.80
03:26:58 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM      17      0.00      0.00      1.60      0.00      0.00     98.40
03:26:58 AM      18      0.40      0.00      0.00      0.00      0.00     99.60
03:26:58 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM      20      0.20      0.00      0.00      0.00      0.00     99.80
03:26:58 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM      22      0.00      0.00      0.20      0.00      0.00     99.80
03:26:58 AM      23      0.00      0.00      1.80      0.00      0.00     98.20
03:26:58 AM      24      0.20      0.00      0.40      0.00      0.00     99.40
03:26:58 AM      25     24.05      0.00      1.00     28.06      0.00     46.89
03:26:58 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
03:26:58 AM      28      0.20      0.00      0.60      0.00      0.00     99.20
03:26:58 AM      29      0.00      0.00      0.40      0.00      0.00     99.60
03:26:58 AM      30      0.00      0.00      0.20      0.00      0.00     99.80
03:26:58 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

03:26:58 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:27:03 AM     all     10.46      0.00      0.54      4.94      0.00     84.06
03:27:03 AM       0      0.20      0.00      1.60      2.40      0.00     95.80
03:27:03 AM       1     28.11      0.00      0.80      3.01      0.00     68.07
03:27:03 AM       2     49.80      0.00      1.00      8.40      0.00     40.80
03:27:03 AM       3     26.91      0.00      1.00     17.47      0.00     54.62
03:27:03 AM       4     28.40      0.00      1.20     19.00      0.00     51.40
03:27:03 AM       5     28.06      0.00      1.00     16.43      0.00     54.51
03:27:03 AM       6      0.20      0.00      0.40      0.00      0.00     99.40
03:27:03 AM       7      0.00      0.00      0.20      0.00      0.00     99.80
03:27:03 AM       8     25.85      0.00      1.00      9.42      0.00     63.73
03:27:03 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
03:27:03 AM      10     26.20      0.00      1.00     15.40      0.00     57.40
03:27:03 AM      11      0.40      0.00      0.40      0.60      0.00     98.60
03:27:03 AM      12      1.60      0.00      0.60      1.60      0.00     96.21
03:27:03 AM      13     28.66      0.00      1.20     13.63      0.00     56.51
03:27:03 AM      14     28.20      0.00      1.40     12.60      0.00     57.80
03:27:03 AM      15      0.20      0.00      0.00      0.00      0.00     99.80
03:27:03 AM      16      0.00      0.00      0.20      0.00      0.00     99.80
03:27:03 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
03:27:03 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
03:27:03 AM      19      0.00      0.00      0.20      0.00      0.00     99.80
03:27:03 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
03:27:03 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
03:27:03 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
03:27:03 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
03:27:03 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
03:27:03 AM      25     31.14      0.00      1.80     20.96      0.00     46.11
03:27:03 AM      26      0.20      0.00      0.00      0.00      0.00     99.80
03:27:03 AM      27      0.40      0.00      0.20      0.80      0.00     98.59
03:27:03 AM      28     28.66      0.00      1.00     13.23      0.00     57.11
03:27:03 AM      29      0.20      0.00      0.00      0.00      0.00     99.80
03:27:03 AM      30      0.40      0.00      0.20      0.00      0.00     99.40
03:27:03 AM      31      1.00      0.00      0.80      3.01      0.00     95.19

03:27:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:27:08 AM     all      1.16      0.00      0.19      1.19      0.00     97.46
03:27:08 AM       0      0.40      0.00      0.80      0.00      0.00     98.80
03:27:08 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
03:27:08 AM       2      0.00      0.00      0.20      0.00      0.00     99.80
03:27:08 AM       3      0.00      0.00      0.40      0.00      0.00     99.60
03:27:08 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM       5      0.00      0.00      0.40      0.00      0.00     99.60
03:27:08 AM       6      0.20      0.00      0.20      0.00      0.00     99.60
03:27:08 AM       7      0.00      0.00      0.00      0.60      0.00     99.40
03:27:08 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      10      0.00      0.00      0.20      0.00      0.00     99.80
03:27:08 AM      11      0.40      0.00      0.20      0.00      0.00     99.40
03:27:08 AM      12      0.20      0.00      0.80      0.00      0.00     99.00
03:27:08 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      15      0.20      0.00      0.40      0.00      0.00     99.40
03:27:08 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      17      0.20      0.00      0.40      0.00      0.00     99.40
03:27:08 AM      18      0.00      0.00      0.20      0.00      0.00     99.80
03:27:08 AM      19      0.20      0.00      0.20      0.00      0.00     99.60
03:27:08 AM      20      0.00      0.00      0.20      0.00      0.00     99.80
03:27:08 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      22      0.00      0.00      0.20      0.00      0.00     99.80
03:27:08 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      24      0.20      0.00      0.00      0.00      0.00     99.80
03:27:08 AM      25     35.27      0.00      0.60     37.47      0.00     26.65
03:27:08 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
03:27:08 AM      29      0.00      0.00      0.20      0.00      0.00     99.80
03:27:08 AM      30      0.00      0.00      0.20      0.00      0.00     99.80
03:27:08 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

03:27:08 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:27:13 AM     all      0.64      0.00      0.09      1.61      0.00     97.66
03:27:13 AM       0      0.40      0.00      0.20      0.00      0.00     99.40
03:27:13 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM       3      0.00      0.00      0.20      0.00      0.00     99.80
03:27:13 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM       7      0.00      0.00      0.20      0.80      0.00     99.00
03:27:13 AM       8      0.00      0.00      0.20      0.00      0.00     99.80
03:27:13 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      12      0.20      0.00      0.20      0.00      0.00     99.60
03:27:13 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      15      0.00      0.00      0.20      0.00      0.00     99.80
03:27:13 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      17      0.00      0.00      0.40      0.00      0.00     99.60
03:27:13 AM      18      0.40      0.00      0.20      0.00      0.00     99.40
03:27:13 AM      19      0.00      0.00      0.20      0.00      0.00     99.80
03:27:13 AM      20      0.00      0.00      0.20      0.00      0.00     99.80
03:27:13 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      25     19.24      0.00      0.60     50.70      0.00     29.46
03:27:13 AM      26      0.00      0.00      0.20      0.00      0.00     99.80
03:27:13 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
03:27:13 AM      30      0.20      0.00      0.00      0.00      0.00     99.80
03:27:13 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

03:27:13 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:27:18 AM     all      0.61      0.00      0.21      1.70      0.00     97.47
03:27:18 AM       0      0.00      0.00      0.20      0.00      0.00     99.80
03:27:18 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
03:27:18 AM       2      0.00      0.00      0.40      0.00      0.00     99.60
03:27:18 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:27:18 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
