Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

03:26:48 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
03:30:03 AM 326810168 389099616   2673756      0.68   1494192  61104376 174035852     43.16  26830808  37264128      6588   1524748   2776056     10784     32072    277316
03:30:08 AM 326806664 389099692   2674484      0.68   1494192  61107752 175799132     43.60  26831288  37308780      5016   1567056   2775456     10704     31824    277300
03:30:13 AM 326735728 389031980   2741076      0.69   1494192  61110836 178619184     44.30  26831684  37334568      7008   1590776   2776716     10864     33008    277300
03:30:18 AM 326742816 389042944   2730664      0.69   1494196  61114616 172091784     42.68  26832128  37296924      5532   1548676   2776256     10752     32192    277220
03:30:23 AM 326737660 389040572   2732700      0.69   1494196  61117400 182303996     45.21  26832560  37350032      6104   1600012   2776592     10736     33240    277156
03:30:28 AM 326739988 389046028   2727228      0.69   1494196  61120304 171078956     42.43  26832980  37332572      6072   1579512   2776832     10720     32096    277284
03:30:33 AM 326750900 389060964   2713344      0.69   1494196  61124328 177727260     44.07  26833416  37313364      5508   1557340   2775780     10704     32452    277268
03:30:38 AM 326878584 389191868   2582280      0.65   1494196  61127544 153637596     38.10  26833740  37208440      5636   1448904   2775944     10688     29748    277252
03:30:43 AM 326708068 389024652   2749088      0.70   1494196  61130792 185106592     45.90  26834276  37384064      6352   1622536   2776404     10736     33648    277332
03:30:48 AM 326711536 389030588   2742504      0.69   1494204  61133396 185118120     45.91  26834616  37389144      6472   1625104   2776908     10720     33448    277332
03:30:53 AM 326849136 389172416   2600392      0.66   1494204  61137600 157297092     39.01  26835016  37204548      4936   1435156   2777216     10672     29900    277204
03:30:58 AM 326803636 389130036   2642612      0.67   1494204  61140688 158200432     39.23  26835460  37233052      5640   1462016   2777408     10640     29932    277204
03:31:03 AM 326696964 389025704   2746992      0.70   1494204  61142992 178599060     44.29  26835884  37351264      6420   1577876   2777396     10736     32520    277172
03:31:08 AM 326745096 389077288   2696480      0.68   1494204  61146300 177729800     44.07  26836280  37336516      7324   1561208   2776468     10784     32440    277188
03:31:13 AM 326846212 389182468   2591896      0.66   1494204  61150344 154454172     38.30  26836688  37201796      4220   1422692   2775892     10656     29796    277124
03:31:18 AM 326679852 389019280   2754496      0.70   1494204  61153404 182303792     45.21  26837248  37393024      6068   1610752   2776592     10704     32968    277364
03:31:23 AM 326761016 389102396   2671400      0.68   1494204  61155484 160836072     39.89  26837452  37291444      5224   1508008   2776444     10672     30944    277284
03:31:28 AM 326971640 389316948   2456952      0.62   1494204  61159584 134036624     33.24  26837820  37075364      4344   1287924   2776168     10592     27444    277332
03:31:33 AM 326644516 388992384   2781128      0.70   1494204  61162060 182321272     45.21  26838444  37406464      5356   1617856   2776640     10672     32852    277300
03:31:38 AM 326748800 389099816   2673176      0.68   1494204  61165120 173003536     42.90  26838708  37343440      6520   1551500   2777248     10736     31876    277300
03:31:43 AM 326801992 389156724   2616832      0.66   1494204  61168772 161858768     40.14  26839164  37268160      4892   1472804   2776748     10688     30568    277156
03:31:48 AM 326716588 389074304   2699548      0.68   1494204  61171724 177752312     44.08  26839624  37357820      7220   1559804   2776484     10752     32480    277300
03:31:53 AM 326821692 389183088   2590604      0.66   1494204  61175244 162763768     40.36  26839964  37293768      5352   1492632   2776804     10704     31384    277204
03:31:58 AM 326720004 389084252   2689692      0.68   1494208  61178024 163636664     40.58  26840432  37328784      4612   1525428   2776620     11104     31384    277300
03:32:03 AM 326655764 389023292   2750756      0.70   1494208  61181196 179510264     44.52  26840836  37388184      7164   1572552   2776624     10736     32788    277284
03:32:08 AM 326724596 389095648   2678608      0.68   1494208  61184692 159072700     39.45  26841176  37299788      5824   1490992   2776444     10688     31260    277204
03:32:13 AM 326790336 389165232   2608276      0.66   1494208  61188468 161007632     39.93  26841688  37262852      5716   1450756   2777260     10720     30504    277252
03:32:18 AM 326671968 389049268   2724588      0.69   1494208  61190800 179487432     44.51  26842112  37400348      5980   1585520   2776984     10672     33220    277220
03:32:23 AM 326672340 389052840   2721072      0.69   1494208  61193840 178632692     44.30  26842452  37402560      6888   1586032   2777088     10720     32264    277172
03:32:28 AM 326679108 389062272   2712328      0.69   1494208  61196540 167345820     41.50  26842908  37382708      5756   1563312   2776364     10736     32324    277188
03:32:33 AM 326658288 389045396   2728984      0.69   1494208  61200460 182297812     45.21  26843428  37425560      7132   1603348   2776608     10704     33112    277316
03:32:38 AM 326658600 389048744   2725844      0.69   1494208  61203496 181435228     44.99  26843760  37416212      6496   1589916   2776400     10736     33024    277332
03:32:43 AM 326697280 389091428   2682876      0.68   1494208  61207332 165584112     41.06  26844184  37339404      6796   1510492   2776852     10704     31716    277236
03:32:48 AM 326611476 389008392   2765988      0.70   1494208  61209972 185129596     45.91  26844660  37454884      5956   1623964   2776904     10736     33588    277268
03:32:53 AM 326697792 389098460   2675812      0.68   1494208  61213708 168379152     41.76  26844992  37351756      6340   1493664   2777028     10704     31584    277316
03:32:58 AM 326573748 388977152   2797032      0.71   1494208  61216424 185148180     45.91  26845512  37458604      6020   1622060   2777136     10752     33504    277220
03:33:03 AM 326638628 389045864   2727392      0.69   1494208  61220120 175974596     43.64  26845892  37410280      6576   1570784   2778200     10720     32204    277300
03:33:08 AM 326590844 389001420   2771652      0.70   1494208  61223468 179506676     44.52  26846328  37433252      6036   1590896   2778376     10768     33100    277332
03:33:13 AM 326593872 389007200   2765964      0.70   1494208  61226332 178601832     44.29  26846724  37430220      6520   1585420   2778172     10752     32724    277348
03:33:18 AM 326693672 389110840   2662904      0.67   1494208  61230164 165574644     41.06  26847120  37346732      4988   1498432   2777600     10720     30848    277284
03:33:23 AM 326606868 389027284   2745788      0.70   1494208  61233372 175805424     43.60  26847604  37417432      6548   1565352   2778312     10736     32188    277284
03:33:28 AM 326641832 389065560   2707516      0.69   1494208  61236652 172114568     42.68  26848008  37398108      6116   1543632   2778340     10752     32680    277300
03:33:33 AM 326681860 389108820   2664284      0.67   1494208  61239672 156237368     38.74  26848368  37329048      5404   1471792   2778524     10672     30092    277348
03:33:38 AM 326597228 389027784   2744980      0.70   1494208  61243144 183566476     45.52  26848912  37453068      5904   1593200   2778988     10720     33124    277332
03:33:43 AM 326529812 388963560   2808708      0.71   1494208  61246240 182318248     45.21  26849264  37470996      6572   1608516   2779580     10912     33444    277284
03:33:48 AM 326538488 388975328   2798516      0.71   1494208  61249264 182315728     45.21  26849720  37480676      6764   1615268   2778072     10752     33112    277284
03:33:53 AM 326612232 389052728   2721504      0.69   1494208  61252864 176487212     43.77  26850164  37433580      5632   1565564   2777740     10720     31976    277300
03:33:58 AM 326853120 389296816   2477304      0.63   1494212  61256136 134827908     33.44  26850424  37156904      5076   1285872   2777776     10544     26696    277172
03:34:03 AM 327076736 389521812   2254832      0.57   1494212  61257656  90174480     22.36  26850676  36927292      3360   1054684   2775112     10272     19136    276964
03:34:08 AM 327364196 389809568   1969416      0.50   1494212  61257892  33374180      8.28  26850748  36618240      2320    745340   2772832      9936     10292    276772
03:34:13 AM 327509696 389955500   1823920      0.46   1494212  61258348   4189252      1.04  26850772  36449284       284    575820   2772372      9776      6312    276612
03:34:18 AM 327500340 389948324   1830948      0.46   1494212  61260228   4195940      1.04  26850776  36457340      1224    581968   2772820      9760      5992    276612
03:34:23 AM 327305180 389755200   2016288      0.51   1494212  61262256  66413436     16.47  26868756  36737328       324    877900   2780612     10256     16912    277028
03:34:28 AM 327316452 389766872   2004584      0.51   1494212  61262556  66414016     16.47  26869060  36740736      1216    881320   2780744     10288     16904    277044
03:34:33 AM 327320448 389771196   2000292      0.51   1494212  61262788  64268072     15.94  26869280  36731988       196    872548   2780808     10272     16528    276996
03:34:38 AM 327417340 389868216   1909388      0.48   1494212  61262856   4197880      1.04  26869320  36443632      1200    584160   2774752      9824      6004    276708
03:34:43 AM 327418508 389869284   1908324      0.48   1494216  61262756   4200440      1.04  26869320  36445864       208    586512   2774744      9824      6004    276660
03:34:48 AM 327423988 389876936   1901060      0.48   1494216  61264912   4202232      1.04  26869332  36450360      1232    588888   2774372      9808      6000    276660
03:34:53 AM 327424792 389880068   1897900      0.48   1494216  61267164   4202232      1.04  26869332  36452592       216    588892   2774476      9808      6000    276628
03:34:58 AM 327422360 389880224   1898064      0.48   1494216  61269592   4202232      1.04  26869332  36455068      1188    588892   2774316      9808      6008    276612
03:35:03 AM 326620644 389082896   2688908      0.68   1494216  61274020 114648304     28.43  26870272  37367024      3132   1497752   2780760     10704     29996    277236
03:35:08 AM 326182148 388645568   3125880      0.79   1494216  61275016 174287144     43.22  26870384  37514180      1812   1644232   2781288     10656     34392    277284
03:35:13 AM 326211036 388674708   3096772      0.78   1494216  61275296 174242920     43.21  26870396  37493120      1148   1622976   2781228     10720     34604    277284
03:35:18 AM 326213924 388677748   3093456      0.78   1494220  61275428 174245192     43.21  26870396  37494944      1468   1624144   2781520     10704     34604    277268
03:35:23 AM 326235560 388699616   3071748      0.78   1494224  61275604 174246168     43.21  26870408  37506216       724   1635772   2781412     10704     34616    277284
03:35:28 AM 326257596 388722012   3048324      0.77   1494224  61276024 174246740     43.21  26870516  37515400       948   1644604   2782380     10688     34552    277268
03:35:33 AM 326297092 388762196   3009028      0.76   1494228  61276752 174254296     43.21  26870528  37522008       776   1650664   2781448     10720     34624    277300
03:35:38 AM 326401684 388867300   2904104      0.74   1494228  61277160 174408432     43.25  26870528  37576608       780   1704504   2781372     10720     34756    277268
03:35:43 AM 326490572 388956616   2814680      0.71   1494228  61277596 174365480     43.24  26870532  37563980      1836   1691728   2781472     10720     34856    277300
03:35:48 AM 326492100 388958464   2812912      0.71   1494228  61277836 174369384     43.24  26870536  37569128       684   1696160   2781472     10752     34964    277356
03:35:53 AM 326486036 388952660   2818396      0.71   1494232  61278112 174370284     43.24  26870536  37570348      1652   1697456   2781772     10736     34860    277300
03:35:58 AM 326499936 388966920   2804256      0.71   1494232  61278364 174379852     43.24  26870540  37576848       576   1703268   2781760     10736     34892    277332
03:36:03 AM 326486148 388953548   2817344      0.71   1494232  61278776 174393536     43.25  26870540  37582564      1648   1709088   2782048     10752     34940    277332
03:36:08 AM 326485984 388953840   2817584      0.71   1494232  61279108 174434344     43.26  26870540  37600772       620   1726484   2781640     10736     35044    277332
03:36:13 AM 326481556 388949712   2821620      0.71   1494236  61279508 174494000     43.27  26870548  37627136      1588   1752852   2781628     10752     35108    277396
03:36:18 AM 326473052 388941744   2829776      0.72   1494236  61279956 174503092     43.27  26870548  37633416       548   1758248   2781528     10752     35124    277364
03:36:23 AM 326450744 388919852   2851264      0.72   1494236  61280480 174487060     43.27  26870584  37628452      1696   1753124   2781824     10768     34932    277444
03:36:28 AM 326476348 388946140   2825352      0.72   1494236  61280912 174478728     43.27  26870620  37626472       600   1750288   2781700     10768     34956    277428
03:36:33 AM 326457932 388928112   2842960      0.72   1494236  61281336 174445304     43.26  26870728  37613744      1752   1737304   2782084     10768     35064    277300
03:36:38 AM 326495544 388966500   2804736      0.71   1494236  61282008 168697480     41.83  26870964  37544628      1816   1667916   2782024     10768     33860    277252
03:36:43 AM 326359936 388831320   2940648      0.74   1494236  61282316 174347960     43.24  26871140  37575128      3380   1698564   2781412     10768     34852    277204
03:36:48 AM 326365860 388837600   2934508      0.74   1494236  61282596 174235604     43.21  26871500  37527652      3564   1651188   2781348     10752     34580    277284
03:36:53 AM 326296364 388768412   3004176      0.76   1494236  61282828 174239208     43.21  26871616  37523708      1400   1647168   2780944     10752     34600    277236
03:36:58 AM 326281940 388754376   3018256      0.76   1494236  61283216 174252164     43.21  26871628  37532224       636   1655508   2780900     10736     34596    277220
03:37:03 AM 326319344 388792072   2980512      0.75   1494236  61283512 174264356     43.22  26871664  37542292      1432   1665136   2780944     10752     34636    277252
03:37:08 AM 326355032 388828112   2944536      0.75   1494236  61283872 174284148     43.22  26871692  37555032       396   1677680   2780872     10784     34696    277268
03:37:13 AM 326389252 388862684   2909036      0.74   1494236  61284240 174299676     43.22  26871716  37564344       468   1686424   2781784     10832     34628    277252
03:37:18 AM 326447368 388921340   2851468      0.72   1494236  61284716 174316924     43.23  26871724  37572184       180   1694000   2780760     10720     34728    277204
03:37:23 AM 326497056 388971336   2801496      0.71   1494236  61285036 174356392     43.24  26871728  37588224       468   1709588   2780724     10720     34808    277220
03:37:28 AM 326477956 388952604   2820056      0.71   1494236  61285320 174373964     43.24  26871728  37597808      1584   1718888   2780980     10736     34860    277172
03:37:33 AM 326482276 388957244   2816072      0.71   1494236  61285104 174391264     43.25  26871724  37607452       464   1728120   2780860     10736     34892    277156
03:37:38 AM 326455968 388931060   2841640      0.72   1494236  61285784 174407928     43.25  26871432  37616232      1688   1736456   2780920     10736     34924    277172
03:37:43 AM 326459892 388935364   2837428      0.72   1494236  61286096 174412564     43.25  26871432  37619104       424   1738940   2780896     10736     34944    277172
03:37:48 AM 326465604 388941332   2831128      0.72   1494236  61286352 171618288     42.56  26871432  37611952      1452   1731604   2781228     10688     34488    277204
03:37:53 AM 326420996 388897532   2874972      0.73   1494240  61287124 170828836     42.36  26871480  37633540       492   1752356   2781216     10720     34492    277188
03:37:58 AM 326411040 388887776   2884528      0.73   1494240  61287312 171621260     42.56  26871544  37611792      1328   1730788   2781428     10736     34584    277188
03:38:03 AM 326381884 388859248   2913296      0.74   1494240  61287844 174458040     43.26  26871584  37638056       300   1756324   2781284     10736     35036    277204
03:38:08 AM 326385936 388863536   2909260      0.74   1494240  61288092 168727768     41.84  26871792  37580016      2264   1698476   2781020     10688     34216    277124
03:38:13 AM 326344628 388822776   2950024      0.75   1494240  61288616 174366452     43.24  26871948  37590804      2092   1708612   2781040     10736     34644    277140
03:38:18 AM 326326980 388805392   2967344      0.75   1494240  61288984 171512316     42.53  26872052  37573592      1288   1691304   2781000     10720     34600    277188
03:38:23 AM 326336212 388815128   2957532      0.75   1494240  61289388 170554140     42.30  26872256  37519240      1216   1636612   2781176     10720     34000    277156
03:38:28 AM 326256576 388735788   3036676      0.77   1494240  61289704 174298560     43.22  26872372  37561408      2824   1678784   2781352     10752     34716    277156
03:38:33 AM 326283724 388763100   3009220      0.76   1494240  61289852 171432640     42.51  26872512  37525320       864   1642668   2781512     10736     34360    277172
03:38:38 AM 326300468 388780420   2992156      0.76   1494240  61290452 174270012     43.22  26872548  37550296      1600   1667032   2781232     10752     34664    277156
03:38:43 AM 326362016 388842412   2930224      0.74   1494240  61290884 174292812     43.22  26872584  37563032       564   1679344   2781184     10752     34768    277124
03:38:48 AM 326405084 388885776   2886732      0.73   1494244  61291228 174309600     43.23  26872584  37572620      1528   1688708   2781260     10816     34756    277188
03:38:53 AM 326444332 388925364   2847120      0.72   1494248  61291540 174319796     43.23  26872620  37580300       540   1695888   2781308     10752     34776    277204
03:38:58 AM 326462840 388944208   2827344      0.72   1494248  61291896 174361388     43.24  26872620  37598232       388   1713660   2782220     10848     34796    277204
03:39:03 AM 326495392 388977236   2794980      0.71   1494248  61292324 174372468     43.24  26872628  37605744       328   1720472   2781604     10768     34860    277220
03:39:08 AM 326489516 388971568   2800580      0.71   1494248  61292616 174392572     43.25  26872636  37613208       720   1727896   2781588     10752     34904    277140
03:39:13 AM 326494640 388977264   2794940      0.71   1494248  61293072 171579192     42.55  26872628  37599276      1724   1713208   2781648     10768     34452    277188
03:39:18 AM 326478340 388961204   2810768      0.71   1494248  61293400 174434780     43.26  26872676  37632652       712   1746796   2781792     10784     35040    277252
03:39:23 AM 326473016 388956584   2815536      0.71   1494248  61293956 174428860     43.26  26872704  37632480      1864   1745688   2781792     10752     34944    277300
03:39:28 AM 326425584 388909380   2862596      0.72   1494248  61294320 174528284     43.28  26872708  37667920       680   1781012   2781800     10768     34996    277284
03:39:33 AM 326468840 388953904   2817892      0.71   1494248  61295376 171597692     42.55  26872788  37612748      1896   1724320   2782192     10752     34352    277236
03:39:38 AM 326408836 388893876   2877744      0.73   1494252  61295508 174447108     43.26  26872824  37640592       696   1752268   2782208     10768     35012    277268
03:39:43 AM 326356108 388841852   2929680      0.74   1494252  61295960 174379460     43.24  26873048  37612356      2516   1723756   2782548     10704     34848    277252
03:39:48 AM 326333328 388819444   2952440      0.75   1494252  61296404 171550080     42.54  26873116  37604596       780   1716260   2782124     10704     34708    277236
03:39:53 AM 326345640 388832448   2939772      0.74   1494252  61296804 174336612     43.23  26873284  37590932      1904   1701688   2782080     10704     34800    277300
03:39:58 AM 326370400 388857460   2915000      0.74   1494252  61297136 174314508     43.23  26873392  37582020      1496   1692936   2781760     10736     34820    277188
03:40:03 AM 326438064 388925896   2846716      0.72   1494252  61297872 171438124     42.51  26873552  37551080      1648   1661016   2781644     10720     34540    277220
03:40:08 AM 326365880 388853716   2918888      0.74   1494252  61297944 174261604     43.21  26873704  37555340      1472   1665728   2781584     10736     34648    277220
03:40:13 AM 326356552 388844696   2927956      0.74   1494252  61298200 174276288     43.22  26873756  37561564      1516   1671296   2781588     10736     34664    277300
03:40:18 AM 326380428 388868736   2903984      0.74   1494252  61298500 174300828     43.22  26873772  37571336       424   1681280   2781384     10768     34828    277252
03:40:23 AM 326380936 388869696   2902752      0.74   1494252  61298956 174311892     43.23  26873768  37580852      1356   1689860   2781652     10768     34776    277252
03:40:28 AM 326364576 388853712   2918844      0.74   1494252  61299300 174424484     43.25  26873800  37624052       400   1733008   2781576     10752     34768    277268
03:40:33 AM 326389720 388879100   2893272      0.73   1494252  61299620 174359028     43.24  26873808  37604072      1364   1713112   2781684     10720     34820    277268
03:40:38 AM 326404664 388894408   2877992      0.73   1494252  61299960 174389140     43.25  26873816  37614968       380   1723584   2781680     10720     34872    277268
03:40:43 AM 326387808 388877932   2893756      0.73   1494252  61300396 174406256     43.25  26873812  37623676      1284   1732424   2782336     10800     35084    277268
03:40:48 AM 326396936 388887436   2884476      0.73   1494252  61300712 174416440     43.25  26873856  37629932       216   1737500   2782172     10720     34936    277284
03:40:53 AM 326401924 388892584   2879176      0.73   1494252  61301036 174435384     43.26  26873856  37639104       512   1746648   2782160     10720     34972    277236
03:40:58 AM 326357184 388848476   2923544      0.74   1494252  61301504 174540064     43.28  26873860  37677676      1532   1784516   2782064     10720     35004    277284
03:41:03 AM 326402956 388894608   2877324      0.73   1494252  61302024 174452820     43.26  26873932  37647956       464   1754652   2781992     10704     34996    277268
03:41:08 AM 326401032 388893160   2878756      0.73   1494252  61302296 174456396     43.26  26873936  37649088      1560   1754756   2782212     10720     34592    277268
03:41:13 AM 326380300 388872860   2898728      0.73   1494252  61302816 174445784     43.26  26874052  37644660       460   1750380   2782452     10720     35076    277316
03:41:18 AM 326465192 388959132   2812672      0.71   1494252  61304040 163272976     40.49  26874088  37530624      1572   1635012   2782392     10672     33200    277236
03:41:23 AM 326386852 388880152   2892100      0.73   1494252  61303616 168505928     41.79  26874300  37573136      1440   1678696   2781728     10656     33808    277236
03:41:28 AM 326390808 388884644   2888072      0.73   1494256  61303988 168480888     41.78  26874432  37561912      1404   1666864   2781424     10640     33772    277268
03:41:33 AM 326414968 388909372   2863284      0.73   1494256  61304520 165607840     41.07  26874568  37519400      1132   1623956   2781520     10640     33024    277252
03:41:38 AM 326334504 388829260   2943320      0.75   1494256  61304852 168420360     41.77  26874776  37527236      3024   1631660   2781616     10640     33664    277188
03:41:43 AM 326324268 388819268   2953456      0.75   1494256  61305124 168420760     41.77  26874812  37531232       244   1635576   2781444     10640     33684    277156
03:41:48 AM 326231648 388727120   3046056      0.77   1494256  61305536 168681940     41.83  26874876  37624560      1168   1728564   2781052     10640     33668    277140
03:41:53 AM 326313732 388809560   2963796      0.75   1494256  61305880 168423524     41.77  26874912  37538732       188   1642644   2780884     10640     33696    277108
03:41:58 AM 326357560 388853744   2919468      0.74   1494260  61306216 168448008     41.77  26874956  37550144      1728   1653636   2781044     10640     33740    277044
03:42:03 AM 326383844 388880444   2892732      0.73   1494260  61306664 168465188     41.78  26874956  37559168       604   1662152   2781048     10640     33792    277108
03:42:08 AM 326407276 388904380   2868884      0.73   1494260  61307000 168502440     41.79  26874968  37575956      1552   1678304   2781128     10640     33864    277236
03:42:13 AM 326432896 388930220   2842972      0.72   1494260  61307276 168510548     41.79  26874972  37581592       536   1683892   2781144     10688     33952    277268
03:42:18 AM 326411260 388909164   2864092      0.73   1494260  61307756 168606028     41.81  26875004  37617468      1736   1719124   2781180     10640     33896    277268
03:42:23 AM 326422904 388921012   2852176      0.72   1494264  61308064 168532156     41.79  26875012  37592572       532   1694208   2781140     10640     33968    277268
03:42:28 AM 326427196 388925800   2846668      0.72   1494264  61308408 168561904     41.80  26875004  37606828      1504   1707724   2782012     10656     33944    277268
03:42:33 AM 326434432 388933224   2839528      0.72   1494264  61308680 168634848     41.82  26875036  37610664       764   1711628   2781644     10656     33696    277188
03:42:38 AM 326443620 388942996   2829780      0.72   1494268  61309168 168565860     41.80  26875132  37609816      1180   1710120   2781712     10624     33940    277124
03:42:43 AM 326399000 388898696   2873924      0.73   1494268  61309624 168559960     41.80  26875200  37604604      1516   1704940   2781732     10640     33804    277172
03:42:48 AM 326401456 388901660   2871256      0.73   1494268  61310008 168552960     41.80  26875280  37599592       956   1699108   2781560     10640     33800    277140
03:42:53 AM 326375900 388876392   2896468      0.73   1494268  61310396 168551680     41.80  26875324  37600540      1780   1700192   2781516     10656     33972    277156
03:42:58 AM 326416272 388917284   2855396      0.72   1494268  61310764 168490820     41.78  26875512  37573336      1172   1672584   2781848     10704     33936    277140
03:43:03 AM 326326676 388828092   2944408      0.75   1494268  61311148 165737172     41.10  26875596  37587236      1904   1686216   2782048     10672     33380    277284
03:43:08 AM 326350284 388852116   2920040      0.74   1494268  61311496 165612536     41.07  26875752  37545212       988   1644276   2782460     10672     33376    277316
03:43:13 AM 326365964 388867928   2904172      0.74   1494268  61311680 165581456     41.06  26875864  37521256      1248   1620424   2782464     10640     32912    277300
03:43:18 AM 326307384 388810116   2962448      0.75   1494268  61312356 168403832     41.76  26876036  37534360       816   1632344   2782092     10704     33772    277220
03:43:23 AM 326325928 388828880   2943720      0.75   1494268  61312656 168420344     41.77  26876068  37538672      2084   1636796   2781976     10672     33732    277236
03:43:28 AM 326403496 388906828   2865948      0.73   1494268  61312952 168433252     41.77  26876096  37547444       468   1644816   2781884     10672     33740    277268
