Linux 5.15.0-91-generic (gl5) 	01/24/2024 	_x86_64_	(32 CPU)

11:40:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:15 AM     all      2.86      0.00      4.34      0.57      0.00     92.22
11:40:15 AM       0      1.00      0.00      4.60      0.00      0.00     94.40
11:40:15 AM       1      1.00      0.00      4.60      0.00      0.00     94.40
11:40:15 AM       2      1.00      0.00      4.40      0.00      0.00     94.60
11:40:15 AM       3      3.61      0.00      5.01      0.00      0.00     91.38
11:40:15 AM       4      0.20      0.00      5.01      0.00      0.00     94.79
11:40:15 AM       5      1.20      0.00      4.60     18.00      0.00     76.20
11:40:15 AM       6      1.00      0.00      4.41      0.00      0.00     94.59
11:40:15 AM       7      0.60      0.00      4.40      0.00      0.00     95.00
11:40:15 AM       8      0.80      0.00      4.58      0.00      0.00     94.62
11:40:15 AM       9     60.60      0.00      1.20      0.20      0.00     38.00
11:40:15 AM      10      0.40      0.00      4.99      0.00      0.00     94.61
11:40:15 AM      11      1.00      0.00      4.40      0.00      0.00     94.60
11:40:15 AM      12      0.80      0.00      4.78      0.00      0.00     94.42
11:40:15 AM      13      1.20      0.00      4.00      0.00      0.00     94.80
11:40:15 AM      14      0.80      0.00      4.40      0.00      0.00     94.80
11:40:15 AM      15      0.80      0.00      4.39      0.00      0.00     94.81
11:40:15 AM      16      1.00      0.00      4.78      0.00      0.00     94.22
11:40:15 AM      17      1.40      0.00      4.19      0.00      0.00     94.41
11:40:15 AM      18      1.00      0.00      4.01      0.00      0.00     94.99
11:40:15 AM      19      0.60      0.00      4.41      0.00      0.00     94.99
11:40:15 AM      20      0.80      0.00      4.40      0.00      0.00     94.80
11:40:15 AM      21      1.20      0.00      4.41      0.00      0.00     94.39
11:40:15 AM      22      1.00      0.00      4.41      0.00      0.00     94.59
11:40:15 AM      23      1.00      0.00      4.99      0.00      0.00     94.01
11:40:15 AM      24      0.60      0.00      4.41      0.00      0.00     94.99
11:40:15 AM      25      1.00      0.00      4.01      0.00      0.00     94.99
11:40:15 AM      26      0.80      0.00      4.40      0.00      0.00     94.80
11:40:15 AM      27      1.60      0.00      4.20      0.00      0.00     94.20
11:40:15 AM      28      0.80      0.00      4.21      0.00      0.00     94.99
11:40:15 AM      29      1.20      0.00      4.01      0.00      0.00     94.79
11:40:15 AM      30      0.80      0.00      4.01      0.00      0.00     95.19
11:40:15 AM      31      0.80      0.00      4.40      0.00      0.00     94.80

11:40:15 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:20 AM     all      1.64      0.00      0.18      0.42      0.00     97.76
