Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
2024-01-23 05:06:35,358719752,390160680,1722032,0.44,1405480,31052888,4708644,1.17,14612516,18399848,1556,581428,1958396,10784,6108,272776
2024-01-23 05:06:40,358681016,390124212,1757952,0.45,1405480,31055072,10276864,2.55,14612836,18467660,1572,646912,1959028,9872,7752,272008
2024-01-23 05:06:45,358739884,390183764,1698344,0.43,1405484,31055744,4235852,1.05,14612876,18402584,424,581572,1959092,9776,6088,271896
2024-01-23 05:06:50,358734804,390180300,1702044,0.43,1405484,31057288,4235852,1.05,14613028,18404632,1472,582244,1958928,9792,6116,271928
2024-01-23 05:06:55,358734156,390181640,1700984,0.43,1405484,31059172,4235852,1.05,14613032,18406544,352,582240,1958752,9760,6052,271896
2024-01-23 05:07:00,358734120,390183244,1699384,0.43,1405484,31060720,4235852,1.05,14613028,18408008,1208,582208,1958840,9760,6048,271848
2024-01-23 05:07:05,358735032,390185620,1697304,0.43,1405484,31062104,4235852,1.05,14613036,18409584,296,582500,1958624,9808,6120,271832
2024-01-23 05:07:10,358736112,390188568,1694460,0.43,1405484,31063772,4235984,1.05,14613036,18411304,1232,582416,1958720,9760,6048,271880
2024-01-23 05:07:15,358736760,390190948,1692044,0.43,1405484,31065404,4235984,1.05,14613036,18412940,180,582436,1958856,9760,6052,271848
2024-01-23 05:07:20,358730204,390186104,1696856,0.43,1405484,31067208,4235984,1.05,14613048,18414820,1260,582580,1958796,9728,6044,271864
2024-01-23 05:07:25,358729060,390186756,1696116,0.43,1405484,31068896,4235984,1.05,14613040,18416456,176,582504,1958992,9744,6044,271864
2024-01-23 05:07:30,358721584,390180900,1702068,0.43,1405488,31070364,4236128,1.05,14613044,18418908,1192,584012,1959044,9760,5948,271832
2024-01-23 05:07:35,358721440,390182224,1700800,0.43,1405492,31071752,4236128,1.05,14613040,18419376,172,582496,1959064,9728,6020,271816
2024-01-23 05:07:40,358719560,390182272,1700632,0.43,1405500,31073480,4236128,1.05,14613044,18421712,1080,582616,1959376,10176,5984,271864
2024-01-23 05:07:45,358717460,390181916,1700896,0.43,1405508,31075240,4236260,1.05,14613060,18423064,20,582744,1959444,9760,6084,271832
2024-01-23 05:07:50,358717020,390183420,1699416,0.43,1405508,31077072,4236260,1.05,14613068,18425016,288,582824,1959532,9744,6056,271816
2024-01-23 05:07:55,358731460,390199608,1683316,0.43,1405512,31078788,4236260,1.05,14613072,18426776,1424,582884,1959472,9728,6024,271928
2024-01-23 05:08:00,358730848,390200716,1682104,0.43,1405516,31080392,4236260,1.05,14613076,18428460,328,582920,1959688,9712,5984,271960
2024-01-23 05:08:05,358722124,390193604,1689348,0.43,1405516,31081896,4236260,1.05,14613084,18430048,1468,583072,1959664,9808,6112,271896
2024-01-23 05:08:10,358721576,390194840,1688112,0.43,1405520,31083588,4236392,1.05,14613084,18431820,260,583104,1959752,9760,6052,271896
2024-01-23 05:08:15,358715260,390190372,1692228,0.43,1405524,31085372,4236392,1.05,14613088,18433616,1452,583164,1960164,9760,6056,271880
2024-01-23 05:08:20,358713840,390190780,1691876,0.43,1405524,31087056,4236392,1.05,14613096,18435424,304,583236,1960252,9744,6052,271864
2024-01-23 05:08:25,358707220,390185932,1696632,0.43,1405524,31088760,4236528,1.05,14613092,18437072,1424,583196,1960412,9728,6016,271864
2024-01-23 05:08:30,358706180,390186600,1695972,0.43,1405524,31090428,4236528,1.05,14613100,18438900,304,583368,1960444,9744,6044,271848
2024-01-23 05:08:35,358698780,390181004,1701548,0.43,1405524,31092200,4236528,1.05,14613096,18440732,1416,583460,1960496,9744,6048,271832
2024-01-23 05:08:40,358699036,390182716,1699832,0.43,1405524,31093556,4236528,1.05,14613096,18442132,276,583472,1960600,9744,6056,271848
2024-01-23 05:08:45,358691624,390176792,1705736,0.43,1405524,31095008,4236528,1.05,14613104,18443632,1272,583584,1960656,9792,6108,271896
2024-01-23 05:08:50,358693212,390180528,1702040,0.43,1405528,31097048,4236660,1.05,14613108,18445780,200,583628,1960720,9792,6108,271896
2024-01-23 05:08:55,358686736,390175600,1706964,0.43,1405532,31098440,4236660,1.05,14613112,18447080,1212,583580,1960876,9744,6064,271848
2024-01-23 05:09:00,358687512,390178276,1704268,0.43,1405536,31100236,4236660,1.05,14613116,18448860,204,583500,1960996,9744,6020,271832
2024-01-23 05:09:05,358685748,390178332,1704236,0.43,1405540,31101896,4236804,1.05,14613120,18450620,1216,583672,1961128,9760,6048,271912
2024-01-23 05:09:10,358688236,390182288,1700316,0.43,1405552,31103284,4236804,1.05,14613136,18452040,196,583692,1961160,9760,6052,271864
2024-01-23 05:09:15,358683772,390179744,1702940,0.43,1405556,31105088,4236804,1.05,14613124,18454296,1108,584012,1961192,10144,6284,271912
2024-01-23 05:09:20,358685368,390182864,1699776,0.43,1405564,31106504,4236804,1.05,14613152,18455336,512,583740,1961336,9760,6056,271880
