timestamp,module,event
2024-01-24T16:12:19,topoaa,start
2024-01-24T16:12:26,topoaa,finish
2024-01-24T16:12:27,rigidbody,start
2024-01-24T19:32:14,rigidbody,finish
2024-01-24T19:32:16,caprieval,start
2024-01-24T19:51:31,caprieval,finish
2024-01-24T19:51:32,seletop,start
2024-01-24T19:51:35,seletop,finish
2024-01-24T19:51:36,caprieval,start
2024-01-24T19:52:40,caprieval,finish
2024-01-24T19:52:42,flexref,start
2024-01-24T20:59:54,caprieval,start
2024-01-24T20:59:54,flexref,finish
2024-01-24T21:00:52,caprieval,finish
2024-01-24T21:00:54,emref,start
2024-01-24T21:06:35,emref,finish
2024-01-24T21:06:35,caprieval,start
2024-01-24T21:07:35,caprieval,finish
2024-01-24T21:07:36,clustfcc,start
2024-01-24T21:07:59,clustfcc,finish
2024-01-24T21:07:59,seletopclusts,start
2024-01-24T21:08:31,seletopclusts,finish
2024-01-24T21:08:31,caprieval,start
2024-01-24T21:09:20,caprieval,finish
