timestamp,module,event
2024-01-23T11:01:27,topoaa,start
2024-01-23T11:01:51,topoaa,finish
2024-01-23T11:01:52,rigidbody,start
2024-01-23T11:35:52,rigidbody,finish
2024-01-23T11:35:52,seletop,start
2024-01-23T11:35:53,seletop,finish
2024-01-23T11:35:53,caprieval,start
2024-01-23T11:37:05,caprieval,finish
2024-01-23T11:37:06,flexref,start
2024-01-23T12:22:09,flexref,finish
2024-01-23T12:22:09,caprieval,start
2024-01-23T12:23:19,caprieval,finish
2024-01-23T12:23:21,emref,start
2024-01-23T12:29:00,emref,finish
2024-01-23T12:29:00,caprieval,start
2024-01-23T12:30:15,caprieval,finish
