Linux 5.15.0-91-generic (gl5) 	01/24/2024 	_x86_64_	(32 CPU)

02:02:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:02:33 PM     all      3.90      0.00      4.27      0.09      0.00     91.74
02:02:33 PM       0      1.40      0.00      4.01      0.00      0.00     94.59
02:02:33 PM       1      1.00      0.00      4.20      0.00      0.00     94.80
02:02:33 PM       2      1.80      0.00      4.79      0.00      0.00     93.41
02:02:33 PM       3      0.80      0.00      4.40      0.00      0.00     94.80
02:02:33 PM       4      0.80      0.00      4.42      0.00      0.00     94.78
02:02:33 PM       5      1.00      0.00      4.80      0.00      0.00     94.20
02:02:33 PM       6      0.80      0.00      4.21      0.00      0.00     94.99
02:02:33 PM       7      0.80      0.00      4.22      0.00      0.00     94.98
02:02:33 PM       8      1.00      0.00      4.41      0.00      0.00     94.59
02:02:33 PM       9      1.00      0.00      4.40      0.00      0.00     94.60
02:02:33 PM      10      1.00      0.00      4.20      0.00      0.00     94.80
02:02:33 PM      11      0.80      0.00      4.40      0.00      0.00     94.80
02:02:33 PM      12      1.60      0.00      4.21      0.00      0.00     94.19
02:02:33 PM      13      0.60      0.00      4.60      0.00      0.00     94.80
02:02:33 PM      14      2.81      0.00      5.01      0.00      0.00     92.18
02:02:33 PM      15      1.40      0.00      3.80      0.00      0.00     94.80
02:02:33 PM      16      1.00      0.00      4.20      0.00      0.00     94.80
02:02:33 PM      17      1.20      0.00      4.41      0.00      0.00     94.39
02:02:33 PM      18      1.00      0.00      4.40      0.00      0.00     94.60
02:02:33 PM      19      0.80      0.00      4.40      0.00      0.00     94.80
02:02:33 PM      20      1.40      0.00      3.61      0.00      0.00     94.99
02:02:33 PM      21      0.80      0.00      4.41      0.00      0.00     94.79
02:02:33 PM      22      0.80      0.00      4.40      0.00      0.00     94.80
02:02:33 PM      23      0.80      0.00      4.40      0.00      0.00     94.80
02:02:33 PM      24      0.60      0.00      4.40      0.00      0.00     95.00
02:02:33 PM      25      0.40      0.00      4.81      0.00      0.00     94.79
02:02:33 PM      26     92.60      0.00      1.60      2.80      0.00      3.00
02:02:33 PM      27      1.40      0.00      4.00      0.00      0.00     94.60
02:02:33 PM      28      0.80      0.00      4.60      0.00      0.00     94.60
02:02:33 PM      29      1.00      0.00      4.20      0.00      0.00     94.80
02:02:33 PM      30      1.00      0.00      4.01      0.00      0.00     94.99
02:02:33 PM      31      0.60      0.00      4.60      0.00      0.00     94.80

02:02:33 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:02:38 PM     all      0.75      0.00      0.09      1.17      0.00     97.99
02:02:38 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM       1      0.00      0.00      0.00      3.01      0.00     96.99
02:02:38 PM       2      0.00      0.00      0.20      0.00      0.00     99.80
02:02:38 PM       3      0.00      0.00      0.20      0.00      0.00     99.80
02:02:38 PM       4      0.20      0.00      0.20      0.00      0.00     99.60
02:02:38 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM       8      2.39      0.00      0.80      8.17      0.00     88.65
02:02:38 PM       9      0.00      0.00      0.40      0.00      0.00     99.60
02:02:38 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      12      0.00      0.00      0.20      0.00      0.00     99.80
02:02:38 PM      13      0.00      0.00      0.20      0.00      0.00     99.80
02:02:38 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      17      0.20      0.00      0.00      0.00      0.00     99.80
02:02:38 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      21      0.20      0.00      0.00      0.00      0.00     99.80
02:02:38 PM      22      0.20      0.00      0.20      0.00      0.00     99.60
02:02:38 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      26     20.84      0.00      0.60     26.25      0.00     52.30
02:02:38 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
02:02:38 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

02:02:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:02:43 PM     all     10.49      0.00      0.55      4.48      0.00     84.47
02:02:43 PM       0     42.89      0.00      0.20      0.00      0.00     56.91
02:02:43 PM       1      0.40      0.00      0.60      0.00      0.00     99.00
02:02:43 PM       2      0.40      0.00      1.41      0.00      0.00     98.19
02:02:43 PM       3     27.71      0.00      0.40      1.41      0.00     70.48
02:02:43 PM       4     19.40      0.00      1.00     16.40      0.00     63.20
02:02:43 PM       5     19.00      0.00      0.80      1.20      0.00     79.00
02:02:43 PM       6      0.00      0.00      0.20      0.00      0.00     99.80
02:02:43 PM       7     22.20      0.00      0.40      8.60      0.00     68.80
02:02:43 PM       8      8.05      0.00      1.81     16.50      0.00     73.64
02:02:43 PM       9      6.81      0.00      1.60      4.21      0.00     87.37
02:02:43 PM      10     27.20      0.00      1.40     12.60      0.00     58.80
02:02:43 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
02:02:43 PM      12     28.40      0.00      1.00     14.80      0.00     55.80
02:02:43 PM      13     26.80      0.00      0.60     11.20      0.00     61.40
02:02:43 PM      14     31.00      0.00      0.60     13.40      0.00     55.00
02:02:43 PM      15      7.17      0.00      0.60      2.19      0.00     90.04
02:02:43 PM      16      1.00      0.00      0.20      3.61      0.00     95.19
02:02:43 PM      17      0.00      0.00      0.40      0.00      0.00     99.60
02:02:43 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
02:02:43 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
02:02:43 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:02:43 PM      21      7.60      0.00      0.60      9.60      0.00     82.20
02:02:43 PM      22      0.40      0.00      0.80      0.00      0.00     98.80
02:02:43 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
02:02:43 PM      24      0.20      0.00      0.20      0.00      0.00     99.60
02:02:43 PM      25      0.20      0.00      0.80      0.00      0.00     99.00
02:02:43 PM      26      1.60      0.00      0.00      6.41      0.00     91.98
02:02:43 PM      27     28.11      0.00      1.00     10.84      0.00     60.04
02:02:43 PM      28      0.00      0.00      0.40      0.00      0.00     99.60
02:02:43 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
02:02:43 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
02:02:43 PM      31     29.20      0.00      0.60     10.40      0.00     59.80

02:02:43 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:02:48 PM     all      1.08      0.00      0.14      1.28      0.00     97.50
02:02:48 PM       0      0.20      0.00      0.20      0.00      0.00     99.60
02:02:48 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM       2      0.20      0.00      0.20      0.00      0.00     99.60
02:02:48 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM       7      0.00      0.00      0.20      0.00      0.00     99.80
02:02:48 PM       8     32.93      0.00      1.41     35.34      0.00     30.32
02:02:48 PM       9      0.20      0.00      0.20      0.00      0.00     99.60
02:02:48 PM      10      0.00      0.00      0.00      1.00      0.00     99.00
02:02:48 PM      11      0.00      0.00      0.20      0.00      0.00     99.80
02:02:48 PM      12      0.00      0.00      0.20      0.00      0.00     99.80
02:02:48 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      16      0.20      0.00      0.20      3.81      0.00     95.79
02:02:48 PM      17      0.40      0.00      0.20      0.00      0.00     99.40
02:02:48 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      22      0.00      0.00      0.20      0.00      0.00     99.80
02:02:48 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      25      0.40      0.00      0.40      1.00      0.00     98.20
02:02:48 PM      26      0.20      0.00      0.40      0.00      0.00     99.40
02:02:48 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      28      0.00      0.00      0.40      0.00      0.00     99.60
02:02:48 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
02:02:48 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

02:02:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:02:53 PM     all      0.59      0.00      0.15      1.77      0.00     97.49
02:02:53 PM       0      0.20      0.00      0.00      0.00      0.00     99.80
02:02:53 PM       1      0.00      0.00      0.20      0.00      0.00     99.80
02:02:53 PM       2      0.00      0.00      0.20      0.00      0.00     99.80
02:02:53 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM       4      0.20      0.00      0.00      0.00      0.00     99.80
02:02:53 PM       5      0.40      0.00      0.40      0.00      0.00     99.20
02:02:53 PM       6      0.00      0.00      0.20      0.00      0.00     99.80
02:02:53 PM       7      0.20      0.00      0.40      0.00      0.00     99.40
02:02:53 PM       8      5.20      0.00      0.00     16.40      0.00     78.40
02:02:53 PM       9      0.40      0.00      0.20      0.00      0.00     99.40
02:02:53 PM      10      0.00      0.00      0.00      0.60      0.00     99.40
02:02:53 PM      11      0.20      0.00      0.20      0.00      0.00     99.60
02:02:53 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM      13      0.00      0.00      0.20      0.00      0.00     99.80
02:02:53 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM      17      0.00      0.00      0.20      0.00      0.00     99.80
02:02:53 PM      18      0.20      0.00      0.00      0.00      0.00     99.80
02:02:53 PM      19      0.40      0.00      0.20      0.00      0.00     99.40
02:02:53 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM      22      0.20      0.00      0.00      0.00      0.00     99.80
02:02:53 PM      23      0.00      0.00      0.20      0.00      0.00     99.80
02:02:53 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM      25      0.20      0.00      0.80      0.00      0.00     99.00
02:02:53 PM      26     11.09      0.00      0.40     39.92      0.00     48.59
02:02:53 PM      27      0.00      0.00      0.20      0.00      0.00     99.80
02:02:53 PM      28      0.00      0.00      0.60      0.00      0.00     99.40
02:02:53 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
02:02:53 PM      30      0.00      0.00      0.20      0.00      0.00     99.80
02:02:53 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

02:02:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:02:58 PM     all      0.46      0.00      0.09      1.89      0.00     97.56
02:02:58 PM       0      0.00      0.00      0.20      0.00      0.00     99.80
02:02:58 PM       1      0.20      0.00      0.20      0.00      0.00     99.60
02:02:58 PM       2      0.20      0.00      0.20      0.00      0.00     99.60
02:02:58 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM       4      0.00      0.00      0.40      0.00      0.00     99.60
02:02:58 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
02:02:58 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM       7      0.00      0.00      0.20      0.00      0.00     99.80
02:02:58 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM       9      0.20      0.00      0.20      0.00      0.00     99.60
02:02:58 PM      10      0.00      0.00      0.00      0.60      0.00     99.40
02:02:58 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      21      0.00      0.00      0.20      0.00      0.00     99.80
02:02:58 PM      22      0.00      0.00      0.20      0.00      0.00     99.80
02:02:58 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
02:02:58 PM      25      0.00      0.00      0.40      0.00      0.00     99.60
02:02:58 PM      26     14.03      0.00      0.20     59.92      0.00     25.85
02:02:58 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
