timestamp,module,event
2024-01-31T19:04:52,topoaa,start
2024-01-31T19:04:58,topoaa,finish
2024-01-31T19:04:59,rigidbody,start
2024-01-31T23:08:41,rigidbody,finish
2024-01-31T23:08:43,caprieval,start
2024-01-31T23:30:43,caprieval,finish
2024-01-31T23:30:45,seletop,start
2024-01-31T23:30:47,seletop,finish
2024-01-31T23:30:49,caprieval,start
2024-01-31T23:31:59,caprieval,finish
2024-01-31T23:32:01,flexref,start
2024-02-01T00:59:57,caprieval,start
2024-02-01T00:59:57,flexref,finish
2024-02-01T01:01:13,caprieval,finish
2024-02-01T01:01:14,emref,start
2024-02-01T01:09:11,emref,finish
2024-02-01T01:09:12,caprieval,start
2024-02-01T01:10:26,caprieval,finish
2024-02-01T01:10:26,clustfcc,start
2024-02-01T01:10:57,clustfcc,finish
2024-02-01T01:10:57,seletopclusts,start
2024-02-01T01:11:43,seletopclusts,finish
2024-02-01T01:11:43,caprieval,start
2024-02-01T01:12:41,caprieval,finish
