Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
2024-01-25T10:34:37,339020672,389138132,2566472,0.65,855804,50001852,7094520,1.76,30637588,21114360,1224,1060344,2428984,10688,10084,861376
2024-01-25T10:34:42,338865016,388985112,2717512,0.69,855804,50004428,24733572,6.13,30639140,21307552,720,1252656,2431024,9872,14672,860768
2024-01-25T10:34:47,339052864,389174744,2529356,0.64,855804,50006204,6622508,1.64,30640200,21116444,208,1060636,2429556,9696,10036,860592
2024-01-25T10:34:52,339047356,389171548,2533276,0.64,855804,50008416,6622508,1.64,30640200,21118688,144,1060636,2428932,9696,10040,860576
2024-01-25T10:34:57,339044652,389170804,2534080,0.64,855804,50010268,6622508,1.64,30640264,21120404,72,1060640,2428980,9696,10036,860544
2024-01-25T10:35:02,339038856,389167280,2536080,0.64,855804,50013884,6623560,1.64,30640328,21124372,268,1061028,2429160,9728,10696,860544
2024-01-25T10:35:07,339036440,389166936,2538048,0.64,855804,50014336,6622508,1.64,30640324,21124472,20,1060644,2429156,9712,10040,860512
2024-01-25T10:35:12,339035032,389167928,2537104,0.64,855804,50016580,6622508,1.64,30640392,21126652,100,1060644,2429264,9712,10036,860512
2024-01-25T10:35:17,339033348,389168228,2536824,0.64,855804,50018400,6622508,1.64,30640456,21128412,172,1060644,2429408,9712,10036,860512
2024-01-25T10:35:22,339029384,389166440,2538728,0.64,855804,50020476,6622508,1.64,30640520,21130400,72,1060648,2429392,9712,10036,860464
2024-01-25T10:35:27,339025452,389164860,2540408,0.64,855804,50022668,6622508,1.64,30640520,21132568,184,1060648,2429452,9712,10036,860480
2024-01-25T10:35:32,339021628,389163464,2541588,0.64,855804,50024936,6622508,1.64,30640580,21134756,108,1060692,2429828,9712,10040,860464
2024-01-25T10:35:37,339021292,389164672,2540704,0.64,855804,50026424,6622508,1.64,30640648,21136280,176,1060704,2429560,9712,10036,860464
2024-01-25T10:35:42,339019956,389165636,2539728,0.64,855804,50028584,6622508,1.64,30640712,21138416,84,1060752,2429712,9712,10036,860480
2024-01-25T10:35:47,339019004,389167012,2538152,0.64,855804,50030744,6622508,1.64,30640712,21140656,164,1060808,2430080,9712,10036,860464
2024-01-25T10:35:52,339016876,389166952,2538260,0.64,855804,50032736,6622508,1.64,30640776,21142592,92,1060840,2430108,9712,10040,860480
2024-01-25T10:35:57,338790460,388942912,2760148,0.7,855804,50035072,53295816,13.22,30641256,21408456,1036,1325176,2432300,9968,16964,860608
2024-01-25T10:36:02,338811188,388965416,2738268,0.69,855804,50036844,44200604,10.96,30641376,21378876,500,1293848,2431680,9936,15608,860560
2024-01-25T10:36:07,338794208,388949076,2754964,0.7,855804,50037452,53313616,13.22,30642128,21417460,1700,1332688,2431356,9968,17080,860640
2024-01-25T10:36:12,338797300,388953652,2750040,0.7,855804,50038936,53308640,13.22,30642400,21417596,1604,1331592,2431704,9968,17068,860624
2024-01-25T10:36:17,338810508,388968204,2735788,0.69,855804,50040248,53318372,13.22,30642612,21418532,1256,1331424,2431436,9968,16896,860576
2024-01-25T10:36:22,338837392,388996764,2706928,0.69,855804,50041892,47668868,11.82,30642764,21414844,1104,1325732,2431768,9952,16240,860592
2024-01-25T10:36:27,338846044,389006340,2697276,0.68,855804,50042816,50489584,12.52,30642900,21403124,1520,1313580,2431844,9952,16716,860576
2024-01-25T10:36:32,338841900,389004108,2699136,0.68,855804,50044740,50488328,12.52,30643076,21418452,1268,1327204,2432204,9920,16340,860576
2024-01-25T10:36:37,338843600,389006928,2695676,0.68,855804,50045868,53304024,13.22,30643304,21426200,1792,1334264,2432836,9952,17136,860544
2024-01-25T10:36:42,338869780,389034556,2668544,0.68,855804,50047304,53312940,13.22,30643480,21423444,1188,1330116,2432352,9936,16944,860592
2024-01-25T10:36:47,338908812,389075104,2628352,0.67,855804,50048796,49594240,12.3,30643660,21397384,1828,1302680,2432020,9952,16568,860544
2024-01-25T10:36:52,338880936,389048464,2653860,0.67,855804,50049988,53308160,13.22,30643848,21428576,1644,1331636,2433196,9952,17072,860592
2024-01-25T10:36:57,338935908,389105344,2596724,0.66,855804,50051896,46778256,11.6,30644060,21394176,1524,1296892,2433452,9936,16076,860560
2024-01-25T10:37:02,338915244,389085628,2616460,0.66,855804,50052820,53314372,13.22,30644260,21431036,1292,1332916,2433456,9952,16948,860592
2024-01-25T10:37:07,338942880,389114808,2587736,0.66,855804,50054336,46788964,11.6,30644440,21396628,1044,1297136,2433028,9952,16104,860624
2024-01-25T10:37:12,338937044,389110724,2591820,0.66,855804,50056072,49595640,12.3,30644592,21405056,2076,1304052,2433044,9952,16692,860608
2024-01-25T10:37:17,338930512,389105040,2598136,0.66,855804,50056900,50497288,12.52,30644776,21411504,1660,1309828,2432432,9968,16484,860672
2024-01-25T10:37:22,338919708,389095756,2607160,0.66,855804,50058352,53306300,13.22,30644996,21433912,1372,1331224,2432760,9952,16988,860608
2024-01-25T10:37:27,338933524,389111256,2591768,0.66,855804,50059960,50484776,12.52,30645196,21417492,1372,1313224,2432728,9936,16760,860512
2024-01-25T10:37:32,338944968,389123900,2578708,0.65,855804,50061160,46786760,11.6,30645332,21396288,480,1291000,2433144,9952,16048,860544
2024-01-25T10:37:37,338983676,389164412,2538548,0.64,855804,50062968,43089036,10.69,30645484,21359956,1256,1252792,2432788,9920,15732,860560
2024-01-25T10:37:42,338912720,389094396,2609348,0.66,855804,50063872,53305336,13.22,30645704,21440708,1608,1333244,2432040,9952,17100,860544
2024-01-25T10:37:47,338913480,389096556,2606484,0.66,855804,50065240,53301160,13.22,30645904,21442452,1600,1333040,2432776,9952,17096,860528
2024-01-25T10:37:52,338910176,389094752,2608328,0.66,855804,50066744,50487692,12.52,30646056,21439948,1296,1330280,2432732,9936,16304,860576
2024-01-25T10:37:57,338894216,389080132,2623212,0.66,855804,50068084,50498096,12.52,30646252,21443040,1520,1331524,2432468,9952,16936,860592
2024-01-25T10:38:02,338887308,389074472,2629176,0.67,855804,50069336,53305656,13.22,30646436,21443748,1600,1331344,2432160,9952,17064,860640
2024-01-25T10:38:07,338889224,389077760,2625576,0.66,855804,50070676,53302020,13.22,30646620,21446472,1696,1332852,2432504,9952,17056,860592
2024-01-25T10:38:12,338893772,389083832,2618760,0.66,855804,50072104,50489068,12.52,30646816,21445856,1492,1331116,2433344,9952,17140,860576
2024-01-25T10:38:17,338954092,389145456,2557376,0.65,855804,50073400,44862128,11.12,30646940,21399680,1172,1283060,2433112,9952,15500,860608
2024-01-25T10:38:22,338927996,389120940,2581672,0.65,855804,50074972,49604544,12.3,30647140,21419020,68,1301536,2433340,9952,16756,860624
2024-01-25T10:38:27,338921616,389115848,2587076,0.66,855804,50076184,50505916,12.52,30647324,21435248,1360,1316780,2433104,9936,16944,860640
2024-01-25T10:38:32,338914884,389110524,2593252,0.66,855804,50077560,50487400,12.52,30647544,21448504,1160,1329024,2432284,9952,16776,860592
2024-01-25T10:38:37,338928052,389125468,2577424,0.65,855804,50079332,49599172,12.3,30647812,21426016,240,1304716,2433172,9968,16588,860608
2024-01-25T10:38:42,338904876,389103264,2599724,0.66,855804,50080304,53292084,13.22,30648076,21455560,0,1333868,2433076,9968,16820,860592
2024-01-25T10:38:47,338951684,389152112,2551228,0.65,855808,50082308,45908148,11.38,30648264,21396512,1428,1272336,2432756,9952,16116,860608
2024-01-25T10:38:52,338900988,389102176,2601420,0.66,855808,50083044,53296216,13.22,30648464,21454972,1456,1330996,2432524,9968,16996,860640
2024-01-25T10:38:57,338897788,389100524,2602384,0.66,855808,50084580,53297816,13.22,30648660,21457360,1296,1331252,2433224,9968,16964,860624
2024-01-25T10:39:02,338917304,389121624,2580568,0.65,855808,50086040,50485008,12.52,30648836,21437940,968,1310716,2434064,9952,16188,860640
