timestamp,module,event
2024-01-27T23:16:59,topoaa,start
2024-01-27T23:17:04,topoaa,finish
2024-01-27T23:17:06,rigidbody,start
2024-01-28T11:38:08,rigidbody,finish
2024-01-28T11:38:09,caprieval,start
2024-01-28T12:17:39,caprieval,finish
2024-01-28T12:17:41,seletop,start
2024-01-28T12:17:44,seletop,finish
2024-01-28T12:17:46,caprieval,start
2024-01-28T12:19:59,caprieval,finish
2024-01-28T12:20:01,flexref,start
2024-01-28T16:51:20,flexref,finish
2024-01-28T16:51:21,caprieval,start
2024-01-28T16:53:05,caprieval,finish
2024-01-28T16:53:07,emref,start
2024-01-28T17:15:09,emref,finish
2024-01-28T17:15:10,caprieval,start
2024-01-28T17:16:59,caprieval,finish
2024-01-28T17:16:59,clustfcc,start
2024-01-28T17:17:21,clustfcc,finish
2024-01-28T17:17:21,seletopclusts,start
2024-01-28T17:17:53,seletopclusts,finish
2024-01-28T17:17:53,caprieval,start
2024-01-28T17:19:16,caprieval,finish
