timestamp,module,event
2024-01-24T16:11:27,topoaa,start
2024-01-24T16:11:34,topoaa,finish
2024-01-24T16:11:35,rigidbody,start
2024-01-24T16:22:45,rigidbody,finish
2024-01-24T16:22:45,seletop,start
2024-01-24T16:22:46,seletop,finish
2024-01-24T16:22:46,caprieval,start
2024-01-24T16:23:24,caprieval,finish
2024-01-24T16:23:25,flexref,start
2024-01-24T16:37:04,flexref,finish
2024-01-24T16:37:04,caprieval,start
2024-01-24T16:37:40,caprieval,finish
2024-01-24T16:37:41,emref,start
2024-01-24T16:40:20,emref,finish
2024-01-24T16:40:20,caprieval,start
2024-01-24T16:41:00,caprieval,finish
