timestamp,module,event
2024-01-22T15:06:52,topoaa,start
2024-01-22T15:06:59,topoaa,finish
2024-01-22T15:07:00,rigidbody,start
2024-01-22T15:19:03,rigidbody,finish
2024-01-22T15:19:04,seletop,start
2024-01-22T15:19:04,seletop,finish
2024-01-22T15:19:05,caprieval,start
2024-01-22T15:20:01,caprieval,finish
2024-01-22T15:20:03,flexref,start
2024-01-22T15:35:08,flexref,finish
2024-01-22T15:35:08,caprieval,start
2024-01-22T15:35:51,caprieval,finish
2024-01-22T15:35:53,emref,start
2024-01-22T15:37:53,emref,finish
2024-01-22T15:37:54,caprieval,start
2024-01-22T15:38:32,caprieval,finish
