Timestamp,CPU,CPU MHz
2024-01-19 17:08:03,0,2100.0
2024-01-19 17:08:03,1,800.0
2024-01-19 17:08:03,2,1500.0
2024-01-19 17:08:03,3,2100.0
2024-01-19 17:08:03,4,800.0
2024-01-19 17:08:03,5,800.0
2024-01-19 17:08:03,6,2700.0
2024-01-19 17:08:03,7,1328.755
2024-01-19 17:08:03,8,800.0
2024-01-19 17:08:03,9,800.0
2024-01-19 17:08:03,10,800.0
2024-01-19 17:08:03,11,800.0
2024-01-19 17:08:03,12,800.0
2024-01-19 17:08:03,13,800.0
2024-01-19 17:08:03,14,800.0
2024-01-19 17:08:03,15,800.0
2024-01-19 17:08:03,16,800.0
2024-01-19 17:08:03,17,800.0
2024-01-19 17:08:03,18,800.0
2024-01-19 17:08:03,19,800.0
2024-01-19 17:08:03,20,1800.0
2024-01-19 17:08:03,21,2100.0
2024-01-19 17:08:03,22,800.0
2024-01-19 17:08:03,23,800.0
2024-01-19 17:08:03,24,800.0
2024-01-19 17:08:03,25,800.0
2024-01-19 17:08:03,26,800.0
2024-01-19 17:08:03,27,800.0
2024-01-19 17:08:03,28,800.0
2024-01-19 17:08:03,29,1000.0
2024-01-19 17:08:03,30,800.0
2024-01-19 17:08:03,31,800.0
2024-01-19 17:08:08,0,1900.0
2024-01-19 17:08:08,1,800.0
2024-01-19 17:08:08,2,800.0
2024-01-19 17:08:08,3,800.0
2024-01-19 17:08:08,4,800.0
2024-01-19 17:08:08,5,800.0
2024-01-19 17:08:08,6,2000.0
2024-01-19 17:08:08,7,1047.418
2024-01-19 17:08:08,8,800.0
2024-01-19 17:08:08,9,3199.999
2024-01-19 17:08:08,10,800.0
2024-01-19 17:08:08,11,800.0
2024-01-19 17:08:08,12,3200.0
2024-01-19 17:08:08,13,800.0
2024-01-19 17:08:08,14,3200.0
2024-01-19 17:08:08,15,3200.0
2024-01-19 17:08:08,16,800.0
2024-01-19 17:08:08,17,800.0
2024-01-19 17:08:08,18,800.0
2024-01-19 17:08:08,19,800.0
2024-01-19 17:08:08,20,800.0
2024-01-19 17:08:08,21,2000.0
2024-01-19 17:08:08,22,800.0
2024-01-19 17:08:08,23,800.0
2024-01-19 17:08:08,24,800.0
2024-01-19 17:08:08,25,3200.0
2024-01-19 17:08:08,26,800.0
2024-01-19 17:08:08,27,800.0
2024-01-19 17:08:08,28,800.0
2024-01-19 17:08:08,29,800.0
2024-01-19 17:08:08,30,800.0
2024-01-19 17:08:08,31,800.0
2024-01-19 17:08:13,0,1243.701
2024-01-19 17:08:13,1,2100.0
2024-01-19 17:08:13,2,800.0
2024-01-19 17:08:13,3,800.0
2024-01-19 17:08:13,4,3200.0
2024-01-19 17:08:13,5,3200.0
2024-01-19 17:08:13,6,3200.0
2024-01-19 17:08:13,7,800.0
2024-01-19 17:08:13,8,1200.0
2024-01-19 17:08:13,9,2300.0
2024-01-19 17:08:13,10,800.0
2024-01-19 17:08:13,11,2000.0
2024-01-19 17:08:13,12,2259.735
2024-01-19 17:08:13,13,1800.0
2024-01-19 17:08:13,14,2200.0
2024-01-19 17:08:13,15,1400.0
2024-01-19 17:08:13,16,3200.0
2024-01-19 17:08:13,17,800.0
2024-01-19 17:08:13,18,3200.0
2024-01-19 17:08:13,19,800.0
2024-01-19 17:08:13,20,800.0
2024-01-19 17:08:13,21,2000.0
2024-01-19 17:08:13,22,3200.0
2024-01-19 17:08:13,23,1638.86
2024-01-19 17:08:13,24,1900.0
2024-01-19 17:08:13,25,800.0
2024-01-19 17:08:13,26,1945.862
2024-01-19 17:08:13,27,2100.0
2024-01-19 17:08:13,28,800.0
2024-01-19 17:08:13,29,800.0
2024-01-19 17:08:13,30,800.0
2024-01-19 17:08:13,31,2100.0
2024-01-19 17:08:18,0,1000.0
2024-01-19 17:08:18,1,800.0
2024-01-19 17:08:18,2,800.0
2024-01-19 17:08:18,3,1200.0
2024-01-19 17:08:18,4,800.0
2024-01-19 17:08:18,5,800.0
2024-01-19 17:08:18,6,2100.0
2024-01-19 17:08:18,7,1396.594
2024-01-19 17:08:18,8,2100.0
2024-01-19 17:08:18,9,823.062
2024-01-19 17:08:18,10,2200.0
