Linux 5.15.0-91-generic (gl5) 	01/31/2024 	_x86_64_	(32 CPU)

12:56:09 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:04:04 PM 296208396 389893844   1788984      0.45   1570664  91671280   4205076      1.04  40771064  53025460         0    582884   3619224      9616      6172    279072
01:04:09 PM 296205020 389891768   1791180      0.45   1570664  91672520   4200636      1.04  40771052  53024760       532    581024   3619164      9968      6120    279112
01:04:14 PM 296204896 389893484   1789756      0.45   1570664  91674152   4201268      1.04  40771060  53026308       508    580840   3619080      9584      6072    279080
01:04:19 PM 296203628 389894004   1789236      0.45   1570664  91675844   4201268      1.04  40771064  53028092       336    580928   3619176      9600      6072    279064
01:04:24 PM 296200212 389892172   1791236      0.45   1570664  91677448   4201268      1.04  40771060  53029860      1500    581048   3618988      9568      6008    279032
01:04:29 PM 296200080 389893900   1789500      0.45   1570664  91679220   4201268      1.04  40771060  53031712       296    581180   3619084      9616      6068    279064
01:04:34 PM 296195032 389890248   1793224      0.45   1570664  91680504   4201268      1.04  40771068  53033172      1252    581352   3619124      9600      6080    279032
01:04:39 PM 296196072 389892948   1790504      0.45   1570664  91682104   4201656      1.04  40771064  53034740       380    581320   3619204      9600      6040    279016
01:04:44 PM 296194960 389893320   1790284      0.45   1570664  91683488   4201656      1.04  40771072  53036316      1328    581492   3619152      9600      6076    279064
01:04:49 PM 296194740 389894704   1788776      0.45   1570664  91685008   4201656      1.04  40771072  53037892       252    581588   3619360      9616      6112    279064
01:04:54 PM 296195352 389896660   1786780      0.45   1570664  91686232   4201656      1.04  40771072  53039204      1384    581640   3619520      9600      6072    279064
01:04:59 PM 296197236 389899900   1783532      0.45   1570664  91687500   4201788      1.04  40771072  53040536       228    581732   3619616      9616      6104    279112
01:05:04 PM 296197336 389901924   1781384      0.45   1570664  91689248   4202044      1.04  40771084  53042508      1420    582004   3619916      9584      6076    279096
01:05:09 PM 296198176 389904356   1779048      0.45   1570664  91690740   4202044      1.04  40771076  53043904       228    581904   3619920      9616      6104    279128
01:05:14 PM 296194436 389902176   1781408      0.45   1570664  91692244   4202044      1.04  40771080  53045484      1388    581948   3619796      9600      6068    279048
01:05:19 PM 296196792 389905724   1777840      0.45   1570664  91693368   4202044      1.04  40771076  53046552       200    581856   3619884      9552      5976    279096
01:05:24 PM 296193120 389903644   1779980      0.45   1570664  91694732   4202176      1.04  40771072  53048056      1340    581992   3620052      9632      6072    279128
01:05:29 PM 296193820 389906060   1777576      0.45   1570672  91696396   4206336      1.04  40771080  53051624       192    583936   3620084      9648      6160    279152
01:05:34 PM 296184528 389898624   1785184      0.45   1570672  91697940   4202432      1.04  40771088  53051456      1284    582248   3620224      9616      6080    279128
01:05:39 PM 296172288 389887764   1796012      0.45   1570672  91699240   4210556      1.04  40771104  53056820       288    586408   3620336      9680      6308    279112
01:05:44 PM 296158992 389875992   1807716      0.46   1570672  91700692   4202564      1.04  40771092  53054332       988    582372   3620476      9760      6132    279080
01:05:49 PM 296160472 389879152   1804804      0.46   1570672  91702156   4202564      1.04  40771096  53055848         8    582444   3620444      9648      6108    279096
01:05:54 PM 296161560 389881736   1802204      0.46   1570672  91703568   4202432      1.04  40771096  53057276       352    582476   3620544     10112      6064    279080
01:05:59 PM 296162856 389884752   1798952      0.46   1570672  91705168   4202564      1.04  40771100  53059024         4    582588   3620900      9616      6080    279048
01:06:04 PM 296164112 389887532   1796204      0.45   1570672  91706640   4202820      1.04  40771100  53060648       396    582680   3620920      9600      6076    279048
01:06:09 PM 296170908 389895736   1787784      0.45   1570672  91707948   4202952      1.04  40771100  53061980      1432    582760   3621236      9600      6108    279080
01:06:14 PM 296169072 389895668   1787860      0.45   1570672  91709592   4206856      1.04  40771104  53065408       412    584564   3621352      9632      6152    279088
01:06:19 PM 296154356 389882276   1801128      0.46   1570672  91710900   4207172      1.04  40771108  53067272      1520    585096   3621492      9632      6192    279104
01:06:24 PM 296157764 389887180   1796252      0.45   1570672  91712316   4202952      1.04  40771104  53066540       440    582948   3621544      9600      6072    279048
01:06:29 PM 296164972 389896148   1787064      0.45   1570672  91714056   4203340      1.04  40771108  53068380      1308    583056   3621784      9616      6108    279128
01:06:34 PM 296165888 389898396   1784644      0.45   1570672  91715324   4203340      1.04  40771108  53069696       336    583108   3622020      9600      6072    279112
01:06:39 PM 296164892 389899000   1784136      0.45   1570672  91716804   4203340      1.04  40771112  53071264      1288    583192   3622044      9600      6076    279064
01:06:44 PM 296164220 389899980   1783140      0.45   1570672  91718348   4203340      1.04  40771112  53072888       288    583280   3622168      9600      6080    279064
01:06:49 PM 296162924 389900588   1782396      0.45   1570672  91720092   4203472      1.04  40771112  53074728      1380    583368   3622464      9600      6008    279064
01:06:54 PM 296163152 389902192   1780776      0.45   1570672  91721396   4203728      1.04  40771104  53075924       320    583196   3622552      9568      6004    279048
01:06:59 PM 296158100 389898820   1784228      0.45   1570672  91722952   4203728      1.04  40771116  53077764      1280    583564   3622596      9648      6108    279048
01:07:04 PM 296159656 389902032   1781024      0.45   1570672  91724520   4203728      1.04  40771116  53079436       284    583772   3622676      9680      6108    279080
01:07:09 PM 296157140 389901044   1782048      0.45   1570672  91725940   4203728      1.04  40771120  53081068      1228    583868   3622748      9664      6144    279032
01:07:14 PM 296149988 389895148   1787920      0.45   1570672  91727148   4208080      1.04  40771124  53084508       296    586196   3622820      9744      6284    279072
01:07:19 PM 296149740 389896396   1786388      0.45   1570672  91728504   4203860      1.04  40771116  53083736      1176    583960   3623244      9616      6048    279144
01:07:24 PM 296151628 389899916   1783092      0.45   1570672  91730084   4204116      1.04  40771120  53085020       272    583684   3623072      9616      6048    279112
01:07:29 PM 296150492 389900272   1782780      0.45   1570672  91731448   4204248      1.04  40771116  53087376      1080    584292   3623156      9856      5832    279112
01:07:34 PM 296150948 389902300   1780644      0.45   1570672  91732972   4204248      1.04  40771120  53088072      1168    583848   3623312      9632      6040    279096
01:07:39 PM 296158836 389911868   1771188      0.45   1570672  91734568   4204248      1.04  40771120  53090304       408    584500   3623284      9984      6064    279064
01:07:44 PM 296156792 389911464   1771656      0.45   1570672  91736064   4204504      1.04  40771124  53091344       612    584032   3623364      9616      6080    279064
01:07:49 PM 296156468 389912600   1770496      0.45   1570672  91737448   4204504      1.04  40771128  53092916       304    584244   3623464      9648      6148    279032
01:07:54 PM 296155316 389913328   1769880      0.45   1570672  91739192   4204636      1.04  40771128  53094604      1448    584216   3623488      9616      6076    279064
01:07:59 PM 296154704 389913964   1769264      0.45   1570672  91740320   4204636      1.04  40771128  53095784       292    584152   3623588      9600      6068    279032
01:08:04 PM 296150232 389911128   1772000      0.45   1570672  91741752   4208856      1.04  40771136  53099532      1640    586576   3623892      9648      6196    279088
01:08:09 PM 296153032 389915524   1767684      0.45   1570672  91743240   4204636      1.04  40771136  53098972       400    584456   3623920      9616      6076    279096
01:08:14 PM 296151952 389916060   1767088      0.45   1570672  91744756   4204892      1.04  40771128  53100388      1416    584324   3624080      9632      6068    279080
01:08:19 PM 296151568 389917644   1765488      0.45   1570672  91746648   4208928      1.04  40771148  53104460       260    586704   3624172      9696      6296    279088
01:08:24 PM 296154800 389922096   1760884      0.45   1570672  91747876   4205024      1.04  40771140  53103872      1504    584760   3624316      9616      6080    279112
01:08:29 PM 296153368 389922176   1760716      0.45   1570672  91749308   4205280      1.04  40771140  53105420       200    584856   3624484      9616      6080    279096
01:08:34 PM 296146332 389916704   1766356      0.45   1570672  91750944   4209184      1.04  40771144  53108904      1232    586748   3624244      9664      6188    279104
01:08:39 PM 296146064 389918084   1764940      0.45   1570672  91752516   4205412      1.04  40771144  53109156       340    585388   3624356      9648      6144    279080
01:08:44 PM 296131620 389905536   1777260      0.45   1570672  91754276   4209632      1.04  40771144  53112852      1416    587364   3624720      9648      6192    279152
01:08:49 PM 296137156 389912464   1770476      0.45   1570672  91755592   4205668      1.04  40771148  53112044       220    585208   3624652      9616      6084    279128
01:08:54 PM 296137476 389914336   1768460      0.45   1570672  91757036   4205804      1.04  40771152  53113664      1256    585484   3624904      9648      6152    279080
01:08:59 PM 296138004 389915992   1766852      0.45   1570672  91758092   4205804      1.04  40771144  53114652       184    585260   3624928      9568      5984    279096
01:09:04 PM 296133576 389913152   1769624      0.45   1570672  91759888   4205804      1.04  40771140  53116648       528    585512   3624788      9616      6088    279096
01:09:09 PM 296134836 389915576   1767184      0.45   1570672  91761072   4206060      1.04  40771152  53117896         8    585604   3624784      9632      6120    279096
01:09:14 PM 296134348 389917012   1765784      0.45   1570672  91762888   4206060      1.04  40771148  53120068       400    586016   3624856      9984      6044    279096
01:09:19 PM 296133660 389917884   1764984      0.45   1570672  91764336   4206060      1.04  40771156  53121484         0    585928   3624896      9648      6152    279096
01:09:24 PM 296132760 389918408   1764428      0.45   1570672  91765656   4206412      1.04  40771148  53123496       760    586664   3625032      9920      6036    279112
01:09:29 PM 296133284 389920404   1762356      0.45   1570672  91767096   4206448      1.04  40771156  53124492       732    586124   3625140      9616      6084    279016
01:09:34 PM 296132668 389921260   1761516      0.45   1570672  91768512   4206448      1.04  40771156  53125844       368    586080   3625180      9584      6016    279016
01:09:39 PM 296131968 389922676   1760012      0.45   1570672  91770500   4210352      1.04  40771164  53129896       868    588164   3625396      9600      6132    278992
01:09:44 PM 296133092 389925060   1757604      0.45   1570672  91771760   4210484      1.04  40771160  53131140       376    588196   3625420      9664      6208    279056
01:09:49 PM 296129740 389923312   1759456      0.45   1570672  91773532   4210740      1.04  40771168  53133188       888    588404   3625148      9648      6212    279072
01:09:54 PM 296131792 389926672   1756048      0.44   1570672  91774776   4210740      1.04  40771168  53134492       312    588488   3625260      9648      6208    279072
01:09:59 PM 296129108 389925796   1757080      0.44   1570672  91776448   4210740      1.04  40771168  53136168      1244    588560   3625240      9616      6176    279088
01:10:04 PM 296126176 389923980   1758784      0.45   1570672  91777508   4206836      1.04  40771164  53135220       564    586544   3625408      9584      5996    279000
01:10:09 PM 296118508 389918208   1764584      0.45   1570672  91779284   4207224      1.04  40771168  53137360       760    586896   3625500      9616      6088    279016
01:10:14 PM 296116732 389917964   1764912      0.45   1570672  91780696   4207224      1.04  40771168  53138956       196    587028   3625536      9584      6020    279000
01:10:19 PM 296108484 389911180   1771272      0.45   1570672  91782028   4211128      1.04  40771168  53141488      1196    588728   3626092      9616      6064    279056
01:10:24 PM 296107976 389912196   1770248      0.45   1570672  91783472   4207224      1.04  40771168  53141752       404    587064   3626180      9616      6092    279016
01:10:29 PM 296221184 389908136   1774640      0.45   1570672  91666688   4215412      1.05  40771324  53024944     18556    587236   3625364      9616      5576    279016
01:10:34 PM 296221644 389910112   1772624      0.45   1570672  91668120   4215412      1.05  40771336  53026648       144    587544   3625488      9648      5652    279000
01:10:39 PM 296214980 389905084   1777580      0.45   1570672  91669700   4215412      1.05  40771332  53028148       992    587412   3625616      9600      5584    279032
01:10:44 PM 296217228 389908656   1774028      0.45   1570672  91670968   4215412      1.05  40771336  53029508      1164    587496   3625652      9600      5584    279064
01:10:49 PM 296210640 389903384   1779212      0.45   1570672  91672320   4215924      1.05  40771332  53030960       484    587572   3625704      9600      5580    279112
01:10:54 PM 296213312 389907336   1775260      0.45   1570672  91673560   4215924      1.05  40771340  53032240       140    587652   3625744      9600      5576    279080
01:10:59 PM 296210068 389905268   1777376      0.45   1570672  91674704   4219960      1.05  40771324  53035760       728    590528   3625728     10048      5808    279120
01:11:04 PM 296205824 389902828   1779800      0.45   1570672  91676436   4220276      1.05  40771344  53037556         8    590084   3625816      9664      5720    279072
01:11:09 PM 296206732 389905132   1777684      0.45   1570672  91677764   4216084      1.05  40771336  53036884       300    588652   3625696     10000      5648    279112
01:11:14 PM 296207436 389907540   1774956      0.45   1570672  91679536   4216312      1.05  40771344  53038648       716    588044   3625948      9600      5580    279128
01:11:19 PM 296207460 389908868   1773608      0.45   1570672  91680800   4216444      1.05  40771344  53039988       244    588144   3626008      9616      5608    279096
01:11:24 PM 296199860 389903028   1779692      0.45   1570672  91682464   4216444      1.05  40771344  53041784       840    588260   3625860      9616      5612    279096
01:11:29 PM 296200516 389905168   1777536      0.45   1570672  91683840   4216700      1.05  40771344  53043216       280    588336   3625984      9616      5588    279144
01:11:34 PM 296204132 389910144   1772716      0.45   1570672  91685120   4216700      1.05  40771348  53044592       816    588428   3625908      9616      5588    279128
01:11:39 PM 296204096 389911756   1771092      0.45   1570672  91686672   4216700      1.05  40771352  53046248       256    588564   3626016      9616      5588    279128
01:11:44 PM 296200808 389909944   1772520      0.45   1570672  91688464   4216832      1.05  40771352  53048236       928    588712   3626084      9632      5612    279096
01:11:49 PM 296202288 389913132   1769304      0.45   1570672  91690068   4217088      1.05  40771352  53049900       260    588840   3626216      9648      5652    279112
01:11:54 PM 296206428 389919232   1763332      0.45   1570672  91691896   4220992      1.05  40771360  53053652       872    590796   3626220      9648      5700    279184
01:11:59 PM 296203596 389917616   1765008      0.45   1570672  91693052   4221308      1.05  40771360  53055180       288    591084   3626220      9616      5664    279168
01:12:04 PM 296205296 389921072   1761472      0.45   1570672  91694720   4217312      1.05  40771356  53054796       880    589052   3626388      9552      5548    279096
01:12:09 PM 296202364 389920008   1762532      0.45   1570672  91696456   4221788      1.05  40771356  53058872       284    591436   3626524      9632      5708    279136
01:12:14 PM 296209276 389928992   1753448      0.44   1570672  91698324   4217568      1.05  40771360  53058596       780    589248   3626828      9584      5584    279096
01:12:19 PM 296208272 389929716   1752620      0.44   1570672  91699956   4217568      1.05  40771360  53060360       236    589368   3627028      9584      5584    279112
01:12:24 PM 296199824 389923024   1759008      0.45   1570672  91701560   4217824      1.05  40771364  53062036       728    589424   3627484      9536      5516    279096
01:12:29 PM 296198716 389923744   1758268      0.45   1570672  91703272   4217824      1.05  40771364  53063824       180    589576   3627620      9600      5612    279080
01:12:34 PM 296193152 389919732   1762228      0.45   1570672  91704752   4217956      1.05  40771364  53065440       720    589664   3627744      9568      5584    279128
01:12:39 PM 296194844 389923144   1758780      0.45   1570672  91706328   4217956      1.05  40771368  53067068       148    589768   3627924      9568      5584    279112
01:12:44 PM 296185048 389915056   1766836      0.45   1570672  91708080   4218212      1.05  40771360  53069944       676    590224   3627912      9808      5648    279096
01:12:49 PM 295725760 389459372   2218536      0.56   1570672  91711640  98924924     24.53  40772308  53604616      2864   1123204   3631940     10112     19724    279368
01:12:54 PM 295685048 389420288   2256920      0.57   1570672  91713452  99049308     24.56  40772492  53635984       344   1152456   3632456     10288     20152    279448
01:12:59 PM 295687916 389424004   2253984      0.57   1570672  91714040  98951012     24.54  40772492  53639112      1512   1155516   3631936     10112     20120    279384
01:13:04 PM 295715968 389453156   2224920      0.56   1570672  91715128  95250564     23.62  40772500  53605440       860   1120624   3631860     10112     19640    279464
