Linux 5.15.30-2-pve (superserver2) 	01/27/2024 	_x86_64_	(32 CPU)

03:38:30 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:38:35 AM     all      2.95      0.00      4.49      0.20      0.00     92.36
03:38:35 AM       0      0.60      0.00      5.01      0.00      0.00     94.39
03:38:35 AM       1      1.00      0.00      4.40      0.00      0.00     94.60
03:38:35 AM       2      0.40      0.00      4.61      0.00      0.00     94.99
03:38:35 AM       3      0.60      0.00      4.60      0.00      0.00     94.80
03:38:35 AM       4      0.60      0.00      4.41      0.00      0.00     94.99
03:38:35 AM       5      0.40      0.00      4.80      0.00      0.00     94.80
03:38:35 AM       6      0.60      0.00      4.41      0.00      0.00     94.99
03:38:35 AM       7      0.80      0.00      4.41      0.00      0.00     94.79
03:38:35 AM       8      1.00      0.00      4.21      0.00      0.00     94.79
03:38:35 AM       9     71.46      0.00      2.20      4.79      0.00     21.56
03:38:35 AM      10      0.40      0.00      4.62      0.00      0.00     94.98
03:38:35 AM      11      0.40      0.00      5.19      0.00      0.00     94.41
03:38:35 AM      12      0.40      0.00      4.61      0.00      0.00     94.99
03:38:35 AM      13      0.60      0.00      4.41      0.00      0.00     94.99
03:38:35 AM      14      0.80      0.00      4.40      0.00      0.00     94.80
03:38:35 AM      15      0.80      0.00      4.21      0.00      0.00     94.99
03:38:35 AM      16      0.80      0.00      4.41      0.00      0.00     94.79
03:38:35 AM      17      0.80      0.00      4.59      0.00      0.00     94.61
03:38:35 AM      18      0.60      0.00      4.60      0.00      0.00     94.80
03:38:35 AM      19      3.00      0.00      4.80      0.00      0.00     92.20
03:38:35 AM      20      0.80      0.00      4.40      1.60      0.00     93.20
03:38:35 AM      21      0.80      0.00      4.60      0.00      0.00     94.60
03:38:35 AM      22      0.60      0.00      4.60      0.00      0.00     94.80
03:38:35 AM      23      0.80      0.00      4.21      0.00      0.00     94.99
03:38:35 AM      24      0.40      0.00      4.80      0.00      0.00     94.80
03:38:35 AM      25      0.60      0.00      4.40      0.00      0.00     95.00
03:38:35 AM      26      0.80      0.00      4.80      0.00      0.00     94.40
03:38:35 AM      27      0.40      0.00      4.80      0.00      0.00     94.80
03:38:35 AM      28      0.80      0.00      4.82      0.00      0.00     94.38
03:38:35 AM      29      0.40      0.00      4.60      0.00      0.00     95.00
03:38:35 AM      30      0.80      0.00      4.39      0.00      0.00     94.81
03:38:35 AM      31      0.80      0.00      4.40      0.00      0.00     94.80

03:38:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:38:40 AM     all      6.04      0.00      0.23      2.10      0.00     91.64
03:38:40 AM       0     19.16      0.00      0.20      1.20      0.00     79.44
03:38:40 AM       1     12.02      0.00      0.20      3.41      0.00     84.37
