Linux 5.15.30-2-pve (superserver2) 	01/27/2024 	_x86_64_	(32 CPU)

03:38:31 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
03:38:36 AM 324296460 389105040   2555956      0.65    857072  64359524   7093180      1.76  42303208  23781788       356   1034496   2804772     10608      9868    862408
03:38:41 AM 324223072 389034588   2625784      0.66    857072  64362424  21710064      5.38  42305388  23924992       648   1177040   2805432      9824     13324    861704
03:38:46 AM 324336984 389149844   2511288      0.64    857072  64363720   6618724      1.64  42305820  23783716       388   1034796   2804720      9664      9816    861496
03:38:51 AM 324336388 389151376   2509768      0.64    857072  64365736   6618724      1.64  42305820  23785816       244   1034796   2804820      9664      9812    861480
03:38:56 AM 324334116 389151188   2510228      0.64    857072  64367728   6618724      1.64  42305880  23787668       272   1034796   2804640      9680      9812    861528
03:39:01 AM 324333016 389152340   2508996      0.64    857072  64369836   6618724      1.64  42305948  23789776        52   1034800   2804864      9680      9808    861512
03:39:06 AM 324329872 389151028   2509804      0.64    857072  64371584   6618724      1.64  42306008  23791400       272   1034804   2805452      9680      9812    861496
03:39:11 AM 324328612 389151700   2509140      0.64    857072  64373408   6618724      1.64  42306008  23793300       296   1034800   2805552      9680      9808    861512
03:39:16 AM 324325892 389150896   2509884      0.64    857072  64375172   6618724      1.64  42306068  23794940       356   1034800   2805764      9680      9808    861480
03:39:21 AM 324324688 389151740   2509036      0.64    857072  64377108   6618724      1.64  42306136  23796872       308   1034800   2805880      9680      9808    861512
03:39:26 AM 324319500 389148196   2513012      0.64    857072  64378652   6618724      1.64  42306136  23798336       272   1034800   2805548      9680      9808    861496
03:39:31 AM 324319048 389149368   2511832      0.64    857072  64380164   6618724      1.64  42306204  23799868       220   1034804   2805668      9680      9812    861464
03:39:36 AM 324317976 389149688   2511244      0.64    857072  64381460   6618724      1.64  42306204  23801096       288   1034808   2806032      9680      9808    861480
03:39:41 AM 324317488 389150836   2510116      0.64    857072  64382980   6618724      1.64  42306268  23802640        32   1034828   2806128      9664      9812    861464
03:39:46 AM 324314308 389149392   2511464      0.64    857072  64384604   6618724      1.64  42306268  23804220       208   1034880   2806336      9664      9808    861496
03:39:51 AM 324314064 389150824   2510020      0.64    857072  64386176   6618724      1.64  42306332  23805844       172   1034900   2806452      9664      9808    861496
03:39:56 AM 324306396 389145076   2515628      0.64    857072  64388028   6618724      1.64  42306328  23807612       312   1034936   2806660      9664      9808    861448
03:40:01 AM 324305588 389146024   2514844      0.64    857072  64389680   6637960      1.65  42306396  23816252       244   1041940   2806600      9712      9908    861456
03:40:06 AM 324090380 388933632   2726164      0.69    857072  64392404  53316080     13.22  42306852  24077948      1344   1301548   2807764      9936     16784    861592
03:40:11 AM 324146960 388991868   2668104      0.68    857072  64393948  43085576     10.68  42307108  24001520       672   1223680   2807700      9920     15312    861592
03:40:16 AM 324061592 388907388   2753024      0.70    857072  64394792  53304716     13.22  42307800  24085864      2140   1307532   2807304      9952     16944    861640
03:40:21 AM 324073544 388920720   2740204      0.69    857072  64396176  53315124     13.22  42308024  24084008      1516   1304924   2806788      9968     16876    861608
03:40:26 AM 324104836 388953384   2707308      0.69    857072  64397528  53300632     13.22  42308240  24083024      1404   1303096   2807040      9968     16804    861640
03:40:31 AM 324204512 389054304   2606568      0.66    857072  64398772  40270020      9.99  42308324  24004536       956   1223224   2806860      9968     15356    861608
03:40:36 AM 324168328 389019488   2641160      0.67    857072  64400144  46784652     11.60  42308476  24038116      1572   1255584   2807080      9968     15984    861720
03:40:41 AM 324158456 389010800   2650196      0.67    857072  64401328  53296516     13.22  42308696  24088360      1780   1304956   2806732      9984     16932    861752
03:40:46 AM 324139336 388993236   2666552      0.68    857072  64402876  53308184     13.22  42308912  24090108      1684   1305000   2807948      9984     16884    861704
03:40:51 AM 324143816 388999020   2661316      0.67    857072  64404172  53298756     13.22  42309108  24089024      1300   1303180   2807408      9984     16800    861656
03:40:56 AM 324153656 389010248   2649512      0.67    857072  64405556  50483028     12.52  42309224  24073604      1656   1285988   2807988      9984     16612    861704
03:41:01 AM 324138372 388996172   2663304      0.67    857072  64406764  53304556     13.22  42309416  24092880      1588   1304604   2808272      9984     16792    861736
03:41:06 AM 324141028 389000408   2660488      0.67    857072  64408296  53292996     13.22  42309616  24095624      1848   1306328   2806900      9984     16904    861704
03:41:11 AM 324160924 389021840   2639108      0.67    857072  64409820  53288688     13.21  42309836  24098228      1664   1306820   2806860      9984     16840    861736
03:41:16 AM 324197492 389060108   2600636      0.66    857072  64411516  49603852     12.30  42310024  24065480      1372   1273320   2807068      9968     16228    861688
03:41:21 AM 324231536 389095760   2564772      0.65    857072  64413112  46797644     11.60  42310204  24048704      1348   1254832   2807292      9968     15768    861688
03:41:26 AM 324171356 389036636   2623292      0.66    857072  64414164  53298364     13.22  42310368  24101696      1984   1306676   2807900      9984     16940    861672
03:41:31 AM 324173120 389039592   2620088      0.66    857072  64415340  50481728     12.52  42310572  24081400       660   1285208   2808164      9968     16348    861720
03:41:36 AM 324175228 389043312   2616964      0.66    857072  64416948  49605696     12.30  42310764  24071364       848   1274328   2807572      9984     16316    861720
03:41:41 AM 324139552 389009152   2650836      0.67    857072  64418424  53304188     13.22  42310960  24106796       948   1308368   2807900      9984     16832    861704
03:41:46 AM 324180244 389051228   2608908      0.66    857072  64419756  43980428     10.91  42311096  24067896       724   1268312   2807804      9968     15888    861736
