timestamp,module,event
2024-01-24T21:15:15,topoaa,start
2024-01-24T21:15:20,topoaa,finish
2024-01-24T21:15:22,rigidbody,start
2024-01-25T01:12:07,rigidbody,finish
2024-01-25T01:12:08,caprieval,start
2024-01-25T01:33:21,caprieval,finish
2024-01-25T01:33:22,seletop,start
2024-01-25T01:33:25,seletop,finish
2024-01-25T01:33:26,caprieval,start
2024-01-25T01:34:29,caprieval,finish
2024-01-25T01:34:30,flexref,start
2024-01-25T03:02:10,flexref,finish
2024-01-25T03:02:11,caprieval,start
2024-01-25T03:03:08,caprieval,finish
2024-01-25T03:03:09,emref,start
2024-01-25T03:10:39,emref,finish
2024-01-25T03:10:40,caprieval,start
2024-01-25T03:11:39,caprieval,finish
2024-01-25T03:11:39,clustfcc,start
2024-01-25T03:12:02,clustfcc,finish
2024-01-25T03:12:02,seletopclusts,start
2024-01-25T03:12:30,seletopclusts,finish
2024-01-25T03:12:30,caprieval,start
2024-01-25T03:13:17,caprieval,finish
