timestamp,module,event
2024-01-17T06:21:17,topoaa,start
2024-01-17T06:21:22,topoaa,finish
2024-01-17T06:21:24,rigidbody,start
2024-01-17T06:30:24,rigidbody,finish
2024-01-17T06:30:24,seletop,start
2024-01-17T06:30:25,seletop,finish
2024-01-17T06:30:25,caprieval,start
2024-01-17T06:30:49,caprieval,finish
2024-01-17T06:30:50,flexref,start
2024-01-17T06:45:19,flexref,finish
2024-01-17T06:45:20,caprieval,start
2024-01-17T06:45:42,caprieval,finish
2024-01-17T06:45:43,emref,start
2024-01-17T06:47:16,emref,finish
2024-01-17T06:47:16,caprieval,start
2024-01-17T06:47:39,caprieval,finish
