Timestamp,CPU,CPU MHz
2024-02-01T01:18:40,0,800.0
2024-02-01T01:18:40,1,800.0
2024-02-01T01:18:40,2,800.0
2024-02-01T01:18:40,3,801.667
2024-02-01T01:18:40,4,800.0
2024-02-01T01:18:40,5,800.0
2024-02-01T01:18:40,6,800.021
2024-02-01T01:18:40,7,800.0
2024-02-01T01:18:40,8,800.0
2024-02-01T01:18:40,9,800.0
2024-02-01T01:18:40,10,800.0
2024-02-01T01:18:40,11,800.0
2024-02-01T01:18:40,12,800.0
2024-02-01T01:18:40,13,800.0
2024-02-01T01:18:40,14,800.0
2024-02-01T01:18:40,15,800.0
2024-02-01T01:18:40,16,800.0
2024-02-01T01:18:40,17,800.0
2024-02-01T01:18:40,18,900.0
2024-02-01T01:18:40,19,800.0
2024-02-01T01:18:40,20,800.0
2024-02-01T01:18:40,21,800.0
2024-02-01T01:18:40,22,800.0
2024-02-01T01:18:40,23,800.0
2024-02-01T01:18:40,24,800.0
2024-02-01T01:18:40,25,800.0
2024-02-01T01:18:40,26,800.0
2024-02-01T01:18:40,27,800.0
2024-02-01T01:18:40,28,800.0
2024-02-01T01:18:40,29,800.0
2024-02-01T01:18:40,30,800.0
2024-02-01T01:18:40,31,800.0
2024-02-01T01:18:45,0,800.0
2024-02-01T01:18:45,1,800.0
2024-02-01T01:18:45,2,800.0
2024-02-01T01:18:45,3,800.0
2024-02-01T01:18:45,4,800.0
2024-02-01T01:18:45,5,900.0
2024-02-01T01:18:45,6,800.0
2024-02-01T01:18:45,7,800.0
2024-02-01T01:18:45,8,800.0
2024-02-01T01:18:45,9,3200.0
2024-02-01T01:18:45,10,800.0
2024-02-01T01:18:45,11,3200.0
2024-02-01T01:18:45,12,800.0
2024-02-01T01:18:45,13,3200.0
2024-02-01T01:18:45,14,3200.0
2024-02-01T01:18:45,15,3200.0
2024-02-01T01:18:45,16,800.0
2024-02-01T01:18:45,17,800.0
2024-02-01T01:18:45,18,800.0
2024-02-01T01:18:45,19,800.0
2024-02-01T01:18:45,20,800.0
2024-02-01T01:18:45,21,800.0
2024-02-01T01:18:45,22,800.0
2024-02-01T01:18:45,23,800.0
2024-02-01T01:18:45,24,800.0
2024-02-01T01:18:45,25,3200.0
2024-02-01T01:18:45,26,800.0
2024-02-01T01:18:45,27,3200.0
2024-02-01T01:18:45,28,3200.0
2024-02-01T01:18:45,29,800.0
2024-02-01T01:18:45,30,1998.473
2024-02-01T01:18:45,31,800.0
2024-02-01T01:18:50,0,800.0
2024-02-01T01:18:50,1,800.0
2024-02-01T01:18:50,2,800.0
2024-02-01T01:18:50,3,800.0
2024-02-01T01:18:50,4,800.0
2024-02-01T01:18:50,5,800.0
2024-02-01T01:18:50,6,800.0
2024-02-01T01:18:50,7,800.0
2024-02-01T01:18:50,8,800.0
2024-02-01T01:18:50,9,2099.999
2024-02-01T01:18:50,10,800.0
2024-02-01T01:18:50,11,800.0
2024-02-01T01:18:50,12,800.0
2024-02-01T01:18:50,13,3137.809
2024-02-01T01:18:50,14,800.0
2024-02-01T01:18:50,15,800.0
2024-02-01T01:18:50,16,800.0
2024-02-01T01:18:50,17,800.0
2024-02-01T01:18:50,18,800.025
2024-02-01T01:18:50,19,800.0
2024-02-01T01:18:50,20,800.0
2024-02-01T01:18:50,21,800.0
2024-02-01T01:18:50,22,800.0
2024-02-01T01:18:50,23,800.0
2024-02-01T01:18:50,24,800.0
2024-02-01T01:18:50,25,800.0
2024-02-01T01:18:50,26,800.0
2024-02-01T01:18:50,27,800.0
2024-02-01T01:18:50,28,800.0
2024-02-01T01:18:50,29,800.0
2024-02-01T01:18:50,30,800.0
2024-02-01T01:18:50,31,800.0
2024-02-01T01:18:55,0,800.0
2024-02-01T01:18:55,1,800.0
2024-02-01T01:18:55,2,900.0
2024-02-01T01:18:55,3,800.0
2024-02-01T01:18:55,4,800.0
2024-02-01T01:18:55,5,900.0
2024-02-01T01:18:55,6,800.0
2024-02-01T01:18:55,7,800.0
2024-02-01T01:18:55,8,800.0
2024-02-01T01:18:55,9,800.0
2024-02-01T01:18:55,10,800.0
2024-02-01T01:18:55,11,800.0
2024-02-01T01:18:55,12,800.0
2024-02-01T01:18:55,13,3200.0
2024-02-01T01:18:55,14,800.0
2024-02-01T01:18:55,15,800.0
2024-02-01T01:18:55,16,800.0
2024-02-01T01:18:55,17,800.0
2024-02-01T01:18:55,18,800.0
2024-02-01T01:18:55,19,800.01
2024-02-01T01:18:55,20,800.0
2024-02-01T01:18:55,21,800.0
2024-02-01T01:18:55,22,800.0
2024-02-01T01:18:55,23,800.0
2024-02-01T01:18:55,24,800.0
2024-02-01T01:18:55,25,800.0
2024-02-01T01:18:55,26,800.0
2024-02-01T01:18:55,27,800.0
2024-02-01T01:18:55,28,800.0
2024-02-01T01:18:55,29,800.0
2024-02-01T01:18:55,30,800.0
2024-02-01T01:18:55,31,800.0
2024-02-01T01:19:00,0,800.0
2024-02-01T01:19:00,1,800.0
2024-02-01T01:19:00,2,800.0
2024-02-01T01:19:00,3,1881.035
2024-02-01T01:19:00,4,800.0
2024-02-01T01:19:00,5,800.0
2024-02-01T01:19:00,6,800.0
2024-02-01T01:19:00,7,800.0
2024-02-01T01:19:00,8,800.0
2024-02-01T01:19:00,9,800.0
2024-02-01T01:19:00,10,800.0
2024-02-01T01:19:00,11,800.0
2024-02-01T01:19:00,12,800.0
2024-02-01T01:19:00,13,800.0
2024-02-01T01:19:00,14,800.0
2024-02-01T01:19:00,15,800.0
2024-02-01T01:19:00,16,800.0
2024-02-01T01:19:00,17,800.0
2024-02-01T01:19:00,18,805.741
2024-02-01T01:19:00,19,800.0
2024-02-01T01:19:00,20,800.0
2024-02-01T01:19:00,21,800.0
2024-02-01T01:19:00,22,800.0
2024-02-01T01:19:00,23,800.0
2024-02-01T01:19:00,24,800.0
2024-02-01T01:19:00,25,800.0
2024-02-01T01:19:00,26,800.0
2024-02-01T01:19:00,27,800.0
2024-02-01T01:19:00,28,800.0
2024-02-01T01:19:00,29,800.0
2024-02-01T01:19:00,30,800.0
2024-02-01T01:19:00,31,800.0
2024-02-01T01:19:05,0,800.0
2024-02-01T01:19:05,1,800.0
