timestamp,module,event
2024-02-01T01:18:49,topoaa,start
2024-02-01T01:18:56,topoaa,finish
2024-02-01T01:18:57,rigidbody,start
2024-02-01T04:27:52,rigidbody,finish
2024-02-01T04:27:54,caprieval,start
2024-02-01T04:48:56,caprieval,finish
2024-02-01T04:48:57,seletop,start
2024-02-01T04:49:00,seletop,finish
2024-02-01T04:49:01,caprieval,start
2024-02-01T04:50:10,caprieval,finish
2024-02-01T04:50:11,flexref,start
2024-02-01T05:57:42,flexref,finish
2024-02-01T05:57:43,caprieval,start
2024-02-01T05:58:53,caprieval,finish
2024-02-01T05:58:54,emref,start
2024-02-01T06:05:02,emref,finish
2024-02-01T06:05:02,caprieval,start
2024-02-01T06:06:13,caprieval,finish
2024-02-01T06:06:13,clustfcc,start
2024-02-01T06:06:41,clustfcc,finish
2024-02-01T06:06:41,seletopclusts,start
2024-02-01T06:07:26,seletopclusts,finish
2024-02-01T06:07:26,caprieval,start
2024-02-01T06:08:23,caprieval,finish
