,Workflow,mode,ncores,node,ConsumedEnergy,ConsumedEnergy,ConsumedEnergy,ConsumedEnergy,ConsumedEnergy,ConsumedEnergy,ConsumedEnergy,ConsumedEnergy,AveRSS,AveRSS,AveRSS,AveRSS,AveRSS,AveRSS,AveRSS,AveRSS,AveDiskRead,AveDiskRead,AveDiskRead,AveDiskRead,AveDiskRead,AveDiskRead,AveDiskRead,AveDiskRead,AveDiskWrite,AveDiskWrite,AveDiskWrite,AveDiskWrite,AveDiskWrite,AveDiskWrite,AveDiskWrite,AveDiskWrite,AveVMSize,AveVMSize,AveVMSize,AveVMSize,AveVMSize,AveVMSize,AveVMSize,AveVMSize,NCPUS,NCPUS,NCPUS,NCPUS,NCPUS,NCPUS,NCPUS,NCPUS,trial,trial,trial,trial,trial,trial,trial,trial,ConsumedEnergyK,ConsumedEnergyK,ConsumedEnergyK,ConsumedEnergyK,ConsumedEnergyK,ConsumedEnergyK,ConsumedEnergyK,ConsumedEnergyK,ConsumedEnergyM,ConsumedEnergyM,ConsumedEnergyM,ConsumedEnergyM,ConsumedEnergyM,ConsumedEnergyM,ConsumedEnergyM,ConsumedEnergyM,ConsumedEnergyG,ConsumedEnergyG,ConsumedEnergyG,ConsumedEnergyG,ConsumedEnergyG,ConsumedEnergyG,ConsumedEnergyG,ConsumedEnergyG,AveRSSK,AveRSSK,AveRSSK,AveRSSK,AveRSSK,AveRSSK,AveRSSK,AveRSSK,AveRSSM,AveRSSM,AveRSSM,AveRSSM,AveRSSM,AveRSSM,AveRSSM,AveRSSM,AveRSSG,AveRSSG,AveRSSG,AveRSSG,AveRSSG,AveRSSG,AveRSSG,AveRSSG,AveDiskReadK,AveDiskReadK,AveDiskReadK,AveDiskReadK,AveDiskReadK,AveDiskReadK,AveDiskReadK,AveDiskReadK,AveDiskReadM,AveDiskReadM,AveDiskReadM,AveDiskReadM,AveDiskReadM,AveDiskReadM,AveDiskReadM,AveDiskReadM,AveDiskReadG,AveDiskReadG,AveDiskReadG,AveDiskReadG,AveDiskReadG,AveDiskReadG,AveDiskReadG,AveDiskReadG,AveDiskWriteK,AveDiskWriteK,AveDiskWriteK,AveDiskWriteK,AveDiskWriteK,AveDiskWriteK,AveDiskWriteK,AveDiskWriteK,AveDiskWriteM,AveDiskWriteM,AveDiskWriteM,AveDiskWriteM,AveDiskWriteM,AveDiskWriteM,AveDiskWriteM,AveDiskWriteM,AveDiskWriteG,AveDiskWriteG,AveDiskWriteG,AveDiskWriteG,AveDiskWriteG,AveDiskWriteG,AveDiskWriteG,AveDiskWriteG,AveVMSizeK,AveVMSizeK,AveVMSizeK,AveVMSizeK,AveVMSizeK,AveVMSizeK,AveVMSizeK,AveVMSizeK,AveVMSizeM,AveVMSizeM,AveVMSizeM,AveVMSizeM,AveVMSizeM,AveVMSizeM,AveVMSizeM,AveVMSizeM,AveVMSizeG,AveVMSizeG,AveVMSizeG,AveVMSizeG,AveVMSizeG,AveVMSizeG,AveVMSizeG,AveVMSizeG,ElapsedSeconds,ElapsedSeconds,ElapsedSeconds,ElapsedSeconds,ElapsedSeconds,ElapsedSeconds,ElapsedSeconds,ElapsedSeconds,ElapsedMinutes,ElapsedMinutes,ElapsedMinutes,ElapsedMinutes,ElapsedMinutes,ElapsedMinutes,ElapsedMinutes,ElapsedMinutes,ElapsedHours,ElapsedHours,ElapsedHours,ElapsedHours,ElapsedHours,ElapsedHours,ElapsedHours,ElapsedHours
9,daa,local,32,gl6,10.0,2707000.0,22135.943621178656,2690000.0,2692500.0,2700000.0,2707500.0,2760000.0,10.0,9456919200.0,24109817.03603557,9429800000.0,9443349000.0,9451678000.0,9456908000.0,9513664000.0,10.0,88364771000.0,12048512.54074313,88354410000.0,88354410000.0,88357690000.0,88378660000.0,88378710000.0,10.0,12750196000.0,1649216.649065718,12748270000.0,12748287500.0,12751325000.0,12751542500.0,12751550000.0,10.0,201979925200.0,119856771.8429886,201785920000.0,201883394000.0,201984674000.0,202078214000.0,202150220000.0,10.0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,10.0,5.5,3.0276503540974917,1.0,3.25,5.5,7.75,10.0,10.0,2707.0,22.135943621178654,2690.0,2692.5,2700.0,2707.5,2760.0,10.0,2.707,0.022135943621178586,2.69,2.6925,2.7,2.7075,2.76,10.0,0.002707,2.2135943621178548e-05,0.00269,0.0026925,0.0027,0.0027075000000000003,0.00276,10.0,9456919.2,24109.81703603557,9429800.0,9443349.0,9451678.0,9456908.0,9513664.0,10.0,9456.9192,24.10981703603574,9429.8,9443.349,9451.678,9456.908,9513.664,10.0,9.4569192,0.02410981703603571,9.4298,9.443349,9.451678000000001,9.456908,9.513664,10.0,88364771.0,12048.51254074313,88354410.0,88354410.0,88357690.0,88378660.0,88378710.0,10.0,88364.771,12.048512540743772,88354.41,88354.41,88357.69,88378.66,88378.71,10.0,88.36477099999999,0.012048512540741334,88.35441,88.35441,88.35768999999999,88.37866,88.37871,10.0,12750196.0,1649.216649065718,12748270.0,12748287.5,12751325.0,12751542.5,12751550.0,10.0,12750.196,1.649216649065379,12748.27,12748.2875,12751.325,12751.5425,12751.55,10.0,12.750195999999999,0.0016492166490657608,12.74827,12.7482875,12.751325,12.7515425,12.75155,10.0,201979925.2,119856.77184298859,201785920.0,201883394.0,201984674.0,202078214.0,202150220.0,10.0,201979.9252,119.8567718429845,201785.92,201883.394,201984.674,202078.214,202150.22,10.0,201.97992519999997,0.11985677184298482,201.78592,201.883394,201.98467399999998,202.078214,202.15022,10.0,16728.1,235.8386689620211,16486.0,16586.75,16677.0,16764.75,17235.0,10.0,278.8016666666666,3.9306444827003575,274.76666666666665,276.4458333333333,277.95000000000005,279.4125,287.25,10.0,4.646694444444444,0.0655107413783393,4.579444444444444,4.607430555555555,4.6325,4.656875,4.7875
10,dpp,local,4,gl2,10.0,196589.0,586.296284597927,195420.0,196280.0,196835.0,197017.5,197060.0,10.0,628067200.0,1264528.4408734262,626412000.0,627243000.0,628030000.0,628626000.0,630284000.0,10.0,5345327000.0,48085.57187163549,5345300000.0,5345300000.0,5345300000.0,5345330000.0,5345420000.0,10.0,802438000.0,228997.81658347748,802220000.0,802222500.0,802415000.0,802622500.0,802720000.0,10.0,18562579200.0,17367609.883535117,18553576000.0,18555850000.0,18557746000.0,18558697000.0,18611692000.0,10.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,10.0,5.5,3.0276503540974917,1.0,3.25,5.5,7.75,10.0,10.0,196.589,0.586296284597932,195.42,196.28,196.835,197.01749999999998,197.06,10.0,0.19658899999999999,0.0005862962845979263,0.19542,0.19628,0.19683499999999998,0.1970175,0.19706,10.0,0.000196589,5.862962845979254e-07,0.00019542,0.00019628,0.00019683500000000002,0.0001970175,0.00019706,10.0,628067.2,1264.528440873426,626412.0,627243.0,628030.0,628626.0,630284.0,10.0,628.0672,1.2645284408734239,626.412,627.2429999999999,628.03,628.626,630.284,10.0,0.6280672,0.001264528440873421,0.626412,0.627243,0.6280300000000001,0.628626,0.630284,10.0,5345327.0,48.08557187163549,5345300.0,5345300.0,5345300.0,5345330.0,5345420.0,10.0,5345.327,0.04808557187154815,5345.3,5345.3,5345.3,5345.33,5345.42,10.0,5.345326999999999,4.808557187167447e-05,5.3453,5.3453,5.3453,5.345330000000001,5.34542,10.0,802438.0,228.9978165834775,802220.0,802222.5,802415.0,802622.5,802720.0,10.0,802.4380000000001,0.22899781658347687,802.22,802.2225000000001,802.415,802.6225,802.72,10.0,0.8024379999999999,0.00022899781658345945,0.80222,0.8022225000000001,0.802415,0.8026225,0.80272,10.0,18562579.2,17367.609883535115,18553576.0,18555850.0,18557746.0,18558697.0,18611692.0,10.0,18562.5792,17.367609883534627,18553.576,18555.850000000002,18557.746,18558.697,18611.692,10.0,18.562579200000002,0.017367609883535497,18.553576,18.55585,18.557746,18.558697000000002,18.611692,10.0,4077.0,44.81567186202216,4002.0,4044.5,4081.0,4110.25,4133.0,10.0,67.95,0.7469278643670356,66.7,67.40833333333333,68.01666666666667,68.50416666666666,68.88333333333334,10.0,1.1325,0.012448797739450568,1.1116666666666668,1.1234722222222222,1.1336111111111111,1.141736111111111,1.1480555555555556
11,dpp,local,4,gl5,7.0,442397.14285714284,1261.3447095027102,440500.0,441625.0,442410.0,443315.0,443990.0,7.0,658422285.7142857,2236873.8389611007,654128000.0,657770000.0,658936000.0,659940000.0,660472000.0,7.0,5343111428.571428,1490440.9702213253,5341920000.0,5341975000.0,5342720000.0,5343975000.0,5345240000.0,7.0,804884285.7142857,189020.02917302557,804470000.0,804900000.0,804960000.0,804960000.0,805040000.0,7.0,26440928000.0,15926411.606720036,26431356000.0,26433166000.0,26435608000.0,26438364000.0,26476472000.0,7.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,7.0,13.0,2.160246899469287,10.0,11.5,13.0,14.5,16.0,7.0,442.3971428571428,1.2613447095027115,440.5,441.625,442.41,443.315,443.99,7.0,0.4423971428571429,0.0012613447095027024,0.4405,0.44162500000000005,0.44241,0.443315,0.44399,7.0,0.00044239714285714286,1.2613447095027208e-06,0.0004405,0.00044162499999999996,0.00044241,0.000443315,0.00044399,7.0,658422.2857142857,2236.8738389611003,654128.0,657770.0,658936.0,659940.0,660472.0,7.0,658.4222857142857,2.236873838961086,654.128,657.77,658.936,659.94,660.472,7.0,0.6584222857142856,0.002236873838961083,0.654128,0.65777,0.658936,0.65994,0.660472,7.0,5343111.428571428,1490.4409702213254,5341920.0,5341975.0,5342720.0,5343975.0,5345240.0,7.0,5343.111428571428,1.4904409702211607,5341.92,5341.975,5342.72,5343.975,5345.24,7.0,5.343111428571428,0.0014904409702213828,5.34192,5.341975,5.34272,5.343975,5.34524,7.0,804884.2857142857,189.02002917302556,804470.0,804900.0,804960.0,804960.0,805040.0,7.0,804.8842857142857,0.1890200291730166,804.47,804.9,804.96,804.96,805.04,7.0,0.8048842857142857,0.00018902002917301644,0.80447,0.8049,0.80496,0.80496,0.80504,7.0,26440928.0,15926.411606720036,26431356.0,26433166.0,26435608.0,26438364.0,26476472.0,7.0,26440.928000000004,15.9264116067205,26431.356,26433.166,26435.608,26438.364,26476.472,7.0,26.440927999999996,0.0159264116067205,26.431356,26.433166,26.435608,26.438364,26.476472,7.0,4464.571428571428,21.991340287009514,4439.0,4448.5,4462.0,4478.0,4498.0,7.0,74.4095238095238,0.36652233811682566,73.98333333333333,74.14166666666667,74.36666666666666,74.63333333333333,74.96666666666667,7.0,1.2401587301587302,0.006108705635280442,1.2330555555555556,1.2356944444444444,1.2394444444444443,1.2438888888888888,1.2494444444444446
12,dpp,local,4,gl6,10.0,514615.0,4816.700691921336,509860.0,511537.5,512630.0,517337.5,524610.0,10.0,665798800.0,9357777.143460229,655560000.0,658079000.0,662586000.0,672317000.0,681600000.0,10.0,5344004000.0,1597339.4546349044,5341920000.0,5342202500.0,5345220000.0,5345230000.0,5345240000.0,10.0,804934000.0,170045.74547913735,804470000.0,804950000.0,804955000.0,805037500.0,805040000.0,10.0,26466039600.0,32861583.34996454,26431184000.0,26437215000.0,26457384000.0,26496603000.0,26507760000.0,10.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,10.0,7.3,5.6774407379851475,1.0,3.25,6.5,9.5,20.0,10.0,514.615,4.816700691921343,509.86,511.5375,512.63,517.3375,524.61,10.0,0.514615,0.004816700691921351,0.50986,0.5115375,0.51263,0.5173375,0.52461,10.0,0.0005146150000000001,4.816700691921338e-06,0.00050986,0.0005115375,0.00051263,0.0005173374999999999,0.00052461,10.0,665798.8,9357.777143460227,655560.0,658079.0,662586.0,672317.0,681600.0,10.0,665.7987999999999,9.357777143460215,655.56,658.0790000000001,662.586,672.317,681.6,10.0,0.6657988,0.009357777143460224,0.65556,0.6580790000000001,0.6625859999999999,0.672317,0.6816,10.0,5344004.0,1597.3394546349043,5341920.0,5342202.5,5345220.0,5345230.0,5345240.0,10.0,5344.003999999999,1.5973394546348676,5341.92,5342.202499999999,5345.22,5345.23,5345.24,10.0,5.344004000000001,0.001597339454634985,5.34192,5.3422025,5.34522,5.34523,5.34524,10.0,804934.0,170.04574547913734,804470.0,804950.0,804955.0,805037.5,805040.0,10.0,804.934,0.17004574547912232,804.47,804.95,804.955,805.0374999999999,805.04,10.0,0.804934,0.00017004574547913024,0.80447,0.80495,0.8049550000000001,0.8050375,0.80504,10.0,26466039.6,32861.58334996454,26431184.0,26437215.0,26457384.0,26496603.0,26507760.0,10.0,26466.0396,32.86158334996398,26431.184,26437.215,26457.384,26496.603000000003,26507.76,10.0,26.4660396,0.032861583349964966,26.431184,26.437215,26.457383999999998,26.496603,26.50776,10.0,4387.2,74.11522560625897,4317.0,4342.5,4355.0,4416.25,4562.0,10.0,73.12,1.235253760104316,71.95,72.375,72.58333333333334,73.60416666666666,76.03333333333333,10.0,1.2186666666666668,0.020587562668405272,1.1991666666666667,1.20625,1.2097222222222221,1.226736111111111,1.2672222222222222
13,dpp,local,8,gl2,10.0,186238.0,509.047039956907,185290.0,185912.5,186355.0,186517.5,187040.0,10.0,1119403600.0,3773990.260836518,1114796000.0,1116190000.0,1119860000.0,1120224000.0,1126708000.0,10.0,5345374000.0,54201.27099780759,5345300000.0,5345317500.0,5345410000.0,5345417500.0,5345420000.0,10.0,802556000.0,228434.28425309152,802220000.0,802332500.0,802695000.0,802710000.0,802720000.0,10.0,36324921200.0,14449570.734108333,36310828000.0,36315558000.0,36322014000.0,36325539000.0,36357232000.0,10.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,10.0,9.2,5.902918298980975,1.0,4.75,9.5,12.75,20.0,10.0,186.238,0.5090470399569064,185.29,185.9125,186.35500000000002,186.51749999999998,187.04,10.0,0.18623800000000001,0.0005090470399569101,0.18529,0.1859125,0.186355,0.1865175,0.18704,10.0,0.00018623799999999997,5.090470399569036e-07,0.00018529,0.0001859125,0.000186355,0.00018651749999999998,0.00018704,10.0,1119403.6,3773.990260836518,1114796.0,1116190.0,1119860.0,1120224.0,1126708.0,10.0,1119.4035999999999,3.7739902608365377,1114.796,1116.19,1119.86,1120.224,1126.708,10.0,1.1194036,0.0037739902608365542,1.114796,1.11619,1.11986,1.1202239999999999,1.126708,10.0,5345374.0,54.20127099780758,5345300.0,5345317.5,5345410.0,5345417.5,5345420.0,10.0,5345.374,0.054201270997678117,5345.3,5345.3175,5345.41,5345.4175,5345.42,10.0,5.345374,5.420127099787135e-05,5.3453,5.3453175,5.34541,5.3454175,5.34542,10.0,802556.0,228.43428425309153,802220.0,802332.5,802695.0,802710.0,802720.0,10.0,802.556,0.22843428425309079,802.22,802.3325,802.6949999999999,802.71,802.72,10.0,0.802556,0.000228434284253092,0.80222,0.8023325,0.8026949999999999,0.80271,0.80272,10.0,36324921.2,14449.570734108333,36310828.0,36315558.0,36322014.0,36325539.0,36357232.0,10.0,36324.9212,14.449570734108597,36310.828,36315.558000000005,36322.014,36325.539,36357.232,10.0,36.324921200000006,0.014449570734108868,36.310828,36.315557999999996,36.322013999999996,36.325539,36.357232,10.0,3247.8,32.05481416435153,3198.0,3223.5,3256.0,3266.5,3292.0,10.0,54.129999999999995,0.5342469027391932,53.3,53.725,54.266666666666666,54.44166666666667,54.86666666666667,10.0,0.9021666666666667,0.00890411504565323,0.8883333333333333,0.8954166666666666,0.9044444444444444,0.9073611111111112,0.9144444444444445
14,dpp,local,8,gl5,6.0,280253.3333333333,1863.8419103203648,277870.0,279015.0,280080.0,281542.5,282800.0,6.0,1183813333.3333333,7594805.242181439,1170932000.0,1180693000.0,1185860000.0,1189107000.0,1191068000.0,6.0,5342501666.666667,1337391.7401669067,5341920000.0,5341920000.0,5341955000.0,5342020000.0,5345230000.0,6.0,804886666.6666666,58878.40577551898,804840000.0,804840000.0,804860000.0,804940000.0,804960000.0,6.0,50546622000.0,28950696.931162123,50497884000.0,50534197000.0,50553860000.0,50566131000.0,50576264000.0,6.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,6.0,12.666666666666666,2.1602468994692865,10.0,11.25,12.5,13.75,16.0,6.0,280.25333333333333,1.863841910320361,277.87,279.015,280.08000000000004,281.5425,282.8,6.0,0.2802533333333333,0.0018638419103203581,0.27787,0.279015,0.28008,0.2815425,0.2828,6.0,0.0002802533333333333,1.8638419103203684e-06,0.00027787,0.00027901499999999997,0.00028008,0.00028154250000000003,0.0002828,6.0,1183813.3333333333,7594.805242181439,1170932.0,1180693.0,1185860.0,1189107.0,1191068.0,6.0,1183.8133333333335,7.594805242181432,1170.932,1180.693,1185.8600000000001,1189.107,1191.068,6.0,1.1838133333333334,0.007594805242181427,1.170932,1.180693,1.18586,1.189107,1.191068,6.0,5342501.666666667,1337.3917401669066,5341920.0,5341920.0,5341955.0,5342020.0,5345230.0,6.0,5342.501666666666,1.3373917401667441,5341.92,5341.92,5341.955,5342.0199999999995,5345.23,6.0,5.342501666666666,0.001337391740166855,5.34192,5.34192,5.3419550000000005,5.34202,5.34523,6.0,804886.6666666666,58.87840577551898,804840.0,804840.0,804860.0,804940.0,804960.0,6.0,804.8866666666668,0.058878405775522065,804.84,804.84,804.86,804.94,804.96,6.0,0.8048866666666665,5.8878405775522545e-05,0.80484,0.80484,0.80486,0.80494,0.80496,6.0,50546622.0,28950.69693116212,50497884.0,50534197.0,50553860.0,50566131.0,50576264.0,6.0,50546.621999999996,28.950696931163563,50497.884,50534.197,50553.86,50566.131,50576.264,6.0,50.546622000000006,0.028950696931162766,50.497884,50.534197,50.55386,50.566131,50.576264,6.0,2548.1666666666665,37.38136790791191,2510.0,2524.25,2533.0,2580.75,2595.0,6.0,42.46944444444444,0.6230227984651987,41.833333333333336,42.07083333333333,42.21666666666667,43.0125,43.25,6.0,0.7078240740740741,0.0103837133077533,0.6972222222222223,0.7011805555555555,0.7036111111111111,0.7168749999999999,0.7208333333333333
15,dpp,local,8,gl6,10.0,323648.0,3644.6850191599397,320560.0,321190.0,321865.0,325987.5,330460.0,10.0,1177571600.0,10035739.237567129,1162740000.0,1169204000.0,1176720000.0,1186012000.0,1191176000.0,10.0,5344332000.0,1461793.419057563,5341990000.0,5343345000.0,5345230000.0,5345230000.0,5345240000.0,10.0,804982000.0,51811.62460726786,804920000.0,804950000.0,804960000.0,805040000.0,805040000.0,10.0,50545786800.0,36266277.15722203,50493304000.0,50514729000.0,50555976000.0,50565040000.0,50595888000.0,10.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,10.0,7.5,3.0276503540974917,3.0,5.25,7.5,9.75,12.0,10.0,323.648,3.644685019159938,320.56,321.19,321.865,325.9875,330.46,10.0,0.323648,0.003644685019159931,0.32056,0.32119000000000003,0.321865,0.3259875,0.33046,10.0,0.000323648,3.6446850191599355e-06,0.00032056,0.00032119,0.000321865,0.0003259875,0.00033046,10.0,1177571.6,10035.73923756713,1162740.0,1169204.0,1176720.0,1186012.0,1191176.0,10.0,1177.5715999999998,10.035739237567089,1162.74,1169.204,1176.72,1186.012,1191.176,10.0,1.1775715999999998,0.010035739237567102,1.16274,1.169204,1.17672,1.1860119999999998,1.191176,10.0,5344332.0,1461.793419057563,5341990.0,5343345.0,5345230.0,5345230.0,5345240.0,10.0,5344.332,1.4617934190574775,5341.99,5343.345,5345.23,5345.23,5345.24,10.0,5.344332,0.001461793419057628,5.34199,5.343345,5.34523,5.34523,5.34524,10.0,804982.0,51.81162460726786,804920.0,804950.0,804960.0,805040.0,805040.0,10.0,804.982,0.051811624607250965,804.92,804.95,804.96,805.04,805.04,10.0,0.8049820000000001,5.1811624607256815e-05,0.80492,0.80495,0.80496,0.80504,0.80504,10.0,50545786.8,36266.27715722203,50493304.0,50514729.0,50555976.0,50565040.0,50595888.0,10.0,50545.786799999994,36.26627715722246,50493.304,50514.729,50555.976,50565.04,50595.888,10.0,50.5457868,0.036266277157222276,50.493304,50.514729,50.555976,50.565039999999996,50.595888,10.0,2504.2,39.40050761094329,2470.0,2476.5,2491.0,2521.25,2591.0,10.0,41.736666666666665,0.6566751268490535,41.166666666666664,41.275,41.516666666666666,42.02083333333333,43.18333333333333,10.0,0.6956111111111112,0.010944585447484221,0.6861111111111111,0.6879166666666667,0.6919444444444445,0.7003472222222222,0.7197222222222222
16,dpp,local,16,gl5,8.0,196796.25,1946.6743619384756,194210.0,196090.0,196630.0,196805.0,201100.0,8.0,2214153500.0,49682388.48353178,2149000000.0,2195647000.0,2207930000.0,2215479000.0,2324512000.0,8.0,5343703750.0,1658044.7822661486,5341920000.0,5342022500.0,5343980000.0,5345240000.0,5345240000.0,8.0,804980000.0,70101.96655077313,804850000.0,804960000.0,804970000.0,805050000.0,805050000.0,8.0,98703962000.0,148871272.3625923,98613160000.0,98628800000.0,98651152000.0,98699177000.0,99063372000.0,8.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,8.0,13.625,2.669269563007828,10.0,11.75,13.5,15.25,18.0,8.0,196.79625,1.946674361938472,194.21,196.09,196.63,196.805,201.1,8.0,0.19679625,0.0019466743619384775,0.19421,0.19609,0.19663,0.196805,0.2011,8.0,0.00019679624999999998,1.9466743619384778e-06,0.00019421,0.00019609,0.00019663,0.00019680499999999998,0.0002011,8.0,2214153.5,49682.38848353178,2149000.0,2195647.0,2207930.0,2215479.0,2324512.0,8.0,2214.1535,49.68238848353185,2149.0,2195.647,2207.9300000000003,2215.479,2324.512,8.0,2.2141535,0.04968238848353177,2.149,2.195647,2.20793,2.215479,2.324512,8.0,5343703.75,1658.0447822661486,5341920.0,5342022.5,5343980.0,5345240.0,5345240.0,8.0,5343.70375,1.6580447822660667,5341.92,5342.0225,5343.98,5345.24,5345.24,8.0,5.3437037499999995,0.0016580447822662889,5.34192,5.342022500000001,5.34398,5.34524,5.34524,8.0,804980.0,70.10196655077313,804850.0,804960.0,804970.0,805050.0,805050.0,8.0,804.98,0.07010196655075107,804.85,804.96,804.97,805.05,805.05,8.0,0.80498,7.010196655080251e-05,0.80485,0.80496,0.80497,0.80505,0.80505,8.0,98703962.0,148871.2723625923,98613160.0,98628800.0,98651152.0,98699177.0,99063372.0,8.0,98703.962,148.87127236259317,98613.16,98628.79999999999,98651.152,98699.177,99063.372,8.0,98.703962,0.1488712723625934,98.61316,98.6288,98.651152,98.699177,99.063372,8.0,1591.625,46.06497739994173,1550.0,1571.25,1581.0,1587.75,1701.0,8.0,26.527083333333334,0.7677496233323631,25.833333333333332,26.1875,26.35,26.4625,28.35,8.0,0.4421180555555555,0.01279582705553939,0.4305555555555555,0.4364583333333333,0.4391666666666667,0.44104166666666667,0.47250000000000003
17,dpp,local,16,gl6,10.0,226368.0,3723.185016443135,222130.0,224287.5,225440.0,228255.0,232680.0,10.0,2197241600.0,7306715.1336592045,2187452000.0,2192700000.0,2195864000.0,2199872000.0,2213284000.0,10.0,5343937000.0,1680311.1484351805,5341920000.0,5342030000.0,5345235000.0,5345240000.0,5345240000.0,10.0,804985000.0,74721.7059048663,804840000.0,804960000.0,805005000.0,805047500.0,805050000.0,10.0,98645528800.0,27611941.300821282,98615668000.0,98625282000.0,98628734000.0,98671343000.0,98689984000.0,10.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,10.0,5.8,3.4253953543107007,1.0,3.25,5.5,8.5,11.0,10.0,226.36800000000002,3.723185016443137,222.13,224.2875,225.44,228.255,232.68,10.0,0.22636800000000004,0.003723185016443132,0.22213,0.2242875,0.22544,0.22825499999999999,0.23268,10.0,0.000226368,3.723185016443136e-06,0.00022213,0.0002242875,0.00022544,0.00022825500000000002,0.00023268,10.0,2197241.6,7306.715133659204,2187452.0,2192700.0,2195864.0,2199872.0,2213284.0,10.0,2197.2416000000003,7.306715133659175,2187.452,2192.7,2195.864,2199.8720000000003,2213.284,10.0,2.1972416,0.007306715133659146,2.187452,2.1927,2.1958640000000003,2.199872,2.213284,10.0,5343937.0,1680.3111484351805,5341920.0,5342030.0,5345235.0,5345240.0,5345240.0,10.0,5343.937,1.6803111484350992,5341.92,5342.03,5345.235,5345.24,5345.24,10.0,5.343937000000001,0.001680311148435257,5.34192,5.34203,5.345235000000001,5.34524,5.34524,10.0,804985.0,74.72170590486631,804840.0,804960.0,805005.0,805047.5,805050.0,10.0,804.985,0.07472170590483893,804.84,804.96,805.005,805.0474999999999,805.05,10.0,0.804985,7.472170590487625e-05,0.80484,0.80496,0.805005,0.8050475,0.80505,10.0,98645528.8,27611.941300821283,98615668.0,98625282.0,98628734.0,98671343.0,98689984.0,10.0,98645.52879999999,27.6119413008212,98615.668,98625.282,98628.734,98671.343,98689.984,10.0,98.64552880000001,0.027611941300821122,98.615668,98.625282,98.62873400000001,98.67134300000001,98.689984,10.0,1604.0,51.20763831912405,1544.0,1564.0,1579.5,1648.0,1679.0,10.0,26.73333333333333,0.8534606386520674,25.733333333333334,26.066666666666666,26.325000000000003,27.466666666666665,27.983333333333334,10.0,0.4455555555555556,0.014224343977534448,0.42888888888888893,0.43444444444444447,0.43875000000000003,0.45777777777777773,0.4663888888888889
18,dpp,local,32,gl5,6.0,175151.66666666666,1918.920703590085,173450.0,173732.5,174555.0,176000.0,178410.0,6.0,3907382666.6666665,28241237.328889586,3878820000.0,3884953000.0,3906204000.0,3917291000.0,3954212000.0,6.0,5344685000.0,1354573.7336889417,5341920000.0,5345232500.0,5345240000.0,5345240000.0,5345240000.0,6.0,804941666.6666666,228422.12385552033,804480000.0,804990000.0,805050000.0,805050000.0,805050000.0,6.0,193710038000.0,7322021.032474572,193701488000.0,193705528000.0,193709268000.0,193712504000.0,193722340000.0,6.0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,6.0,12.5,1.8708286933869707,10.0,11.25,12.5,13.75,15.0,6.0,175.15166666666667,1.9189207035900848,173.45,173.73250000000002,174.555,176.0,178.41,6.0,0.17515166666666668,0.0019189207035900915,0.17345,0.1737325,0.17455500000000002,0.176,0.17841,6.0,0.00017515166666666666,1.9189207035900866e-06,0.00017345,0.0001737325,0.000174555,0.000176,0.00017841,6.0,3907382.6666666665,28241.237328889587,3878820.0,3884953.0,3906204.0,3917291.0,3954212.0,6.0,3907.382666666667,28.241237328889557,3878.82,3884.953,3906.204,3917.291,3954.212,6.0,3.9073826666666664,0.028241237328889557,3.87882,3.884953,3.906204,3.9172909999999996,3.954212,6.0,5344685.0,1354.5737336889417,5341920.0,5345232.5,5345240.0,5345240.0,5345240.0,6.0,5344.684999999999,1.3545737336888053,5341.92,5345.2325,5345.24,5345.24,5345.24,6.0,5.344685000000001,0.0013545737336890778,5.34192,5.3452325,5.34524,5.34524,5.34524,6.0,804941.6666666666,228.4221238555203,804480.0,804990.0,805050.0,805050.0,805050.0,6.0,804.9416666666666,0.2284221238554964,804.48,804.99,805.05,805.05,805.05,6.0,0.8049416666666667,0.00022842212385554682,0.80448,0.80499,0.80505,0.80505,0.80505,6.0,193710038.0,7322.021032474572,193701488.0,193705528.0,193709268.0,193712504.0,193722340.0,6.0,193710.03799999997,7.322021032471568,193701.488,193705.528,193709.268,193712.50400000002,193722.34,6.0,193.71003800000003,0.007322021032473007,193.701488,193.705528,193.709268,193.712504,193.72234,6.0,1293.0,48.44378185071847,1259.0,1263.25,1266.0,1312.25,1377.0,6.0,21.55,0.8073963641786408,20.983333333333334,21.054166666666667,21.1,21.870833333333334,22.95,6.0,0.35916666666666663,0.013456606069644024,0.3497222222222222,0.3509027777777778,0.3516666666666667,0.3645138888888889,0.3825
