Linux 5.15.0-91-generic (gl5) 	01/22/2024 	_x86_64_	(32 CPU)

09:46:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:46:33 AM     all      3.66      0.00      4.39      0.13      0.00     91.82
09:46:33 AM       0      1.00      0.00      4.81      0.00      0.00     94.19
09:46:33 AM       1      1.40      0.00      4.00      0.00      0.00     94.60
09:46:33 AM       2      0.80      0.00      4.42      0.00      0.00     94.78
09:46:33 AM       3      0.60      0.00      4.41      0.00      0.00     94.99
09:46:33 AM       4      1.00      0.00      4.41      0.00      0.00     94.59
09:46:33 AM       5      0.80      0.00      4.40      0.00      0.00     94.80
09:46:33 AM       6      0.80      0.00      4.60      0.00      0.00     94.60
09:46:33 AM       7      0.80      0.00      4.60      0.00      0.00     94.60
09:46:33 AM       8      0.60      0.00      4.61      0.00      0.00     94.79
09:46:33 AM       9      0.80      0.00      4.41      4.01      0.00     90.78
09:46:33 AM      10      0.60      0.00      4.40      0.00      0.00     95.00
09:46:33 AM      11      1.20      0.00      4.19      0.00      0.00     94.61
09:46:33 AM      12      1.40      0.00      4.59      0.00      0.00     94.01
09:46:33 AM      13      1.40      0.00      4.41      0.00      0.00     94.19
09:46:33 AM      14      1.00      0.00      4.01      0.00      0.00     94.99
09:46:33 AM      15      0.80      0.00      4.20      0.00      0.00     95.00
09:46:33 AM      16      0.40      0.00      4.79      0.00      0.00     94.81
09:46:33 AM      17      0.60      0.00      4.59      0.00      0.00     94.81
09:46:33 AM      18      0.80      0.00      4.61      0.00      0.00     94.59
09:46:33 AM      19      1.20      0.00      5.19      0.00      0.00     93.61
09:46:33 AM      20      1.00      0.00      4.20      0.00      0.00     94.80
09:46:33 AM      21      0.80      0.00      5.20      0.00      0.00     94.00
09:46:33 AM      22      1.40      0.00      4.00      0.00      0.00     94.60
09:46:33 AM      23      0.80      0.00      4.59      0.00      0.00     94.61
09:46:33 AM      24      1.00      0.00      4.20      0.00      0.00     94.80
09:46:33 AM      25      1.00      0.00      4.20      0.00      0.00     94.80
09:46:33 AM      26      3.40      0.00      4.80      0.00      0.00     91.80
09:46:33 AM      27     86.63      0.00      1.60      0.20      0.00     11.58
09:46:33 AM      28      0.60      0.00      4.60      0.00      0.00     94.80
09:46:33 AM      29      0.80      0.00      4.79      0.00      0.00     94.41
09:46:33 AM      30      0.80      0.00      4.21      0.00      0.00     94.99
09:46:33 AM      31      0.80      0.00      4.40      0.00      0.00     94.80

09:46:33 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:46:38 AM     all      0.95      0.00      0.11      1.15      0.00     97.79
09:46:38 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM       4      0.00      0.00      0.20      0.00      0.00     99.80
09:46:38 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM       6      0.00      0.00      0.20      0.00      0.00     99.80
09:46:38 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
09:46:38 AM      12      0.00      0.00      0.40      0.00      0.00     99.60
09:46:38 AM      13      0.00      0.00      0.20      0.00      0.00     99.80
09:46:38 AM      14      0.00    
