Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

02:11:37 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:11:42 AM     all      3.83      0.00      4.34      0.06      0.00     91.77
02:11:42 AM       0      0.80      0.00      4.62      0.00      0.00     94.58
02:11:42 AM       1      1.00      0.00      4.41      0.00      0.00     94.59
02:11:42 AM       2      0.40      0.00      4.62      0.00      0.00     94.98
02:11:42 AM       3      0.60      0.00      4.61      0.00      0.00     94.79
02:11:42 AM       4      1.00      0.00      4.40      0.00      0.00     94.60
02:11:42 AM       5      1.00      0.00      4.79      0.00      0.00     94.21
02:11:42 AM       6      3.01      0.00      4.81      0.00      0.00     92.18
02:11:42 AM       7      0.80      0.00      4.60      0.00      0.00     94.60
02:11:42 AM       8      1.20      0.00      4.22      0.00      0.00     94.58
02:11:42 AM       9     92.20      0.00      1.80      0.00      0.00      6.00
02:11:42 AM      10      1.20      0.00      4.00      0.00      0.00     94.80
02:11:42 AM      11      1.00      0.00      4.39      0.00      0.00     94.61
02:11:42 AM      12      0.60      0.00      4.80      0.00      0.00     94.60
02:11:42 AM      13      1.00      0.00      4.01      0.00      0.00     94.99
02:11:42 AM      14      0.80      0.00      4.40      0.00      0.00     94.80
02:11:42 AM      15      1.40      0.00      3.80      0.00      0.00     94.80
02:11:42 AM      16      1.20      0.00      3.81      0.00      0.00     94.99
02:11:42 AM      17      1.20      0.00      4.61      0.00      0.00     94.19
02:11:42 AM      18      0.60      0.00      4.62      0.00      0.00     94.78
02:11:42 AM      19      1.00      0.00      4.80      0.00      0.00     94.20
02:11:42 AM      20      1.00      0.00      4.41      0.00      0.00     94.59
02:11:42 AM      21      1.00      0.00      4.39      0.00      0.00     94.61
02:11:42 AM      22      0.60      0.00      4.60      0.00      0.00     94.80
02:11:42 AM      23      0.60      0.00      4.61      2.00      0.00     92.79
02:11:42 AM      24      1.00      0.00      4.20      0.00      0.00     94.80
02:11:42 AM      25      0.60      0.00      4.60      0.00      0.00     94.80
02:11:42 AM      26      0.60      0.00      4.61      0.00      0.00     94.79
02:11:42 AM      27      1.20      0.00      4.00      0.00      0.00     94.80
02:11:42 AM      28      0.80      0.00      4.60      0.00      0.00     94.60
02:11:42 AM      29      1.00      0.00      4.39      0.00      0.00     94.61
02:11:42 AM      30      1.20      0.00      4.00      0.00      0.00     94.80
02:11:42 AM      31      0.80      0.00      4.40      0.00      0.00     94.80

02:11:42 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
