Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
1900-01-01T01:23:32,329224504,390095912,1689780,0.43,1493312,59725684,4661684,1.16,26502604,35261932,1112,573876,2725268,10656,5776,277316
1900-01-01T01:23:37,329216148,390091012,1694332,0.43,1493312,59729112,4663708,1.16,26503076,35265100,196,574032,2725644,10544,5668,277284
1900-01-01T01:23:42,329112768,389990196,1794564,0.45,1493312,59731628,17522380,4.35,26504536,35371448,836,678508,2726276,10224,9248,276500
1900-01-01T01:23:47,329209376,390087632,1697536,0.43,1493312,59732364,4189960,1.04,26504624,35267220,244,574476,2725960,9584,5632,276404
1900-01-01T01:23:52,329210916,390091152,1694020,0.43,1493312,59734252,4189960,1.04,26504660,35269076,296,574480,2726048,9584,5636,276388
1900-01-01T01:23:57,329205516,390087884,1697692,0.43,1493312,59736060,4189960,1.04,26504656,35270828,1268,574340,2725968,9584,5624,276388
1900-01-01T01:24:02,329205008,390089172,1696400,0.43,1493312,59737756,4189960,1.04,26504696,35272544,360,574480,2726072,9584,5632,276388
1900-01-01T01:24:07,329198480,390085476,1700404,0.43,1493312,59740264,4189960,1.04,26504740,35275052,1368,574484,2726088,9584,5644,276372
1900-01-01T01:24:12,329197036,390086112,1699740,0.43,1493312,59742220,4189960,1.04,26504740,35277052,272,574512,2726240,9600,5676,276372
1900-01-01T01:24:17,329193068,390084596,1701360,0.43,1493312,59744368,4189960,1.04,26504776,35279120,1344,574508,2726440,9600,5664,276372
1900-01-01T01:24:22,329179972,390073376,1712428,0.43,1493312,59746140,4194180,1.04,26504816,35282960,352,576616,2726696,9616,5724,276364
1900-01-01T01:24:27,329178588,390074416,1711640,0.43,1493312,59748416,4189960,1.04,26504812,35283132,1256,574528,2726592,9584,5644,276324
1900-01-01T01:24:32,329177952,390075432,1710732,0.43,1493312,59749968,4189960,1.04,26504848,35284648,304,574528,2726584,9584,5640,276340
1900-01-01T01:24:37,329173316,390073056,1712912,0.43,1493312,59752064,4189960,1.04,26504884,35286624,1148,574420,2726944,9584,5600,276356
1900-01-01T01:24:42,329172204,390074356,1711720,0.43,1493312,59754340,4189960,1.04,26504888,35289044,272,574580,2726972,9584,5644,276356
1900-01-01T01:24:47,329164604,390068980,1717652,0.44,1493312,59756420,4189960,1.04,26504924,35291112,1284,574632,2726560,9584,5636,276308
1900-01-01T01:24:52,329164224,390070636,1716000,0.43,1493312,59758336,4189960,1.04,26504960,35293032,320,574660,2726676,9584,5632,276308
1900-01-01T01:24:57,328947564,389856832,1927696,0.49,1493316,59761036,50899220,12.62,26505408,35551820,2056,831488,2728936,9760,11696,276468
1900-01-01T01:25:02,328962468,389873240,1911400,0.48,1493316,59762524,48261832,11.97,26505468,35534468,1964,812600,2728840,9776,12036,276516
1900-01-01T01:25:07,328959124,389871012,1913900,0.48,1493316,59763676,50882068,12.62,26506504,35567652,2728,845888,2728532,9856,12688,276612
1900-01-01T01:25:12,328961176,389874468,1910156,0.48,1493316,59765024,50889328,12.62,26506776,35569276,1516,846308,2728876,9856,12548,276596
1900-01-01T01:25:17,328995088,389910860,1874040,0.47,1493316,59767476,41550992,10.3,26506892,35518604,1832,793540,2728628,9760,10492,276612
1900-01-01T01:25:22,328960588,389877316,1907344,0.48,1493316,59768380,48063384,11.92,26507056,35554080,1740,827916,2728920,9840,12120,276580
1900-01-01T01:25:27,328981620,389899760,1885004,0.48,1493316,59769780,47181676,11.7,26507248,35546952,1696,819748,2728828,10208,12176,276588
1900-01-01T01:25:32,328960600,389880416,1904448,0.48,1493316,59771440,50882728,12.62,26507476,35576276,1808,847572,2728744,9856,12568,276532
1900-01-01T01:25:37,328955536,389876940,1908288,0.48,1493316,59773004,50882920,12.62,26507636,35578180,1396,848012,2728404,9872,12204,276500
1900-01-01T01:25:42,328943004,389865396,1919208,0.49,1493316,59774108,50869804,12.62,26507772,35578424,2296,847252,2728912,9856,12824,276516
1900-01-01T01:25:47,328935668,389859616,1923972,0.49,1493316,59775624,50879448,12.62,26507968,35581236,2120,848812,2729968,9904,12768,276484
1900-01-01T01:25:52,328923932,389849300,1934324,0.49,1493316,59777020,50896008,12.62,26508176,35581748,2596,848144,2729956,9888,12656,276692
1900-01-01T01:25:57,328951148,389878432,1905552,0.48,1493316,59778944,44373256,11.0,26508316,35551148,1512,815564,2729588,9872,11480,276644
1900-01-01T01:26:02,328911944,389840604,1943036,0.49,1493316,59780308,50892548,12.62,26508552,35584088,2684,847120,2729944,9920,12440,276660
1900-01-01T01:26:07,328924316,389854276,1928804,0.49,1493316,59781504,50888104,12.62,26508752,35585432,1880,847420,2730608,9904,12720,276548
1900-01-01T01:26:12,328929104,389861104,1923300,0.49,1493316,59783484,45253104,11.22,26508936,35564960,2184,825576,2729344,9904,11940,276612
