timestamp,module,event
2024-01-23T09:15:13,topoaa,start
2024-01-23T09:15:23,topoaa,finish
2024-01-23T09:15:24,rigidbody,start
2024-01-23T09:25:00,rigidbody,finish
2024-01-23T09:25:00,seletop,start
2024-01-23T09:25:00,seletop,finish
2024-01-23T09:25:00,caprieval,start
2024-01-23T09:25:32,caprieval,finish
2024-01-23T09:25:34,flexref,start
2024-01-23T09:37:28,flexref,finish
2024-01-23T09:37:28,caprieval,start
2024-01-23T09:37:58,caprieval,finish
2024-01-23T09:38:00,emref,start
2024-01-23T09:39:41,emref,finish
2024-01-23T09:39:41,caprieval,start
2024-01-23T09:40:08,caprieval,finish
