Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

12:35:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:35:15 AM     all      3.74      0.00      4.36      0.11      0.00     91.79
12:35:15 AM       0      0.40      0.00      4.82      0.00      0.00     94.78
12:35:15 AM       1      1.00      0.00      4.60      0.00      0.00     94.40
12:35:15 AM       2      0.40      0.00      4.81      0.00      0.00     94.79
12:35:15 AM       3      1.00      0.00      4.41      0.00      0.00     94.59
12:35:15 AM       4      0.80      0.00      4.39      0.00      0.00     94.81
12:35:15 AM       5      0.60      0.00      4.99      0.00      0.00     94.41
12:35:15 AM       6      0.80      0.00      4.60      0.00      0.00     94.60
12:35:15 AM       7      0.80      0.00      4.40      0.00      0.00     94.80
12:35:15 AM       8      1.60      0.00      4.59      0.00      0.00     93.81
12:35:15 AM       9      0.80      0.00      4.20      0.00      0.00     95.00
12:35:15 AM      10      1.00      0.00      4.60      0.00      0.00     94.40
12:35:15 AM      11      0.80      0.00      4.59      3.19      0.00     91.42
12:35:15 AM      12      1.20      0.00      4.01      0.00      0.00     94.79
12:35:15 AM      13      0.80      0.00      5.19      0.00      0.00     94.01
12:35:15 AM      14      1.00      0.00      4.20      0.00      0.00     94.80
12:35:15 AM      15      1.20      0.00      4.01      0.00      0.00     94.79
12:35:15 AM      16      1.00      0.00      4.19      0.00      0.00     94.81
12:35:15 AM      17      1.60      0.00      4.00      0.00      0.00     94.40
12:35:15 AM      18      1.20      0.00      4.60      0.00      0.00     94.20
12:35:15 AM      19      1.00      0.00      4.20      0.00      0.00     94.80
12:35:15 AM      20      1.00      0.00      4.81      0.00      0.00     94.19
12:35:15 AM      21      0.80      0.00      4.21      0.00      0.00     94.99
12:35:15 AM      22      0.60      0.00      4.21      0.00      0.00     95.19
12:35:15 AM      23      0.60      0.00      4.80      0.00      0.00     94.60
12:35:15 AM      24      1.00      0.00      4.01      0.00      0.00     94.99
12:35:15 AM      25      1.20      0.00      4.00      0.00      0.00     94.80
12:35:15 AM      26      3.61      0.00      4.81      0.00      0.00     91.58
12:35:15 AM      27     88.60      0.00      2.00      0.20      0.00      9.20
12:35:15 AM      28      0.80      0.00      4.40      0.00      0.00     94.80
12:35:15 AM      29      0.80      0.00      4.40      0.00      0.00     94.80
12:35:15 AM      30      1.00      0.00      4.20      0.00      0.00     94.80
12:35:15 AM      31      0.60      0.00      4.41      0.00      0.00     94.99

12:35:15 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:35:20 AM     all      0.91      0.00      0.21      1.13      0.00     97.76
12:35:20 AM       0      0.00      0.00      0.20      0.00      0.00     99.80
