Linux 5.15.30-2-pve (superserver2) 	01/24/2024 	_x86_64_	(32 CPU)

03:02:31 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
03:04:11 PM 343437312 388063004   3638716      0.92    854876  44646208 192991072     47.86  26506552  21003356      1064   2175512   2296672     10256     37900    860896
03:04:16 PM 343838204 388469448   3232592      0.82    854876  44651792 137688080     34.14  26506636  20574532      1724   1740376   2296320     10080     30316    860816
03:04:21 PM 343431864 388061084   3641412      0.92    854876  44649256 173279920     42.97  26507300  20995968      2876   2165456   2296376     10288     36004    860816
03:04:26 PM 343408472 388041604   3660796      0.93    854876  44653140 193017452     47.86  26507508  21028336      6288   2194608   2296500     10288     37788    860928
03:04:31 PM 343865148 388503876   3198292      0.81    854876  44658732 122535820     30.39  26507656  20543668      3936   1703928   2296736     10048     28640    860784
03:04:36 PM 343970576 388609720   3091496      0.78    854876  44659236 102096816     25.32  26507780  20410424      1784   1570356   2297600      9968     26304    860608
03:04:41 PM 343612700 388251800   3450980      0.87    854876  44659248 151093300     37.47  26508292  20825052      3100   1985744   2295980     10192     33508    860672
03:04:46 PM 343447812 388089680   3613332      0.92    854876  44662004 187379800     46.47  26508644  21000540      6148   2158956   2295760     10272     37020    860768
03:04:51 PM 343578740 388225312   3478684      0.88    854876  44666560 154959960     38.43  26508944  20795960      4684   1949928   2294924     10176     33060    860704
03:04:56 PM 343654532 388301980   3401552      0.86    854876  44667272 150220672     37.25  26509320  20794184      3504   1947852   2295552     10176     33036    860704
03:05:01 PM 343481736 388131568   3571752      0.90    854876  44669392 172387084     42.75  26509764  20996100      4728   2148328   2296028     10240     35672    860816
03:05:06 PM 343572860 388227588   3474544      0.88    854876  44674164 171699816     42.58  26510144  20883736      5524   2030108   2297340     10224     34984    860768
03:05:11 PM 343609760 388267804   3434608      0.87    854876  44677276 153027872     37.95  26510532  20830984      4768   1974896   2297264     10208     33696    860784
03:05:16 PM 343616184 388277572   3424820      0.87    854876  44680512 158661472     39.34  26510888  20824912      4772   1966904   2297392     10176     33496    860816
03:05:21 PM 343615876 388279676   3424184      0.87    854880  44682708 162350520     40.26  26511280  20843780      4496   1983632   2296136     10208     34576    860768
03:05:26 PM 343488652 388154960   3547812      0.90    854880  44684928 183668164     45.55  26511736  21019268      5360   2157248   2297512     10288     36596    860816
03:05:31 PM 343467320 388137444   3565576      0.90    854880  44688476 179081704     44.41  26512156  20964328      5088   2099740   2297532     10256     35908    860816
03:05:36 PM 343636524 388310256   3393020      0.86    854880  44691940 157769372     39.12  26512476  20802040      4656   1934276   2297420     10160     33136    860768
03:05:41 PM 343601204 388277652   3427168      0.87    854880  44694540 153017656     37.94  26512844  20846144      4724   1976156   2295992     10192     33644    860736
03:05:46 PM 343527392 388206256   3498084      0.89    854880  44696788 155665444     38.60  26513216  20899024      4700   2027084   2296640     10256     34560    860768
03:05:51 PM 343489752 388171304   3532040      0.89    854880  44699364 164120416     40.70  26513648  20936948      4536   2061836   2297748     10272     35808    860784
03:05:56 PM 343452592 388136864   3567148      0.90    854880  44702052 168494808     41.78  26514020  20952440      5056   2076020   2297112     10224     35304    860720
03:06:01 PM 343575184 388263160   3440748      0.87    854880  44705676 153707300     38.12  26514360  20836524      4468   1956948   2297296     10144     33072    860656
03:06:06 PM 343564340 388255832   3446492      0.87    854880  44709144 156512444     38.81  26514752  20822388      4540   1938692   2298928     10176     33012    860752
03:06:11 PM 343596136 388290156   3412804      0.86    854880  44711616 149110708     36.98  26515076  20802732      4316   1917316   2298348     10112     31980    860736
03:06:16 PM 343466856 388162620   3539776      0.90    854880  44713344 149822968     37.15  26515488  20907288      3972   2020480   2298928     10192     33360    860752
03:06:21 PM 343388172 388087372   3615020      0.92    854880  44716736 180648316     44.80  26515980  21019864      5828   2131300   2298976     10256     36360    860736
03:06:26 PM 343388268 388090172   3612472      0.91    854880  44719408 180644096     44.80  26516312  21025956      6180   2134780   2298756     10256     36824    860688
03:06:31 PM 343587080 388292488   3410404      0.86    854880  44722880 148063680     36.72  26516636  20860044      4532   1965360   2298540     10160     33032    860720
03:06:36 PM 343560036 388267404   3435824      0.87    854880  44724740 151772000     37.64  26517040  20892236      4292   1996244   2298304     10192     33292    860720
03:06:41 PM 343524168 388235124   3468440      0.88    854880  44728296 163908904     40.65  26517436  20900228      4464   2001032   2298000     10160     33236    860704
03:06:46 PM 343561420 388276164   3427048      0.87    854880  44732032 162162996     40.21  26517840  20870972      4920   1968420   2298404     10176     33368    860720
03:06:51 PM 343587756 388305788   3397080      0.86    854880  44735176 159336696     39.51  26518260  20849908      4808   1943432   2298892     10224     32412    860848
03:06:56 PM 343507980 388229352   3473196      0.88    854880  44738404 163032080     40.43  26518696  20913360      4808   2004420   2299324     10192     34048    860784
03:07:01 PM 343560316 388284832   3418592      0.87    854880  44741324 163033720     40.43  26519100  20920196      4784   2009700   2298672     10240     34096    860768
03:07:06 PM 343486664 388213760   3489768      0.88    854880  44743804 175022012     43.40  26519544  21017940      5840   2106024   2298668     10240     36160    860736
03:07:11 PM 343548604 388278356   3424772      0.87    854880  44746520 152849136     37.90  26519828  20943836      4652   2028356   2299008     10208     34016    860752
03:07:16 PM 343607224 388339668   3363884      0.85    854880  44749236 149840512     37.16  26520212  20874004      3736   1956732   2298560     10176     32700    860704
03:07:21 PM 343403584 388138940   3564248      0.90    854880  44752084 180643824     44.80  26520728  21050552      4808   2130560   2298988     10256     35864    860832
03:07:26 PM 343471408 388210300   3493272      0.88    854880  44755576 173247056     42.96  26521104  20992788      5452   2069576   2298648     10208     35140    860784
03:07:31 PM 343497576 388239840   3463332      0.88    854880  44758788 163905556     40.64  26521444  20948448      4748   2022876   2299208     10176     34228    860720
03:07:36 PM 343530540 388275788   3427992      0.87    854880  44761688 148974784     36.94  26521820  20885316      3928   1956208   2298684     10208     32580    860704
03:07:41 PM 343402796 388151108   3552364      0.90    854880  44764676 176951280     43.88  26522328  21014872      4880   2082948   2299068     10176     35340    860736
03:07:46 PM 343416876 388168068   3535208      0.90    854880  44767472 167654892     41.57  26522624  20986760      6000   2053176   2299348     10176     35068    860800
03:07:51 PM 343590600 388346196   3357388      0.85    854880  44771744 131516280     32.61  26522912  20730780      3960   1793276   2299172     10112     30276    860688
03:07:56 PM 343500744 388257620   3446652      0.87    854880  44772988 150036740     37.21  26523312  20881284      3980   1942680   2298520     10160     33148    860688
03:08:01 PM 343313288 388072416   3631556      0.92    854880  44775212 187175544     46.42  26523780  21109396      5984   2168400   2298848     10224     36968    860736
03:08:06 PM 343430248 388192420   3511388      0.89    854880  44778740 158268692     39.25  26524028  20986524      5376   2043308   2298528     10144     34492    860752
03:08:11 PM 343702480 388467312   3236372      0.82    854880  44781404 126909708     31.47  26524204  20684828      3612   1738488   2298648     10000     29172    860688
03:08:16 PM 343656300 388422508   3281188      0.83    854880  44782760 129583072     32.13  26524500  20743156      3060   1796320   2298656     10064     30092    860656
03:08:21 PM 343375644 388143760   3560232      0.90    854880  44784556 176983984     43.89  26524988  21045080      4896   2096340   2298472     10192     35352    860736
03:08:26 PM 343332940 388103960   3600036      0.91    854880  44787396 181548652     45.02  26525328  21086472      5984   2136300   2298532     10208     36628    860768
03:08:31 PM 343542652 388318100   3385620      0.86    854880  44791760 151928024     37.67  26525540  20868220      5440   1913528   2298872     10128     32672    860768
03:08:36 PM 343888584 388666096   3037388      0.77    854880  44793776 100854660     25.01  26525680  20524988      1764   1567696   2299156      9952     25700    860608
03:08:41 PM 343553392 388330680   3373252      0.85    854880  44793476 150012760     37.20  26526120  20871104      3092   1914856   2298784     10128     32160    860720
03:08:46 PM 343375720 388156160   3548392      0.90    854880  44796644 177842880     44.10  26526568  21078784      5720   2120652   2298148     10224     36292    860736
03:08:51 PM 343535544 388319844   3385068      0.86    854880  44800408 155635176     38.59  26526852  20897220      5580   1935604   2297884     10160     33052    860720
03:08:56 PM 343524772 388311704   3392084      0.86    854880  44802872 152870756     37.91  26527244  20880700      4980   1916152   2299176     10208     32556    860672
03:09:01 PM 343414080 388204176   3499848      0.89    854880  44805888 150879912     37.41  26527632  20945532      4420   1978888   2299088     10192     33436    860736
03:09:06 PM 343429848 388222512   3481380      0.88    854880  44808380 153703348     38.11  26527984  20942748      4224   1973936   2299296     10144     33192    860736
03:09:11 PM 343481104 388275888   3427112      0.87    854880  44810332 156720904     38.86  26528332  20932432      4836   1961496   2300356     10160     33148    860736
03:09:16 PM 343419908 388218100   3485580      0.88    854880  44813560 155467356     38.55  26528732  20987860      4536   2014604   2299856     10096     33372    860752
03:09:21 PM 343435084 388236108   3467556      0.88    854880  44816388 160241140     39.74  26529104  20968872      4528   1993304   2299876     10080     33412    860704
03:09:26 PM 343402752 388206840   3496224      0.89    854880  44819172 157410492     39.03  26529472  20971732      4716   1993324   2300756     10128     33584    860736
03:09:31 PM 343486968 388294228   3409536      0.86    854880  44822236 143471256     35.58  26529716  20902900      4732   1921752   2300164     10048     32384    860640
03:09:36 PM 343706844 388515928   3187632      0.81    854880  44824072 124985968     30.99  26529828  20725180      3420   1742328   2300356      9968     29256    860656
03:09:41 PM 343404832 388214116   3489108      0.88    854880  44824248 139462276     34.58  26530312  21028004      3320   2045588   2300716     10128     34016    860688
03:09:46 PM 343342284 388154812   3549476      0.90    854880  44827424 180653012     44.80  26530728  21118960      5268   2133512   2299720     10160     36060    860624
03:09:51 PM 343446464 388262716   3441248      0.87    854880  44831112 162150612     40.21  26530956  20956428      5408   1967028   2300080     10048     33596    860624
03:09:56 PM 343705164 388524720   3178840      0.81    854880  44834372 123217536     30.56  26531172  20696696      4112   1704456   2300528     10000     28728    860592
03:10:01 PM 343590296 388410376   3293388      0.83    854880  44834888 127633300     31.65  26531440  20801512      2888   1809148   2300332     10000     29968    860544
03:10:06 PM 343307344 388128660   3575288      0.91    854880  44835968 165688152     41.09  26531904  21073016      4804   2080612   2300304     10144     34996    860608
03:10:11 PM 343381504 388207184   3496084      0.89    854880  44840148 163055284     40.43  26532256  20988844      4896   1991688   2301168     10128     34340    860688
03:10:16 PM 343361360 388189800   3513256      0.89    854880  44842776 160244732     39.74  26532620  21010192      4924   2011232   2301512     10096     34044    860688
03:10:21 PM 343582116 388413372   3288968      0.83    854880  44845540 138695884     34.39  26532852  20811380      3720   1810200   2302280      9984     30184    860704
03:10:26 PM 343468760 388301300   3401500      0.86    854880  44846868 142203460     35.26  26533216  20892520      4076   1890388   2301776     10032     31332    860624
03:10:31 PM 343558752 388394148   3309792      0.84    854880  44849556 133075956     33.00  26533580  20841388      4520   1836160   2300804      9920     28932    860560
03:10:36 PM 343908692 388745952   2960396      0.75    854880  44851320  65188192     16.17  26533688  20442744      2628   1436420   2298496      9536     18860    860288
03:10:41 PM 344204936 389041252   2667308      0.68    854880  44850452   6276204      1.56  26533672  20120260       228   1114668   2296208      9184      9732    860064
03:10:46 PM 344123628 388962248   2738732      0.69    854880  44852380  68364084     16.95  26567112  20213668       256   1239900   2304164      9664     19448    860448
03:10:51 PM 343519840 388358740   3342580      0.85    854880  44852632  68364084     16.95  26567808  20877348       208   1903688   2303852      9664     20416    860448
03:10:56 PM 343530776 388370064   3331284      0.84    854880  44852888  66223304     16.42  26568540  20851960       128   1878772   2303956      9664     20052    860432
03:11:01 PM 344044088 388883656   2821688      0.71    854880  44853168  21266924      5.27  26569140  20283328        48   1310420   2299960      9296     12580    860176
03:11:06 PM 344154820 388994160   2714164      0.69    854880  44852928   6281464      1.56  26569148  20093148       284   1120460   2296992      9200      9744    859984
03:11:11 PM 344149776 388988732   2719712      0.69    854880  44852540   6281464      1.56  26569148  20092740        44   1120468   2296876      9216      9740    860000
03:11:16 PM 344142368 388982640   2725576      0.69    854880  44853824   6285048      1.56  26569152  20097724       156   1124140   2297136      9216      9744    860000
03:11:21 PM 344140952 388984060   2724004      0.69    854880  44856548   6285048      1.56  26569152  20100408        44   1124144   2297400      9216      9744    860016
03:11:26 PM 344136692 388982584   2725324      0.69    854880  44859240   6285048      1.56  26569152  20103136       168   1124140   2297648      9216      9744    860032
03:11:31 PM 343306468 388156844   3544864      0.90    854880  44863676 110949556     27.51  26570092  21013204      2824   2030860   2303896     10144     33092    860704
03:11:36 PM 342944196 387795756   3906328      0.99    854880  44864824 176165208     43.69  26570212  21138060       376   2155260   2303556     10144     37940    860704
03:11:41 PM 342972264 387823940   3878400      0.98    854880  44864948 176169896     43.69  26570208  21139888       188   2156912   2303292     10144     37900    860704
03:11:46 PM 342971804 387823548   3878816      0.98    854880  44865060 176171820     43.69  26570208  21141524       292   2158592   2303224     10144     37896    860720
03:11:51 PM 343016004 387868016   3834564      0.97    854880  44865296 176172696     43.69  26570220  21155796       300   2172604   2303040     10144     37904    860688
03:11:56 PM 343032716 387885084   3817628      0.97    854880  44865728 176172696     43.69  26570244  21161420       412   2177900   2302832     10144     37904    860688
03:12:01 PM 343095576 387948292   3753936      0.95    854880  44866168 176197484     43.69  26570328  21171956       300   2187856   2303224     10144     37976    860704
03:12:06 PM 343164168 388017384   3684836      0.93    854880  44866556 176350848     43.73  26570320  21206716       512   2222676   2303344     10144     38044    860704
03:12:11 PM 343189004 388042480   3659760      0.93    854880  44866836 176292148     43.72  26570328  21211032       248   2226420   2303304     10144     38136    860704
03:12:16 PM 343190724 388044412   3657848      0.93    854880  44867068 176292148     43.72  26570328  21213124       216   2228208   2303264     10144     38136    860704
03:12:21 PM 343192144 388046044   3656096      0.93    854880  44867312 176292148     43.72  26570328  21214904       200   2229492   2303352     10144     38132    860672
03:12:26 PM 343196156 388050244   3651760      0.92    854880  44867600 176299908     43.72  26570328  21218980       332   2233736   2303388     10144     38144    860704
03:12:31 PM 343215372 388069888   3632244      0.92    854880  44867872 176339368     43.73  26570324  21238004       208   2252016   2303416     10144     38220    860704
03:12:36 PM 343216692 388071464   3630528      0.92    854880  44868232 176374840     43.74  26570328  21253536       312   2267428   2303452     10144     38284    860752
03:12:41 PM 343214612 388069836   3632112      0.92    854880  44868648 176428940     43.75  26570328  21277448       224   2290828   2303532     10144     38404    860752
03:12:46 PM 343219596 388074996   3626956      0.92    854880  44869064 176428940     43.75  26570328  21279164       296   2292280   2303288     10144     38408    860736
03:12:51 PM 343247304 388103384   3598600      0.91    854880  44869552 172708412     42.83  26570328  21243924       232   2256324   2303448     10144     37908    860752
03:12:56 PM 343201812 388057908   3643716      0.92    854880  44869904 176405964     43.74  26570396  21273772       236   2286208   2303472     10160     38372    860768
03:13:01 PM 343201000 388057920   3643564      0.92    854880  44870392 169769200     42.10  26570608  21181340       140   2193052   2303948     10192     37092    860832
03:13:06 PM 343112988 387970416   3731356      0.94    854880  44870980 172613724     42.80  26570716  21204144       312   2216224   2303580     10144     37592    860800
03:13:11 PM 343228428 388086568   3615744      0.92    854880  44871656 159412804     39.53  26570976  21069388       108   2080412   2303076     10144     35696    860704
03:13:16 PM 343098680 387956488   3745592      0.95    854880  44871300 176153420     43.68  26571344  21169448       236   2181380   2303332     10176     37860    860688
03:13:21 PM 343056764 387914824   3787320      0.96    854880  44871548 176169176     43.69  26571400  21175568        64   2187180   2303272     10192     37908    860704
03:13:26 PM 343059384 387917668   3784536      0.96    854880  44871792 176184396     43.69  26571416  21183220       528   2194680   2303192     10192     37944    860736
03:13:31 PM 343093604 387952188   3749756      0.95    854880  44872108 176197076     43.69  26571448  21193128       496   2204348   2303436     10192     37964    860736
03:13:36 PM 343096060 387954948   3747076      0.95    854880  44872468 176222132     43.70  26571452  21206488       780   2217952   2303300     10224     38184    860744
03:13:41 PM 343140124 387999408   3702864      0.94    854880  44872804 176243600     43.70  26571488  21217488       692   2227908   2303112     10224     38156    860728
03:13:46 PM 343145068 388004648   3697684      0.94    854880  44873112 176341508     43.73  26571488  21254456       628   2264704   2303040     10224     38196    860696
03:13:51 PM 343132748 387992652   3709664      0.94    854880  44873408 176380528     43.74  26571484  21266828       556   2276692   2303084     10224     38244    860728
03:13:56 PM 343153424 388013648   3688488      0.93    854880  44873856 176310032     43.72  26571488  21248648       544   2257988   2303136     10176     38196    860704
03:14:01 PM 343154460 388015068   3687544      0.93    854880  44874136 176317504     43.72  26571488  21253084       396   2261856   2302764     10176     38208    860656
03:14:06 PM 343153640 388014512   3687968      0.93    854880  44874452 176342428     43.73  26571480  21264916       632   2273888   2302844     10176     38264    860688
03:14:11 PM 343155144 388016428   3685912      0.93    854880  44874820 176369716     43.74  26571488  21278368       440   2286496   2303028     10176     38376    860720
03:14:16 PM 343147416 388008924   3693100      0.94    854880  44875192 176359636     43.73  26571520  21275088       632   2283300   2303196     10176     38240    860768
03:14:21 PM 343088276 387950356   3751740      0.95    854880  44875596 176469912     43.76  26571524  21315772       440   2323088   2303292     10176     38332    860768
03:14:26 PM 343113196 387975572   3726356      0.94    854880  44876004 176342772     43.73  26571660  21271624       716   2279004   2303348     10176     38256    860768
03:14:31 PM 343067376 387930296   3771980      0.96    854880  44876404 176350176     43.73  26571740  21268592       592   2275376   2303144     10176     38260    860736
03:14:36 PM 343087632 387951104   3751408      0.95    854880  44877060 172588024     42.80  26571880  21215428       896   2222024   2302804     10176     37468    860704
03:14:41 PM 343048736 387912456   3790328      0.96    854880  44877100 176264764     43.71  26572108  21225392       704   2232172   2302740     10176     38248    860656
03:14:46 PM 343025736 387889680   3812860      0.97    854880  44877408 176216404     43.70  26572264  21208128       884   2214808   2302900     10176     37984    860736
03:14:51 PM 342982280 387846592   3855720      0.98    854880  44877700 176211792     43.70  26572348  21204580       556   2210556   2303204     10176     37920    860752
03:14:56 PM 343024632 387889232   3812736      0.97    854880  44878020 176207756     43.70  26572428  21202836       420   2209024   2303516     10176     37964    860800
03:15:01 PM 343084556 387949584   3752340      0.95    854880  44878548 172674344     42.82  26572528  21164608       576   2169748   2303460     10176     37948    860864
03:15:06 PM 343057732 387922628   3778288      0.96    854880  44878668 176208116     43.70  26572604  21203960       592   2209788   2304216     10176     37960    860864
03:15:11 PM 343090892 387956088   3744708      0.95    854880  44878940 176232400     43.70  26572616  21213436       308   2218800   2304364     10176     37992    860880
03:15:16 PM 343093632 387959064   3741812      0.95    854880  44879212 176244492     43.70  26572624  21219828       280   2225192   2304248     10176     38016    860864
03:15:21 PM 343147856 388013576   3687256      0.93    854880  44879504 176266524     43.71  26572632  21231436       336   2236468   2304288     10176     38072    860848
03:15:26 PM 343114296 387980304   3720872      0.94    854880  44879812 176364468     43.73  26572648  21268836       256   2273396   2303924     10176     38096    860816
03:15:31 PM 343163932 388030224   3670888      0.93    854880  44880128 176307740     43.72  26572648  21252344       284   2256940   2303956     10176     38144    860784
03:15:36 PM 343148216 388014908   3686380      0.93    854880  44880488 176350708     43.73  26572648  21270760       412   2274904   2303820     10176     38220    860832
03:15:41 PM 343129608 387996540   3704584      0.94    854880  44880824 176359884     43.73  26572644  21276616       268   2280416   2303888     10176     38312    860800
03:15:46 PM 343130776 387998080   3703220      0.94    854880  44881160 176381228     43.74  26572648  21286452       356   2289696   2303748     10176     38280    860768
03:15:51 PM 343121728 387989336   3712216      0.94    854880  44881548 176373640     43.74  26572684  21284036       336   2286924   2303412     10176     38280    860768
03:15:56 PM 343154684 388022864   3678836      0.93    854880  44881968 172629404     42.81  26572756  21240664       488   2243528   2303416     10176     37680    860752
03:16:01 PM 343092336 387960700   3740916      0.95    854880  44882284 176344988     43.73  26572864  21270712       252   2273132   2303368     10176     38188    860784
03:16:06 PM 343129564 387998880   3702344      0.94    854880  44882988 172592488     42.80  26573000  21221456       608   2223292   2304008     10176     37424    860784
03:16:11 PM 343013180 387882444   3818896      0.97    854880  44883024 176299112     43.72  26573148  21246064       200   2247984   2303804     10176     38196    860768
03:16:16 PM 343042352 387912012   3789924      0.96    854880  44883340 176287084     43.72  26573192  21245164       300   2246652   2303288     10176     38128    860768
03:16:21 PM 343056472 387926416   3775300      0.96    854880  44883664 176244632     43.70  26573380  21224592       160   2226264   2303468     10160     38036    860768
03:16:26 PM 343040552 387910840   3791020      0.96    854880  44883992 176256276     43.71  26573404  21231336       244   2232440   2303340     10160     38076    860752
03:16:31 PM 343120040 387990956   3710632      0.94    854880  44884616 172509868     42.78  26573524  21184708       180   2184948   2303616     10144     37420    860736
03:16:36 PM 343134012 388005324   3696320      0.94    854880  44884912 172483136     42.77  26573672  21173032       192   2173596   2303660     10160     37320    860672
03:16:41 PM 343040100 387911440   3790584      0.96    854880  44884988 176308004     43.72  26573756  21242136       100   2242872   2303232     10176     37976    860672
03:16:46 PM 343092976 387964584   3737660      0.95    854880  44885244 176230988     43.70  26573772  21218468       172   2218732   2303024     10176     38012    860704
03:16:51 PM 343123644 387995492   3706660      0.94    854880  44885540 176257356     43.71  26573776  21231048        52   2231052   2303060     10176     38060    860704
03:16:56 PM 343128672 388000836   3701568      0.94    854880  44885828 176271376     43.71  26573792  21241600       148   2241156   2302836     10176     38092    860720
03:17:01 PM 343128904 388001328   3701060      0.94    854884  44886180 176303040     43.72  26573804  21255964       248   2255400   2302756     10192     38148    860736
03:17:06 PM 343158304 388031128   3671440      0.93    854884  44886512 176319424     43.72  26573808  21262844       748   2261752   2302644     10176     38180    860752
03:17:11 PM 343166452 388039528   3662964      0.93    854884  44886852 176440124     43.75  26573812  21281480       496   2280188   2302632     10176     38240    860752
03:17:16 PM 343173984 388047524   3654960      0.93    854884  44887168 176367236     43.74  26573812  21283880       520   2281988   2302788     10160     38260    860784
03:17:21 PM 343244760 388118500   3583832      0.91    854884  44887512 169822988     42.11  26573812  21229264       432   2227392   2302796     10160     37344    860784
03:17:26 PM 343181040 388055316   3647300      0.92    854884  44887892 176372216     43.74  26573916  21284600       736   2282280   2302668     10192     38240    860752
03:17:31 PM 343209548 388083952   3618896      0.92    854884  44888140 170485980     42.28  26573984  21237756       712   2235372   2302316     10160     37268    860704
03:17:36 PM 343221848 388096788   3606588      0.91    854884  44888536 166752716     41.35  26574068  21196856       800   2193752   2301928     10160     36768    860688
03:17:41 PM 343212000 388087244   3616248      0.92    854884  44889012 166759700     41.35  26574140  21195564       588   2192996   2301640     10160     36752    860656
03:17:46 PM 343206568 388082072   3621192      0.92    854884  44889088 170421988     42.26  26574272  21214124       792   2210740   2302052     10160     36944    860720
03:17:51 PM 343163980 388039880   3663128      0.93    854884  44889512 170401460     42.26  26574424  21197320       872   2193812   2302280     10160     37088    860752
03:17:56 PM 343096460 387972752   3730060      0.94    854884  44889852 170488392     42.28  26574492  21229656       604   2225684   2302528     10160     37112    860768
03:18:01 PM 343129216 388005628   3697008      0.94    854884  44890044 170391844     42.25  26574532  21194944       604   2191216   2302632     10160     36644    860752
03:18:06 PM 343121532 387998520   3703224      0.94    854884  44890480 170355480     42.24  26574724  21182872       920   2178380   2303664     10160     37020    860832
03:18:11 PM 343102580 387979844   3721952      0.94    854888  44890780 170377032     42.25  26574764  21189496       444   2185264   2303584     10176     36912    860816
03:18:16 PM 343128484 388006104   3695784      0.94    854888  44891072 167551988     41.55  26574860  21191272       528   2176836   2303556     10144     36856    860768
03:18:21 PM 343158548 388036436   3665640      0.93    854888  44891380 170459584     42.27  26574900  21214204       452   2209448   2303328     10144     37048    860720
03:18:26 PM 343194624 388072856   3629420      0.92    854888  44891660 170395800     42.25  26574920  21199268       436   2193808   2303192     10144     37100    860768
03:18:31 PM 343214480 388092892   3609108      0.91    854888  44891940 170415028     42.26  26574920  21208848       324   2204072   2303368     10144     37128    860768
03:18:36 PM 343173024 388051816   3650372      0.92    854888  44892248 170511248     42.28  26574932  21246836       432   2241408   2303252     10112     37156    860784
03:18:41 PM 343241212 388120232   3582012      0.91    854888  44892608 170451884     42.27  26574936  21231004       304   2225128   2303064     10112     37216    860800
03:18:46 PM 343237496 388116968   3585228      0.91    854888  44892964 170483188     42.28  26574936  21244220       412   2237776   2303208     10112     37264    860768
03:18:51 PM 343239540 388119324   3582712      0.91    854888  44893324 170484248     42.28  26574972  21246708       448   2239984   2303320     10128     37260    860784
03:18:56 PM 343243224 388123264   3578416      0.91    854888  44893684 170489708     42.28  26575008  21248136       512   2241412   2303572     10128     37252    860848
03:19:01 PM 343258804 388139492   3562384      0.90    854888  44894288 166775624     41.36  26575012  21216376       376   2208832   2303420     10128     36776    860816
03:19:06 PM 343173220 388054032   3647916      0.92    854888  44894388 170538304     42.29  26575144  21262616       648   2255144   2303372     10128     37128    860736
03:19:11 PM 343181572 388062836   3638980      0.92    854888  44894900 170403104     42.26  26575260  21211160       360   2203088   2303444     10128     37224    860736
03:19:16 PM 343152732 388034064   3667608      0.93    854888  44895036 167567920     41.55  26575468  21196444       424   2188716   2303520     10144     37120    860832
03:19:21 PM 343152644 388034284   3667844      0.93    854888  44895256 167579844     41.56  26575524  21199164       272   2191032   2303152     10144     36676    860848
03:19:26 PM 343167816 388049804   3652488      0.92    854892  44895660 170407252     42.26  26575588  21204016       416   2195840   2302928     10144     36932    860800
