Linux 5.15.0-91-generic (gl5) 	01/25/2024 	_x86_64_	(32 CPU)

05:25:33 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
05:28:38 AM 333780844 389055360   2742848      0.69   1482640  54262816 185221496     45.93  24184668  33209400      6968   1677568   2589400     10768     33220    276260
05:28:43 AM 333796348 389074140   2724080      0.69   1482640  54266000 173966316     43.14  24185164  33178880      5040   1643852   2589480     10768     31944    276244
05:28:48 AM 333821724 389103260   2695096      0.68   1482640  54269660 172190076     42.70  24185596  33135724      6420   1596500   2589428     10768     31952    276244
05:28:53 AM 333748624 389033484   2765004      0.70   1482640  54272892 178712364     44.32  24185980  33182764      5948   1642000   2589388     10768     33040    276260
05:28:58 AM 333729824 389018240   2779804      0.70   1482640  54276388 173064528     42.92  24186432  33176464      5896   1632236   2589892     10768     31784    276292
05:29:03 AM 333861372 389152856   2645040      0.67   1482644  54279600 161995032     40.17  24186780  33066908      4596   1519300   2589892     10736     29220    276324
05:29:08 AM 333789416 389084804   2713088      0.69   1482648  54283388 173086588     42.92  24187284  33150820      5372   1601216   2590008     10992     31488    276228
05:29:13 AM 333791520 389089952   2707948      0.69   1482648  54286376 175888512     43.62  24187656  33165668      7140   1613060   2590056     10800     31716    276164
05:29:18 AM 333770728 389072544   2725948      0.69   1482648  54289568 178703176     44.32  24188156  33194116      5864   1637708   2589656     10768     32232    276228
05:29:23 AM 333706000 389010984   2787384      0.71   1482660  54292764 179577020     44.53  24188524  33223148      6056   1665312   2589740     10752     31988    276180
05:29:28 AM 333870708 389179576   2618672      0.66   1482660  54296588 158308336     39.26  24188996  33066288      4932   1504852   2589920     10720     29776    276260
05:29:33 AM 333699976 389011584   2787068      0.71   1482660  54299332 185231460     45.93  24189492  33236376      6580   1672412   2589512     10784     33176    276244
05:29:38 AM 333790636 389105620   2693388      0.68   1482664  54302584 168498476     41.79  24189848  33124756      5820   1557688   2589276     10768     31624    276180
05:29:43 AM 333704908 389023436   2775508      0.70   1482664  54305832 181512468     45.01  24190336  33208372      6060   1639204   2589636     10768     31660    276180
05:29:48 AM 333730404 389052620   2746476      0.70   1482664  54309572 175004520     43.40  24190716  33180384      6176   1606912   2589432     10784     32408    276180
05:29:53 AM 333738756 389063968   2734848      0.69   1482664  54312884 168486716     41.78  24191216  33155644      5580   1579284   2589396     10768     31280    276356
05:29:58 AM 333651596 388979624   2819428      0.71   1482664  54315696 185225756     45.93  24191604  33253184      6036   1674420   2589164     10800     33048    276340
05:30:03 AM 333761288 389093612   2705108      0.69   1482664  54319832 162860012     40.39  24192004  33124196      5516   1542112   2589656     10784     30116    276332
05:30:08 AM 333600100 388935460   2863304      0.73   1482664  54322800 185206704     45.93  24192548  33257140      5848   1673388   2589680     10784     32704    276404
05:30:13 AM 333682088 389020640   2777212      0.70   1482664  54326180 173986488     43.15  24192860  33198428      6432   1611368   2590404     10784     31884    276356
05:30:18 AM 333644892 388986116   2810904      0.71   1482664  54328784 175874328     43.61  24193324  33222056      5296   1632932   2591304     10832     32380    276324
05:30:23 AM 333583924 388928696   2868532      0.73   1482664  54332276 182430248     45.24  24193748  33263824      6196   1670780   2591152     10816     32452    276444
05:30:28 AM 333809852 389158500   2639140      0.67   1482664  54336124 148051468     36.71  24194016  33018348      4480   1421880   2590768     10704     28376    276308
05:30:33 AM 333659432 389010888   2787152      0.71   1482664  54338944 168505836     41.79  24194600  33173004      5436   1574416   2590356     10800     31312    276388
05:30:38 AM 333570980 388925356   2872644      0.73   1482664  54341756 185227684     45.93  24195004  33276432      6004   1675708   2590504     10832     33228    276292
05:30:43 AM 333779984 389138812   2659596      0.67   1482664  54346148 154562852     38.33  24195376  33078904      5196   1473716   2590156     10768     29192    276404
05:30:48 AM 333649264 389010836   2786292      0.71   1482664  54348864 179605912     44.54  24195908  33259724      6056   1627420   2591464     10848     32264    276364
05:30:53 AM 333623292 388987552   2809672      0.71   1482664  54351464 182436740     45.24  24196212  33270832      6588   1660984   2591456     10800     32852    276340
05:30:58 AM 333833760 389202364   2595584      0.66   1482664  54355608 156517192     38.81  24196604  33069936      5596   1457096   2590932     10720     28928    276292
05:31:03 AM 333647972 389020012   2778460      0.70   1482664  54358704 182395844     45.23  24197172  33269760      5704   1654088   2590748     10800     32608    276340
05:31:08 AM 333792076 389167648   2630472      0.67   1482664  54362228 168476936     41.78  24197444  33185140      6908   1565028   2591108     10752     30876    276356
05:31:13 AM 333669956 389047916   2750064      0.70   1482664  54364504 179595600     44.54  24197996  33282704      5172   1661972   2591360     10816     32628    276372
05:31:18 AM 333628252 389009856   2787984      0.71   1482664  54368084 172199036     42.70  24198296  33220572      6492   1596656   2591564     10864     31580    276340
05:31:23 AM 333667828 389053668   2744880      0.70   1482664  54372256 167619356     41.57  24198740  33176384      5520   1549664   2590920     10848     30504    276356
05:31:28 AM 333644520 389033172   2764744      0.70   1482664  54375260 174164300     43.19  24199188  33217568      6716   1587320   2591360     10832     31568    276340
05:31:33 AM 333710252 389102312   2695844      0.68   1482664  54378612 163905236     40.65  24199576  33155492      5460   1521868   2591176     10864     30448    276412
05:31:38 AM 333632024 389026712   2771468      0.70   1482664  54381536 178713132     44.32  24200080  33267064      6720   1632160   2590856     10848     32472    276404
05:31:43 AM 333622896 389020904   2777040      0.70   1482664  54384736 178702384     44.32  24200484  33269688      6400   1631732   2591212     10864     32404    276372
05:31:48 AM 333576100 388977432   2820720      0.71   1482664  54387852 178720332     44.32  24200868  33286428      6256   1645132   2591212     10800     32228    276420
05:31:53 AM 333611180 389016036   2782004      0.70   1482664  54391284 179591296     44.54  24201380  33281824      5428   1638216   2591416     10832     32852    276340
05:31:58 AM 333623592 389031984   2766224      0.70   1482668  54394652 177813052     44.10  24201792  33262932      7072   1615412   2591412     10832     32176    276340
05:32:03 AM 333616136 389027944   2770220      0.70   1482676  54397868 175893764     43.62  24202244  33262128      5948   1612200   2591648     10848     32336    276348
05:32:08 AM 333525128 388940312   2858004      0.72   1482676  54401236 178713804     44.32  24202704  33294512      6212   1640336   2591504     10832     33212    276340
05:32:13 AM 333635380 389053540   2744640      0.70   1482680  54404136 173064072     42.92  24203104  33262748      5568   1607092   2591712     10864     31740    276356
05:32:18 AM 333607212 389029380   2767804      0.70   1482684  54408076 175915616     43.62  24203576  33282816      5936   1624064   2592772     10816     32068    276388
05:32:23 AM 333648384 389073592   2724400      0.69   1482684  54411088 167933468     41.65  24203904  33248848      5572   1586024   2591992     10784     30760    276372
05:32:28 AM 333827064 389254944   2543000      0.64   1482684  54413700 141275820     35.03  24204288  33090424      4900   1426864   2592100     10768     27460    276308
05:32:33 AM 333949564 389380136   2419600      0.61   1482684  54416380 111485116     27.65  24204588  32906968      4020   1241332   2590320     10400     22044    276180
05:32:38 AM 334407660 389839260   1963636      0.50   1482684  54417360  35603488      8.83  24204692  32469976      1756    802492   2587208     10000     10624    275828
05:32:43 AM 334515944 389947632   1856652      0.47   1482684  54417456  10132224      2.51  24204728  32332972      1288    666004   2585812      9920      6860    275756
05:32:48 AM 334581548 390013620   1790088      0.45   1482684  54417636   4293408      1.06  24204728  32296484       380    629280   2586592      9856      5848    275700
05:32:53 AM 334397824 389833868   1962680      0.50   1482684  54421452  66517192     16.50  24222644  32538708       780    886124   2593908     10320     16184    276148
05:32:58 AM 334361232 389797604   1999100      0.51   1482684  54421720  66517192     16.50  24222908  32587260       276    934112   2593812     10336     16536    276100
05:33:03 AM 334298020 389734912   2062012      0.52   1482684  54422136  64371824     15.96  24223176  32579172       816    925828   2593696     10336     16172    276148
05:33:08 AM 334454180 389891152   1911112      0.48   1482684  54422220   4301520      1.07  24223276  32290716       256    637372   2588352      9872      5864    275764
05:33:13 AM 334445264 389881976   1920424      0.49   1482684  54422024   4305872      1.07  24223276  32295324       812    642188   2588152      9872      5868    275732
05:33:18 AM 334431652 389870336   1932088      0.49   1482688  54423928   4310092      1.07  24223284  32299244       332    644192   2588192      9904      5940    275740
05:33:23 AM 334448944 389889892   1912756      0.48   1482688  54426160   4305872      1.07  24223284  32299388       852    642100   2588000      9872      5868    275732
05:33:28 AM 334448976 389892868   1909920      0.48   1482688  54428976   4305872      1.07  24223288  32302220       284    642104   2587988      9872      5868    275652
05:33:33 AM 333651308 389099480   2695600      0.68   1482688  54433520 137252552     34.04  24224228  33216312      3904   1553364   2595432     10800     30248    276420
05:33:38 AM 333254440 388703772   3091844      0.78   1482688  54434320 174341836     43.23  24224344  33338696       776   1674988   2595256     10832     34268    276372
05:33:43 AM 333274464 388723892   3071536      0.78   1482688  54434456 174346952     43.24  24224348  33340816      1432   1677040   2595404     10816     34132    276388
05:33:48 AM 333278056 388727648   3067744      0.78   1482688  54434576 174348952     43.24  24224352  33343216       416   1678636   2595484     10816     34140    276292
05:33:53 AM 333328552 388778424   3016968      0.76   1482696  54434848 174353768     43.24  24224376  33359328      1112   1695356   2595484     10848     34212    276300
05:33:58 AM 333345540 388795816   2999592      0.76   1482696  54435284 174349864     43.24  24224452  33363156       628   1698292   2595436     10816     34132    276260
05:34:03 AM 333395132 388845800   2949036      0.75   1482696  54435724 174362024     43.24  24224464  33368964      1216   1703952   2595960     10896     34040    276324
05:34:08 AM 333571364 389022532   2773000      0.70   1482704  54436152 174440120     43.26  24224488  33398328       556   1732884   2595328     10816     34316    276308
05:34:13 AM 333581812 389033548   2761788      0.70   1482704  54436732 174469264     43.27  24224484  33411532      1120   1745540   2595512     10800     34384    276308
05:34:18 AM 333589784 389041740   2753588      0.70   1482704  54436984 174469264     43.27  24224484  33414060       444   1747764   2595488     10800     34376    276340
05:34:23 AM 333574868 389027104   2768204      0.70   1482704  54437252 174464772     43.26  24224488  33417600       360   1750920   2595520     10800     34392    276308
05:34:28 AM 333535444 388987904   2806868      0.71   1482704  54437520 174478840     43.27  24224496  33424480       268   1757728   2596012     10816     34532    276332
05:34:33 AM 333530508 388983312   2811540      0.71   1482704  54437792 174489824     43.27  24224488  33430088       568   1762792   2596004     10784     34452    276356
05:34:38 AM 333460676 388913928   2880628      0.73   1482704  54438284 174715792     43.33  24224496  33515460      1284   1847336   2596256     10784     34528    276372
05:34:43 AM 333510036 388963720   2830800      0.72   1482704  54438688 174592648     43.30  24224496  33476724       548   1808768   2596320     10784     34692    276356
05:34:48 AM 333493688 388947836   2846776      0.72   1482708  54439244 174597840     43.30  24224496  33481168      1260   1812716   2596132     10784     34648    276356
05:34:53 AM 333514032 388968680   2825936      0.72   1482708  54439692 174582092     43.29  24224540  33476788       644   1807764   2596180     10784     34628    276372
05:34:58 AM 333490592 388945876   2849132      0.72   1482708  54440364 174573596     43.29  24224576  33474604      1376   1805052   2595752     10832     34644    276324
05:35:03 AM 333500648 388956556   2838632      0.72   1482708  54440796 168002684     41.66  24224688  33427364       736   1756864   2595764     10800     33880    276348
05:35:08 AM 333423108 388879516   2915652      0.74   1482712  54441164 174468152     43.27  24224984  33433516      2580   1763528   2595912     10784     34416    276324
05:35:13 AM 333415116 388872068   2923676      0.74   1482716  54441540 168733208     41.84  24225204  33358300      2612   1688240   2595500     10784     33020    276292
05:35:18 AM 333368332 388825600   2970812      0.75   1482716  54441712 171485156     42.53  24225532  33365416      4264   1694888   2594976     10752     33900    276372
05:35:23 AM 333327588 388785128   3011244      0.76   1482716  54441988 174337492     43.23  24225596  33377004       388   1706760   2595012     10800     34140    276356
05:35:28 AM 333377740 388835640   2960500      0.75   1482716  54442420 174348796     43.24  24225600  33384944      1312   1714424   2595172     10800     34168    276404
05:35:33 AM 333367484 388825752   2970516      0.75   1482716  54442740 174451648     43.26  24225644  33424284       388   1753424   2595092     10800     34196    276372
05:35:38 AM 333396552 388855300   2940588      0.74   1482716  54443224 174382408     43.24  24225660  33407268      1052   1735904   2595468     10768     34212    276356
05:35:43 AM 333427976 388887116   2908908      0.74   1482716  54443604 174409732     43.25  24225684  33418416       348   1746732   2595344     10736     34248    276340
05:35:48 AM 333375100 388834644   2961420      0.75   1482716  54443940 174602692     43.30  24225684  33488532       960   1816424   2595372     10768     34328    276372
05:35:53 AM 333434152 388894124   2901972      0.73   1482716  54444372 174457316     43.26  24225688  33440536       336   1767880   2595336     10768     34392    276324
05:35:58 AM 333449956 388910224   2885872      0.73   1482716  54444676 174465680     43.27  24225700  33445776       760   1772992   2595328     10640     34176    276340
05:36:03 AM 333464108 388924768   2871236      0.73   1482716  54444960 174574600     43.29  24225688  33478032       336   1804812   2595528     10800     34436    276324
05:36:08 AM 333486464 388946704   2848620      0.72   1482720  54445296 174507560     43.28  24225692  33468344       220   1795048   2595448     10768     34484    276260
05:36:13 AM 333454648 388916160   2879716      0.73   1482720  54445772 174528216     43.28  24225692  33477376       124   1803308   2595692     10784     34528    276404
05:36:18 AM 333462092 388924120   2871712      0.73   1482720  54446372 171709060     42.58  24225736  33458136       456   1783208   2595652     10784     34076    276388
05:36:23 AM 333445276 388907636   2888320      0.73   1482720  54446624 170836608     42.37  24225772  33452388      1064   1777468   2595608     10816     34064    276356
05:36:28 AM 333433420 388895996   2899968      0.73   1482720  54446984 174559880     43.29  24225804  33490788       332   1815872   2595456     10832     34608    276404
05:36:33 AM 333386464 388849912   2946348      0.75   1482720  54447592 174526076     43.28  24225920  33479072       896   1803376   2595424     10800     34508    276452
05:36:38 AM 333379964 388843704   2952636      0.75   1482720  54447940 174486296     43.27  24226108  33456460      1356   1780740   2595288     10832     34516    276476
05:36:43 AM 333311040 388775112   3021228      0.77   1482720  54448016 174462868     43.26  24225924  33444884      1556   1768692   2595544     10784     34392    276436
05:36:48 AM 333348764 388813072   2983600      0.76   1482720  54448300 174384988     43.25  24226132  33414964      1328   1738988   2595164     10848     34068    276468
05:36:53 AM 333360880 388825788   2970744      0.75   1482720  54448792 174375008     43.24  24226296  33405052      2656   1728560   2595412     10816     34200    276388
05:36:58 AM 333343404 388808508   2987692      0.76   1482724  54449048 174351876     43.24  24226400  33396240      2424   1719920   2595680     10816     33836    276340
05:37:03 AM 333292268 388757836   3038524      0.77   1482724  54449396 174361500     43.24  24226524  33396596      3500   1719552   2595636     10832     34080    276444
05:37:08 AM 333335904 388801880   2994344      0.76   1482728  54449848 174384064     43.24  24226532  33408960       648   1731524   2595724     10832     34236    276484
05:37:13 AM 333333308 388799756   2996200      0.76   1482728  54450140 174389188     43.25  24226568  33414332      1508   1736472   2596172     10816     34232    276532
05:37:18 AM 333356456 388823184   2972780      0.75   1482728  54450492 174401784     43.25  24226572  33422892       680   1745200   2596092     10832     34356    276492
05:37:23 AM 333439052 388906400   2889320      0.73   1482728  54450968 174442088     43.26  24226568  33440008      1208   1761236   2596480     10864     34404    276484
05:37:28 AM 333442832 388910432   2885168      0.73   1482728  54451296 174462816     43.26  24226588  33449084       544   1770632   2596524     10816     34400    276436
05:37:33 AM 333452936 388920964   2874548      0.73   1482728  54451592 174486344     43.27  24226584  33459816      1212   1780712   2596744     10800     34404    276436
05:37:38 AM 333457660 388926044   2869448      0.73   1482728  54452032 174508372     43.28  24226588  33470872       528   1791556   2596680     10800     34440    276404
05:37:43 AM 333468252 388936964   2858260      0.72   1482728  54452360 174524316     43.28  24226572  33478052       988   1798724   2596948     10928     34432    276404
05:37:48 AM 333450460 388919592   2875944      0.73   1482732  54452688 174621028     43.30  24226596  33496988       492   1816956   2596724     10832     34608    276444
05:37:53 AM 333483568 388953280   2842296      0.72   1482736  54453304 172990584     42.90  24226604  33463816       852   1783252   2596644     10800     34048    276308
05:37:58 AM 333396052 388866564   2929288      0.74   1482740  54453936 174518388     43.28  24226740  33477908       528   1797264   2596532     10816     34304    276372
05:38:03 AM 333407784 388878684   2917304      0.74   1482740  54454392 174527484     43.28  24226816  33481400       888   1800040   2596328     10784     34456    276356
05:38:08 AM 333392292 388864232   2932084      0.74   1482740  54455176 174516776     43.28  24226904  33476056      1504   1793796   2596256     10784     34508    276372
05:38:13 AM 333352548 388824612   2971832      0.75   1482740  54455408 171654812     42.57  24226972  33457296       500   1775072   2596020     10832     34228    276420
05:38:18 AM 333312728 388785556   3011352      0.76   1482744  54456040 174437780     43.26  24227132  33445556      1332   1762668   2595684     10800     34592    276388
05:38:23 AM 333375704 388848736   2948580      0.75   1482752  54456260 168728716     41.84  24227316  33396560      1396   1713744   2595252     10800     33500    276308
05:38:28 AM 333302120 388776236   3021200      0.77   1482752  54457216 174424064     43.25  24227452  33432608      1272   1749056   2595260     10880     34564    276372
05:38:33 AM 333318916 388793284   3004420      0.76   1482752  54457472 174382140     43.24  24227548  33416800       612   1733212   2594988     10832     34116    276340
05:38:38 AM 333379512 388854440   2943180      0.75   1482752  54457972 174372164     43.24  24227692  33410188      1960   1726080   2595132     10800     34308    276244
05:38:43 AM 333390288 388865448   2932136      0.74   1482752  54458252 174376052     43.24  24227736  33414072       428   1729856   2595120     10800     34240    276244
05:38:48 AM 333371776 388847444   2949884      0.75   1482752  54458764 174391752     43.25  24227768  33421860      1060   1737076   2595372     10832     34348    276260
05:38:53 AM 333411624 388887604   2909776      0.74   1482752  54459088 174416744     43.25  24227772  33435200       404   1750048   2595308     10768     34324    276244
05:38:58 AM 333395884 388872420   2924852      0.74   1482752  54459652 174438752     43.26  24227792  33446568      1104   1760756   2595408     10832     34468    276428
05:39:03 AM 333406132 388882940   2914296      0.74   1482752  54459984 174464180     43.26  24227792  33457276       492   1771412   2595384     10800     34408    276420
05:39:08 AM 333417628 388894884   2902004      0.73   1482752  54460372 174491544     43.27  24227792  33469340      1044   1782648   2595792     10832     34548    276420
05:39:13 AM 333442868 388920320   2876900      0.73   1482752  54460692 174504256     43.27  24227792  33477612       384   1790944   2595336     10816     34488    276452
05:39:18 AM 333448804 388926972   2870264      0.73   1482752  54461280 174532612     43.28  24227792  33489568      1004   1802016   2595448     10800     34540    276436
05:39:23 AM 333446612 388925160   2872088      0.73   1482752  54461768 174541044     43.28  24227800  33495652       344   1807760   2595328     10800     34580    276372
05:39:28 AM 333432488 388911648   2885484      0.73   1482752  54462292 174546176     43.29  24227864  33495172      1024   1806652   2595532     10816     34580    276420
05:39:33 AM 333387772 388867264   2929832      0.74   1482752  54462664 174557612     43.29  24227944  33509580       328   1821440   2595528     10816     34624    276476
05:39:38 AM 333342196 388822276   2974592      0.75   1482752  54463196 174527120     43.28  24228056  33487888       152   1798596   2595812     10816     34608    276388
05:39:43 AM 333317764 388798376   2998152      0.76   1482752  54463860 174527720     43.28  24228088  33486484      1224   1796848   2596020     10816     34496    276500
05:39:48 AM 333398592 388880204   2916368      0.74   1482752  54464716 167064212     41.43  24228132  33408524       568   1717856   2596120     10784     33076    276420
05:39:53 AM 333375096 388856328   2940388      0.74   1482752  54464356 165750804     41.10  24228360  33406480       976   1716616   2595956     10784     32700    276356
05:39:58 AM 333347776 388829576   2967424      0.75   1482752  54464848 168568272     41.80  24228488  33407664       516   1717204   2595748     10832     33384    276380
05:40:03 AM 333367772 388850188   2946872      0.75   1482752  54465368 168578460     41.81  24228568  33409104      1028   1718488   2595784     10816     33472    276348
05:40:08 AM 333372628 388855372   2941924      0.75   1482752  54465644 168517328     41.79  24228756  33384216      1328   1693196   2595600     10784     33156    276372
05:40:13 AM 333352560 388835784   2961300      0.75   1482752  54466112 168530936     41.79  24228796  33389652      1244   1698444   2595824     10768     33220    276436
05:40:18 AM 333350340 388833908   2962980      0.75   1482752  54466388 168611332     41.81  24228868  33420488       720   1729016   2596088     10816     33316    276452
05:40:23 AM 333393888 388877740   2919060      0.74   1482752  54466696 168545160     41.80  24228860  33399084       972   1707468   2596152     10816     33332    276372
05:40:28 AM 333410212 388894460   2902228      0.74   1482752  54467004 168555480     41.80  24228924  33404336       692   1712036   2596352     10816     33324    276340
05:40:33 AM 333415488 388900232   2896096      0.73   1482752  54467452 168578628     41.81  24228932  33416772      1220   1724480   2596760     10816     33376    276340
05:40:38 AM 333445984 388931140   2865316      0.73   1482752  54467772 168597892     41.81  24228940  33427468       536   1734400   2596724     10848     33440    276348
05:40:43 AM 333465724 388951092   2845068      0.72   1482752  54468104 168613840     41.81  24228940  33434760      1044   1741780   2596900     10832     33460    276324
05:40:48 AM 333489980 388975920   2820344      0.71   1482752  54468556 168637912     41.82  24228948  33447896       548   1753908   2596916     10832     33492    276276
05:40:53 AM 333481416 388967556   2828648      0.72   1482752  54468944 168659372     41.83  24228940  33458196      1240   1764468   2596788     10848     33532    276308
05:40:58 AM 333485168 388971856   2824636      0.72   1482752  54469272 168647456     41.82  24228988  33455568       652   1760828   2596720     10864     33560    276324
05:41:03 AM 333469260 388956188   2840100      0.72   1482752  54469664 168650488     41.82  24229072  33454124      1112   1759292   2596772     10832     33516    276404
05:41:08 AM 333456664 388944104   2852416      0.72   1482752  54470068 165805180     41.12  24229176  33441388       872   1746364   2596648     10880     33144    276412
05:41:13 AM 333420340 388908188   2888156      0.73   1482752  54470540 168638868     41.82  24229236  33445184      1260   1749956   2596760     10848     33508    276436
05:41:18 AM 333425848 388913928   2882336      0.73   1482752  54470840 168615832     41.81  24229300  33435396       512   1740028   2596772     10864     33264    276436
05:41:23 AM 333419272 388907824   2888500      0.73   1482752  54471236 168599792     41.81  24229436  33430632       620   1734948   2596788     10864     33488    276332
05:41:28 AM 333388300 388877336   2918868      0.74   1482752  54471736 168573132     41.80  24229588  33414540       668   1718640   2596892     10864     33324    276388
05:41:33 AM 333409820 388899196   2896616      0.73   1482752  54472040 165710772     41.09  24229708  33397676       824   1701376   2597320     10864     33108    276436
05:41:38 AM 333412908 388903044   2892984      0.73   1482756  54472688 165794724     41.11  24229752  33416452      1296   1719564   2597212     10800     32436    276420
05:41:43 AM 333422148 388912476   2883988      0.73   1482760  54472860 168520380     41.79  24229916  33393604       740   1696668   2596792     10848     33156    276404
05:41:48 AM 333417604 388908248   2888408      0.73   1482760  54473096 168528212     41.79  24229952  33397300      1240   1700424   2596680     10864     33044    276460
05:41:53 AM 333435488 388926500   2870228      0.73   1482764  54473480 168545776     41.80  24229984  33405972       556   1708576   2596588     10832     33288    276404
05:41:58 AM 333444148 388935656   2860704      0.72   1482764  54473988 168527892     41.79  24230060  33399460      1388   1701188   2596944     10864     33264    276404
05:42:03 AM 333441848 388933652   2862700      0.72   1482764  54474308 168555412     41.80  24230076  33411996       492   1714000   2596928     10848     33360    276468
05:42:08 AM 333434872 388927300   2868712      0.73   1482764  54474800 168674140     41.83  24230084  33457532      1276   1758984   2597400     10816     33360    276452
05:42:13 AM 333478524 388971256   2824728      0.72   1482764  54475100 168603376     41.81  24230100  33434960       464   1736140   2597432     10832     33412    276420
