Linux 5.15.0-91-generic (gl5) 	01/24/2024 	_x86_64_	(32 CPU)

01:09:40 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:26:05 PM 339790152 388924720   2890832      0.73   1471260  48274072 168511604     41.79  21687900  29707572      1644   1679092   2432232     10768     33764    275236
01:26:10 PM 339788724 388923904   2891060      0.73   1471260  48274696 168522220     41.79  21687952  29710876      1376   1681668   2432808     10736     33712    275220
01:26:15 PM 339799240 388934604   2880816      0.73   1471264  48274992 168618856     41.82  21687996  29743636       576   1714348   2432236     10768     33856    275284
01:26:20 PM 339874500 389010144   2805020      0.71   1471264  48275248 168461188     41.78  21688184  29691560      1628   1662148   2432516     10768     33132    275252
01:26:25 PM 339867660 389003512   2812116      0.71   1471264  48275476 165625552     41.07  21688272  29662380       544   1632308   2432032     10768     33188    275332
01:26:30 PM 339866060 389002784   2812872      0.71   1471264  48276328 165628116     41.07  21688328  29662588      1176   1632132   2432024     10752     32872    275268
01:26:35 PM 339859232 388995964   2820024      0.71   1471268  48276360 168493384     41.78  21688364  29698548       460   1668228   2431664     10752     33716    275204
01:26:40 PM 339872460 389009524   2806408      0.71   1471272  48276660 168510096     41.79  21688384  29709556      1184   1678680   2431748     10752     33748    275236
01:26:45 PM 339865884 389003244   2812820      0.71   1471272  48277024 168523340     41.79  21688388  29718336       420   1686808   2431548     10752     33776    275284
01:26:50 PM 339878612 389016428   2799316      0.71   1471272  48277528 168525276     41.79  21688432  29720816      1048   1689236   2431820     10736     33672    275284
01:26:55 PM 339871552 389009660   2806020      0.71   1471272  48277876 168544300     41.80  21688436  29728464       352   1696716   2431828     10768     33828    275220
01:27:00 PM 339887172 389025824   2789784      0.71   1471272  48278348 168574544     41.80  21688448  29741792       816   1709756   2431972     10752     33940    275316
01:27:05 PM 339875052 389013936   2801640      0.71   1471280  48278640 165737960     41.10  21688512  29734684       436   1702304   2431936     10800     33672    275348
01:27:10 PM 339848628 388988232   2826856      0.72   1471284  48279292 168566112     41.80  21688608  29737132      1240   1703200   2432488     11008     34092    275348
01:27:15 PM 339858944 388998868   2816640      0.71   1471284  48279648 168530636     41.79  21688724  29724852       276   1691524   2432032     10784     33800    275268
01:27:20 PM 339893804 389034404   2780348      0.70   1471284  48280208 164829276     40.88  21688764  29694476       972   1659852   2432904     10800     33244    275268
01:27:25 PM 339922188 389063092   2752292      0.70   1471284  48280600 161114360     39.95  21688808  29659664       364   1625396   2432184     10752     32716    275332
01:27:30 PM 339826544 388967620   2848104      0.72   1471284  48280688 168554848     41.80  21688896  29735260       440   1700824   2431928     10768     33852    275300
01:27:35 PM 339816508 388958024   2857068      0.72   1471284  48281196 168522264     41.79  21689012  29722312      1664   1687864   2432492     10800     33828    275316
01:27:40 PM 339807120 388949140   2866276      0.73   1471284  48281580 168516612     41.79  21689084  29718016       356   1682760   2432288     10768     33704    275284
01:27:45 PM 339793964 388935912   2879072      0.73   1471284  48281928 168514552     41.79  21689156  29715964      1280   1680460   2432300     10784     33740    275268
01:27:50 PM 339840136 388982508   2832564      0.72   1471284  48282236 165670568     41.08  21689216  29688692       824   1652940   2432328     10736     33288    275252
01:27:55 PM 339803912 388946728   2868648      0.73   1471288  48282720 168455516     41.77  21689404  29694428      1104   1658736   2431980     10768     33756    275172
01:28:00 PM 339806172 388949688   2866036      0.73   1471288  48283404 168466568     41.78  21689488  29694880       204   1658244   2431648     10720     33384    275124
01:28:05 PM 339771304 388914836   2900412      0.73   1471288  48283476 168566908     41.80  21689524  29714684      1628   1678392   2432068     10768     33688    275044
01:28:10 PM 339808512 388952364   2863028      0.73   1471292  48283768 168499008     41.79  21689548  29707760       616   1670944   2431948     10736     33732    275092
01:28:15 PM 339807096 388951212   2864096      0.73   1471292  48284100 168521280     41.79  21689556  29720652      1568   1683776   2431964     10784     33860    275076
01:28:20 PM 339873248 389017564   2797780      0.71   1471296  48284316 162655696     40.34  21689560  29684996       592   1647800   2431908     10720     32788    275156
01:28:25 PM 339858392 389003476   2811860      0.71   1471300  48285056 159034856     39.44  21689588  29687436      1444   1649576   2431940     10672     32348    275220
01:28:30 PM 339918252 389063272   2752240      0.70   1471304  48285032 156817996     38.89  21689584  29661696       588   1623896   2431720     10608     31788    275204
01:28:35 PM 339946240 389091752   2723760      0.69   1471304  48285488 147347440     36.54  21689596  29626176      1408   1588304   2431756     10608     30372    275236
01:28:40 PM 340096712 389241780   2574684      0.65   1471304  48285080 127511292     31.62  21689596  29476664       464   1438688   2430768     10480     26980    275108
01:28:45 PM 340162344 389307796   2509112      0.64   1471304  48285404 121656140     30.17  21689596  29444348      1248   1405932   2430384     10464     25964    275124
01:28:50 PM 340178052 389323764   2493036      0.63   1471304  48285772 121656288     30.17  21689600  29446256       524   1407548   2430384     10464     26044    275076
01:28:55 PM 340250272 389396908   2420364      0.61   1471304  48286532 106287928     26.36  21689592  29364736      1264   1325056   2430076     10720     23764    275108
01:29:00 PM 340451040 389596572   2222348      0.56   1471304  48285548  74702776     18.53  21689596  29132384       652   1093876   2428308     10224     18120    274972
01:29:05 PM 340507032 389652876   2165652      0.55   1471304  48285744  65104604     16.15  21689600  29052704      1172   1013548   2428816     10336     16244    274820
01:29:10 PM 340591708 389737196   2082560      0.53   1471304  48285404  45338968     11.24  21689588  28925228       436    886640   2427572     10032     12956    274724
01:29:15 PM 340693220 389838908   1981588      0.50   1471304  48285476  27723428      6.88  21689600  28803620       400    764776   2426960      9904      9944    274644
01:29:20 PM 340799020 389944600   1876544      0.48   1471308  48285332  15978420      3.96  21689608  28722848      1436    684196   2426344      9872      7964    274612
