Linux 5.15.30-2-pve (superserver2) 	01/24/2024 	_x86_64_	(32 CPU)

03:30:33 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:30:38 PM     all      3.07      0.00      4.38      0.13      0.00     92.43
03:30:38 PM       0      1.00      0.00      4.21      0.00      0.00     94.79
03:30:38 PM       1      0.60      0.00      4.60      0.00      0.00     94.80
03:30:38 PM       2      0.40      0.00      4.79      0.00      0.00     94.81
03:30:38 PM       3      0.60      0.00      4.41      0.00      0.00     94.99
03:30:38 PM       4      0.40      0.00      4.80      0.00      0.00     94.80
03:30:38 PM       5      0.80      0.00      4.60      0.00      0.00     94.60
03:30:38 PM       6      1.00      0.00      4.21      0.00      0.00     94.79
03:30:38 PM       7      0.80      0.00      4.59      0.00      0.00     94.61
03:30:38 PM       8      0.80      0.00      4.41      0.00      0.00     94.79
03:30:38 PM       9      0.60      0.00      4.41      0.00      0.00     94.99
03:30:38 PM      10      0.60      0.00      4.60      0.00      0.00     94.80
03:30:38 PM      11      0.40      0.00      4.80      0.00      0.00     94.80
03:30:38 PM      12      0.60      0.00      4.60      0.00      0.00     94.80
03:30:38 PM      13      1.00      0.00      4.20      0.40      0.00     94.40
03:30:38 PM      14      0.40      0.00      4.81      0.40      0.00     94.39
03:30:38 PM      15     73.55      0.00      1.40      3.21      0.00     21.84
03:30:38 PM      16      0.60      0.00      4.60      0.00      0.00     94.80
03:30:38 PM      17      0.60      0.00      4.41      0.00      0.00     94.99
03:30:38 PM      18      0.60      0.00      4.60      0.00      0.00     94.80
03:30:38 PM      19      1.00      0.00      4.20      0.00      0.00     94.80
03:30:38 PM      20      1.00      0.00      4.20      0.00      0.00     94.80
03:30:38 PM      21      1.00      0.00      4.20      0.00      0.00     94.80
03:30:38 PM      22      0.80      0.00      4.21      0.00      0.00     94.99
03:30:38 PM      23      0.60      0.00      4.40      0.00      0.00     95.00
03:30:38 PM      24      1.00      0.00      4.20      0.00      0.00     94.80
03:30:38 PM      25      0.80      0.00      4.39      0.00      0.00     94.81
03:30:38 PM      26      0.60      0.00      4.60      0.00      0.00     94.80
03:30:38 PM      27      0.80      0.00      4.40      0.00      0.00     94.80
03:30:38 PM      28      0.60      0.00      4.59      0.00      0.00     94.81
03:30:38 PM      29      3.20      0.00      5.00      0.00      0.00     91.80
03:30:38 PM      30      1.00      0.00      4.20      0.00      0.00     94.80
03:30:38 PM      31      0.60      0.00      4.40      0.00      0.00     95.00

03:30:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:30:43 PM     all      4.32      0.00      0.29      0.76      0.00     94.63
03:30:43 PM       0      5.41      0.00      0.40      1.00      0.00     93.19
03:30:43 PM       1      6.80      0.00      0.20      0.00      0.00     93.00
03:30:43 PM       2      5.01      0.00      0.00      0.00      0.00     94.99
03:30:43 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM       8     10.22      0.00      0.20      0.00      0.00     89.58
03:30:43 PM       9     11.40      0.00      0.60      3.40      0.00     84.60
03:30:43 PM      10      1.60      0.00      0.00      0.00      0.00     98.40
03:30:43 PM      11      8.40      0.00      0.80      2.60      0.00     88.20
03:30:43 PM      12     10.02      0.00      1.20      2.61      0.00     86.17
03:30:43 PM      13      2.82      0.00      1.21     14.31      0.00     81.65
03:30:43 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM      15     12.45      0.00      0.60      0.00      0.00     86.95
03:30:43 PM      16      6.79      0.00      0.20      0.00      0.00     93.01
03:30:43 PM      17      0.00      0.00      0.20      0.00      0.00     99.80
03:30:43 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM      20      0.00      0.00      0.20      0.00      0.00     99.80
03:30:43 PM      21      0.00      0.00      0.20      0.00      0.00     99.80
03:30:43 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM      24      1.40      0.00      0.60      0.00      0.00     98.00
03:30:43 PM      25     11.04      0.00      0.40      0.00      0.00     88.55
03:30:43 PM      26      0.80      0.00      0.40      0.00      0.00     98.80
03:30:43 PM      27      0.00      0.00      0.20      0.00      0.00     99.80
03:30:43 PM      28     12.00      0.00      0.60      0.00      0.00     87.40
03:30:43 PM      29     12.05      0.00      0.40      0.00      0.00     87.55
03:30:43 PM      30     13.60      0.00      0.60      0.20      0.00     85.60
03:30:43 PM      31      6.41      0.00      0.20      0.20      0.00     93.19

03:30:43 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:30:48 PM     all      6.25      0.00      0.20      2.32      0.00     91.23
03:30:48 PM       0      4.41      0.00      0.00      0.00      0.00     95.59
03:30:48 PM       1     10.18      0.00      0.40      2.40      0.00     87.03
03:30:48 PM       2     13.20      0.00      0.20      7.80      0.00     78.80
03:30:48 PM       3     11.40      0.00      0.40     11.00      0.00     77.20
03:30:48 PM       4     11.04      0.00      0.20      7.43      0.00     81.33
03:30:48 PM       5      0.40      0.00      0.60      1.40      0.00     97.60
03:30:48 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:30:48 PM       7      0.00      0.00      0.20      0.00      0.00     99.80
03:30:48 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
03:30:48 PM       9      0.20      0.00      0.00      1.80      0.00     98.00
03:30:48 PM      10      3.99      0.00      0.00      1.00      0.00     95.01
03:30:48 PM      11     15.23      0.00      0.20      4.01      0.00     80.56
03:30:48 PM      12      0.20      0.00      0.60      2.20      0.00     97.01
03:30:48 PM      13     18.73      0.00      0.60      7.37      0.00     73.31
03:30:48 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
03:30:48 PM      15     35.20      0.00      0.40      2.60      0.00     61.80
03:30:48 PM      16     15.60      0.00      0.20      5.80      0.00     78.40
03:30:48 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
03:30:48 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
03:30:48 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
03:30:48 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
03:30:48 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
03:30:48 PM      22      0.00      0.00      0.40      0.00      0.00     99.60
03:30:48 PM      23      0.00      0.00      0.20      0.00      0.00     99.80
03:30:48 PM      24      0.40      0.00      0.00      1.40      0.00     98.20
03:30:48 PM      25     17.20      0.00      0.20      2.20      0.00     80.40
03:30:48 PM      26      0.00      0.00      0.40      0.00      0.00     99.60
03:30:48 PM      27      0.20      0.00      0.20      0.00      0.00     99.60
03:30:48 PM      28     16.57      0.00      0.40      5.39      0.00     77.64
03:30:48 PM      29     13.25      0.00      0.20      6.02      0.00     80.52
03:30:48 PM      30     12.60      0.00      0.40      4.40      0.00     82.60
03:30:48 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

03:30:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:30:53 PM     all      0.16      0.00      0.05      0.98      0.00     98.81
03:30:53 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM       4      0.00      0.00      0.20      0.00      0.00     99.80
03:30:53 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM       9      0.00      0.00      0.20      0.00      0.00     99.80
03:30:53 PM      10      0.00      0.00      0.20      0.00      0.00     99.80
03:30:53 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM      13      5.05      0.00      0.40     31.72      0.00     62.83
03:30:53 PM      14      0.00      0.00      0.20      0.00      0.00     99.80
03:30:53 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
03:30:53 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
