Linux 5.15.0-91-generic (gl5) 	01/22/2024 	_x86_64_	(32 CPU)

01:37:07 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:12 PM     all      3.68      0.00      4.30      0.10      0.00     91.92
01:37:12 PM       0      0.80      0.00      4.60      0.00      0.00     94.60
01:37:12 PM       1      1.00      0.00      4.20      0.00      0.00     94.80
01:37:12 PM       2      0.80      0.00      4.40      0.00      0.00     94.80
01:37:12 PM       3      0.80      0.00      4.41      0.00      0.00     94.79
01:37:12 PM       4      1.00      0.00      4.19      0.00      0.00     94.81
01:37:12 PM       5      0.80      0.00      4.21      0.00      0.00     94.99
01:37:12 PM       6      0.40      0.00      4.42      0.00      0.00     95.18
01:37:12 PM       7      0.60      0.00      4.59      0.00      0.00     94.81
01:37:12 PM       8      1.00      0.00      4.58      0.00      0.00     94.42
01:37:12 PM       9      1.00      0.00      4.19      0.00      0.00     94.81
01:37:12 PM      10      1.40      0.00      3.99      0.00      0.00     94.61
01:37:12 PM      11     89.98      0.00      1.20      0.00      0.00      8.82
01:37:12 PM      12      0.40      0.00      5.40      0.00      0.00     94.20
01:37:12 PM      13      0.80      0.00      4.41      0.00      0.00     94.79
01:37:12 PM      14      0.80      0.00      4.21      0.00      0.00     94.99
01:37:12 PM      15      1.00      0.00      4.62      3.21      0.00     91.16
01:37:12 PM      16      0.60      0.00      4.41      0.00      0.00     94.99
01:37:12 PM      17      0.60      0.00      4.41      0.00      0.00     94.99
01:37:12 PM      18      0.60      0.00      4.41      0.00      0.00     94.99
01:37:12 PM      19      0.60      0.00      4.41      0.00      0.00     94.99
01:37:12 PM      20      0.80      0.00      4.60      0.00      0.00     94.60
01:37:12 PM      21      0.40      0.00      4.42      0.00      0.00     95.18
01:37:12 PM      22      1.00      0.00      4.20      0.00      0.00     94.80
01:37:12 PM      23      0.80      0.00      4.21      0.00      0.00     94.99
01:37:12 PM      24      0.80      0.00      4.40      0.00      0.00     94.80
01:37:12 PM      25      0.60      0.00      4.80      0.00      0.00     94.60
01:37:12 PM      26      3.80      0.00      4.80      0.00      0.00     91.40
01:37:12 PM      27      0.80      0.00      4.21      0.00      0.00     94.99
01:37:12 PM      28      1.00      0.00      4.19      0.00      0.00     94.81
01:37:12 PM      29      0.80      0.00      4.21      0.00      0.00     94.99
01:37:12 PM      30      0.60      0.00      4.44      0.00      0.00     94.96
01:37:12 PM      31      1.40      0.00      3.81      0.00      0.00     94.79

01:37:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:17 PM     all      0.86      0.00      0.20      0.95      0.00     97.99
01:37:17 PM       0      0.00      0.00      0.40      0.00      0.00     99.60
01:37:17 PM       1      0.20      0.00      0.60      0.00      0.00     99.20
01:37:17 PM       2      0.20      0.00      0.20      0.00      0.00     99.60
01:37:17 PM       3      0.00      0.00      0.20      0.00      0.00     99.80
01:37:17 PM       4      0.00      0.00      0.40      0.00      0.00     99.60
01:37:17 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
01:37:17 PM       6      0.20      0.00      0.00      0.00      0.00     99.80
01:37:17 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM       8      3.99      0.00      0.80     16.37      0.00     78.84
01:37:17 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      11     21.29      0.00      0.00     14.06      0.00     64.66
01:37:17 PM      12      0.20      0.00      0.60      0.00      0.00     99.20
01:37:17 PM      13      0.20      0.00      0.20      0.00      0.00     99.60
01:37:17 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      15      0.40      0.00      0.20      0.00      0.00     99.40
01:37:17 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      18      0.00      0.00      0.20      0.00      0.00     99.80
01:37:17 PM      19      0.00      0.00      0.20      0.00      0.00     99.80
01:37:17 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      21      0.20      0.00      0.60      0.00      0.00     99.20
01:37:17 PM      22      0.00      0.00      0.20      0.00      0.00     99.80
01:37:17 PM      23      0.00      0.00      0.40      0.00      0.00     99.60
01:37:17 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      25      0.20      0.00      0.60      0.00      0.00     99.20
01:37:17 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:37:17 PM      30      0.20      0.00      0.20      0.00      0.00     99.60
01:37:17 PM      31      0.20      0.00      0.20      0.00      0.00     99.60

01:37:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:22 PM     all     10.23      0.00      0.44      3.64      0.00     85.69
01:37:22 PM       0     27.20      0.00      1.60     11.00      0.00     60.20
01:37:22 PM       1     21.69      0.00      0.00      1.00      0.00     77.31
01:37:22 PM       2     29.80      0.00      0.40      4.60      0.00     65.20
01:37:22 PM       3      0.00      0.00      0.80      0.00      0.00     99.20
01:37:22 PM       4     25.60      0.00      1.20      7.00      0.00     66.20
01:37:22 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:37:22 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:37:22 PM       7      0.20      0.00      0.60      0.00      0.00     99.20
01:37:22 PM       8     10.46      0.00      1.41     30.78      0.00     57.34
01:37:22 PM       9     26.65      0.00      1.00     10.42      0.00     61.92
01:37:22 PM      10     26.65      0.00      0.80      9.02      0.00     63.53
01:37:22 PM      11      0.20      0.00      0.40      1.40      0.00     98.00
01:37:22 PM      12     26.35      0.00      0.80      7.98      0.00     64.87
01:37:22 PM      13      0.20      0.00      0.00      0.00      0.00     99.80
01:37:22 PM      14      0.00      0.00      0.20      0.00      0.00     99.80
01:37:22 PM      15     27.54      0.00      1.20      3.79      0.00     67.47
01:37:22 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:37:22 PM      17      0.00      0.00      0.20      0.00      0.00     99.80
01:37:22 PM      18      0.80      0.00      0.20      6.20      0.00     92.80
01:37:22 PM      19     48.90      0.00      0.80      1.20      0.00     49.10
