Linux 5.15.0-91-generic (gl5) 	01/22/2024 	_x86_64_	(32 CPU)

01:37:07 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:41:27 PM 356582956 389743296   2129912      0.54   1419376  32705576  93888000     23.28  14882760  20307196      4152   1092216   2020728     10304     19396    272772
01:41:32 PM 356623932 389787256   2085472      0.53   1419376  32708360  90169732     22.36  14883048  20277436      3172   1060604   2021408     10272     18740    272668
01:41:37 PM 356577048 389742116   2130156      0.54   1419376  32710060  93868344     23.28  14883376  20303028      3156   1085336   2021908     10528     18944    272684
01:41:42 PM 356542696 389710768   2162316      0.55   1419376  32713036  97572380     24.20  14883676  20337740      3400   1116772   2021124     10272     20040    272628
01:41:47 PM 356556504 389727016   2145264      0.54   1419376  32715432  93891204     23.28  14884016  20313840      3416   1090400   2021972     10304     19336    272580
01:41:52 PM 356578196 389751148   2122116      0.54   1419380  32717684  88231664     21.88  14884280  20301096      3084   1075980   2021172     10256     18500    272660
01:41:57 PM 356520860 389696204   2176960      0.55   1419384  32720080  97570804     24.20  14884632  20347500      3324   1120440   2021264     10288     19796    272612
01:42:02 PM 356626872 389805316   2068072      0.52   1419388  32723024  87366760     21.67  14884932  20270384      2560   1040580   2021192     10288     18268    272676
01:42:07 PM 356630948 389811976   2061488      0.52   1419392  32725596  90187216     22.37  14885244  20291576      2852   1060104   2021124     10272     18720    272628
01:42:12 PM 356552000 389734824   2137192      0.54   1419404  32727264  94772952     23.50  14885620  20333656      2940   1100468   2022688     10336     19556    272636
01:42:17 PM 356544032 389729392   2143424      0.54   1419412  32729696  91046208     22.58  14885892  20324112      3092   1087436   2021984     10304     19400    272604
01:42:22 PM 356547340 389735236   2137372      0.54   1419420  32732048  91941352     22.80  14886232  20334200      4028   1096208   2022368     10288     19120    272628
01:42:27 PM 356576048 389766628   2106220      0.53   1419420  32734672  93870908     23.28  14886508  20326692      3252   1086740   2022188     10272     19264    272644
01:42:32 PM 356561340 389754752   2117872      0.54   1419420  32737516  91076920     22.59  14886876  20328964      3992   1086984   2022400     10288     18508    272684
01:42:37 PM 356532436 389728240   2145080      0.54   1419420  32739856  93881792     23.28  14887184  20328480      2932   1084136   2021756     10256     18932    272564
01:42:42 PM 356500452 389698612   2174276      0.55   1419428  32742244  97595484     24.20  14887528  20368760      4176   1121968   2022148     10304     19868    272636
01:42:47 PM 356556364 389756856   2116432      0.54   1419428  32744576  86312300     21.40  14887828  20307720      2520   1059248   2021748     10272     18428    272644
01:42:52 PM 356522528 389725740   2146816      0.54   1419428  32747184  91061236     22.58  14888112  20341544      4104   1090680   2022592     10304     19292    272724
01:42:57 PM 356508916 389714124   2158752      0.55   1419428  32749168  94754520     23.50  14888412  20353288      3664   1100432   2022284     10288     19680    272636
01:43:02 PM 356475260 389682868   2190616      0.55   1419428  32751568  97580768     24.20  14888768  20374264      3688   1119324   2021676     10272     19536    272580
01:43:07 PM 356524384 389734196   2138424      0.54   1419436  32754028  90180544     22.36  14889028  20314192      2876   1056936   2022276     10224     18476    272564
01:43:12 PM 356471556 389683600   2187960      0.55   1419440  32756184  97579728     24.20  14889340  20377440      4096   1117308   2023408     10256     19632    272628
01:43:17 PM 356539340 389754080   2118472      0.54   1419440  32758792  90168964     22.36  14889652  20314796      2912   1053852   2022504     10240     18536    272564
01:43:22 PM 356510176 389727320   2145208      0.54   1419440  32761124  90181756     22.36  14889952  20321616      3784   1058696   2022600     10432     18708    272708
01:43:27 PM 356453960 389673224   2200192      0.56   1419444  32763460  97556336     24.19  14890268  20387588      3292   1122956   2021492     10272     19852    272700
01:43:32 PM 356493064 389714532   2158448      0.55   1419448  32765632  91074656     22.59  14890584  20358888      2760   1092124   2021956     10352     19404    272652
01:43:37 PM 356498936 389723420   2149636      0.54   1419456  32768680  91059684     22.58  14890856  20342784      2496   1072752   2021840     10272     18612    272684
01:43:42 PM 356432928 389659308   2214308      0.56   1419460  32770464  97592288     24.20  14891176  20391544      2912   1120128   2021388     10240     19636    272660
01:43:47 PM 356476764 389705720   2167080      0.55   1419464  32772996  97570136     24.20  14891528  20394512      4180   1121460   2022244     10272     19808    272708
01:43:52 PM 356509004 389740172   2132872      0.54   1419464  32775312  85437452     21.19  14891732  20342728      2748   1067360   2021896     10288     18312    272652
01:43:57 PM 356416316 389649876   2223612      0.56   1419468  32777676  97569620     24.20  14892060  20402508      4596   1124580   2021476     10272     19840    272716
01:44:02 PM 356521012 389757196   2116500      0.54   1419472  32780196  83658052     20.75  14892344  20303832      2772   1024624   2021368     10192     17836    272612
01:44:07 PM 356475780 389713608   2160360      0.55   1419480  32781820  87375084     21.67  14892592  20343140      4232   1062340   2021108     10288     18696    272652
01:44:12 PM 356482400 389721968   2150816      0.54   1419484  32783632  82616656     20.49  14892908  20331048      2404   1048084   2022216     10272     18564    272620
01:44:17 PM 356417148 389658924   2214148      0.56   1419492  32785792  94753228     23.50  14893172  20403192      4000   1117896   2021968     10240     19304    272612
01:44:22 PM 356593724 389838468   2034668      0.52   1419492  32788644  69747116     17.30  14893260  20225600      2316    938184   2022020     10144     15956    272548
01:44:27 PM 356673928 389919456   1954384      0.49   1419492  32789444  58643192     14.54  14893352  20131064      2144    843028   2021300     10112     14700    272628
01:44:32 PM 356468164 389713808   2160360      0.55   1419492  32789536  91070720     22.58  14893700  20372908      2320   1085468   2020996     10256     19088    272572
01:44:37 PM 356517972 389765984   2107728      0.53   1419496  32791916  86472552     21.44  14893768  20326608      4464   1036624   2021436     10192     18756    272708
01:44:42 PM 356784380 390034436   1839324      0.47   1419496  32793944  47551692     11.79  14893832  20039876      1144    741156   2021404     10032     13632    272548
01:44:47 PM 356465840 389714544   2160044      0.55   1419496  32792572  75040260     18.61  14894104  20376628      2240   1084824   2020596     10256     18496    272676
01:44:52 PM 356505540 389756364   2118468      0.54   1419496  32794672  84548324     20.97  14894240  20349812      2776   1057564   2020372     10224     18308    272612
01:44:57 PM 356580752 389834048   2040860      0.52   1419496  32797104  73447880     18.21  14894336  20269048      2780    974260   2020336     10144     17060    272692
01:45:02 PM 356760512 390014728   1860256      0.47   1419496  32798016  57768304     14.33  14894352  20096956      1644    801232   2020268     10080     13836    272604
01:45:07 PM 356737632 389991264   1883808      0.48   1419496  32797416  46507432     11.53  14894432  20099792      1032    804824   2020196     10016     13716    272604
01:45:12 PM 356524160 389777332   2097372      0.53   1419496  32796964  70469236     17.48  14894656  20338108      2232   1043944   2020556     10224     18044    272652
01:45:17 PM 356599112 389855144   2019548      0.51   1419496  32799816  79083560     19.61  14894772  20265464      1356    968604   2020576     10144     17156    272556
01:45:22 PM 356549804 389806028   2068056      0.52   1419500  32799916  76088340     18.87  14894852  20320588      2800   1023640   2021272     10160     17412    272516
01:45:27 PM 356610760 389868352   2006040      0.51   1419500  32801284  67812508     16.82  14894932  20262184       472    963764   2020964     10128     16764    272500
01:45:32 PM 356756768 390014996   1859584      0.47   1419504  32801992  57767676     14.33  14894972  20112012      2272    813032   2020700     10096     14176    272588
01:45:37 PM 356697764 389955100   1919396      0.49   1419508  32801104  61296428     15.20  14895028  20179840       628    881744   2020776     10128     15360    272532
01:45:42 PM 356551568 389809800   2064252      0.52   1419508  32801920  66763568     16.56  14895188  20315644      1504   1016384   2021300     10208     17628    272620
01:45:47 PM 356615124 389874860   1999284      0.51   1419508  32803436  73446456     18.21  14895256  20263084      1216    963056   2021196     10144     16888    272596
01:45:52 PM 356489452 389750140   2123468      0.54   1419516  32804304  91066052     22.58  14895504  20393624      2892   1093084   2021808     10240     19348    272668
01:45:57 PM 356588448 389850948   2022804      0.51   1419516  32806200  78030508     19.35  14895616  20315712      2924   1013200   2021580     10176     17848    272564
01:46:02 PM 356739456 390004104   1869968      0.47   1419520  32808304  58647800     14.54  14895700  20146380      2068    841632   2021300     10128     14668    272580
01:46:07 PM 356683560 389947832   1926292      0.49   1419520  32807924  61308356     15.20  14895808  20218396      1748    914312   2021252     10160     15884    272588
01:46:12 PM 356616272 389881088   1992420      0.50   1419520  32808608  71521944     17.74  14895968  20279592      2040    975048   2021728     10256     16824    272644
01:46:17 PM 356522896 389789204   2084392      0.53   1419524  32810084  81727024     20.27  14896124  20367748      2824   1061808   2021652     10160     18536    272628
01:46:22 PM 356638456 389906016   1967532      0.50   1419528  32811292  66932368     16.60  14896200  20225040      2916    917892   2021740     10144     16152    272644
01:46:27 PM 356677744 389946384   1927360      0.49   1419528  32812364  59523524     14.76  14896328  20170760       972    862644   2021552     10112     14804    272532
01:46:32 PM 356521104 389789456   2083876      0.53   1419528  32812112  76975876     19.09  14896488  20337984      2956   1030560   2021928     10224     17680    272716
01:46:37 PM 356524124 389794072   2079712      0.53   1419528  32813684  84541136     20.97  14896696  20328272      2548   1020084   2021500     10224     17976    272628
01:46:42 PM 356695476 389968892   1904596      0.48   1419528  32817136  64288832     15.94  14896820  20155836      2180    843572   2021812     10128     14916    272612
01:46:47 PM 356603208 389875668   1996916      0.51   1419528  32816112  56570512     14.03  14896996  20252220       880    941276   2022784     10240     16296    272612
01:46:52 PM 356419244 389693264   2178988      0.55   1419528  32817664  91954816     22.80  14897248  20427980      3104   1115772   2023124     10320     19372    272620
01:46:57 PM 356471780 389748280   2124796      0.54   1419528  32820100  94788428     23.51  14897500  20419532      2616   1104192   2022344     10224     19020    272556
01:47:02 PM 356636736 389916280   1956180      0.50   1419528  32823128  66930464     16.60  14897612  20235288      2516    917840   2022976     10144     15908    272500
01:47:07 PM 356579960 389859680   2013384      0.51   1419532  32823204  67820972     16.82  14897852  20274448      2420    956636   2022468     10176     16568    272644
01:47:12 PM 356416520 389697632   2175244      0.55   1419532  32824664  97589472     24.20  14898116  20442176      3568   1123432   2022588     10304     19928    272724
01:47:17 PM 356615176 389899348   1974144      0.50   1419532  32827708  62348324     15.46  14898184  20203068      3184    881388   2021988     10176     15456    272636
01:47:22 PM 356579220 389862400   2011384      0.51   1419532  32826744  62183508     15.42  14898328  20255668      1184    935336   2021668     10160     16116    272548
01:47:27 PM 356484628 389770508   2103388      0.53   1419540  32829324  86485716     21.45  14898608  20353880      3640   1031248   2021668     10224     18172    272580
01:47:32 PM 356577960 389865760   2008768      0.51   1419540  32831216  79095104     19.61  14898832  20291696      2724    967472   2021064     10176     16992    272532
01:47:37 PM 356473184 389762392   2111748      0.53   1419544  32832580  91061216     22.58  14899140  20406504      3716   1081224   2021492     10256     18892    272572
01:47:42 PM 356539508 389831608   2043400      0.52   1419544  32835512  80641736     20.00  14899292  20336108      3616   1007908   2020584     10208     17544    272596
01:47:47 PM 356538240 389830548   2042664      0.52   1419552  32835640  63732360     15.80  14899500  20306064      2164    977752   2022452     10176     16356    272580
01:47:52 PM 356427144 389720848   2151972      0.54   1419556  32836980  91730088     22.75  14899692  20421916       372   1092876   2022896     10256     19084    272684
01:47:57 PM 356532076 389828300   2044564      0.52   1419556  32839472  77824832     19.30  14899900  20310936      2804    978940   2022880     10208     16976    272644
01:48:02 PM 356452508 389750136   2122632      0.54   1419560  32840880  91741468     22.75  14900160  20428912      3572   1096312   2022968     10240     19004    272676
01:48:07 PM 356666028 389965816   1907676      0.48   1419560  32843048  50884608     12.62  14900216  20154956      2308    820076   2022236     10176     14180    272628
01:48:12 PM 356443340 389743684   2130544      0.54   1419560  32843584  91724868     22.75  14900588  20426532       704   1091600   2021520     10320     19136    272644
01:48:17 PM 356688680 389992400   1881624      0.48   1419560  32847064  59332976     14.71  14900696  20176800      1808    838044   2021620     10176     14236    272700
01:48:22 PM 356451712 389756052   2116940      0.54   1419568  32847560  91745228     22.75  14901020  20438960      3452   1099772   2022768     10336     19424    272780
01:48:27 PM 356709104 390015916   1857608      0.47   1419572  32850020  59332808     14.71  14901128  20165372      2624    823972   2022244     10128     14228    272676
01:48:32 PM 356491824 389799176   2075644      0.53   1419576  32850536  86122364     21.36  14901528  20422764      2472   1081484   2020968     10224     18604    272612
01:48:37 PM 356612308 389922528   1951656      0.49   1419576  32853400  68488632     16.98  14901648  20287796      2708    944028   2021608     10208     16120    272660
01:48:42 PM 356528596 389839620   2034348      0.52   1419576  32854176  80061516     19.85  14901924  20368468      2916   1024276   2021852     10224     17332    272652
01:48:47 PM 356800620 390112716   1762420      0.45   1419576  32855200  26856304      6.66  14901988  20058968       636    713564   2020732      9888      9680    272356
01:48:52 PM 356826156 390138404   1736736      0.44   1419576  32855320  18879656      4.68  14902048  20023204       416    677704   2020760      9856      8256    272372
01:48:57 PM 356852064 390164516   1710828      0.43   1419584  32855520  15869736      3.94  14902076  19995288       968    649180   2020552      9856      7596    272332
01:49:02 PM 356906368 390219108   1655588      0.42   1419584  32855672   4192992      1.04  14902076  19924476      1500    578752   2021336      9840      5872    272300
01:49:07 PM 356900828 390213808   1661364      0.42   1419584  32855680   4188852      1.04  14902072  19922620       260    576828   2021092      9760      5676    272228
01:49:12 PM 356851476 390168548   1702644      0.43   1419588  32859520  38522780      9.55  14919868  19989024      1324    657368   2025320     10000     11140    272532
01:49:17 PM 356772700 390089940   1781288      0.45   1419588  32859692  38522780      9.55  14920036  20078588       464    746648   2025280     10000     11584    272500
01:49:22 PM 356791464 390108948   1762184      0.45   1419588  32859828  38522780      9.55  14920152  20079812      1228    747888   2025484     10016     11616    272564
01:49:27 PM 356795632 390113236   1758124      0.45   1419588  32859920  36381688      9.02  14920248  20072608       432    740696   2025284      9968     11272    272588
01:49:32 PM 356783824 390101996   1769380      0.45   1419588  32860344  36385960      9.02  14920452  20076120      1484    744028   2025412     10064     11448    272596
01:49:37 PM 356778516 390096820   1774620      0.45   1419588  32860476  36377416      9.02  14920580  20072304       348    740216   2025348     10016     11220    272548
01:49:42 PM 356789448 390107980   1765280      0.45   1419588  32860728  14928048      3.70  14920636  19971404      1300    639216   2023504      9904      7664    272476
01:49:47 PM 356788660 390107064   1767484      0.45   1419588  32860600   4196956      1.04  14920632  19917276       348    585156   2022216      9776      5700    272404
01:49:52 PM 356787468 390105556   1768856      0.45   1419588  32860360   4200860      1.04  14920636  19918948      1208    587036   2022276      9808      5820    272428
01:49:57 PM 356790408 390108308   1766360      0.45   1419588  32860184   4196956      1.04  14920636  19916908       356    585164   2022008      9776      5704    272356
01:50:02 PM 356782856 390101700   1773184      0.45   1419588  32861120   4205580      1.04  14920644  19924840      1116    592124   2021800      9824      5812    272412
01:50:07 PM 356782660 390102492   1772384      0.45   1419592  32862044   4205580      1.04  14920640  19925680       296    592120   2021868      9824      5820    272380
01:50:12 PM 356779728 390101512   1773500      0.45   1419592  32863872   4205212      1.04  14920644  19927116       960    591676   2021856      9808      5764    272348
01:50:17 PM 356781164 390104068   1770952      0.45   1419596  32864964   4201308      1.04  14920652  19927188       296    590624   2021872      9824      5832    272340
01:50:22 PM 356790504 390114536   1760500      0.45   1419600  32865984   4201308      1.04  14920640  19927552      1048    589768   2021960     10032      5844    272356
01:50:27 PM 356791172 390116496   1758600      0.45   1419600  32867244   4201308      1.04  14920652  19928756       180    589904   2021932      9760      5704    272292
01:50:32 PM 356790348 390117020   1758284      0.45   1419600  32868488   4204796      1.04  14920652  19932048       232    591888   2021828      9760      5752    272220
01:50:37 PM 356310304 389639520   2231356      0.57   1419604  32870988  97926128     24.28  14921196  20476984       432   1136088   2026296     10272     20132    272612
01:50:42 PM 356132064 389461636   2409348      0.61   1419608  32871284  98015296     24.31  14921256  20501184       440   1158960   2026244     10272     21280    272548
01:50:47 PM 356140304 389470052   2400980      0.61   1419616  32871488  98017584     24.31  14921256  20501988      1204   1159692   2026160     10272     21280    272676
01:50:52 PM 356143620 389473628   2397536      0.61   1419620  32871708  98018636     24.31  14921332  20512256       432   1169616   2026064     10304     21356    272692
01:50:57 PM 356167148 389497612   2373396      0.60   1419628  32872212  98027180     24.31  14921344  20518924      1412   1176224   2026164     10336     21508    272788
01:51:02 PM 356268348 389599244   2272124      0.58   1419632  32872544  98077524     24.32  14921344  20537312       536   1193900   2025900     10272     21312    272724
01:51:07 PM 356257576 389588884   2282348      0.58   1419636  32873000  98086660     24.32  14921360  20543136      1388   1199556   2025988     10272     21448    272764
01:51:12 PM 356257188 389588764   2282476      0.58   1419636  32873228  98086660     24.32  14921360  20544608       540   1200568   2026020     10288     21488    272748
01:51:17 PM 356261012 389592960   2278024      0.58   1419640  32873556  98181840     24.35  14921360  20579436      1304   1235400   2026316     10320     21588    272764
01:51:22 PM 356286044 389618300   2252620      0.57   1419648  32873880  98150020     24.34  14921380  20573368       424   1228844   2026356     10304     21628    272828
01:51:27 PM 356278196 389610924   2259880      0.57   1419652  32874372  98161444     24.34  14921384  20578696      1256   1233784   2026448     10320     21664    272860
01:51:32 PM 356275084 389608024   2262596      0.57   1419656  32874748  98157172     24.34  14921376  20577136       316   1231992   2026464     10304     21548    272772
01:51:37 PM 356298076 389632044   2238580      0.57   1419660  32875468  94440624     23.42  14921384  20544840      1656   1198800   2026764     10336     21028    272844
01:51:42 PM 356439044 389774216   2097048      0.53   1419660  32876572  77561296     19.23  14921548  20388540      1244   1041620   2026224     10208     18424    272676
01:51:47 PM 356281024 389615292   2256208      0.57   1419660  32875592  95160664     23.60  14921840  20511052      2260   1165352   2026064     10336     20408    272684
01:51:52 PM 356210736 389545644   2325904      0.59   1419668  32876228  94297000     23.38  14921920  20483916       696   1138072   2026012     10256     20656    272724
01:51:57 PM 356158704 389493572   2377608      0.60   1419668  32876152  98018308     24.31  14921984  20521904      1372   1175680   2026416     10272     21292    272740
01:52:02 PM 356190416 389525496   2345700      0.59   1419668  32876404  98023132     24.31  14922000  20529408       636   1183272   2026360     10272     21308    272756
01:52:07 PM 356216196 389552148   2319080      0.59   1419668  32877252  98041192     24.31  14922028  20541736      1020   1193744   2026352     10448     21444    272740
01:52:12 PM 356263432 389599304   2271728      0.58   1419676  32877152  98079688     24.32  14922048  20556044       532   1209144   2026560     10352     21668    272788
01:52:17 PM 356277456 389613548   2258036      0.57   1419676  32877356  98092812     24.33  14922056  20562772       480   1214988   2026024     10320     21620    272788
01:52:22 PM 356268360 389604864   2266760      0.57   1419676  32877764  98088272     24.32  14922056  20560992       376   1213464   2025988     10256     21416    272740
01:52:27 PM 356254700 389591428   2280276      0.58   1419676  32877972  98108404     24.33  14922056  20568784       208   1220700   2025924     10256     21452    272708
01:52:32 PM 356268924 389605988   2265676      0.57   1419676  32878288  98142016     24.34  14922060  20585860       356   1237640   2025984     10256     21536    272756
01:52:37 PM 356254544 389591920   2279732      0.58   1419680  32878616  98151076     24.34  14922068  20591560       652   1243080   2025976     10304     21668    272828
01:52:42 PM 356265196 389603352   2268052      0.57   1419684  32879384  94415600     23.41  14922096  20549264      1704   1200020   2026232     10240     20812    272724
01:52:47 PM 356214544 389553072   2318472      0.59   1419688  32879620  98135768     24.34  14922140  20585752       692   1236188   2026224     10256     21528    272740
01:52:52 PM 356187356 389526348   2344928      0.59   1419688  32880096  98097736     24.33  14922256  20574456      1824   1224680   2026480     10272     21436    272756
01:52:57 PM 356159048 389498248   2372848      0.60   1419692  32880292  95175012     23.60  14922580  20502896      1724   1153108   2026668     10240     20668    272676
01:53:02 PM 356127660 389466860   2404304      0.61   1419700  32880284  95191580     23.61  14922668  20521340      3160   1171808   2026600     10320     21252    272780
01:53:07 PM 356143716 389483304   2387848      0.60   1419704  32880644  98027036     24.31  14922700  20532188       436   1182304   2026636     10288     21316    272740
01:53:12 PM 356153544 389493560   2377536      0.60   1419708  32881072  98031328     24.31  14922720  20538384      1268   1188036   2026688     10272     21332    272692
01:53:17 PM 356215692 389556052   2315096      0.59   1419716  32881392  98066840     24.32  14922748  20552920       396   1202248   2026652     10320     21540    272700
01:53:22 PM 356252792 389593364   2277828      0.58   1419724  32881640  98087468     24.32  14922752  20562668      1396   1212012   2026564     10336     21660    272740
01:53:27 PM 356275940 389616792   2254388      0.57   1419724  32881860  98092620     24.33  14922760  20565288       372   1213980   2026636     10272     21456    272724
01:53:32 PM 356267296 389608480   2262128      0.57   1419724  32882208  98107424     24.33  14922760  20572924      1192   1221060   2027192     10304     21556    272804
01:53:37 PM 356269104 389610596   2260040      0.57   1419724  32882504  98144164     24.34  14922760  20589556       420   1237756   2027176     10320     21612    272828
01:53:42 PM 356260684 389602528   2268048      0.57   1419724  32882988  98155112     24.34  14922756  20595336      1152   1243180   2027104     10288     21564    272788
01:53:47 PM 356243864 389586152   2284592      0.58   1419728  32883296  98158992     24.34  14922768  20598040       252   1245204   2027068     10272     21568    272772
