Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

03:54:03 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:03:23 AM 326093400 388950860   2817400      0.71   1494400  61658036 174414808     43.25  26975448  37866184       276   1718144   2795312     10736     34488    277348
04:03:28 AM 326066616 388924512   2843800      0.72   1494404  61658424 174560784     43.29  26975452  37922928       696   1774388   2795304     10752     34528    277364
04:03:33 AM 326086596 388944952   2823128      0.71   1494408  61658992 174498888     43.27  26975460  37904624      1644   1755568   2795424     10768     34592    277412
04:03:38 AM 326087804 388946648   2821552      0.71   1494412  61659384 174503356     43.27  26975464  37908504       688   1758772   2795396     10768     34596    277396
04:03:43 AM 326056056 388915360   2852532      0.72   1494412  61659924 174491576     43.27  26975500  37905848      1772   1755988   2795624     10768     34688    277324
04:03:49 AM 326043024 388903028   2865172      0.73   1494416  61660432 171648152     42.57  26975540  37894396       904   1743808   2795504     10736     34056    277268
04:03:54 AM 326041336 388901964   2866664      0.73   1494416  61661052 167895780     41.64  26975648  37830776      1712   1679404   2795080     10704     33692    277268
04:03:59 AM 325950000 388811016   2958484      0.75   1494416  61661204 174448140     43.26  26975904  37885044      1888   1734000   2794444     10736     33660    277364
04:04:04 AM 325947024 388808520   2960108      0.75   1494416  61661688 167719652     41.59  26976224  37761588      3900   1610228   2795312     10752     32900    277284
04:04:09 AM 325822396 388684196   3085052      0.78   1494416  61661948 174238092     43.21  26976504  37798624      3736   1647356   2794736     10736     34004    277268
04:04:14 AM 325821124 388683148   3086104      0.78   1494416  61662160 174242188     43.21  26976548  37803528      1464   1652352   2794744     10736     34040    277332
04:04:19 AM 325823968 388686396   3082872      0.78   1494416  61662564 174249612     43.21  26976592  37809936       368   1658100   2794728     10752     34084    277268
04:04:24 AM 325859576 388722252   3046884      0.77   1494416  61662884 174265608     43.22  26976596  37822448      1352   1670672   2794788     10768     34176    277300
04:04:29 AM 325924212 388787340   2982068      0.76   1494416  61663292 174287680     43.22  26976644  37833524       368   1680904   2794560     10720     34072    277316
04:04:34 AM 325974916 388838532   2930696      0.74   1494416  61663800 174314800     43.23  26976644  37845652      1356   1693028   2794720     10768     34184    277300
04:04:39 AM 326014876 388878848   2890456      0.73   1494416  61664096 174328148     43.23  26976652  37853504       328   1700128   2794704     10752     34264    277300
04:04:44 AM 326060596 388924812   2844424      0.72   1494420  61664412 174361528     43.24  26976640  37867812      1264   1713884   2794696     10752     34296    277324
04:04:49 AM 326064468 388929212   2840184      0.72   1494424  61664784 174371284     43.24  26976664  37873020       256   1718744   2794688     10768     34428    277252
04:04:54 AM 326063000 388927916   2841636      0.72   1494428  61665084 174391752     43.25  26976672  37884340       820   1730016   2794400     10672     34228    277364
04:04:59 AM 326088892 388954372   2815196      0.71   1494428  61665580 174422576     43.25  26976676  37898764       104   1743792   2794452     10752     34484    277284
04:05:04 AM 326075072 388940768   2828300      0.72   1494428  61665936 174438864     43.26  26976660  37907580      1068   1752680   2794812     10832     34376    277284
