Linux 5.15.30-2-pve (superserver2) 	01/27/2024 	_x86_64_	(32 CPU)

06:49:29 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:49:34 AM     all      3.06      0.00      4.37      0.21      0.00     92.37
06:49:34 AM       0      0.80      0.00      4.22      0.00      0.00     94.98
06:49:34 AM       1      1.00      0.00      4.02      4.22      0.00     90.76
06:49:34 AM       2      0.80      0.00      4.40      0.00      0.00     94.80
06:49:34 AM       3      2.81      0.00      4.81      0.00      0.00     92.38
06:49:34 AM       4      0.60      0.00      4.23      0.00      0.00     95.17
06:49:34 AM       5      1.00      0.00      4.40      0.00      0.00     94.60
06:49:34 AM       6      0.60      0.00      5.00      0.00      0.00     94.40
06:49:34 AM       7      0.80      0.00      4.61      0.00      0.00     94.59
06:49:34 AM       8      1.00      0.00      4.20      0.00      0.00     94.80
06:49:34 AM       9     72.95      0.00      1.60      2.40      0.00     23.05
06:49:34 AM      10      0.60      0.00      4.78      0.00      0.00     94.62
06:49:34 AM      11      0.60      0.00      4.60      0.00      0.00     94.80
06:49:34 AM      12      1.00      0.00      4.20      0.00      0.00     94.80
06:49:34 AM      13      0.40      0.00      4.79      0.00      0.00     94.81
06:49:34 AM      14      0.80      0.00      4.40      0.00      0.00     94.80
06:49:34 AM      15      0.60      0.00      4.40      0.00      0.00     95.00
06:49:34 AM      16      0.80      0.00      4.40      0.00      0.00     94.80
06:49:34 AM      17      0.40      0.00      4.80      0.00      0.00     94.80
06:49:34 AM      18      0.80      0.00      4.21      0.00      0.00     94.99
06:49:34 AM      19      0.60      0.00      4.40      0.00      0.00     95.00
06:49:34 AM      20      0.80      0.00      4.21      0.00      0.00     94.99
06:49:34 AM      21      0.20      0.00      5.00      0.00      0.00     94.80
06:49:34 AM      22      0.60      0.00      4.59      0.00      0.00     94.81
06:49:34 AM      23      0.80      0.00      4.40      0.00      0.00     94.80
06:49:34 AM      24      0.80      0.00      4.21      0.00      0.00     94.99
06:49:34 AM      25      0.80      0.00      4.59      0.00      0.00     94.61
06:49:34 AM      26      0.80      0.00      4.20      0.00      0.00     95.00
06:49:34 AM      27      1.00      0.00      4.20      0.00      0.00     94.80
06:49:34 AM      28      1.20      0.00      4.40      0.00      0.00     94.40
06:49:34 AM      29      0.80      0.00      4.40      0.00      0.00     94.80
06:49:34 AM      30      0.60      0.00      4.59      0.00      0.00     94.81
06:49:34 AM      31      0.60      0.00      4.59      0.00      0.00     94.81

06:49:34 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:49:39 AM     all      0.19      0.00      0.16      0.83      0.00     98.82
06:49:39 AM       0      0.00      0.00      0.20      0.00      0.00     99.80
06:49:39 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM       3      0.00      0.00      0.20      0.00      0.00     99.80
06:49:39 AM       4      0.20      0.00      0.20      0.00      0.00     99.60
06:49:39 AM       5      0.20      0.00      0.00      0.00      0.00     99.80
06:49:39 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM       8      0.00      0.00      0.60      1.40      0.00     98.00
06:49:39 AM       9      2.60      0.00      1.20     22.00      0.00     74.20
06:49:39 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      11      0.60      0.00      0.40      0.00      0.00     99.00
06:49:39 AM      12      0.40      0.00      0.20      0.00      0.00     99.40
06:49:39 AM      13      0.40      0.00      0.40      0.40      0.00     98.80
06:49:39 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      15      0.80      0.00      0.20      0.00      0.00     99.00
06:49:39 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      18      0.20      0.00      0.20      0.00      0.00     99.60
06:49:39 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      23      0.20      0.00      0.00      0.00      0.00     99.80
06:49:39 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      25      0.00      0.00      0.20      1.61      0.00     98.19
06:49:39 AM      26      0.00      0.00      0.40      0.20      0.00     99.40
06:49:39 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      28      0.60      0.00      0.20      0.00      0.00     99.20
06:49:39 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
06:49:39 AM      30      0.00      0.00      0.40      1.00      0.00     98.60
06:49:39 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

06:49:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:49:44 AM     all     10.43      0.00      0.27      2.38      0.00     86.92
06:49:44 AM       0     22.80      0.00      0.60      8.00      0.00     68.60
06:49:44 AM       1     19.84      0.00      0.20      7.62      0.00     72.34
06:49:44 AM       2     17.07      0.00      0.00      9.04      0.00     73.90
06:49:44 AM       3     12.20      0.00      0.20      7.00      0.00     80.60
06:49:44 AM       4     29.80      0.00      0.40      5.80      0.00     64.00
06:49:44 AM       5      0.20      0.00      0.00      0.00      0.00     99.80
06:49:44 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
06:49:44 AM       7      0.40      0.00      0.00      2.00      0.00     97.60
06:49:44 AM       8      5.41      0.00      0.60      7.41      0.00     86.57
06:49:44 AM       9     25.60      0.00      0.80      6.80      0.00     66.80
06:49:44 AM      10     10.40      0.00      0.00      0.00      0.00     89.60
06:49:44 AM      11      2.80      0.00      0.40      1.00      0.00     95.80
06:49:44 AM      12      0.60      0.00      0.20      0.80      0.00     98.40
06:49:44 AM      13     15.80      0.00      0.80      0.20      0.00     83.20
06:49:44 AM      14     27.40      0.00      0.60      0.00      0.00     72.00
06:49:44 AM      15     30.72      0.00      0.60      3.21      0.00     65.46
06:49:44 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
06:49:44 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
06:49:44 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
06:49:44 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
06:49:44 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
06:49:44 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
06:49:44 AM      22      0.00      0.00      0.40      0.00      0.00     99.60
06:49:44 AM      23      0.00      0.00      0.40      0.00      0.00     99.60
06:49:44 AM      24     25.70      0.00      0.20      3.21      0.00     70.88
06:49:44 AM      25      0.00      0.00      0.20      0.00      0.00     99.80
06:49:44 AM      26      2.59      0.00      0.80      0.60      0.00     96.01
06:49:44 AM      27     23.60      0.00      0.20      5.00      0.00     71.20
06:49:44 AM      28     25.45      0.00      0.40      3.41      0.00     70.74
06:49:44 AM      29      0.00      0.00      0.40      0.00      0.00     99.60
06:49:44 AM      30     35.47      0.00      0.20      5.21      0.00     59.12
06:49:44 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

06:49:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:49:49 AM     all      0.15      0.00      0.03      0.61      0.00     99.21
06:49:49 AM       0      0.00      0.00      0.20      0.00      0.00     99.80
06:49:49 AM       1      0.20      0.00      0.00      0.00      0.00     99.80
06:49:49 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM       3      0.00      0.00      0.20      0.00      0.00     99.80
06:49:49 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM       9      3.21      0.00      0.00     18.67      0.00     78.11
06:49:49 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      18      0.00      0.00      0.20      0.00      0.00     99.80
06:49:49 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      20      0.20      0.00      0.40      0.00      0.00     99.40
06:49:49 AM      21      0.00      0.00      0.00      1.00      0.00     99.00
06:49:49 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      23      0.20      0.00      0.00      0.00      0.00     99.80
06:49:49 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      28      0.99      0.00      0.00      0.00      0.00     99.01
06:49:49 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
06:49:49 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

06:49:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:49:54 AM     all      0.16      0.00      0.05      0.57      0.00     99.22
06:49:54 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM       3      0.00      0.00      0.00      1.60      0.00     98.40
06:49:54 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM       5      0.40      0.00      0.20      0.00      0.00     99.40
06:49:54 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM       7      0.00      0.00      0.40      0.00      0.00     99.60
06:49:54 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM       9      3.00      0.00      0.60     16.80      0.00     79.60
06:49:54 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      18      0.00      0.00      0.20      0.00      0.00     99.80
06:49:54 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      22      0.20      0.00      0.00      0.00      0.00     99.80
06:49:54 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      28      1.38      0.00      0.20      0.00      0.00     98.42
06:49:54 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
06:49:54 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

06:49:54 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:49:59 AM     all      0.13      0.00      0.04      0.49      0.00     99.34
06:49:59 AM       0      0.00      0.00      0.20      0.00      0.00     99.80
06:49:59 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
06:49:59 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM       3      0.00      0.00      0.20      0.60      0.00     99.20
06:49:59 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM       9      2.40      0.00      0.20     11.22      0.00     86.17
06:49:59 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      18      0.00      0.00      0.20      0.00      0.00     99.80
06:49:59 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      25      0.00      0.00      0.00      0.60      0.00     99.40
06:49:59 AM      26      1.00      0.00      0.20      3.19      0.00     95.61
06:49:59 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      28      0.80      0.00      0.20      0.00      0.00     99.00
06:49:59 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
06:49:59 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

06:49:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:50:04 AM     all      0.14      0.00      0.07      0.41      0.00     99.39
06:50:04 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM       5      0.20      0.00      0.00      0.00      0.00     99.80
06:50:04 AM       6      0.00      0.00      0.20      0.00      0.00     99.80
06:50:04 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM       8      0.00      0.00      0.20      0.00      0.00     99.80
06:50:04 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      14      0.00      0.00      0.40      0.00      0.00     99.60
06:50:04 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      18      0.00      0.00      0.20      0.00      0.00     99.80
06:50:04 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      23      0.00      0.00      0.40      0.00      0.00     99.60
06:50:04 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      26      3.02      0.00      0.40     13.08      0.00     83.50
06:50:04 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
06:50:04 AM      28      1.19      0.00      0.20      0.00      0.00     98.61
