Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
2024-01-25T23:14:10,333472740,389084568,2600188,0.66,856336,55370056,7099064,1.76,34755980,22368548,48,1064104,2574464,10640,10164,861908
2024-01-25T23:14:15,333469340,389083044,2601448,0.66,856336,55371888,7101164,1.76,34756924,22369660,152,1064356,2574772,10640,10168,861940
2024-01-25T23:14:20,333377104,388992300,2691696,0.68,856336,55373380,21718060,5.39,34757788,22512272,192,1206368,2575268,9840,13004,861220
2024-01-25T23:14:25,333485844,389102148,2582496,0.65,856336,55374484,6627052,1.64,34758588,22370600,188,1064396,2574624,9680,10104,861028
2024-01-25T23:14:30,333487920,389105524,2579120,0.65,856336,55375720,6627052,1.64,34758588,22371900,96,1064400,2574688,9680,10108,861044
2024-01-25T23:14:35,333481320,389099980,2584904,0.65,856336,55376732,6627052,1.64,34758588,22372868,84,1064400,2574492,9680,10104,861028
2024-01-25T23:14:40,333484080,389104704,2580184,0.65,856336,55378556,6627052,1.64,34758652,22374600,60,1064404,2574628,9680,10108,861028
2024-01-25T23:14:45,333487236,389109276,2575532,0.65,856336,55379904,6627052,1.64,34758716,22375944,60,1064404,2574776,9680,10104,861028
2024-01-25T23:14:50,333489000,389112068,2572736,0.65,856336,55380888,6627052,1.64,34758716,22376912,56,1064404,2574824,9680,10104,861012
2024-01-25T23:14:55,333487844,389112176,2572756,0.65,856336,55382068,6627052,1.64,34758716,22378032,184,1064404,2574780,9680,10104,861044
2024-01-25T23:15:00,333490224,389116108,2568812,0.65,856336,55383528,6627052,1.64,34758780,22379400,68,1064404,2574884,9680,10108,861012
2024-01-25T23:15:05,333487284,389114648,2570344,0.65,856336,55384932,6627052,1.64,34758776,22380856,324,1064400,2574888,9680,10108,861012
2024-01-25T23:15:10,333489660,389119352,2565620,0.65,856336,55387128,6627052,1.64,34758840,22382956,264,1064404,2575040,9680,10104,860980
2024-01-25T23:15:15,333491244,389123032,2561872,0.65,856336,55389120,6627052,1.64,34758904,22384944,20,1064404,2575212,9680,10108,860996
2024-01-25T23:15:20,333491792,389125792,2559124,0.65,856336,55391220,6627052,1.64,34758968,22386956,56,1064408,2575312,9680,10108,860964
2024-01-25T23:15:25,333492120,389128184,2556716,0.65,856336,55393156,6627052,1.64,34758972,22388916,180,1064448,2575456,9680,10108,861012
2024-01-25T23:15:30,333493412,389132164,2552720,0.65,856336,55395684,6627052,1.64,34759036,22391480,88,1064500,2575632,9680,10104,861012
2024-01-25T23:15:35,333491996,389133792,2551148,0.65,856336,55398540,6627052,1.64,34759100,22394320,104,1064560,2575764,9680,10112,861012
2024-01-25T23:15:40,333491468,389136124,2548812,0.65,856336,55401264,6627052,1.64,34759164,22396996,76,1064608,2575904,9680,10112,861012
2024-01-25T23:15:45,333248740,388895868,2788008,0.71,856336,55403620,53311832,13.22,34759672,22663948,1476,1330052,2577080,9936,17196,861140
2024-01-25T23:15:50,333295584,388944044,2739952,0.69,856336,55404916,41165632,10.21,34760324,22614080,636,1279464,2576996,9936,15976,861044
2024-01-25T23:15:55,333306544,388956300,2727548,0.69,856336,55406216,43978108,10.91,34760616,22623640,1568,1287520,2577140,9936,16260,860948
