Linux 5.15.0-91-generic (gl5) 	01/24/2024 	_x86_64_	(32 CPU)

05:45:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:45:39 PM     all      3.50      0.00      4.40      0.31      0.00     91.79
05:45:39 PM       0      1.41      0.00      4.22      0.00      0.00     94.38
05:45:39 PM       1      0.40      0.00      5.01      2.40      0.00     92.18
05:45:39 PM       2      1.40      0.00      4.40      0.00      0.00     94.20
05:45:39 PM       3      0.40      0.00      4.80      0.00      0.00     94.80
05:45:39 PM       4      0.80      0.00      4.41      0.00      0.00     94.79
05:45:39 PM       5      1.00      0.00      4.39      0.00      0.00     94.61
05:45:39 PM       6      0.60      0.00      4.81      0.00      0.00     94.59
05:45:39 PM       7      0.60      0.00      4.60      0.00      0.00     94.80
05:45:39 PM       8      0.60      0.00      4.99      0.00      0.00     94.41
05:45:39 PM       9      1.20      0.00      4.18      0.00      0.00     94.62
05:45:39 PM      10      1.00      0.00      4.60      0.00      0.00     94.40
05:45:39 PM      11      1.21      0.00      4.23      0.00      0.00     94.57
05:45:39 PM      12      0.60      0.00      4.41      0.00      0.00     94.99
05:45:39 PM      13      2.81      0.00      5.01      0.00      0.00     92.18
05:45:39 PM      14     82.80      0.00      1.80      4.20      0.00     11.20
05:45:39 PM      15      0.80      0.00      4.81      0.00      0.00     94.39
05:45:39 PM      16      1.40      0.00      3.80      0.00      0.00     94.80
05:45:39 PM      17      0.80      0.00      4.40      0.00      0.00     94.80
05:45:39 PM      18      0.60      0.00      4.41      0.00      0.00     94.99
05:45:39 PM      19      0.60      0.00      4.60      0.00      0.00     94.80
05:45:39 PM      20      1.20      0.00      4.00      0.00      0.00     94.80
05:45:39 PM      21      0.40      0.00      4.81      0.00      0.00     94.79
05:45:39 PM      22      1.40      0.00      3.80      0.00      0.00     94.80
05:45:39 PM      23      1.20      0.00      4.21      0.00      0.00     94.59
05:45:39 PM      24      0.40      0.00      5.40      0.00      0.00     94.20
05:45:39 PM      25      1.00      0.00      4.79      3.39      0.00     90.82
05:45:39 PM      26      0.80      0.00      4.40      0.00      0.00     94.80
05:45:39 PM      27      1.00      0.00      4.20      0.00      0.00     94.80
05:45:39 PM      28      1.00      0.00      4.39      0.00      0.00     94.61
05:45:39 PM      29      1.00      0.00      4.20      0.00      0.00     94.80
05:45:39 PM      30      1.00      0.00      4.01      0.00      0.00     94.99
05:45:39 PM      31      0.40      0.00      4.61      0.00      0.00     94.99

05:45:39 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:45:44 PM     all      1.03      0.00      0.16      0.89      0.00     97.92
05:45:44 PM       0      0.00      0.00      1.41      0.00      0.00     98.59
05:45:44 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM       2      0.00      0.00      0.20      0.00      0.00     99.80
05:45:44 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM       7      0.00      0.00      0.40      0.00      0.00     99.60
05:45:44 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
05:45:44 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      11      0.00      0.00      1.00      0.00      0.00     99.00
05:45:44 PM      12      0.20      0.00      0.00      0.00      0.00     99.80
05:45:44 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      14     31.19      0.00      0.20     17.71      0.00     50.91
05:45:44 PM      15      1.80      0.00      0.20     10.80      0.00     87.20
05:45:44 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      19      0.00      0.00      0.40      0.00      0.00     99.60
05:45:44 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      24      0.00      0.00      0.80      0.00      0.00     99.20
05:45:44 PM      25      0.00      0.00      0.20      0.00      0.00     99.80
05:45:44 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:45:44 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

05:45:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:45:49 PM     all      6.60      0.00      0.39      2.05      0.00     90.95
05:45:49 PM       0     33.87      0.00      1.20      9.82      0.00     55.11
05:45:49 PM       1     25.70      0.00      0.80      4.22      0.00     69.28
05:45:49 PM       2      0.40      0.00      1.00      4.41      0.00     94.19
05:45:49 PM       3      0.20      0.00      0.20      0.00      0.00     99.60
05:45:49 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
05:45:49 PM       6      0.20      0.00      0.60      0.00      0.00     99.20
05:45:49 PM       7     26.60      0.00      1.40      9.80      0.00     62.20
05:45:49 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
05:45:49 PM       9      0.40      0.00      0.20      0.80      0.00     98.60
05:45:49 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM      11      0.60      0.00      0.20      1.20      0.00     98.00
05:45:49 PM      12      0.60      0.00      0.80      0.60      0.00     98.00
05:45:49 PM      13     23.45      0.00      0.80      6.01      0.00     69.74
05:45:49 PM      14     23.20      0.00      0.80      3.80      0.00     72.20
05:45:49 PM      15     27.31      0.00      1.00     14.26      0.00     57.43
05:45:49 PM      16      1.20      0.00      0.00      0.00      0.00     98.80
05:45:49 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM      19      0.00      0.00      0.40      1.00      0.00     98.60
05:45:49 PM      20      0.40      0.00      0.80      0.80      0.00     97.99
05:45:49 PM      21     46.51      0.00      1.00      5.59      0.00     46.91
05:45:49 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM      24      0.40      0.00      0.20      1.79      0.00     97.61
05:45:49 PM      25      0.00      0.00      0.20      0.00      0.00     99.80
05:45:49 PM      26      0.20      0.00      0.20      0.80      0.00     98.80
05:45:49 PM      27      0.00      0.00      0.20      0.00      0.00     99.80
05:45:49 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:45:49 PM      31      0.00      0.00      0.00      0.80      0.00     99.20

