timestamp,module,event
2024-01-28T20:21:42,topoaa,start
2024-01-28T20:21:47,topoaa,finish
2024-01-28T20:21:48,rigidbody,start
2024-01-28T20:28:26,rigidbody,finish
2024-01-28T20:28:26,seletop,start
2024-01-28T20:28:27,seletop,finish
2024-01-28T20:28:27,caprieval,start
2024-01-28T20:28:47,caprieval,finish
2024-01-28T20:28:48,flexref,start
2024-01-28T20:40:14,flexref,finish
2024-01-28T20:40:14,caprieval,start
2024-01-28T20:40:35,caprieval,finish
2024-01-28T20:40:36,emref,start
2024-01-28T20:42:08,emref,finish
2024-01-28T20:42:08,caprieval,start
2024-01-28T20:42:29,caprieval,finish
