timestamp,module,event
2024-01-31T14:12:56,topoaa,start
2024-01-31T14:13:02,topoaa,finish
2024-01-31T14:13:03,rigidbody,start
2024-01-31T17:20:26,rigidbody,finish
2024-01-31T17:20:27,caprieval,start
2024-01-31T17:39:50,caprieval,finish
2024-01-31T17:39:51,seletop,start
2024-01-31T17:39:54,seletop,finish
2024-01-31T17:39:55,caprieval,start
2024-01-31T17:40:54,caprieval,finish
2024-01-31T17:40:56,flexref,start
2024-01-31T18:48:26,caprieval,start
2024-01-31T18:48:26,flexref,finish
2024-01-31T18:49:35,caprieval,finish
2024-01-31T18:49:36,emref,start
2024-01-31T18:55:39,emref,finish
2024-01-31T18:55:39,caprieval,start
2024-01-31T18:56:47,caprieval,finish
2024-01-31T18:56:48,clustfcc,start
2024-01-31T18:57:14,clustfcc,finish
2024-01-31T18:57:14,seletopclusts,start
2024-01-31T18:57:55,seletopclusts,finish
2024-01-31T18:57:55,caprieval,start
2024-01-31T18:58:50,caprieval,finish
