Linux 5.15.0-91-generic (gl5) 	01/19/2024 	_x86_64_	(32 CPU)

05:08:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:08:08 PM     all      3.75      0.00      4.21      0.13      0.00     91.91
05:08:08 PM       0      0.80      0.00      4.79      0.00      0.00     94.41
05:08:08 PM       1      1.40      0.00      3.80      0.00      0.00     94.80
05:08:08 PM       2      1.00      0.00      4.01      0.00      0.00     94.99
05:08:08 PM       3      1.00      0.00      4.21      0.00      0.00     94.79
05:08:08 PM       4      1.00      0.00      4.01      0.00      0.00     94.99
05:08:08 PM       5      1.20      0.00      4.19      0.00      0.00     94.61
05:08:08 PM       6      1.20      0.00      4.00      0.00      0.00     94.80
05:08:08 PM       7      0.80      0.00      4.40      0.00      0.00     94.80
05:08:08 PM       8      0.80      0.00      4.42      0.00      0.00     94.78
05:08:08 PM       9     88.20      0.00      1.60      0.00      0.00     10.20
05:08:08 PM      10      1.20      0.00      3.99      0.00      0.00     94.81
05:08:08 PM      11      1.00      0.00      4.01      0.00      0.00     94.99
05:08:08 PM      12      1.00      0.00      4.19      0.00      0.00     94.81
05:08:08 PM      13      1.00      0.00      4.20      0.00      0.00     94.80
05:08:08 PM      14      0.80      0.00      4.40      0.00      0.00     94.80
05:08:08 PM      15      1.00      0.00      4.19      0.00      0.00     94.81
05:08:08 PM      16      1.00      0.00      4.20      0.00      0.00     94.80
05:08:08 PM      17      0.80      0.00      4.40      0.00      0.00     94.80
05:08:08 PM      18      0.80      0.00      4.40      0.00      0.00     94.80
05:08:08 PM      19      0.60      0.00      4.80      0.00      0.00     94.60
05:08:08 PM      20      3.99      0.00      5.39      0.00      0.00     90.62
05:08:08 PM      21      1.00      0.00      4.58      0.00      0.00     94.42
05:08:08 PM      22      1.20      0.00      4.00      4.00      0.00     90.80
05:08:08 PM      23      0.60      0.00      4.60      0.00      0.00     94.80
05:08:08 PM      24      1.00      0.00      4.01      0.00      0.00     94.99
05:08:08 PM      25      0.80      0.00      4.39      0.00      0.00     94.81
05:08:08 PM      26      0.60      0.00      4.59      0.00      0.00     94.81
05:08:08 PM      27      0.80      0.00      4.21      0.00      0.00     94.99
05:08:08 PM      28      1.00      0.00      4.21      0.00      0.00     94.79
05:08:08 PM      29      0.80      0.00      4.40      0.00      0.00     94.80
05:08:08 PM      30      1.00      0.00      4.01      0.00      0.00     94.99
05:08:08 PM      31      0.60      0.00      4.22      0.00      0.00     95.18

05:08:08 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:08:13 PM     all      0.99      0.00      0.21      1.09      0.00     97.70
