Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

04:45:04 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:52:44 PM 320920344 390018428   1737604      0.44   1545724  67641440   4200880      1.04  29768364  39969060      1020    578536   3013436      9616      5500    276436
04:52:49 PM 320919676 390019308   1736776      0.44   1545724  67642872   4200880      1.04  29768368  39970700       264    578748   3013500      9696      5624    276468
04:52:54 PM 320921196 390022744   1733560      0.44   1545724  67644692   4200880      1.04  29768368  39972432       972    578724   3013376      9648      5564    276468
04:52:59 PM 320920056 390023356   1732952      0.44   1545724  67646332   4201012      1.04  29768372  39974152       276    578756   3013484      9632      5564    276468
04:53:04 PM 320919028 390024048   1731952      0.44   1545724  67647828   4201012      1.04  29768372  39975724       948    578816   3014016      9664      5600    276500
04:53:09 PM 320917248 390023872   1732124      0.44   1545724  67649360   4201012      1.04  29768380  39977308       260    578872   3014092      9664      5556    276468
04:53:14 PM 320910688 390019248   1736920      0.44   1545724  67651036   4201268      1.04  29768376  39978944       992    578904   3014180      9664      5572    276468
04:53:19 PM 320909684 390019864   1736320      0.44   1545728  67652528   4201400      1.04  29768376  39980584       272    579008   3014288      9680      5616    276484
04:53:24 PM 320908764 390020964   1735204      0.44   1545728  67654376   4201400      1.04  29768380  39982428       868    579040   3014476      9648      5544    276468
04:53:29 PM 320908596 390022500   1733776      0.44   1545728  67655976   4201400      1.04  29768388  39984292       208    579244   3014472      9648      5576    276500
04:53:34 PM 320904568 390020456   1735936      0.44   1545728  67657816   4201808      1.04  29768384  39986124       856    579260   3014500      9664      5580    276468
04:53:39 PM 320902104 390019740   1736548      0.44   1545728  67659452   4201808      1.04  29768388  39987880       160    579332   3014716      9664      5580    276468
04:53:44 PM 320900596 390019932   1736296      0.44   1545728  67661228   4201808      1.04  29768384  39989696       788    579420   3014700      9664      5576    276500
04:53:49 PM 320900664 390021424   1734804      0.44   1545728  67662548   4201808      1.04  29768388  39991172       180    579612   3014804      9696      5644    276468
04:53:54 PM 320904976 390027220   1728860      0.44   1545728  67664108   4201808      1.04  29768388  39992740       800    579580   3014876      9648      5584    276484
04:53:59 PM 320905132 390029172   1727004      0.44   1545728  67665816   4202196      1.04  29768392  39994492       216    579676   3014868      9648      5580    276436
04:54:04 PM 320902576 390028360   1727724      0.44   1545732  67667392   4202196      1.04  29768380  39996280       788    579084   3015124      9968      5560    276452
04:54:09 PM 320902088 390029444   1726504      0.44   1545732  67668900   4202196      1.04  29768400  39997748       584    579852   3015324      9664      5580    276420
04:54:14 PM 320900224 390029352   1726732      0.44   1545732  67670560   4201412      1.04  29768400  39999548       352    579932   3015300      9664      5576    276340
04:54:19 PM 320895540 390026408   1729812      0.44   1545732  67672192   4202328      1.04  29768396  40001228       952    580012   3015272      9648      5580    276452
04:54:24 PM 320895424 390028004   1728232      0.44   1545732  67673764   4202584      1.04  29768400  40002960       324    580308   3015396      9664      5612    276420
04:54:29 PM 320893040 390027180   1728884      0.44   1545732  67675212   4202584      1.04  29768396  40004388       988    580236   3015680      9616      5508    276452
04:54:34 PM 320891048 390027124   1728940      0.44   1545732  67677032   4202584      1.04  29768400  40006504       448    580464   3015796      9664      5604    276420
04:54:39 PM 320903716 390041712   1714564      0.43   1545732  67678840   4202716      1.04  29768408  40008420       932    580540   3015696      9632      5572    276388
04:54:44 PM 320902396 390042136   1714236      0.43   1545732  67680480   4202972      1.04  29768408  40010132       340    580644   3015704      9632      5580    276388
04:54:49 PM 320895948 390037160   1719080      0.44   1545732  67681804   4202972      1.04  29768408  40011456       972    580612   3015984      9664      5568    276420
04:54:54 PM 320894368 390037280   1718936      0.44   1545732  67683380   4202972      1.04  29768412  40013176       348    580776   3016132      9632      5540    276404
04:54:59 PM 320891064 390035740   1720512      0.44   1545732  67684940   4203104      1.04  29768412  40014748       984    580820   3016300      9664      5580    276404
04:55:04 PM 320890128 390036736   1719500      0.44   1545732  67686748   4203104      1.04  29768412  40016684       460    580916   3016440      9664      5572    276388
04:55:09 PM 320893224 390041352   1714920      0.43   1545732  67688404   4203104      1.04  29768416  40018456       864    581028   3016268      9664      5608    276452
04:55:14 PM 320892280 390042264   1714024      0.43   1545736  67690156   4203360      1.04  29768420  40020292       268    581124   3016352      9648      5580    276388
04:55:19 PM 320883780 390035504   1720712      0.44   1545736  67691744   4203492      1.04  29768424  40021988       844    581216   3016576      9648      5584    276436
04:55:24 PM 320882068 390035388   1720924      0.44   1545736  67693276   4203492      1.04  29768424  40023552       248    581272   3016544      9648      5580    276404
04:55:29 PM 320876772 390031732   1724592      0.44   1545736  67694920   4203492      1.04  29768424  40025312       840    581376   3016528      9632      5580    276500
04:55:34 PM 320876344 390033032   1723336      0.44   1545736  67696528   4203492      1.04  29768424  40027008       264    581480   3016604      9616      5588    276500
04:55:39 PM 320874960 390033732   1722452      0.44   1545736  67698520   4203880      1.04  29768424  40029100       848    581560   3016880      9632      5588    276516
04:55:44 PM 320875252 390035708   1720496      0.44   1545736  67700104   4203880      1.04  29768428  40030732       192    581636   3016960      9616      5584    276452
04:55:49 PM 320869104 390031140   1724912      0.44   1545736  67701584   4203880      1.04  29768424  40032760       772    581780   3017212     10048      5592    276468
04:55:54 PM 320867300 390031252   1725012      0.44   1545740  67703376   4203880      1.04  29768436  40034260       140    581844   3017120      9600      5580    276484
04:55:59 PM 320865448 390031080   1725108      0.44   1545740  67704948   4203228      1.04  29768432  40035868       440    581904   3017304      9616      5584    276452
04:56:04 PM 320865644 390033200   1723144      0.44   1545740  67706732   4204268      1.04  29768440  40037784      1120    582028   3017288      9632      5584    276468
04:56:09 PM 320865300 390034648   1721824      0.44   1545740  67708388   4204268      1.04  29768436  40039416       348    582004   3017296      9632      5552    276452
04:56:14 PM 320858936 390029672   1726832      0.44   1545740  67709956   4204268      1.04  29768436  40041172      1088    582200   3017084      9632      5588    276452
04:56:19 PM 320856532 390029476   1727080      0.44   1545740  67712024   4204400      1.04  29768440  40043388       296    582348   3017172      9664      5664    276484
04:56:24 PM 320847376 390021700   1734932      0.44   1545744  67713500   4204656      1.04  29768448  40044864      1032    582352   3016996      9648      5596    276452
04:56:29 PM 320846780 390022800   1733836      0.44   1545744  67715104   4204656      1.04  29768448  40046512       336    582400   3017084      9648      5584    276452
04:56:34 PM 320852316 390030172   1726412      0.44   1545748  67716960   4204788      1.04  29768456  40048500      1076    582544   3017112      9664      5620    276468
04:56:39 PM 320851036 390030588   1725968      0.44   1545748  67718560   4204788      1.04  29768456  40050160       280    582592   3017236      9632      5584    276468
04:56:44 PM 320842172 390023452   1733360      0.44   1545748  67720212   4205044      1.04  29768460  40051904       916    582688   3017056      9648      5584    276500
04:56:49 PM 320841868 390024928   1731828      0.44   1545748  67721900   4205044      1.04  29768460  40053680       200    582776   3017204      9648      5580    276484
04:56:54 PM 320841028 390025744   1731136      0.44   1545748  67723528   4205176      1.04  29768460  40055432       976    582872   3017108      9632      5548    276484
04:56:59 PM 320839448 390026232   1730872      0.44   1545748  67725480   4205176      1.04  29768464  40057484       220    583016   3017000      9664      5612    276516
04:57:04 PM 320830020 390019188   1737712      0.44   1545748  67727764   4205176      1.04  29768464  40059920       972    583112   3017304      9664      5596    276468
04:57:09 PM 320828720 390019632   1737360      0.44   1545748  67729440   4205432      1.04  29768464  40061632       192    583208   3017280      9664      5592    276484
04:57:14 PM 320831396 390024616   1732308      0.44   1545748  67731588   4205564      1.04  29768468  40064064       844    583444   3017508      9664      5588    276468
04:57:19 PM 320830004 390025012   1731768      0.44   1545748  67733304   4205564      1.04  29768468  40065740       192    583468   3017724      9680      5624    276484
04:57:24 PM 320825060 390021816   1734948      0.44   1545748  67734996   4205820      1.04  29768464  40067464       848    583536   3017796      9664      5584    276532
04:57:29 PM 320823632 390022344   1734544      0.44   1545748  67736844   4205820      1.04  29768472  40069580       168    583768   3017780      9664      5616    276468
04:57:34 PM 320820104 390020812   1735836      0.44   1545748  67738692   4205952      1.04  29768460  40071196        24    583424   3018168     10000      5800    276484
04:57:39 PM 320818608 390021288   1735220      0.44   1545748  67740544   4206208      1.04  29768468  40073280       172    583744   3018428      9664      5556    276468
04:57:44 PM 320817152 390021532   1735028      0.44   1545748  67742144   4205424      1.04  29768472  40075108       184    583952   3018476      9664      5596    276436
04:57:49 PM 320818076 390024880   1731620      0.44   1545748  67744416   4206348      1.04  29768476  40077504      1064    584128   3018688      9680      5592    276468
04:57:54 PM 320816692 390024896   1731656      0.44   1545748  67745768   4206604      1.04  29768476  40079012       344    584272   3018684      9712      5656    276452
04:57:59 PM 320812556 390022696   1733820      0.44   1545752  67747528   4206604      1.04  29768484  40080812      1004    584280   3018892      9616      5532    276564
04:58:04 PM 320826848 390038648   1717796      0.44   1545752  67749132   4206604      1.04  29768484  40082520       380    584412   3019020      9664      5560    276548
04:58:09 PM 320823500 390037156   1719576      0.44   1545752  67750836   4206736      1.04  29768484  40084356      1052    584548   3018884      9712      5632    276484
04:58:14 PM 320822984 390038320   1718396      0.44   1545752  67752412   4206992      1.04  29768484  40086032       332    584648   3019004      9680      5596    276500
04:58:19 PM 320818528 390036160   1720288      0.44   1545752  67754520   4206992      1.04  29768480  40088184      1064    584668   3019460      9712      5600    276484
04:58:24 PM 320818128 390037368   1719116      0.44   1545752  67756048   4206992      1.04  29768488  40089908       356    584944   3019504      9760      5728    276452
04:58:29 PM 320815772 390037004   1719428      0.44   1545752  67757864   4207380      1.04  29768488  40091680      1064    584848   3019732      9648      5540    276484
04:58:34 PM 320814748 390037664   1718772      0.44   1545752  67759440   4207380      1.04  29768492  40093464       340    585064   3019836      9680      5604    276484
04:58:39 PM 320801676 390026516   1729948      0.44   1545756  67761260   4207380      1.04  29768500  40095380       964    585156   3019908      9680      5616    276532
04:58:44 PM 320801436 390027988   1728416      0.44   1545756  67762888   4207380      1.04  29768504  40097128       436    585380   3020052      9728      5720    276500
04:58:49 PM 320794720 390023216   1733260      0.44   1545756  67764728   4207768      1.04  29768496  40099072       908    585372   3020084      9680      5612    276532
04:58:54 PM 320795716 390026020   1730492      0.44   1545756  67766448   4207768      1.04  29768500  40100976       292    585544   3020136      9680      5608    276532
04:58:59 PM 320788160 390020148   1736460      0.44   1545756  67767900   4207768      1.04  29768500  40102384       868    585500   3020272      9680      5576    276516
04:59:04 PM 320786820 390020536   1736196      0.44   1545756  67769532   4207768      1.04  29768500  40104068       204    585568   3020244      9696      5632    276468
04:59:09 PM 320782968 390018628   1737788      0.44   1545756  67771284   4208176      1.04  29768504  40106028       888    585804   3020752      9680      5612    276468
04:59:14 PM 320782072 390019244   1737212      0.44   1545760  67772720   4208176      1.04  29768512  40107516       152    585884   3020784      9664      5612    276484
04:59:19 PM 320774352 390013348   1742992      0.44   1545760  67774280   4208176      1.04  29768512  40109204       800    586032   3021164     10048      5860    276500
04:59:24 PM 320775120 390015804   1740440      0.44   1545760  67775940   4208432      1.04  29768520  40111076       572    586192   3021288      9680      5612    276452
04:59:29 PM 320774416 390016772   1739492      0.44   1545764  67777496   4207648      1.04  29768516  40112548       392    586060   3021380      9664      5580    276420
04:59:34 PM 320770708 390014832   1741324      0.44   1545764  67779004   4208564      1.04  29768520  40114188      1076    586296   3021748      9680      5608    276484
04:59:39 PM 320771048 390017024   1739260      0.44   1545764  67780752   4208564      1.04  29768524  40116128       324    586412   3021724      9680      5612    276484
04:59:44 PM 320763720 390011712   1744380      0.44   1545764  67782684   4208820      1.04  29768520  40118008      1084    586368   3022000      9632      5516    276484
04:59:49 PM 320762108 390011880   1744176      0.44   1545764  67784316   4208952      1.04  29768528  40120000       304    586748   3022184      9680      5644    276500
04:59:54 PM 320758864 390010372   1745868      0.44   1545764  67785932   4208952      1.04  29768524  40121616      1076    586740   3022120      9680      5604    276548
04:59:59 PM 320759248 390012288   1744084      0.44   1545764  67787344   4209208      1.04  29768528  40123156       276    586856   3022108      9696      5636    276516
05:00:04 PM 320753704 390008376   1747724      0.44   1545764  67788876   4209208      1.04  29768528  40124780      1100    586980   3022480      9680      5684    276468
05:00:09 PM 320751068 390007580   1748528      0.44   1545768  67790592   4209208      1.04  29768536  40126660       268    587116   3022592      9696      5688    276452
05:00:14 PM 320740392 389998644   1757288      0.45   1545768  67792148   4209340      1.04  29768536  40128292      1040    587212   3022952      9648      5612    276500
05:00:19 PM 320738712 389998676   1757232      0.45   1545768  67793752   4209596      1.04  29768540  40130024       252    587340   3023084      9680      5640    276452
05:00:24 PM 320735780 389997920   1758016      0.45   1545768  67795848   4209596      1.04  29768532  40132068       916    587316   3023136      9632      5548    276468
05:00:29 PM 320735420 389999012   1756876      0.44   1545768  67797208   4214092      1.05  29768536  40135812       292    589688   3023276      9728      5780    276476
05:00:34 PM 320732320 389997580   1758332      0.45   1545768  67798744   4210076      1.04  29768544  40135280       920    587600   3023384      9664      5616    276532
05:00:39 PM 320747364 390014304   1741704      0.44   1545768  67800320   4210076      1.04  29768544  40136960       188    587672   3023392      9648      5616    276468
05:00:44 PM 320745540 390014600   1741348      0.44   1545768  67802260   4210076      1.04  29768540  40138964       808    587808   3023632      9680      5648    276484
05:00:49 PM 320744804 390015432   1740436      0.44   1545768  67803728   4210076      1.04  29768248  40140912       156    587920   3023812      9696      5680    276436
05:00:54 PM 320755528 390027972   1728128      0.44   1545772  67805420   4212284      1.04  29768252  40144112       840    589516   3023700      9680      5620    276516
05:00:59 PM 320756020 390029980   1726208      0.44   1545772  67806828   4210332      1.04  29768252  40144052       192    588100   3023720      9680      5608    276468
05:01:04 PM 320759916 390035716   1720352      0.44   1545772  67808524   4210464      1.04  29768252  40145712       764    587836   3023984      9936      5652    276452
05:01:09 PM 320760300 390037636   1718376      0.44   1545772  67810008   4210720      1.04  29768256  40147452       160    588304   3024092      9664      5616    276420
05:01:14 PM 320759744 390038980   1717044      0.43   1545772  67811756   4209936      1.04  29768252  40149312       468    588304   3024232      9648      5588    276372
05:01:19 PM 320632876 389913984   1841352      0.47   1545776  67813484  27819420      6.90  29769048  40291164      2068    729444   3025060      9808      9288    276500
05:01:24 PM 320633844 389915104   1840280      0.47   1545776  67813620  28022816      6.95  29769052  40292912       492    731004   3025028      9792      9280    276516
05:01:29 PM 320629576 389911128   1844220      0.47   1545776  67813768  27922332      6.92  29769048  40296276      1092    734172   3025208      9856      9352    276500
05:01:34 PM 320664896 389947752   1807528      0.46   1545776  67815056  24016224      5.96  29769112  40260852       892    697540   3025292      9840      8872    276548
05:01:39 PM 320622204 389905148   1850280      0.47   1545776  67815096  27921412      6.92  29769160  40295488      2120    732248   3025192      9808      9292    276564
05:01:44 PM 320623392 389906492   1848956      0.47   1545776  67815236  27922416      6.92  29769172  40297140       408    733672   3025188      9808      9272    276548
05:01:49 PM 320611856 389895588   1859832      0.47   1545776  67815844  27819416      6.90  29769224  40296096      1552    732052   3025240      9824      9304    276500
05:01:54 PM 320613316 389897196   1858260      0.47   1545776  67815988  27919852      6.92  29769224  40295952      1096    731740   3025208      9776      9232    276548
05:01:59 PM 320608632 389893220   1862140      0.47   1545776  67816624  27923916      6.92  29769280  40299660      1248    735016   3025376      9808      9268    276548
05:02:04 PM 320617036 389902132   1853568      0.47   1545776  67817092  27711780      6.87  29769336  40294120      1004    728404   3025076      9808      9164    276500
