Linux 5.15.30-2-pve (superserver2) 	01/25/2024 	_x86_64_	(32 CPU)

10:47:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:47:53 PM     all      3.11      0.00      4.33      0.23      0.00     92.34
10:47:53 PM       0      0.60      0.00      4.60      0.00      0.00     94.80
10:47:53 PM       1      1.39      0.00      4.77      0.00      0.00     93.84
10:47:53 PM       2      0.60      0.00      4.81      0.00      0.00     94.59
10:47:53 PM       3      0.40      0.00      4.81      1.00      0.00     93.79
10:47:53 PM       4      0.80      0.00      4.40      0.00      0.00     94.80
10:47:53 PM       5      1.00      0.00      4.01      0.00      0.00     94.99
10:47:53 PM       6      1.20      0.00      3.99      0.00      0.00     94.81
10:47:53 PM       7      1.00      0.00      4.20      0.00      0.00     94.80
10:47:53 PM       8      0.80      0.00      4.40      0.00      0.00     94.80
10:47:53 PM       9     73.00      0.00      1.40      6.20      0.00     19.40
10:47:53 PM      10      0.40      0.00      4.80      0.00      0.00     94.80
10:47:53 PM      11      0.60      0.00      4.40      0.00      0.00     95.00
10:47:53 PM      12      0.40      0.00      4.80      0.00      0.00     94.80
10:47:53 PM      13      0.80      0.00      4.39      0.00      0.00     94.81
10:47:53 PM      14      0.60      0.00      4.60      0.00      0.00     94.80
10:47:53 PM      15      1.20      0.00      4.00      0.00      0.00     94.80
10:47:53 PM      16      1.20      0.00      4.21      0.00      0.00     94.59
10:47:53 PM      17      0.40      0.00      4.61      0.00      0.00     94.99
10:47:53 PM      18      1.20      0.00      4.00      0.00      0.00     94.80
10:47:53 PM      19      0.80      0.00      4.40      0.00      0.00     94.80
10:47:53 PM      20      0.60      0.00      4.41      0.00      0.00     94.99
10:47:53 PM      21      1.00      0.00      4.01      0.00      0.00     94.99
10:47:53 PM      22      2.40      0.00      5.20      0.00      0.00     92.40
10:47:53 PM      23      0.40      0.00      4.61      0.00      0.00     94.99
10:47:53 PM      24      0.40      0.00      4.61      0.00      0.00     94.99
10:47:53 PM      25      0.80      0.00      4.39      0.00      0.00     94.81
10:47:53 PM      26      1.20      0.00      4.00      0.00      0.00     94.80
10:47:53 PM      27      0.80      0.00      4.21      0.00      0.00     94.99
10:47:53 PM      28      0.80      0.00      4.41      0.00      0.00     94.79
10:47:53 PM      29      0.80      0.00      4.40      0.00      0.00     94.80
10:47:53 PM      30      1.00      0.00      4.39      0.00      0.00     94.61
10:47:53 PM      31      0.80      0.00      4.40      0.00      0.00     94.80

10:47:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:47:58 PM     all      8.79      0.00      0.21      1.08      0.00     89.92
10:47:58 PM       0     18.44      0.00      0.00      0.00      0.00     81.56
10:47:58 PM       1      4.39      0.00      0.80      1.40      0.00     93.41
10:47:58 PM       2     15.20      0.00      0.00      0.00      0.00     84.80
10:47:58 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
10:47:58 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM       7      0.20      0.00      0.20      0.00      0.00     99.60
10:47:58 PM       8      5.79      0.00      0.00      0.00      0.00     94.21
10:47:58 PM       9      3.19      0.00      0.80      2.59      0.00     93.41
10:47:58 PM      10     22.69      0.00      1.00     17.07      0.00     59.24
10:47:58 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM      12      0.00      0.00      0.20      1.40      0.00     98.40
10:47:58 PM      13     14.80      0.00      0.00      0.00      0.00     85.20
10:47:58 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM      15      2.00      0.00      0.00      0.00      0.00     98.00
10:47:58 PM      16      4.81      0.00      0.00      0.00      0.00     95.19
10:47:58 PM      17      9.62      0.00      0.00      1.80      0.00     88.58
10:47:58 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM      19      0.20      0.00      0.00      2.40      0.00     97.39
10:47:58 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM      22      0.00      0.00      0.20      0.00      0.00     99.80
10:47:58 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM      24     27.25      0.00      0.40      1.20      0.00     71.14
10:47:58 PM      25     22.09      0.00      0.20      0.80      0.00     76.91
10:47:58 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
10:47:58 PM      27     25.65      0.00      0.60      0.80      0.00     72.95
10:47:58 PM      28     24.80      0.00      0.20      0.00      0.00     75.00
10:47:58 PM      29     26.65      0.00      0.60      1.80      0.00     70.94
10:47:58 PM      30     27.91      0.00      0.60      2.01      0.00     69.48
10:47:58 PM      31     25.96      0.00      0.60      1.21      0.00     72.23

10:47:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:48:03 PM     all      1.59      0.00      0.16      2.46      0.00     95.79
10:48:03 PM       0      4.40      0.00      0.40      6.20      0.00     89.00
10:48:03 PM       1      1.00      0.00      0.60      0.00      0.00     98.41
