timestamp,module,event
2024-01-24T15:02:37,topoaa,start
2024-01-24T15:02:44,topoaa,finish
2024-01-24T15:02:45,rigidbody,start
2024-01-24T15:10:44,rigidbody,finish
2024-01-24T15:10:44,seletop,start
2024-01-24T15:10:44,seletop,finish
2024-01-24T15:10:44,caprieval,start
2024-01-24T15:11:12,caprieval,finish
2024-01-24T15:11:14,flexref,start
2024-01-24T15:22:48,flexref,finish
2024-01-24T15:22:48,caprieval,start
2024-01-24T15:23:12,caprieval,finish
2024-01-24T15:23:13,emref,start
2024-01-24T15:24:42,emref,finish
2024-01-24T15:24:42,caprieval,start
2024-01-24T15:25:09,caprieval,finish
