Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
2024-01-24T14:02:33,340958044,390131076,1692648,0.43,1471704,48310656,4694016,1.16,21689988,28647368,1132,583420,2425496,10704,6084,275300
2024-01-24T14:02:38,340951044,390127508,1696172,0.43,1471704,48314024,4696040,1.16,21690456,28650512,240,583616,2425604,10656,6020,275316
2024-01-24T14:02:43,340876120,390055576,1766780,0.45,1471704,48316932,17917332,4.44,21691900,28699052,1216,630676,2427012,9840,8536,274580
2024-01-24T14:02:48,340908460,390088408,1734612,0.44,1471708,48317416,4221292,1.05,21691996,28653156,344,584396,2426352,9728,6060,274420
2024-01-24T14:02:53,340902676,390084416,1738808,0.44,1471708,48319084,4221292,1.05,21692000,28654612,1068,584104,2426272,9712,6004,274420
2024-01-24T14:02:58,340903396,390086632,1736604,0.44,1471708,48320520,4221424,1.05,21692040,28656020,252,584136,2426320,9712,5992,274388
2024-01-24T14:03:03,340908272,390093292,1729980,0.44,1471708,48322212,4221424,1.05,21692036,28657772,1160,584156,2426376,9712,5968,274404
2024-01-24T14:03:08,340908116,390094876,1728348,0.44,1471708,48323848,4221424,1.05,21692076,28659384,184,584204,2426528,9728,5996,274388
2024-01-24T14:03:13,340909088,390097508,1725772,0.44,1471708,48325516,4225696,1.05,21692120,28663224,1084,586464,2426464,9744,6116,274476
2024-01-24T14:03:18,340909160,390099280,1723940,0.44,1471708,48327120,4221556,1.05,21692116,28662692,276,584300,2426620,9744,6032,274388
2024-01-24T14:03:23,340910260,390102508,1720636,0.44,1471708,48329148,4221556,1.05,21692148,28665256,1016,585028,2426796,10144,5964,274452
2024-01-24T14:03:28,340908836,390102736,1720356,0.44,1471708,48330696,4221556,1.05,21692152,28666228,164,584264,2426952,9744,5996,274404
2024-01-24T14:03:33,340901964,390097608,1725452,0.44,1471708,48332328,4225696,1.05,21692188,28669492,224,586048,2427096,9968,6092,274412
2024-01-24T14:03:38,340901308,390098416,1725136,0.44,1471712,48333696,4221688,1.05,21692196,28669372,1316,584452,2426696,9744,6028,274372
2024-01-24T14:03:43,340901976,390101168,1722500,0.44,1471716,48335684,4225960,1.05,21692240,28673568,452,586672,2426672,9728,6084,274460
2024-01-24T14:03:48,340895412,390096272,1727324,0.44,1471716,48337348,4225960,1.05,21692280,28675148,1344,586784,2426748,9792,6148,274396
2024-01-24T14:03:53,340896276,390098864,1724804,0.44,1471716,48338968,4226100,1.05,21692284,28677452,476,586856,2426784,9776,6136,274380
2024-01-24T14:03:58,340894412,390099056,1724524,0.44,1471716,48340880,4225732,1.05,21692320,28678468,1284,586640,2427016,9744,6120,274412
2024-01-24T14:04:03,340894732,390101216,1722352,0.44,1471716,48342596,4221828,1.05,21692352,28678536,456,584840,2427152,9712,6012,274404
2024-01-24T14:04:08,340890644,390098940,1724716,0.44,1471716,48344272,4221828,1.05,21692360,28680296,1276,584980,2427200,9696,5968,274436
2024-01-24T14:04:13,339975588,389186508,2629516,0.67,1471716,48347000,159947480,39.66,21694308,29671300,1964,1575660,2434728,10768,32600,275140
2024-01-24T14:04:18,339888852,389104388,2711116,0.69,1471716,48351336,190959980,47.36,21694592,29745976,5140,1646828,2435528,10816,34580,275220
2024-01-24T14:04:23,339952536,389170904,2644496,0.67,1471716,48354168,183587120,45.53,21694656,29697968,5892,1594808,2435632,10784,33616,275252
2024-01-24T14:04:28,340488384,389711748,2103764,0.53,1471716,48359024,107669516,26.7,21694864,29114696,2964,1007416,2435660,10464,22704,275196
2024-01-24T14:04:33,340011448,389233908,2581524,0.65,1471716,48358088,162126124,40.21,21695472,29627212,4416,1521688,2435772,10736,31600,275236
