timestamp,module,event
2024-01-24T14:02:36,topoaa,start
2024-01-24T14:02:44,topoaa,finish
2024-01-24T14:02:45,rigidbody,start
2024-01-24T14:10:53,rigidbody,finish
2024-01-24T14:10:54,seletop,start
2024-01-24T14:10:54,seletop,finish
2024-01-24T14:10:55,caprieval,start
2024-01-24T14:11:19,caprieval,finish
2024-01-24T14:11:20,flexref,start
2024-01-24T14:22:59,flexref,finish
2024-01-24T14:22:59,caprieval,start
2024-01-24T14:23:22,caprieval,finish
2024-01-24T14:23:23,emref,start
2024-01-24T14:25:04,emref,finish
2024-01-24T14:25:05,caprieval,start
2024-01-24T14:25:27,caprieval,finish
