Linux 5.15.0-91-generic (gl5) 	01/28/2024 	_x86_64_	(32 CPU)

05:25:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:25:20 PM     all      3.68      0.00      4.38      0.16      0.00     91.78
05:25:20 PM       0      1.20      0.00      4.02      0.00      0.00     94.78
05:25:20 PM       1      0.80      0.00      4.61      0.00      0.00     94.59
05:25:20 PM       2      0.40      0.00      5.01      0.00      0.00     94.59
05:25:20 PM       3      1.20      0.00      4.20      0.00      0.00     94.60
05:25:20 PM       4      1.20      0.00      4.81      0.00      0.00     93.99
05:25:20 PM       5      3.60      0.00      5.00      0.00      0.00     91.40
05:25:20 PM       6      0.60      0.00      5.00      0.00      0.00     94.40
05:25:20 PM       7      1.00      0.00      4.99      0.00      0.00     94.01
05:25:20 PM       8      1.00      0.00      4.41      0.00      0.00     94.59
05:25:20 PM       9     86.80      0.00      1.80      0.80      0.00     10.60
05:25:20 PM      10      1.20      0.00      4.00      0.00      0.00     94.80
05:25:20 PM      11      0.60      0.00      4.60      0.00      0.00     94.80
05:25:20 PM      12      0.80      0.00      4.40      0.00      0.00     94.80
05:25:20 PM      13      1.00      0.00      4.01      0.00      0.00     94.99
05:25:20 PM      14      0.80      0.00      4.81      0.00      0.00     94.39
05:25:20 PM      15      0.80      0.00      4.60      0.00      0.00     94.60
05:25:20 PM      16      0.80      0.00      4.21      0.00      0.00     94.99
05:25:20 PM      17      0.60      0.00      5.00      4.40      0.00     90.00
05:25:20 PM      18      1.40      0.00      3.61      0.00      0.00     94.99
05:25:20 PM      19      0.40      0.00      4.99      0.00      0.00     94.61
05:25:20 PM      20      1.00      0.00      4.20      0.00      0.00     94.80
05:25:20 PM      21      1.00      0.00      4.40      0.00      0.00     94.60
05:25:20 PM      22      1.00      0.00      4.40      0.00      0.00     94.60
05:25:20 PM      23      1.00      0.00      4.20      0.00      0.00     94.80
05:25:20 PM      24      1.00      0.00      4.40      0.00      0.00     94.60
05:25:20 PM      25      1.00      0.00      4.20      0.00      0.00     94.80
05:25:20 PM      26      1.20      0.00      4.60      0.00      0.00     94.20
05:25:20 PM      27      0.80      0.00      4.41      0.00      0.00     94.79
05:25:20 PM      28      1.40      0.00      3.80      0.00      0.00     94.80
05:25:20 PM      29      0.60      0.00      4.59      0.00      0.00     94.81
05:25:20 PM      30      0.60      0.00      4.60      0.00      0.00     94.80
05:25:20 PM      31      0.80      0.00      4.40      0.00      0.00     94.80

05:25:20 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:25:25 PM     all      0.84      0.00      0.11      0.86      0.00     98.19
05:25:25 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
05:25:25 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
05:25:25 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
05:25:25 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
05:25:25 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:25:25 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
05:25:25 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:25:25 PM       7      0.00      0.00      0.60      0.00      0.00     99.40
05:25:25 PM       8      0.20      0.00      0.00      0.00      0.00     99.80
05:25:25 PM       9     26.55      0.00      1.00     27.54      0.00     44.91
05:25:25 PM      10      0.00      0.00      0.20      0.00      0.00     99.80
05:25:25 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
05:25:25 PM      12      0.00      0.00      0.40      0.00      0.00     99.60
05:25:25 PM      13      0.00      0.00      0.20      0.00      0.00     99.80
