Linux 5.15.30-2-pve (superserver2) 	01/31/2024 	_x86_64_	(32 CPU)

01:28:04 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:52:14 PM 302234108 388514228   3086380      0.78    858456  85326668 101110964     25.07  58415396  29228668      5260   1625312   3368172     10256     25012    863588
01:52:19 PM 302262804 388544572   3055508      0.77    858456  85328352  97616168     24.21  58415528  29195232      4028   1590696   3368664     10240     24424    863556
01:52:24 PM 302227816 388511200   3089016      0.78    858456  85329860 101214908     25.10  58415692  29233804      4476   1627092   3368636     10256     24784    863492
01:52:29 PM 302222476 388507060   3092776      0.78    858456  85331016 101320912     25.13  58415776  29236816      4604   1629836   3369060     10256     25008    863492
01:52:34 PM 302222868 388509380   3090528      0.78    858456  85332908  95378520     23.65  58415832  29232000      5552   1607536   3369024     10256     24992    863476
01:52:39 PM 302296288 388584940   3015424      0.76    858456  85335016  91006572     22.57  58415960  29165100      4084   1553880   3368600     10240     23612    863460
01:52:44 PM 302220360 388509076   3091552      0.78    858456  85335048  98198548     24.35  58416120  29236476      4316   1625484   3368368     10240     24820    863492
01:52:49 PM 302189144 388479516   3120436      0.79    858456  85336664 101623584     25.20  58416260  29238236      4764   1625688   3369084     10272     25072    863540
01:52:54 PM 302182044 388473104   3126908      0.79    858456  85337312 101109072     25.07  58416292  29240456       304   1627312   3369064     10272     24984    863572
01:52:59 PM 302243712 388537112   3063168      0.78    858456  85339640  93819164     23.27  58416408  29174384      1772   1559364   3368808     10256     23968    863508
01:53:04 PM 302180760 388474960   3125348      0.79    858456  85340368 101215712     25.10  58416544  29239968      3016   1624208   3368852     10288     25300    863508
01:53:09 PM 302183876 388479420   3120872      0.79    858456  85341704 100703440     24.97  58416660  29239376      4032   1622276   3368876     10272     25048    863508
01:53:14 PM 302177476 388474240   3126320      0.79    858456  85342916 101218000     25.10  58416764  29250508       336   1632284   3368616     10272     25052    863524
01:53:19 PM 302186616 388485172   3115140      0.79    858456  85344692 101115708     25.07  58416872  29249912      1820   1630272   3368880     10272     25084    863524
01:53:24 PM 302189416 388488996   3111528      0.79    858456  85345632 101214260     25.10  58417000  29246948      2796   1626340   3368752     10384     25716    863556
01:53:29 PM 302219856 388521440   3078712      0.78    858456  85347580  97720228     24.23  58417148  29215472      3676   1592820   3369180     10272     24536    863508
01:53:34 PM 302162352 388464456   3135488      0.79    858456  85348084 100396444     24.90  58417184  29256448       316   1633236   3369404     10272     24708    863628
01:53:39 PM 302167772 388471244   3128896      0.79    858456  85349416 101516800     25.17  58417300  29246028      1420   1621364   3369244     10256     25008    863508
01:53:44 PM 302188200 388493452   3106412      0.79    858456  85351188  98090556     24.32  58417452  29227412      2776   1601836   3369528     10128     24036    863492
01:53:49 PM 302175948 388482444   3117672      0.79    858456  85352396 101109456     25.07  58417572  29250140      3940   1623332   3369312     10256     25028    863492
01:53:54 PM 302149720 388457716   3142148      0.80    858456  85353852 101421196     25.15  58417644  29259620      5512   1631472   3369608     10336     25160    863532
01:53:59 PM 302179972 388488660   3111044      0.79    858456  85354408  97987944     24.30  58417724  29240164      1176   1611540   3369904     10256     24504    863540
01:54:04 PM 302158256 388468132   3132212      0.79    858456  85355536  98718828     24.48  58417788  29250940      2296   1621148   3369324     10272     25204    863476
01:54:09 PM 302179036 388490352   3110584      0.79    858456  85356960 101313832     25.12  58417928  29255204      3340   1624172   3368748     10256     25016    863428
01:54:14 PM 302210856 388524360   3077048      0.78    858456  85359128  94495308     23.43  58418020  29200364      1320   1567140   3368296     10224     23928    863460
01:54:19 PM 302208904 388523624   3077552      0.78    858456  85360312  97724636     24.23  58418160  29231252      2924   1596904   3368560     10256     24532    863428
01:54:24 PM 302199436 388514640   3086440      0.78    858456  85360776 101007764     25.05  58418240  29261220      3640   1626568   3368676     10256     25016    863428
01:54:29 PM 302227844 388544716   3056768      0.77    858456  85362280  98089204     24.32  58418400  29254800      1208   1618884   3368436     10256     24900    863460
01:54:34 PM 302256964 388575576   3025856      0.77    858456  85364012  97516452     24.18  58418444  29232776      2228   1595052   3368496     10240     24488    863428
01:54:39 PM 302215848 388534924   3066204      0.78    858456  85364440 100804900     25.00  58418552  29265440      3156   1626984   3368836     10256     25012    863524
01:54:44 PM 302189204 388510200   3091316      0.78    858456  85366300 101626000     25.20  58418712  29266836      4536   1627080   3368508     10256     24992    863476
01:54:49 PM 302205592 388528736   3072480      0.78    858456  85368416  97724680     24.23  58418784  29240380      4700   1598752   3368840     10240     24488    863556
01:54:54 PM 302153048 388476356   3124440      0.79    858456  85368568 101213692     25.10  58418892  29269780      5020   1627916   3369272     10240     24820    863508
01:54:59 PM 302160080 388484284   3115920      0.79    858456  85369376  95069200     23.58  58418972  29226592       740   1583596   3369952     10256     24400    863588
01:55:04 PM 302141692 388468004   3132304      0.79    858456  85371404  97719064     24.23  58419108  29238864      2800   1594644   3369928     10240     24464    863508
01:55:09 PM 302121760 388449596   3150440      0.80    858456  85373408  97714308     24.23  58419208  29243336      1176   1597580   3369720     10256     24536    863508
01:55:14 PM 302089728 388418292   3181964      0.81    858456  85373616 101214880     25.10  58419316  29274084      2252   1627188   3370020     10256     25044    863540
01:55:19 PM 302108804 388439088   3160960      0.80    858456  85375304 101012420     25.05  58419416  29277256      1328   1629780   3370260     10256     25040    863604
01:55:24 PM 302108608 388440164   3160088      0.80    858456  85376528  98400980     24.40  58419568  29273960      2652   1624356   3370104     10272     24564    863556
01:55:29 PM 302128544 388461348   3138896      0.79    858456  85377772 101315904     25.12  58419664  29272884      3580   1622908   3370116     10256     25032    863492
01:55:34 PM 302138500 388472296   3127712      0.79    858456  85378708 101214612     25.10  58419728  29276872       628   1626184   3370408     10256     24956    863508
01:55:39 PM 302164464 388500352   3099540      0.78    858456  85380776  97107408     24.08  58419856  29243136      1688   1590308   3370548     10240     24544    863508
01:55:44 PM 302137876 388474472   3126020      0.79    858456  85381476 101315256     25.12  58419976  29277760      3232   1624152   3369956     10176     24748    863604
01:55:49 PM 302167496 388506072   3094264      0.78    858456  85383428  97545120     24.19  58420088  29246248      1180   1590416   3370140     10240     24960    863556
01:55:54 PM 302140016 388480160   3119664      0.79    858456  85384936  97415332     24.16  58420180  29254148      2632   1597368   3370712     10288     25376    863580
01:55:59 PM 302158676 388500616   3099128      0.78    858456  85386676  93817732     23.26  58420316  29217788      1292   1559288   3370848     10224     23984    863540
01:56:04 PM 302119288 388462404   3136476      0.79    858456  85387784  97306940     24.13  58420432  29251036      2152   1591548   3371780     10192     24516    863572
01:56:09 PM 302147768 388491776   3107468      0.79    858456  85388644  97616412     24.21  58420512  29254484       308   1594120   3371448     10208     24440    863524
01:56:14 PM 302134420 388479780   3119308      0.79    858456  85389988  97007072     24.06  58420604  29259020       324   1597768   3371612     10336     24504    863540
01:56:19 PM 302115632 388461524   3137688      0.79    858456  85390468  98399004     24.40  58420720  29286176      1344   1624224   3371540     10224     24724    863508
01:56:24 PM 302098284 388445388   3153776      0.80    858456  85391684 101011428     25.05  58420800  29289908       188   1627460   3371584     10240     25020    863572
01:56:29 PM 302121424 388470268   3128724      0.79    858456  85393344 101108252     25.07  58420976  29285984      1772   1622084   3371836     10240     25016    863572
01:56:34 PM 302114784 388465180   3133924      0.79    858456  85394812  98605864     24.45  58421100  29292440      3256   1626568   3371808     10240     24924    863524
01:56:39 PM 302150440 388503288   3096412      0.78    858456  85397244  97318652     24.13  58421168  29270460      4476   1602284   3371232     10208     24572    863524
01:56:44 PM 302130452 388483388   3116040      0.79    858456  85397340 101423364     25.15  58421272  29301056      5076   1632816   3371496     10224     25116    863492
01:56:49 PM 302130260 388484972   3113808      0.79    858456  85399116  98196124     24.35  58421384  29296984      5012   1627120   3372144     10224     24956    863492
01:56:54 PM 302150368 388506712   3092804      0.78    858456  85400712  97213660     24.11  58421500  29271544      5412   1600228   3371444     10224     24660    863508
01:56:59 PM 302117960 388474720   3125304      0.79    858456  85401068  95376188     23.65  58421600  29291028      4212   1618952   3370996     10224     24532    863524
01:57:04 PM 302089168 388447500   3152492      0.80    858456  85402624 100596508     24.95  58421724  29299208       220   1626020   3371044     10224     24920    863508
01:57:09 PM 302094360 388453992   3145876      0.80    858456  85403928 101211752     25.10  58421828  29303444      1340   1629280   3371164     10224     24988    863540
01:57:14 PM 302076160 388437328   3163464      0.80    858456  85405400 101419004     25.15  58421968  29301028      2964   1625404   3370304     10224     25016    863524
01:57:19 PM 302086620 388449344   3150892      0.80    858456  85406932  94598396     23.46  58422004  29268948      3356   1591784   3370884     10256     24376    863580
01:57:24 PM 302093088 388457032   3143752      0.80    858456  85408156 101014052     25.05  58422160  29306004      4824   1628064   3370332     10256     25044    863604
01:57:29 PM 302096180 388460924   3139364      0.80    858456  85408972 101314108     25.12  58422248  29303856      4724   1625448   3370812     10240     25048    863588
01:57:34 PM 302109112 388476052   3124152      0.79    858456  85411140 101118504     25.08  58422368  29316152      5712   1635260   3370924     10256     25140    863524
01:57:39 PM 302137620 388505288   3094640      0.78    858456  85411852 101419036     25.15  58422504  29308108      4560   1626776   3371216     10240     25068    863556
01:57:44 PM 302126624 388495156   3104548      0.79    858456  85412712 101420452     25.15  58422544  29313320      1020   1631120   3371444     10320     24496    863636
01:57:49 PM 302130980 388500784   3098576      0.78    858456  85413920 101416872     25.15  58422664  29309572      1964   1626156   3371852     10256     25088    863604
01:57:54 PM 302121344 388493160   3106760      0.79    858456  85415932 101111916     25.07  58422788  29312072      1776   1626764   3371292     10256     25092    863588
01:57:59 PM 302130468 388503176   3096800      0.78    858456  85416756  98601604     24.45  58422896  29292024      2836   1605504   3371304     10240     24940    863588
01:58:04 PM 302113100 388486808   3112980      0.79    858456  85417640 101416492     25.15  58422992  29313240      3576   1626632   3371608     10432     25596    863588
01:58:09 PM 302122920 388497488   3102608      0.79    858456  85418504 101213684     25.10  58423032  29313564       764   1625960   3371296     10256     25040    863588
01:58:14 PM 302117676 388493832   3106636      0.79    858456  85420092 100903416     25.02  58423180  29312220      2596   1623416   3370924     10288     25756    863532
01:58:19 PM 302127420 388505384   3094944      0.78    858456  85421852 100698872     24.97  58423296  29313528      1652   1622800   3371112     10288     25072    863508
01:58:24 PM 302132572 388511512   3088876      0.78    858456  85422744 101339140     25.13  58423396  29323668      2476   1632188   3371136     10288     25444    863532
01:58:29 PM 302151012 388531248   3069104      0.78    858456  85424052 101424876     25.15  58423504  29324828      1240   1631696   3371160     10240     25036    863556
01:58:34 PM 302158560 388540348   3060104      0.77    858456  85425564 101464772     25.16  58423668  29325396      1260   1631308   3371100     10272     25108    863556
01:58:39 PM 302136944 388519880   3080292      0.78    858456  85426680 101422508     25.15  58423740  29328640      2236   1633532   3371412     10240     25016    863540
01:58:44 PM 302145100 388528988   3071448      0.78    858456  85427592 101113612     25.07  58423804  29322012       760   1626656   3371188     10256     25024    863524
01:58:49 PM 302127868 388513048   3086572      0.78    858456  85428860 101215264     25.10  58423904  29327424      1812   1630416   3372028     10240     24984    863620
01:58:54 PM 302134632 388521064   3078920      0.78    858456  85430100 101212528     25.10  58424004  29324652       796   1624460   3371676     10240     24988    863604
01:58:59 PM 302115520 388503620   3096836      0.78    858456  85431728  98298040     24.38  58424180  29323028      2188   1622876   3371244     10240     24912    863556
01:59:04 PM 302150780 388540244   3059880      0.77    858456  85433064  94394160     23.41  58424212  29273728       908   1572836   3371604     10256     24280    863572
01:59:09 PM 302113456 388504100   3095912      0.78    858456  85434148 101113728     25.07  58424320  29331480       972   1629400   3371812     10240     24948    863652
01:59:14 PM 302130424 388522624   3077808      0.78    858456  85435644  98573200     24.44  58424408  29315548      2364   1612020   3371452     10224     24332    863588
01:59:19 PM 302119704 388512996   3087332      0.78    858456  85436664 101215272     25.10  58424572  29330340      3240   1626044   3371628     10240     25020    863524
01:59:24 PM 302106984 388501788   3098372      0.78    858456  85438120 101111544     25.07  58424684  29329076      4096   1623544   3371852     10240     25056    863572
01:59:29 PM 302097808 388493444   3106760      0.79    858456  85438948 101214376     25.10  58424748  29334268      4572   1627992   3371812     10240     25052    863508
01:59:34 PM 302101908 388499336   3100632      0.79    858456  85440712  98411352     24.40  58424868  29332716      4880   1624976   3372076     10336     24128    863524
01:59:39 PM 302122112 388520828   3079288      0.78    858456  85441944 101213676     25.10  58425020  29333980      4404   1624408   3371984     10240     25036    863524
01:59:44 PM 302138648 388538520   3061632      0.78    858456  85443048  98193876     24.35  58425068  29316528       520   1606404   3372000     10352     24988    863500
01:59:49 PM 302120640 388521924   3078852      0.78    858456  85444460  98402420     24.40  58425140  29323808      1264   1611896   3371376     10224     24504    863508
01:59:54 PM 302130472 388532604   3066428      0.78    858456  85445752  98399696     24.40  58425276  29322152      3156   1610504   3372676     10256     24800    863540
01:59:59 PM 302104908 388508940   3091044      0.78    858456  85447132 100909156     25.02  58425392  29347680      4188   1633352   3372244     10240     25144    863524
02:00:04 PM 302101980 388507068   3092876      0.78    858456  85448104 101521832     25.18  58425516  29344596      4748   1629872   3372368     10224     25292    863540
02:00:09 PM 302120404 388526736   3073256      0.78    858456  85449328 101212968     25.10  58425608  29342176      4764   1626384   3372340     10240     25028    863492
02:00:14 PM 302089456 388496924   3103280      0.79    858456  85450448 101422708     25.15  58425700  29350820       352   1633936   3372144     10208     25560    863428
02:00:19 PM 302113456 388523864   3076460      0.78    858456  85453384  97413500     24.16  58425828  29311600      1932   1591952   3372028     10240     24504    863412
02:00:24 PM 302091088 388501624   3098588      0.78    858456  85453484 101211984     25.10  58425956  29346052      3148   1626552   3372168     10240     24992    863396
02:00:29 PM 302107464 388519712   3080260      0.78    858456  85455152  97309172     24.13  58426032  29312352        24   1590900   3372452     10240     24468    863460
02:00:34 PM 302113744 388526380   3073672      0.78    858456  85455512 101499356     25.17  58426132  29350276      1336   1628928   3372400     10304     24820    863532
02:00:39 PM 302140620 388556136   3043324      0.77    858456  85458260  97513564     24.18  58426344  29315440      3424   1591488   3373124     10256     24348    863524
02:00:44 PM 302099056 388515020   3084592      0.78    858456  85458684 100185684     24.84  58426396  29351956       168   1627400   3372996     10240     24896    863508
02:00:49 PM 302098764 388515400   3084532      0.78    858456  85459312 100497928     24.92  58426428  29356044         0   1631356   3372720     10240     25020    863540
02:00:54 PM 302117708 388536368   3063728      0.78    858456  85461308  97887432     24.27  58426536  29334248      1972   1607468   3372584     10224     24356    863572
02:00:59 PM 302058596 388478960   3121388      0.79    858456  85462800 101008380     25.05  58426764  29353012      2332   1624788   3372544     10272     25180    863580
02:01:04 PM 302063004 388484424   3116068      0.79    858456  85463824 101725208     25.23  58426824  29356148      3352   1627024   3372432     10240     25036    863476
02:01:09 PM 302062204 388484388   3115884      0.79    858456  85464572  98303196     24.38  58426880  29359508       644   1629200   3372668     10240     24952    863492
02:01:14 PM 302089008 388512584   3087840      0.78    858456  85465932  97517128     24.18  58426960  29328580      1344   1597472   3372548     10224     24496    863460
02:01:19 PM 302089208 388514500   3085292      0.78    858456  85467636  95386216     23.65  58427088  29333660      2892   1601500   3373192     10240     24660    863588
02:01:24 PM 302074584 388501180   3098404      0.78    858456  85468936 101316432     25.12  58427268  29362516      4180   1628676   3373404     10240     25024    863572
02:01:29 PM 302113152 388541044   3058368      0.77    858456  85470240  97516104     24.18  58427292  29332616       984   1597400   3373568     10240     24520    863588
02:01:34 PM 302072904 388501348   3097972      0.78    858456  85470708 101112932     25.07  58427380  29364164      1704   1628612   3373744     10224     25012    863492
02:01:39 PM 302084960 388514996   3084128      0.78    858456  85472304 101315176     25.12  58427472  29360932      1616   1623904   3373936     10240     25056    863540
02:01:44 PM 302082580 388514016   3084268      0.78    858456  85473620 101007356     25.05  58427648  29365724      2856   1627600   3374860     10256     25308    863556
02:01:49 PM 302048960 388481496   3116728      0.79    858456  85474724 101417584     25.15  58427732  29368744      3776   1629720   3374916     10240     25036    863556
02:01:54 PM 302079352 388514056   3085136      0.78    858456  85476884  97517976     24.18  58427764  29338364      1004   1596996   3373956     10144     24448    863476
02:01:59 PM 302135852 388573540   3025312      0.77    858456  85479864  89819632     22.27  58427872  29281872      2616   1537680   3374300     10224     23696    863444
02:02:04 PM 302036264 388472936   3126532      0.79    858456  85478776 101004032     25.05  58428068  29369340      2884   1625484   3373756     10224     25152    863524
02:02:09 PM 302043808 388481904   3117392      0.79    858456  85480188 101522300     25.18  58428196  29370640      1284   1626428   3373940     10240     25048    863524
02:02:14 PM 302029580 388468548   3131196      0.79    858456  85481056 101329896     25.13  58428244  29370612      2480   1625680   3373496     10288     25392    863548
02:02:19 PM 302039712 388480192   3119812      0.79    858456  85482572  99564996     24.69  58428376  29340336      3484   1594016   3373232     10224     24440    863524
02:02:24 PM 302055964 388499008   3101236      0.79    858456  85485112  94294772     23.38  58428508  29344592      4656   1595848   3373016     10240     24116    863524
02:02:29 PM 302042004 388485288   3115200      0.79    858456  85485352 101311544     25.12  58428624  29371044      4424   1622188   3372772     10240     24916    863508
02:02:34 PM 302063096 388507784   3092292      0.78    858456  85486796  98311276     24.38  58428688  29362544      5396   1612320   3373144     10272     24804    863508
02:02:39 PM 302040224 388486008   3114312      0.79    858456  85487804 101525640     25.18  58428796  29386844      4868   1635732   3372988     10224     25032    863428
02:02:44 PM 302050356 388497900   3102288      0.79    858456  85489504 101111616     25.07  58428968  29382892      4692   1629684   3373180     10224     25048    863364
02:02:49 PM 302066136 388514632   3086000      0.78    858456  85490428 101114100     25.07  58429024  29383492      4780   1629936   3372764     10224     25040    863412
02:02:54 PM 302054868 388504496   3095724      0.78    858456  85491536 101113816     25.07  58429116  29385228      5176   1630136   3373200     10224     25100    863428
02:02:59 PM 302036236 388487136   3112092      0.79    858456  85492800 101220836     25.10  58429220  29387984      4824   1632356   3374200     10240     25092    863572
02:03:04 PM 302066660 388519648   3080052      0.78    858456  85494788  94284576     23.38  58429328  29326692      4384   1568820   3373828     10224     24192    863444
02:03:09 PM 302013568 388467320   3132696      0.79    858456  85495560 101317272     25.12  58429464  29385672      4676   1627088   3373504     10224     25068    863476
02:03:14 PM 302035584 388490524   3109380      0.79    858456  85496716  98395932     24.40  58429528  29367140       576   1607820   3373648     10208     24836    863412
02:03:19 PM 302006664 388462704   3136836      0.79    858456  85497856 101415480     25.15  58429624  29385556      1824   1624832   3373972     10256     25144    863532
02:03:24 PM 302073060 388531788   3067900      0.78    858456  85500508  93614420     23.21  58429772  29326164      2944   1563756   3373860     10224     24060    863460
02:03:29 PM 302057668 388517396   3082408      0.78    858456  85501488  97381484     24.15  58429904  29358896      4092   1595176   3373764     10208     24600    863444
02:03:34 PM 302045384 388505484   3094164      0.78    858456  85501856  98090212     24.32  58429980  29370548      4600   1606556   3373924     10208     24828    863364
02:03:39 PM 302068876 388530380   3069784      0.78    858456  85503224 101521568     25.18  58430096  29395940      4780   1630604   3373444     10208     25036    863396
02:03:44 PM 302104168 388567596   3033072      0.77    858456  85505148  94496504     23.43  58430172  29362240      4696   1594600   3372940     10192     24292    863396
02:03:49 PM 302110548 388575944   3025112      0.77    858456  85507088  97315748     24.13  58430316  29370020      4824   1601168   3372580     10208     24504    863444
02:03:54 PM 302070412 388536400   3065232      0.78    858456  85507656 101114468     25.07  58430432  29399820      5348   1630388   3372028     10128     25548    863444
02:03:59 PM 302056044 388522688   3078204      0.78    858456  85508308 101417776     25.15  58430516  29399876      4816   1628988   3372772     10208     25084    863476
02:04:04 PM 302040388 388508352   3091084      0.78    858456  85509628  98192300     24.35  58430640  29389412      4332   1618816   3374228     10272     24976    863460
02:04:09 PM 302080876 388551044   3048400      0.77    858456  85512340  94025760     23.32  58430732  29338148      4040   1564812   3373712     10192     23944    863380
02:04:14 PM 302081088 388552812   3047144      0.77    858456  85513376  90797620     22.52  58430836  29318396      3864   1544284   3373720     10176     23632    863396
02:04:19 PM 302020696 388493420   3106688      0.79    858456  85514344  98499056     24.43  58430960  29381896      4396   1606396   3373600     10192     24496    863412
02:04:24 PM 301989396 388463056   3136812      0.79    858456  85515296 100978756     25.04  58431072  29410308      5268   1634528   3373824     10224     24100    863444
02:04:29 PM 302021728 388496872   3103408      0.79    858456  85516792  97310216     24.13  58431164  29374160      5284   1596828   3373400     10208     24592    863380
02:04:34 PM 302045808 388522412   3078056      0.78    858456  85518184  94819256     23.51  58431292  29356188      4124   1577184   3373280     10240     25032    863388
02:04:39 PM 302014684 388492888   3107616      0.79    858456  85519804  98399488     24.40  58431428  29391084      4800   1610540   3373224     10240     24464    863380
02:04:44 PM 302011568 388490208   3110780      0.79    858456  85520220  98606060     24.45  58431500  29408808      4536   1628068   3372760     10224     24972    863348
02:04:49 PM 302045168 388525116   3075924      0.78    858456  85521528 101327180     25.13  58431552  29421612      5444   1639448   3372708     10224     25104    863428
02:04:54 PM 302050404 388531540   3069572      0.78    858456  85522860  98400084     24.40  58431716  29391928      4476   1608804   3372492     10224     24660    863380
02:04:59 PM 302064372 388547688   3052896      0.77    858456  85525008  91782336     22.76  58431860  29355740      3548   1569780   3373052     10224     23844    863428
02:05:04 PM 301993396 388477156   3123136      0.79    858456  85525456 101216744     25.10  58431940  29418488      4768   1632792   3373340     10224     24980    863524
02:05:09 PM 301974072 388459724   3139936      0.80    858456  85527332 101210408     25.10  58432032  29416816      5272   1628844   3373988     10224     25032    863492
02:05:14 PM 302021892 388507936   3091244      0.78    858456  85528216  97617476     24.21  58432100  29381544       604   1593820   3373976     10224     24432    863508
02:05:19 PM 301982008 388470056   3129952      0.79    858456  85529656  98098420     24.33  58432276  29421328      1884   1631716   3373712     10256     25068    863548
02:05:24 PM 301988900 388478952   3120888      0.79    858456  85531624 101421240     25.15  58432396  29424304      3772   1631872   3373916     10224     25072    863492
02:05:29 PM 302006052 388497332   3103280      0.79    858456  85532844  97312800     24.13  58432448  29389528      3444   1596968   3373152     10208     24500    863524
02:05:34 PM 302029836 388522060   3078600      0.78    858456  85533796  93309864     23.14  58432480  29361644       872   1567460   3373096     10192     23956    863540
02:05:39 PM 302015396 388508640   3091268      0.78    858456  85534824  97101552     24.08  58432640  29382484      1800   1588116   3373840     10224     24104    863572
02:05:44 PM 301949392 388444024   3156272      0.80    858456  85536160 101106200     25.07  58432824  29419888      3876   1624088   3373504     10240     24996    863492
02:05:49 PM 301936412 388431712   3168800      0.80    858456  85536812 101218144     25.10  58432868  29428048      4340   1631944   3373304     10272     25128    863564
02:05:54 PM 301906444 388403472   3196548      0.81    858456  85538400 101426744     25.15  58433004  29431744      4964   1634432   3373936     10272     25116    863508
02:05:59 PM 301928556 388426568   3173552      0.80    858456  85539388  98502824     24.43  58433100  29424416       888   1625984   3373832     10240     24744    863508
02:06:04 PM 301935488 388434924   3165440      0.80    858456  85540768 101115528     25.07  58433188  29431276      2484   1631604   3373632     10288     25576    863492
02:06:09 PM 301958276 388459080   3141572      0.80    858456  85542252  98406024     24.40  58433288  29424056       908   1622956   3373228     10240     24684    863476
02:06:14 PM 302005220 388508036   3092624      0.78    858456  85544220  90797936     22.52  58433384  29361136      1544   1558108   3373264     10224     24188    863396
02:06:19 PM 301961748 388465104   3135480      0.79    858456  85544752 101322132     25.13  58433540  29438624      3124   1635216   3373348     10240     25012    863364
02:06:24 PM 301950776 388455328   3145540      0.80    858456  85545868 101212804     25.10  58433584  29430072       612   1626136   3373144     10224     24800    863380
02:06:29 PM 301953660 388459272   3141232      0.80    858456  85546880  98092112     24.32  58433708  29430804      1696   1625596   3373556     10224     24820    863396
02:06:34 PM 301936764 388443960   3156240      0.80    858456  85548456 101218368     25.10  58433836  29440336      3140   1634160   3373868     10256     25020    863444
02:06:39 PM 301976792 388485304   3115012      0.79    858456  85549760 101416064     25.15  58433952  29434152      4092   1626220   3373764     10256     24972    863444
02:06:44 PM 301988324 388497696   3102648      0.79    858456  85550624 101393044     25.14  58434024  29438084       584   1628964   3373732     10256     25200    863476
02:06:49 PM 301995228 388505704   3094596      0.78    858456  85551680 101014840     25.05  58434100  29443428      1460   1633892   3373824     10272     25176    863580
02:06:54 PM 301976976 388489208   3111172      0.79    858456  85553416 101420400     25.15  58434260  29442612      3308   1630932   3373764     10240     24956    863508
02:06:59 PM 302022156 388537104   3062804      0.78    858456  85556096  94127836     23.34  58434344  29381948      3748   1567628   3374272     10208     23848    863492
02:07:04 PM 301987884 388503488   3097432      0.78    858456  85556712  97481752     24.17  58434460  29411856      4976   1596976   3373300     10240     24556    863492
02:07:09 PM 301969564 388486444   3114464      0.79    858456  85557980 100910924     25.02  58434608  29446920      5176   1631404   3373320     10240     25084    863412
02:07:14 PM 302009828 388528132   3072744      0.78    858456  85559412  98398060     24.40  58434696  29427824      5104   1610952   3373344     10240     24712    863380
02:07:19 PM 302056212 388576880   3024056      0.77    858456  85561796  93612884     23.21  58434828  29382084      4040   1563084   3373264     10224     23888    863380
02:07:24 PM 302044476 388565760   3034716      0.77    858456  85562340  93819232     23.27  58434888  29384532       232   1564924   3373796     10224     24008    863396
02:07:29 PM 302046732 388569984   3029452      0.77    858456  85564308  93717628     23.24  58435040  29386328      1588   1565044   3374836     10224     23828    863412
02:07:34 PM 301992980 388516724   3082460      0.78    858456  85564796 101527380     25.18  58435140  29456880       224   1635012   3375092     10288     25136    863436
02:07:39 PM 302015460 388540216   3058820      0.77    858456  85565768  95580164     23.70  58435228  29442080      1324   1619460   3375280     10256     23420    863428
02:07:44 PM 302000716 388528136   3070956      0.78    858456  85568396 101116848     25.07  58435412  29459388      4140   1634228   3375260     10256     25128    863396
02:07:49 PM 301985876 388513224   3086088      0.78    858456  85568312 101107864     25.07  58435496  29450392      3844   1625628   3375052     10256     25392    863460
02:07:54 PM 301972728 388500792   3098732      0.78    858456  85569032 100296804     24.87  58435524  29459548         0   1633808   3374836     10256     25032    863476
02:07:59 PM 301992004 388522248   3076896      0.78    858456  85571196  97312644     24.13  58435652  29424748      1484   1596624   3375232     10256     24492    863476
02:08:04 PM 301981128 388511872   3086532      0.78    858456  85572152  98505368     24.43  58435828  29439700      3256   1612324   3375516     10256     24652    863492
02:08:09 PM 301962516 388495624   3103548      0.79    858456  85573992  98300732     24.38  58435920  29444564      4404   1613900   3375272     10256     24584    863572
02:08:14 PM 301974728 388509020   3090616      0.78    858456  85575344  98298364     24.38  58435996  29434832      4608   1603200   3374640     10256     24492    863588
02:08:19 PM 301970016 388504908   3094252      0.78    858456  85575908 101417964     25.15  58436116  29459880      4760   1628024   3375152     10256     25016    863556
02:08:24 PM 301990712 388527012   3072452      0.78    858456  85577316  97511364     24.18  58436160  29425572       780   1592812   3374848     10256     24960    863508
02:08:29 PM 301989608 388527048   3073040      0.78    858456  85578468  98504676     24.43  58436304  29448496      2156   1614764   3374212     10224     24292    863444
02:08:34 PM 301968172 388506804   3093240      0.78    858456  85579632 101208504     25.10  58436424  29460704      3460   1625420   3374284     10288     25076    863444
02:08:39 PM 301953028 388493136   3107428      0.79    858456  85581068 101111048     25.07  58436528  29463860      4296   1626712   3373804     10240     24992    863428
02:08:44 PM 301942256 388483164   3117188      0.79    858456  85581856 101114168     25.07  58436596  29469140       676   1631760   3374028     10208     25092    863476
02:08:49 PM 301955552 388498896   3100640      0.79    858456  85584248 101418248     25.15  58436836  29466648      2688   1627160   3374888     10240     25044    863476
02:08:54 PM 301978144 388523204   3075908      0.78    858456  85585936  97515808     24.18  58436892  29440216      3612   1599316   3375340     10400     24072    863508
02:08:59 PM 301943348 388489540   3110588      0.79    858456  85587104  98604192     24.45  58437020  29467544      1232   1625356   3374288     10240     24940    863556
02:09:04 PM 301920132 388467240   3132796      0.79    858456  85587944 100702580     24.97  58437120  29471200      2508   1629192   3374456     10256     26316    863524
02:09:09 PM 301912248 388460712   3139380      0.80    858456  85589300 101077136     25.06  58437256  29470460      3416   1626288   3374400     10240     24944    863444
