Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
2024-01-28T17:25:20,all,3.68,0.0,4.38,0.16,0.0,91.78
2024-01-28T17:25:20,0,1.2,0.0,4.02,0.0,0.0,94.78
2024-01-28T17:25:20,1,0.8,0.0,4.61,0.0,0.0,94.59
2024-01-28T17:25:20,2,0.4,0.0,5.01,0.0,0.0,94.59
2024-01-28T17:25:20,3,1.2,0.0,4.2,0.0,0.0,94.6
2024-01-28T17:25:20,4,1.2,0.0,4.81,0.0,0.0,93.99
2024-01-28T17:25:20,5,3.6,0.0,5.0,0.0,0.0,91.4
2024-01-28T17:25:20,6,0.6,0.0,5.0,0.0,0.0,94.4
2024-01-28T17:25:20,7,1.0,0.0,4.99,0.0,0.0,94.01
2024-01-28T17:25:20,8,1.0,0.0,4.41,0.0,0.0,94.59
2024-01-28T17:25:20,9,86.8,0.0,1.8,0.8,0.0,10.6
2024-01-28T17:25:20,10,1.2,0.0,4.0,0.0,0.0,94.8
2024-01-28T17:25:20,11,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-28T17:25:20,12,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-28T17:25:20,13,1.0,0.0,4.01,0.0,0.0,94.99
2024-01-28T17:25:20,14,0.8,0.0,4.81,0.0,0.0,94.39
2024-01-28T17:25:20,15,0.8,0.0,4.6,0.0,0.0,94.6
2024-01-28T17:25:20,16,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-28T17:25:20,17,0.6,0.0,5.0,4.4,0.0,90.0
2024-01-28T17:25:20,18,1.4,0.0,3.61,0.0,0.0,94.99
2024-01-28T17:25:20,19,0.4,0.0,4.99,0.0,0.0,94.61
2024-01-28T17:25:20,20,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-28T17:25:20,21,1.0,0.0,4.4,0.0,0.0,94.6
2024-01-28T17:25:20,22,1.0,0.0,4.4,0.0,0.0,94.6
2024-01-28T17:25:20,23,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-28T17:25:20,24,1.0,0.0,4.4,0.0,0.0,94.6
2024-01-28T17:25:20,25,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-28T17:25:20,26,1.2,0.0,4.6,0.0,0.0,94.2
2024-01-28T17:25:20,27,0.8,0.0,4.41,0.0,0.0,94.79
2024-01-28T17:25:20,28,1.4,0.0,3.8,0.0,0.0,94.8
2024-01-28T17:25:20,29,0.6,0.0,4.59,0.0,0.0,94.81
2024-01-28T17:25:20,30,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-28T17:25:20,31,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-28T17:25:25,all,0.84,0.0,0.11,0.86,0.0,98.19
2024-01-28T17:25:25,0,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T17:25:25,1,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T17:25:25,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T17:25:25,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T17:25:25,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T17:25:25,5,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T17:25:25,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T17:25:25,7,0.0,0.0,0.6,0.0,0.0,99.4
2024-01-28T17:25:25,8,0.2,0.0,0.0,0.0,0.0,99.8
