timestamp,module,event
2024-01-25T13:29:52,topoaa,start
2024-01-25T13:29:58,topoaa,finish
2024-01-25T13:29:59,rigidbody,start
2024-01-25T17:26:56,rigidbody,finish
2024-01-25T17:26:58,caprieval,start
2024-01-25T17:47:54,caprieval,finish
2024-01-25T17:47:56,seletop,start
2024-01-25T17:47:58,seletop,finish
2024-01-25T17:48:00,caprieval,start
2024-01-25T17:49:01,caprieval,finish
2024-01-25T17:49:03,flexref,start
2024-01-25T19:15:31,flexref,finish
2024-01-25T19:15:32,caprieval,start
2024-01-25T19:16:43,caprieval,finish
2024-01-25T19:16:45,emref,start
2024-01-25T19:24:37,emref,finish
2024-01-25T19:24:37,caprieval,start
2024-01-25T19:25:55,caprieval,finish
2024-01-25T19:25:56,clustfcc,start
2024-01-25T19:26:23,clustfcc,finish
2024-01-25T19:26:24,seletopclusts,start
2024-01-25T19:27:04,seletopclusts,finish
2024-01-25T19:27:04,caprieval,start
2024-01-25T19:27:58,caprieval,finish
