Linux 5.15.30-2-pve (superserver2) 	02/01/2024 	_x86_64_	(32 CPU)

01:36:51 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:49:56 AM 294290340 389089328   2492220      0.63    858620  93659120   6629476      1.64  65714572  29684320        80   1047156   3573484      9648     10140    863108
01:50:01 AM 294288644 389089396   2492060      0.63    858620  93660776   6632400      1.64  65714572  29686824       164   1048028   3573684      9680     10140    863116
01:50:06 AM 294270868 389073328   2508388      0.64    858620  93662376   6635512      1.65  65714568  29691136       288   1050852   3573532      9760     10608    863172
01:50:11 AM 294272924 389077500   2504196      0.63    858620  93664372   6629864      1.64  65714568  29689928       236   1047504   3573672      9664     10136    863092
01:50:16 AM 294272716 389079244   2502208      0.63    858620  93666224   6630264      1.64  65714564  29691828        96   1047556   3574016      9648     10132    863124
01:50:21 AM 294272296 389080812   2500396      0.63    858620  93668044   6632800      1.64  65714572  29694336        76   1048236   3574428      9680     10136    863116
01:50:26 AM 294270544 389080928   2500488      0.63    858620  93669816   6633088      1.64  65714568  29697236       224   1049388   3574316      9696     10500    863148
01:50:31 AM 294273620 389085428   2495880      0.63    858620  93671144   6630520      1.64  65714580  29697632       364   1048428   3574520      9712     10252    863124
01:50:36 AM 294273920 389087088   2494548      0.63    858620  93672432   6642600      1.65  65714576  29702664       144   1051976   3574264      9680     10660    863140
01:50:41 AM 294272268 389087140   2494432      0.63    858620  93674036   6630652      1.64  65714572  29700228       208   1048140   3574428      9664     10136    863124
01:50:46 AM 294272488 389089104   2493044      0.63    858620  93675668   6630652      1.64  65714572  29701980        72   1048240   3573964      9664     10136    863124
01:50:51 AM 293215876 388036948   3536440      0.90    858620  93679520 157300772     39.01  65715768  30726552      1992   2070384   3583328     10704     37820    863972
01:50:56 AM 293119808 387945812   3626832      0.92    858620  93684344 195885628     48.58  65716024  30825120       264   2164888   3584180     10736     39744    864068
01:51:01 AM 293101312 387927944   3644664      0.92    858620  93684952 196295700     48.68  65716020  30835116       924   2174052   3584236     10736     39856    864084
01:51:06 AM 293083928 387911072   3661056      0.93    858620  93685456 195988384     48.60  65716040  30832920       328   2171512   3584724     10768     40128    864132
01:51:11 AM 293069744 387897404   3674844      0.93    858620  93685972 195986680     48.60  65716024  30831764       272   2169712   3584604     10736     39764    864116
01:51:16 AM 293095920 387924992   3647780      0.92    858620  93687272 188197504     46.67  65716060  30773948       672   2110500   3584192     10784     38908    864028
01:51:21 AM 293069224 387900724   3672316      0.93    858620  93689692 193177876     47.90  65716308  30829424      3532   2163884   3583932     10736     39240    864052
01:51:26 AM 293074640 387909700   3663316      0.93    858620  93693172 189281528     46.94  65716576  30804260      5724   2135668   3584036     10784     39024    864076
01:51:31 AM 293004732 387841768   3730876      0.94    858620  93695132 192778164     47.80  65716844  30857992      8092   2187700   3584424     10768     39468    864012
01:51:36 AM 292988840 387826840   3745864      0.95    858620  93696088 196511860     48.73  65716948  30867356      9224   2196584   3584372     10704     40092    864004
01:51:41 AM 292990288 387828832   3744024      0.95    858620  93696628 195583432     48.50  65716924  30864804       216   2192964   3584224     10752     39872    863972
01:51:46 AM 292976712 387817672   3755556      0.95    858620  93699024 196011520     48.61  65717104  30873496      2520   2199660   3583872     10736     40244    864020
01:51:51 AM 292983964 387828264   3744412      0.95    858620  93702336 195394300     48.45  65717264  30883208      5704   2206064   3584452     10752     40092    864036
01:51:56 AM 293012332 387857784   3715380      0.94    858620  93703424 195999280     48.60  65717500  30866516      6488   2187936   3584028     10752     39908    863908
01:52:01 AM 293023324 387871392   3702088      0.94    858620  93706012 195695324     48.53  65717624  30879908      8736   2199584   3583740     10752     40016    863876
01:52:06 AM 293010952 387860388   3712840      0.94    858620  93707328 191027404     47.37  65717756  30873572        20   2191608   3584044     10752     39700    863860
01:52:11 AM 292996808 387846612   3726988      0.94    858620  93707688 195381832     48.45  65717820  30873584      1976   2191600   3583680     10768     39956    863924
01:52:16 AM 293074548 387926876   3647024      0.92    858620  93710160 185377960     45.97  65717908  30795920      3040   2111288   3583432     10784     38764    863924
01:52:21 AM 293012040 387866632   3707608      0.94    858620  93712324 191889608     47.58  65718176  30843216      5740   2156740   3583192     10864     39808    864020
01:52:26 AM 293011516 387866220   3707728      0.94    858620  93712392 190280212     47.19  65718276  30859748      5680   2173916   3583528     10768     39256    863988
01:52:31 AM 293075272 387933504   3640516      0.92    858620  93715896 188812024     46.82  65718412  30821844      7544   2131584   3583480     10768     39452    863924
01:52:36 AM 293008776 387867036   3706900      0.94    858620  93715892 195487436     48.48  65718520  30883200      8396   2194296   3583596     10768     40216    863940
01:52:41 AM 293008508 387868676   3704848      0.94    858620  93717684 190165140     47.16  65718672  30880604      1816   2189548   3584124     10768     39828    863940
01:52:46 AM 292999184 387860804   3711788      0.94    858620  93719108 192866748     47.83  65718816  30860948      3036   2167900   3585084     10784     39628    863940
01:52:51 AM 292978564 387841964   3730712      0.94    858620  93720848 195593412     48.50  65718880  30896376      4908   2202300   3585040     10768     39968    863924
01:52:56 AM 293000536 387866924   3706432      0.94    858620  93723696 195699600     48.53  65719200  30891644      7044   2195328   3584500     10784     40124    863892
01:53:01 AM 292975528 387842868   3729736      0.94    858620  93724620 196204032     48.65  65719292  30892484      7964   2195228   3585280     10768     39876    863924
01:53:06 AM 292991800 387860268   3712264      0.94    858620  93725692 190266484     47.18  65719368  30887208      8016   2189112   3585408     10768     39524    864004
01:53:11 AM 292964060 387834216   3737696      0.95    858620  93727392 195792860     48.55  65719488  30891344      9584   2191428   3586016     10784     39900    864036
