timestamp,module,event
2024-01-22T14:14:02,topoaa,start
2024-01-22T14:14:12,topoaa,finish
2024-01-22T14:14:14,rigidbody,start
2024-01-22T14:31:14,rigidbody,finish
2024-01-22T14:31:15,seletop,start
2024-01-22T14:31:16,seletop,finish
2024-01-22T14:31:16,caprieval,start
2024-01-22T14:31:45,caprieval,finish
2024-01-22T14:31:47,flexref,start
2024-01-22T14:56:17,flexref,finish
2024-01-22T14:56:17,caprieval,start
2024-01-22T14:56:59,caprieval,finish
2024-01-22T14:57:01,emref,start
2024-01-22T15:00:26,emref,finish
2024-01-22T15:00:26,caprieval,start
2024-01-22T15:01:13,caprieval,finish
