Linux 5.15.0-91-generic (gl5) 	01/24/2024 	_x86_64_	(32 CPU)

02:30:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:30:53 PM     all      3.71      0.00      4.37      0.15      0.00     91.77
02:30:53 PM       0      1.00      0.00      4.61      0.00      0.00     94.39
02:30:53 PM       1      0.80      0.00      4.79      0.00      0.00     94.41
02:30:53 PM       2      0.80      0.00      4.81      0.00      0.00     94.39
02:30:53 PM       3      0.80      0.00      5.00      0.00      0.00     94.20
02:30:53 PM       4      1.20      0.00      4.20      0.00      0.00     94.60
02:30:53 PM       5      1.20      0.00      4.41      0.00      0.00     94.39
02:30:53 PM       6      1.00      0.00      4.41      0.00      0.00     94.59
02:30:53 PM       7      1.00      0.00      4.41      0.00      0.00     94.59
02:30:53 PM       8      1.20      0.00      4.39      0.00      0.00     94.41
02:30:53 PM       9      0.80      0.00      4.60      0.00      0.00     94.60
02:30:53 PM      10     10.00      0.00      2.80      0.00      0.00     87.20
02:30:53 PM      11      0.80      0.00      4.40      0.00      0.00     94.80
02:30:53 PM      12      1.20      0.00      4.00      0.00      0.00     94.80
02:30:53 PM      13      1.20      0.00      5.18      4.58      0.00     89.04
02:30:53 PM      14      1.20      0.00      4.19      0.00      0.00     94.61
02:30:53 PM      15      0.80      0.00      4.59      0.00      0.00     94.61
02:30:53 PM      16      1.40      0.00      4.21      0.00      0.00     94.39
02:30:53 PM      17      0.80      0.00      4.42      0.00      0.00     94.78
02:30:53 PM      18      1.00      0.00      4.20      0.00      0.00     94.80
02:30:53 PM      19      0.80      0.00      4.40      0.00      0.00     94.80
02:30:53 PM      20      1.00      0.00      4.21      0.00      0.00     94.79
02:30:53 PM      21      0.80      0.00      4.59      0.00      0.00     94.61
02:30:53 PM      22      0.80      0.00      4.41      0.00      0.00     94.79
02:30:53 PM      23      1.00      0.00      4.40      0.00      0.00     94.60
02:30:53 PM      24      0.80      0.00      4.40      0.00      0.00     94.80
02:30:53 PM      25     80.44      0.00      3.59      0.20      0.00     15.77
02:30:53 PM      26      0.80      0.00      4.41      0.00      0.00     94.79
02:30:53 PM      27      0.80      0.00      4.59      0.00      0.00     94.61
02:30:53 PM      28      0.80      0.00      4.22      0.00      0.00     94.98
02:30:53 PM      29      1.00      0.00      4.01      0.00      0.00     94.99
02:30:53 PM      30      0.60      0.00      4.41      0.00      0.00     94.99
02:30:53 PM      31      0.60      0.00      4.60      0.00      0.00     94.80

02:30:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:30:58 PM     all      0.88      0.00      0.07      0.86      0.00     98.19
02:30:58 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM       2      0.00      0.00      0.60      0.00      0.00     99.40
02:30:58 PM       3      0.00      0.00      0.20      0.00      0.00     99.80
02:30:58 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM       7      0.00      0.00      0.20      0.00      0.00     99.80
02:30:58 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
02:30:58 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      17      0.20      0.00      0.40      0.00      0.00     99.40
02:30:58 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      25     27.91      0.00      0.40     27.51      0.00     44.18
02:30:58 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      28      0.20      0.00      0.00      0.00      0.00     99.80
02:30:58 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
02:30:58 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

02:30:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:31:03 PM     all      3.13      0.00      0.30      1.75      0.00     94.83
02:31:03 PM       0     22.29      0.00      0.60      5.22      0.00     71.89
02:31:03 PM       1      0.00      0.00      0.40      0.00      0.00     99.60
02:31:03 PM       2      0.20      0.00      0.00      0.00      0.00     99.80
02:31:03 PM       3      0.20      0.00      0.20      0.00      0.00     99.60
02:31:03 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:31:03 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
02:31:03 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:31:03 PM       7     20.04      0.00      0.20      0.00      0.00     79.76
02:31:03 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
02:31:03 PM       9      0.00      0.00      0.20      0.00      0.00     99.80
02:31:03 PM      10      0.00      0.00      0.40      0.00      0.00     99.60
02:31:03 PM      11      0.20      0.00      0.40      0.00      0.00     99.40
02:31:03 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
02:31:03 PM      13     23.25      0.00      1.00      4.21      0.00     71.54
02:31:03 PM      14     20.40      0.00      0.60      7.40      0.00     71.60
02:31:03 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:31:03 PM      16      0.20      0.00      0.20      0.00      0.00     99.60
02:31:03 PM      17      0.00      0.00      0.20      0.00      0.00     99.80
02:31:03 PM      18      0.00      0.00      0.20      0.00      0.00     99.80
02:31:03 PM      19      0.00      0.00      0.40      0.00      0.00     99.60
02:31:03 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:31:03 PM      21      0.00      0.00      0.20      0.00      0.00     99.80
02:31:03 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
02:31:03 PM      23      7.41      0.00      1.00      1.60      0.00     89.98
02:31:03 PM      24      0.00      0.00      0.40      0.00      0.00     99.60
02:31:03 PM      25      5.41      0.00      0.80     36.87      0.00     56.91
02:31:03 PM      26      0.00      0.00      0.60      0.00      0.00     99.40
02:31:03 PM      27      0.20      0.00      0.00      0.00      0.00     99.80
02:31:03 PM      28      0.20      0.00      0.40      0.00      0.00     99.40
02:31:03 PM      29      0.20      0.00      0.00      0.00      0.00     99.80
02:31:03 PM      30      0.00      0.00      0.60      0.00      0.00     99.40
02:31:03 PM      31      0.00      0.00      0.20      0.60      0.00     99.20

02:31:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:31:08 PM     all      5.82      0.00      0.29      3.10      0.00     90.79
02:31:08 PM       0      0.20      0.00      0.40      6.63      0.00     92.77
02:31:08 PM       1     24.05      0.00      1.00      5.81      0.00     69.14
02:31:08 PM       2      0.00      0.00      0.40      0.00      0.00     99.60
02:31:08 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM       7     17.47      0.00      0.60      5.22      0.00     76.71
02:31:08 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
02:31:08 PM       9     23.00      0.00      0.80      7.40      0.00     68.80
02:31:08 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM      11     21.76      0.00      0.80      8.98      0.00     68.46
02:31:08 PM      12      0.80      0.00      0.20      2.00      0.00     97.00
02:31:08 PM      13      0.80      0.00      0.20      7.19      0.00     91.82
02:31:08 PM      14     24.45      0.00      0.60     18.04      0.00     56.91
02:31:08 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM      16      0.00      0.00      0.20      0.00      0.00     99.80
02:31:08 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:31:08 PM      21      0.20      0.00      0.20      0.00      0.00     99.60
02:31:08 PM      22     23.40      0.00      0.20      1.20      0.00     75.20
