Linux 5.15.0-91-generic (gl5) 	01/24/2024 	_x86_64_	(32 CPU)

02:30:48 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
02:37:03 PM 340417940 390047516   1772876      0.45   1472076  48755176  27582840      6.84  21802188  29119900      2152    723460   2440480      9920      9724    274540
02:37:08 PM 340467116 390097488   1722720      0.44   1472076  48755884  21060156      5.22  21802236  29066720       728    669356   2440752      9872      8676    274484
02:37:13 PM 340409156 390039968   1779796      0.45   1472076  48756756  27564220      6.84  21802308  29122996      1380    724772   2440764      9888      9676    274580
02:37:18 PM 340439804 390070800   1748976      0.44   1472076  48756936  23868008      5.92  21802312  29093772       576    695392   2440756      9856      9176    274548
02:37:23 PM 340419340 390050576   1769052      0.45   1472080  48757232  27563584      6.84  21802408  29119488      2080    721008   2440844      9872      9600    274548
02:37:28 PM 340428596 390060348   1759268      0.45   1472080  48757724  21933752      5.44  21802496  29114212       728    715352   2440880      9872      9348    274500
02:37:33 PM 340438952 390071604   1748004      0.44   1472080  48758612  23866852      5.92  21802536  29093172      2036    693416   2440900      9872      9104    274548
02:37:38 PM 340395300 390028484   1791324      0.45   1472080  48759136  27578232      6.84  21802648  29121520      1140    720832   2440708      9872      9608    274548
02:37:43 PM 340387372 390021112   1798632      0.46   1472080  48759848  27573568      6.84  21802752  29121960      1940    721328   2440616      9872      9612    274452
02:37:48 PM 340430952 390065600   1753944      0.44   1472080  48760740  21247884      5.27  21802772  29076304       972    674536   2440832      9856      8756    274436
02:37:53 PM 340400248 390034632   1784916      0.45   1472080  48760456  19119648      4.74  21802836  29098520      1660    697284   2440848      9888      9040    274484
02:37:58 PM 340423664 390058592   1760964      0.45   1472080  48760992  21061540      5.22  21802868  29090080       528    688156   2440848      9872      8944    274452
02:38:03 PM 340411284 390046780   1772500      0.45   1472088  48761548  24753932      6.14  21802936  29122636      1496    720360   2441128      9872      9560    274468
02:38:08 PM 340402904 390038936   1780296      0.45   1472096  48762076  27568256      6.84  21803036  29125680      1160    722892   2441176      9872      9628    274532
02:38:13 PM 340411368 390048140   1771496      0.45   1472096  48762800  27573348      6.84  21803140  29124400      1880    721080   2440788      9872      9628    274548
02:38:18 PM 340465324 390102740   1716720      0.43   1472096  48763440  21041972      5.22  21803196  29063556       404    659628   2440968      9856      8812    274436
02:38:23 PM 340461016 390099288   1720472      0.44   1472096  48764296  20173644      5.00  21803260  29064204      1192    659420   2440668      9824      8520    274436
02:38:28 PM 340419304 390058264   1761424      0.45   1472096  48764956  27560788      6.83  21803376  29126348       176    720964   2440768      9856      9620    274548
02:38:33 PM 340413588 390053040   1766912      0.45   1472096  48765440  27569144      6.84  21803396  29135204      1684    729576   2440512     10208      9748    274604
02:38:38 PM 340426760 390066468   1753196      0.44   1472100  48765712  27567204      6.84  21803488  29126988       216    721132   2440780      9840      9608    274500
02:38:43 PM 340438216 390078416   1742132      0.44   1472100  48766188  21937756      5.44  21803560  29121508       316    714744   2439912      9968      9384    274500
02:38:48 PM 340427500 390068696   1751904      0.44   1472104  48767208  27569272      6.84  21803612  29130548      1396    723252   2439832      9840      9668    274532
02:38:53 PM 340425780 390067408   1753128      0.44   1472104  48767612  27567400      6.84  21803728  29129092       284    721596   2439924      9840      9632    274468
02:38:58 PM 340433768 390076172   1744188      0.44   1472104  48768416  27565308      6.84  21803824  29126092      1932    717952   2440072      9840      9508    274404
02:39:03 PM 340435956 390079124   1741432      0.44   1472104  48769156  24749668      6.14  21803892  29130600      1080    721612   2439900      9840      9556    274452
02:39:08 PM 340426540 390070408   1749752      0.44   1472108  48769892  27570708      6.84  21803964  29134936      2460    725340   2440256      9824      9724    274468
02:39:13 PM 340518052 390162652   1657524      0.42   1472116  48770616  16471260      4.08  21803960  29039584       320    629100   2440240      9792      7964    274436
02:39:18 PM 340414680 390059344   1760872      0.45   1472116  48770660  27565616      6.84  21804088  29130756      2288    720552   2440220      9824      9648    274420
02:39:23 PM 340416760 390062020   1758380      0.45   1472116  48771248  27568244      6.84  21804276  29132068       888    720944   2440044      9824      9612    274388
02:39:28 PM 340450320 390096328   1724228      0.44   1472116  48771964  18237132      4.52  21804452  29097340      1868    686028   2439920      9824      8948    274388
02:39:33 PM 340423140 390069788   1750844      0.44   1472116  48772612  27567268      6.84  21804540  29133484      1152    721740   2439836      9824      9628    274388
02:39:38 PM 340439456 390086948   1733676      0.44   1472116  48773432  23871540      5.92  21804628  29103280      1888    690700   2439868      9776      8984    274516
02:39:43 PM 340442432 390090296   1730460      0.44   1472116  48773804  18242700      4.52  21804692  29099152       560    686308   2439736      9824      8864    274452
02:39:48 PM 340428896 390077120   1743748      0.44   1472116  48774160  23864020      5.92  21804712  29103436      2000    690248   2439628      9824      9084    274420
02:39:53 PM 340398208 390046732   1773624      0.45   1472116  48774468  27566736      6.84  21804796  29134320       740    720976   2440132      9840      9620    274436
02:39:58 PM 340473768 390123184   1696668      0.43   1472116  48775332  17356988      4.30  21804820  29054336      1368    640168   2440664      9840      8372    274508
02:40:03 PM 340392352 390042048   1777928      0.45   1472116  48775604  27563736      6.84  21804912  29139024       528    724584   2440548      9840      9608    274484
02:40:08 PM 340390240 390040668   1779304      0.45   1472116  48776420  27568968      6.84  21805020  29136136      1892    721096   2440468      9840      9632    274468
02:40:13 PM 340393068 390044100   1776288      0.45   1472116  48777004  24758568      6.14  21805120  29134180       596    718652   2440072      9840      9512    274484
02:40:18 PM 340409708 390061480   1759040      0.45   1472120  48777868  23877024      5.92  21805176  29108972      1564    692044   2439812      9824      9108    274500
02:40:23 PM 340387372 390039584   1781256      0.45   1472120  48778280  27574296      6.84  21805264  29139244      1040    722420   2439520      9840      9640    274484
02:40:28 PM 340429252 390081524   1739296      0.44   1472120  48778348  19118592      4.74  21805280  29098412       468    681236   2439532     10080      9040    274468
02:40:33 PM 340387168 390040632   1779980      0.45   1472120  48779536  27568560      6.84  21805380  29141432       224    723560   2439744      9840      9664    274468
02:40:38 PM 340389512 390043488   1777084      0.45   1472120  48780024  27566608      6.84  21805488  29139380      1148    721788   2439808      9840      9604    274484
02:40:43 PM 340381040 390035848   1784192      0.45   1472120  48780916  27573136      6.84  21805596  29140008      2080    721040   2440280      9856      9628    274500
02:40:48 PM 340410872 390066312   1754056      0.44   1472124  48781528  18237584      4.52  21805648  29107028       520    687416   2439968      9824      8860    274436
02:40:53 PM 340398784 390055004   1765252      0.45   1472124  48782304  23881148      5.92  21805720  29111196      2020    690876   2440084      9856      9076    274532
02:40:58 PM 340383128 390039748   1780564      0.45   1472124  48782720  27567636      6.84  21805836  29141756      1056    721248   2440012      9872      9600    274500
02:41:03 PM 340370968 390028352   1792076      0.45   1472124  48783464  27564836      6.84  21805848  29148196      1292    726736   2439916      9872      9740    274580
02:41:08 PM 340380412 390037968   1782624      0.45   1472124  48783644  27573076      6.84  21805948  29142416       516    721096   2439744      9872      9624    274484
02:41:13 PM 340431172 390089576   1731020      0.44   1472124  48784472  20173652      5.00  21805980  29082280      1676    660016   2439760      9856      8572    274420
02:41:18 PM 340368932 390027716   1793012      0.45   1472124  48784856  27568772      6.84  21806068  29146152       472    723684   2439624      9888      9656    274468
02:41:23 PM 340369660 390029188   1791556      0.45   1472128  48785624  27572828      6.84  21806180  29143956      2132    720800   2439580      9904      9624    274532
02:41:28 PM 340381916 390042120   1778548      0.45   1472128  48786320  27583008      6.84  21806292  29147000      1000    723428   2439636      9936      9732    274524
02:41:33 PM 340458004 390119612   1701164      0.43   1472136  48787692  16471876      4.08  21806332  29054092      1512    628888   2439552      9872      7964    274468
02:41:38 PM 340366068 390027748   1792656      0.45   1472136  48787708  27562336      6.84  21806420  29148384       244    723276   2439980      9904      9640    274500
02:41:43 PM 340364508 390026148   1794252      0.45   1472136  48787660  24750708      6.14  21806424  29146336      1320    721280   2439992      9904      9248    274628
02:41:48 PM 340356876 390019312   1800788      0.46   1472136  48788464  27568708      6.84  21806532  29147704      1128    722016   2440284      9904      9624    274596
02:41:53 PM 340353392 390016616   1803816      0.46   1472136  48789240  24763400      6.14  21806632  29145716      1816    719504   2439964      9888      9532    274580
02:41:58 PM 340376876 390041040   1779584      0.45   1472136  48790160  23864916      5.92  21806704  29118768       728    691148   2439792      9872      9076    274516
02:42:03 PM 340348752 390013252   1807624      0.46   1472136  48790500  27571756      6.84  21806776  29147068      1892    719580   2439536      9888      9616    274612
02:42:08 PM 340351340 390016524   1804572      0.46   1472136  48791180  27562144      6.84  21806872  29149720       816    721784   2439320      9888      9636    274532
02:42:13 PM 340322848 390009172   1812288      0.46   1472140  48812228  24752016      6.14  21806996  29167712       844    718860   2439044     10128      9472    274484
02:42:18 PM 340312932 390000184   1821140      0.46   1472140  48813148  27562748      6.84  21820620  29159504       920    723176   2439188      9888      9684    274532
02:42:23 PM 340322700 390010332   1810684      0.46   1472140  48813468  27561996      6.84  21820700  29157216       768    720692   2439556      9888      9612    274500
02:42:28 PM 340347412 390035976   1784748      0.45   1472140  48814396  23870832      5.92  21820740  29130288      1820    692824   2439852      9872      9128    274484
02:42:33 PM 340328176 390016944   1803824      0.46   1472140  48814596  24748208      6.14  21820840  29156380       952    718920   2439812      9888      9508    274564
02:42:38 PM 340332320 390022160   1798728      0.46   1472140  48815620  27561608      6.83  21820932  29158588      2036    720132   2439740      9888      9556    274548
02:42:43 PM 340337760 390028132   1792736      0.45   1472140  48816160  27572684      6.84  21821012  29160708       796    721940   2439752      9888      9620    274516
02:42:48 PM 340355632 390046596   1774380      0.45   1472140  48816696  24754432      6.14  21821088  29158892      2028    719512   2439700      9888      9508    274564
02:42:53 PM 340365860 390057668   1763404      0.45   1472140  48817552  27573176      6.84  21821168  29166460      1224    726500   2439592      9920      9772    274540
02:42:58 PM 340389676 390082124   1739152      0.44   1472144  48818176  23867532      5.92  21821176  29136168      1608    695344   2439400      9872      9156    274580
02:43:03 PM 340483604 390176540   1644660      0.42   1472144  48818660  12774136      3.17  21821168  29039608       256    598244   2439480      9824      7420    274532
02:43:08 PM 340472148 390164692   1656668      0.42   1472144  48818248  14539112      3.61  21821180  29062200      1284    621328   2439340      9840      7776    274532
02:43:13 PM 340417424 390109472   1711996      0.43   1472144  48817752  16304988      4.04  21821216  29119848       280    679540   2439232      9872      8892    274548
02:43:18 PM 340398968 390091088   1730220      0.44   1472144  48817828  19119484      4.74  21821244  29138032       684    697604   2439388      9872      9256    274564
02:43:23 PM 340375360 390068044   1753276      0.44   1472144  48818396  27562784      6.84  21821280  29161928       248    721052   2439372      9872      9652    274564
02:43:28 PM 340366340 390059420   1761876      0.45   1472144  48818816  27563568      6.84  21821296  29166716       320    725336   2439372      9888      9708    274516
02:43:33 PM 340369704 390063124   1758380      0.45   1472148  48819176  27566512      6.84  21821384  29161224       680    719792   2439140      9888      9600    274484
02:43:38 PM 340405956 390100712   1720648      0.44   1472152  48820608  21052016      5.22  21821452  29132772       684    689904   2439184      9872      9032    274516
02:43:43 PM 340371692 390066744   1754340      0.44   1472152  48820908  27561716      6.83  21821520  29165964       672    722900   2439456      9904      9624    274484
02:43:48 PM 340363064 390059140   1761616      0.45   1472156  48821900  27567520      6.84  21821632  29164840      1144    720812   2439812      9904      9632    274532
02:43:53 PM 340359328 390056052   1764752      0.45   1472156  48822480  24752632      6.14  21821732  29163604       448    719208   2439832      9904      9532    274548
02:43:58 PM 340430728 390128584   1692268      0.43   1472156  48823584  17352672      4.30  21821752  29085724       828    639692   2439812     10080      8220    274468
02:44:03 PM 340359816 390057888   1763288      0.45   1472160  48823800  27568352      6.84  21821864  29168924      1648    723400   2439484      9904      9656    274484
02:44:08 PM 340416368 390115180   1705980      0.43   1472160  48824524  20170428      5.00  21821880  29110044       504    663524   2439516      9888      8616    274500
02:44:13 PM 340349072 390048144   1773056      0.45   1472160  48824732  27567992      6.84  21821988  29168560      1364    722196   2439528      9920      9636    274548
02:44:18 PM 340358452 390057996   1763256      0.45   1472160  48825148  27572428      6.84  21821796  29168624      1076    721576   2439532      9904      9648    274532
02:44:23 PM 340428540 390129100   1691912      0.43   1472160  48826172  17354252      4.30  21821808  29090020       920    641884   2439764      9872      8368    274532
02:44:28 PM 340364676 390065800   1755008      0.44   1472160  48826728  27569144      6.84  21821916  29172288      1492    723676   2439976      9904      9700    274516
02:44:33 PM 340368272 390070140   1750736      0.44   1472160  48827452  27566556      6.84  21822028  29170508      1548    721384   2439928      9904      9660    274580
02:44:38 PM 340368996 390071344   1749604      0.44   1472164  48827932  24746696      6.14  21822124  29167080       580    717480   2439852      9904      9428    274580
02:44:43 PM 340354112 390057264   1763748      0.45   1472164  48828696  27564312      6.84  21822152  29176844      1120    726536   2439828      9904      9736    274564
02:44:48 PM 340399164 390102376   1718128      0.44   1472164  48828720  16306556      4.04  21822192  29132136       376    681840   2440372      9904      8908    274532
02:44:53 PM 340350700 390054836   1765608      0.45   1472164  48829564  27573848      6.84  21822264  29174768      1080    723256   2440512      9888      9644    274516
02:44:58 PM 340350348 390055196   1765484      0.45   1472168  48830252  27573504      6.84  21822380  29174088       492    722408   2440296      9888      9652    274516
02:45:03 PM 340349044 390054772   1765792      0.45   1472172  48831008  27573572      6.84  21822484  29172588      1560    720428   2440532      9888      9660    274532
02:45:08 PM 340376540 390083080   1737504      0.44   1472176  48831796  23871292      5.92  21822504  29147208       488    694028   2440532      9888      9188    274484
02:45:13 PM 340349328 390056384   1764256      0.45   1472184  48832268  27562264      6.84  21822612  29175268      1720    721892   2440512      9888      9656    274564
02:45:18 PM 340377128 390085124   1735376      0.44   1472184  48833128  23875860      5.92  21822708  29144836       584    690652   2440732      9872      9116    274516
02:45:23 PM 340357464 390065592   1754956      0.44   1472184  48833244  24750652      6.14  21822728  29163548      1012    709204   2440700      9888      9580    274564
02:45:28 PM 340437840 390146668   1673892      0.42   1472184  48833956  16475572      4.09  21822732  29082856        52    627824   2440676      9840      7984    274516
02:45:33 PM 340369980 390079212   1741528      0.44   1472184  48834360  23865568      5.92  21822824  29146728       960    691432   2440496      9872      9120    274548
02:45:38 PM 340350668 390060356   1760428      0.45   1472184  48834796  27568116      6.84  21822940  29177204       120    721680   2440472      9888      9652    274548
02:45:43 PM 340408684 390119176   1701856      0.43   1472184  48835596  21052216      5.22  21822996  29130552       620    674172   2440228      9840      8952    274532
02:45:48 PM 340358112 390069168   1752568      0.44   1472184  48836088  27567816      6.84  21823112  29178204      1580    721508   2439596      9888      9648    274500
02:45:53 PM 340355000 390066632   1754800      0.44   1472184  48836664  27572904      6.84  21823172  29182852       512    725712   2439900      9920      9784    274540
02:45:58 PM 340360280 390072800   1748764      0.44   1472184  48837520  27573432      6.84  21823292  29179448      1480    721484   2439800      9856      9656    274420
02:46:03 PM 340357220 390070464   1751080      0.44   1472184  48838216  27565996      6.84  21823308  29187704       288    728920   2439848      9856      9832    274420
02:46:08 PM 340469072 390183036   1638388      0.41   1472184  48838960  12774432      3.17  21823292  29058192      1196    598640   2439944      9776      7436    274404
02:46:13 PM 340353260 390066944   1754532      0.44   1472184  48838664  27567764      6.84  21823508  29180288       296    721800   2439908      9824      9640    274420
02:46:18 PM 340346344 390060740   1760448      0.45   1472184  48839364  27573620      6.84  21823636  29181772      2132    722312   2440208      9824      9644    274532
02:46:23 PM 340388372 390103608   1717804      0.44   1472184  48840180  23862168      5.92  21823700  29147796       548    687588   2440008      9808      9088    274484
02:46:28 PM 340408392 390124688   1696816      0.43   1472184  48841340  20174284      5.00  21823856  29123644      1764    662452   2439816      9792      8600    274404
02:46:33 PM 340345376 390061924   1759640      0.45   1472184  48841568  27578256      6.84  21823972  29183356      1068    721980   2439780      9824      9648    274404
02:46:38 PM 340343588 390060968   1760068      0.45   1472184  48842400  27579232      6.84  21824084  29184048      1984    722008   2440308      9840      9664    274548
02:46:43 PM 340342148 390059864   1761172      0.45   1472184  48842728  27562780      6.84  21824092  29186116       560    723604   2440316      9840      9708    274516
02:46:48 PM 340339264 390057116   1763856      0.45   1472184  48842868  27569560      6.84  21824096  29188740      1356    726160   2440376      9840      9792    274468
02:46:53 PM 340353344 390071828   1749348      0.44   1472184  48843488  27567292      6.84  21824200  29184688       960    721592   2440184      9840      9676    274484
02:46:58 PM 340395780 390115216   1705736      0.43   1472184  48844352  21055340      5.22  21824256  29141884      1492    678040   2440496      9824      8844    274468
02:47:03 PM 340358476 390078352   1742208      0.44   1472184  48844752  24753916      6.14  21824328  29184276       960    720120   2440928      9856      9556    274452
02:47:08 PM 340352060 390073320   1747372      0.44   1472184  48846088  27568628      6.84  21824416  29187692      1820    722292   2440844      9856      9664    274484
02:47:13 PM 340351472 390073468   1746892      0.44   1472192  48846796  27563040      6.84  21824532  29187968       720    721976   2441196      9856      9568    274436
02:47:18 PM 340400432 390123820   1696196      0.43   1472192  48848164  20173672      5.00  21824576  29129628      2032    662208   2441564      9824      8704    274516
02:47:23 PM 340343324 390066752   1753648      0.44   1472192  48848188  27574464      6.84  21824672  29192272      1184    724904   2441196      9840      9716    274468
02:47:28 PM 340354068 390077876   1742588      0.44   1472192  48848576  27564356      6.84  21824676  29195720       228    727604   2441124      9968      9920    274516
02:47:33 PM 340351132 390075604   1745000      0.44   1472200  48849136  27573504      6.84  21824780  29189780      1352    721604   2441080      9856      9668    274500
02:47:38 PM 340350772 390076004   1743876      0.44   1472208  48849900  27561168      6.83  21824888  29190424       568    721216   2441792      9856      9668    274452
02:47:43 PM 340351040 390076976   1742836      0.44   1472212  48850488  24764244      6.14  21824984  29188428      1884    719108   2441972      9856      9588    274484
