Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
2024-01-31T12:56:14,296304156,389838664,1842972,0.47,1570652,91530556,4669432,1.16,40770724,52877500,280,575400,3610212,10592,6120,279912
2024-01-31T12:56:19,296286772,389823300,1857964,0.47,1570652,91532552,4675740,1.16,40770776,52882236,1236,578160,3610608,10624,6252,280064
2024-01-31T12:56:24,296265204,389802568,1878828,0.48,1570652,91533348,7223104,1.79,40771064,52917876,536,613236,3610516,9696,6984,279200
2024-01-31T12:56:29,296302352,389840788,1840736,0.47,1570652,91534292,4196640,1.04,40771216,52881620,1360,576192,3610516,9584,6036,279080
2024-01-31T12:56:34,296301212,389841260,1840308,0.47,1570652,91535812,4196640,1.04,40771220,52883184,304,576200,3610564,9568,6008,279048
2024-01-31T12:56:39,296296968,389838848,1843108,0.47,1570652,91537428,4200544,1.04,40771228,52886584,1144,578120,3610392,9616,6156,279056
2024-01-31T12:56:44,296296400,389839968,1842028,0.47,1570652,91539012,4196640,1.04,40771220,52886364,360,576188,3610456,9600,6008,279032
2024-01-31T12:56:49,296293800,389838896,1843004,0.47,1570652,91540464,4200676,1.04,40771228,52890396,776,578640,3610628,10000,5764,279120
2024-01-31T12:56:54,296294384,389841364,1840528,0.47,1570652,91542160,4196772,1.04,40771228,52889656,124,576340,3610824,9600,6076,279080
2024-01-31T12:56:59,296293712,389842408,1839420,0.47,1570652,91543644,4196772,1.04,40771220,52891264,1180,576984,3611120,9776,6008,279064
2024-01-31T12:57:04,296293824,389844064,1837536,0.47,1570652,91545028,4196772,1.04,40771228,52892592,0,576424,3611508,9616,6048,279032
2024-01-31T12:57:09,296294628,389846440,1835132,0.46,1570652,91546540,4195988,1.04,40771220,52893924,580,576212,3611596,9568,5984,279000
2024-01-31T12:57:14,296287652,389840968,1840844,0.47,1570652,91547852,4196920,1.04,40771232,52895472,28,576460,3611548,9568,6016,278984
2024-01-31T12:57:19,296286992,389841952,1839956,0.47,1570652,91549408,4196920,1.04,40771236,52897156,304,576668,3611540,9616,6124,278984
2024-01-31T12:57:24,296290400,389846956,1835148,0.46,1570652,91550896,4196920,1.04,40771232,52898336,1400,576268,3611452,9600,6016,279000
2024-01-31T12:57:29,296288728,389846964,1835112,0.46,1570652,91552468,4196920,1.04,40771232,52899920,332,576304,3611588,9600,6016,279032
2024-01-31T12:57:34,296282548,389842456,1839664,0.47,1570652,91553936,4196920,1.04,40771236,52901552,1256,576480,3611748,9616,6052,279064
2024-01-31T12:57:39,296281372,389842804,1839336,0.47,1570652,91555400,4197052,1.04,40771232,52902988,232,576424,3611788,9600,6020,279080
2024-01-31T12:57:44,296270876,389834112,1848080,0.47,1570652,91557008,4197052,1.04,40771236,52904656,1264,576512,3611932,9632,6048,279016
