timestamp,module,event
2024-01-31T12:56:18,topoaa,start
2024-01-31T12:56:24,topoaa,finish
2024-01-31T12:56:25,rigidbody,start
2024-01-31T16:58:14,rigidbody,finish
2024-01-31T16:58:16,caprieval,start
2024-01-31T17:21:28,caprieval,finish
2024-01-31T17:21:30,seletop,start
2024-01-31T17:21:32,seletop,finish
2024-01-31T17:21:34,caprieval,start
2024-01-31T17:23:07,caprieval,finish
2024-01-31T17:23:08,flexref,start
2024-01-31T18:50:51,caprieval,start
2024-01-31T18:50:51,flexref,finish
2024-01-31T18:52:09,caprieval,finish
2024-01-31T18:52:11,emref,start
2024-01-31T19:00:28,emref,finish
2024-01-31T19:00:28,caprieval,start
2024-01-31T19:01:27,caprieval,finish
2024-01-31T19:01:27,clustfcc,start
2024-01-31T19:01:49,clustfcc,finish
2024-01-31T19:01:49,seletopclusts,start
2024-01-31T19:02:20,seletopclusts,finish
2024-01-31T19:02:20,caprieval,start
2024-01-31T19:03:04,caprieval,finish
