Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
2024-01-31T12:56:14,all,3.6,0.0,4.36,0.17,0.0,91.87
2024-01-31T12:56:14,0,1.2,0.0,4.21,0.0,0.0,94.59
2024-01-31T12:56:14,1,0.8,0.0,4.41,0.0,0.0,94.79
2024-01-31T12:56:14,2,1.0,0.0,4.4,0.0,0.0,94.6
2024-01-31T12:56:14,3,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-31T12:56:14,4,1.0,0.0,6.8,0.0,0.0,92.2
2024-01-31T12:56:14,5,1.0,0.0,4.59,0.0,0.0,94.41
2024-01-31T12:56:14,6,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-31T12:56:14,7,0.6,0.0,4.42,0.0,0.0,94.98
2024-01-31T12:56:14,8,1.0,0.0,4.0,0.0,0.0,95.0
2024-01-31T12:56:14,9,86.6,0.0,1.8,0.0,0.0,11.6
2024-01-31T12:56:14,10,0.8,0.0,4.39,0.0,0.0,94.81
2024-01-31T12:56:14,11,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-31T12:56:14,12,0.6,0.0,4.4,0.0,0.0,95.0
2024-01-31T12:56:14,13,0.6,0.0,4.61,0.0,0.0,94.79
2024-01-31T12:56:14,14,0.6,0.0,4.79,0.0,0.0,94.61
2024-01-31T12:56:14,15,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-31T12:56:14,16,1.2,0.0,4.01,0.0,0.0,94.79
2024-01-31T12:56:14,17,4.21,0.0,4.41,0.0,0.0,91.38
2024-01-31T12:56:14,18,1.0,0.0,4.21,5.41,0.0,89.38
2024-01-31T12:56:14,19,0.8,0.0,4.6,0.0,0.0,94.6
2024-01-31T12:56:14,20,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-31T12:56:14,21,0.4,0.0,4.8,0.0,0.0,94.8
2024-01-31T12:56:14,22,1.2,0.0,4.0,0.0,0.0,94.8
2024-01-31T12:56:14,23,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-31T12:56:14,24,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-31T12:56:14,25,1.2,0.0,4.0,0.0,0.0,94.8
2024-01-31T12:56:14,26,0.8,0.0,4.2,0.0,0.0,95.0
2024-01-31T12:56:14,27,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-31T12:56:14,28,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-31T12:56:14,29,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-31T12:56:14,30,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-31T12:56:14,31,0.8,0.0,4.2,0.0,0.0,95.0
2024-01-31T12:56:19,all,0.91,0.0,0.16,0.58,0.0,98.35
2024-01-31T12:56:19,0,1.0,0.0,0.6,0.0,0.0,98.39
2024-01-31T12:56:19,1,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,2,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:19,3,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:19,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,5,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-31T12:56:19,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,7,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-31T12:56:19,8,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,9,26.45,0.0,1.0,18.44,0.0,54.11
2024-01-31T12:56:19,10,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,11,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:19,12,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:19,13,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:19,14,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:19,15,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:19,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,17,0.4,0.0,0.0,0.0,0.0,99.6
2024-01-31T12:56:19,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,19,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:19,20,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:19,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,22,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:19,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,24,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:19,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,26,0.4,0.0,0.6,0.0,0.0,99.0
2024-01-31T12:56:19,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:19,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,all,4.52,0.0,0.14,0.35,0.0,94.99
2024-01-31T12:56:24,0,1.01,0.0,0.6,0.0,0.0,98.39
2024-01-31T12:56:24,1,0.4,0.0,0.4,0.0,0.0,99.2
2024-01-31T12:56:24,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,3,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:24,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,5,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-31T12:56:24,6,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:24,7,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:24,8,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,9,0.6,0.0,0.4,3.01,0.0,95.98
2024-01-31T12:56:24,10,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:24,11,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:24,12,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:24,13,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:24,14,49.4,0.0,1.0,4.8,0.0,44.8
2024-01-31T12:56:24,15,0.0,0.0,0.2,0.6,0.0,99.2
2024-01-31T12:56:24,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,17,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:24,18,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:24,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,22,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,24,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:24,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,26,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:24,27,0.4,0.0,0.2,0.4,0.0,99.0
2024-01-31T12:56:24,28,90.2,0.0,0.4,2.4,0.0,7.0
2024-01-31T12:56:24,29,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:24,30,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:24,31,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:29,all,1.16,0.0,0.19,1.38,0.0,97.27
2024-01-31T12:56:29,0,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,1,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:29,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,3,0.0,0.0,0.6,0.0,0.0,99.4
2024-01-31T12:56:29,4,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:29,5,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-31T12:56:29,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,7,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:29,8,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-31T12:56:29,9,28.31,0.0,0.8,18.27,0.0,52.61
2024-01-31T12:56:29,10,4.83,0.0,0.4,21.33,0.0,73.44
2024-01-31T12:56:29,11,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-31T12:56:29,12,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-31T12:56:29,13,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:29,14,0.4,0.0,0.6,0.0,0.0,99.0
2024-01-31T12:56:29,15,0.4,0.0,0.6,1.0,0.0,98.0
2024-01-31T12:56:29,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,18,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-31T12:56:29,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,20,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:29,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,22,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:29,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,24,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,26,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,28,2.2,0.0,0.2,3.81,0.0,93.79
2024-01-31T12:56:29,29,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:29,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:29,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,all,0.68,0.0,0.13,1.52,0.0,97.67
2024-01-31T12:56:34,0,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,1,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-31T12:56:34,2,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:34,3,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-31T12:56:34,4,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:34,5,0.0,0.0,0.6,0.0,0.0,99.4
2024-01-31T12:56:34,6,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:34,7,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:34,8,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,9,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,10,21.49,0.0,0.4,48.19,0.0,29.92
2024-01-31T12:56:34,11,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,12,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,14,0.0,0.0,0.6,0.0,0.0,99.4
2024-01-31T12:56:34,15,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,16,0.0,0.0,0.6,0.0,0.0,99.4
2024-01-31T12:56:34,17,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:34,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,22,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,24,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,26,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,29,0.0,0.0,0.2,0.6,0.0,99.2
2024-01-31T12:56:34,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:34,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:39,all,0.74,0.0,0.15,1.46,0.0,97.64
2024-01-31T12:56:39,0,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:39,1,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:39,2,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:39,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:39,4,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-31T12:56:39,5,0.4,0.0,0.6,0.0,0.0,99.0
2024-01-31T12:56:39,6,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-31T12:56:39,7,0.4,0.0,0.6,0.0,0.0,99.0
2024-01-31T12:56:39,8,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-31T12:56:39,9,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-31T12:56:39,10,21.29,0.0,0.8,45.98,0.0,31.93
2024-01-31T12:56:39,11,0.2,0.0,0.2,0.0,0.0,99.6
